granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-07-12-pt1-PgH4678,CREC-2016-07-12,2016-07-12,,8181,303,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2016-07-12-pt1-PgH4682,CREC-2016-07-12,2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4683,CREC-2016-07-12,2016-07-12,,8183,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2016-07-12-pt1-PgH4683,CREC-2016-07-12,2016-07-12,,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2016-07-12-pt1-PgH4683,CREC-2016-07-12,2016-07-12,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-07-12-pt1-PgH4684,CREC-2016-07-12,2016-07-12,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2016-07-12-pt1-PgH4684,CREC-2016-07-12,2016-07-12,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2016-07-12-pt1-PgH4684,CREC-2016-07-12,2016-07-12,,7934,2015,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,2016-07-12,,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,2016-07-12,,8162,62,SPEAKING,H,114,B000213,"Barton, Joe",TX,R,"Barton, Joe",Mr. BARTON,Joe Barton,Joe L. Barton
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,2016-07-12,,8132,316,SPEAKING,H,114,D000482,"Doyle, Michael F.",PA,D,"Doyle, Michael F.",Mr. MICHAEL F. DOYLE of Pennsylvania,Michael F. Doyle,Mike Doyle
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,2016-07-12,,8089,1069,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-07-12-pt1-PgH4686,CREC-2016-07-12,2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4677,CREC-2016-07-12,2016-07-12,,8089,1069,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-07-12-pt1-PgH4677,CREC-2016-07-12,2016-07-12,,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2016-07-12-pt1-PgH4688,CREC-2016-07-12,2016-07-12,,8089,1069,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-07-12-pt1-PgH4688,CREC-2016-07-12,2016-07-12,,7828,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2016-07-12-pt1-PgH4689,CREC-2016-07-12,2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4695,CREC-2016-07-12,2016-07-12,,7965,1787,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Mr. Charles Boustany Jr.
CREC-2016-07-12-pt1-PgH4695-2,CREC-2016-07-12,2016-07-12,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,2016-07-12,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,2016-07-12,,7975,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,2016-07-12,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,2016-07-12,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,2016-07-12,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,2016-07-12,,8165,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2016-07-12-pt1-PgH4697,CREC-2016-07-12,2016-07-12,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-07-12-pt1-PgH4696,CREC-2016-07-12,2016-07-12,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2016-07-12-pt1-PgH4750,CREC-2016-07-12,2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7849,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8004,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7957,977,SPEAKING,H,114,R000395,"Rogers, Harold",KY,R,"Rogers, Harold",Mr. ROGERS of Kentucky,Harold Rogers,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8079,709,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8189,1753,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7984,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7906,1979,SPEAKING,H,114,G000560,"Graves, Tom",GA,R,"Graves, Tom",Mr. GRAVES of Georgia,Tom Graves,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7879,800,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,"Mica, John L.",Mr. MICA,John L. Mica,John Mica
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8108,2049,SPEAKING,H,114,G000563,"Gibbs, Bob",OH,R,"Gibbs, Bob",Mr. GIBBS,Bob Gibbs,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7883,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7883,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,"Castor, Kathy",Ms. CASTOR,Kathy Castor,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8112,1742,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,7869,1913,SPEAKING,H,114,H001047,"Himes, James A.",CT,D,"Himes, James A.",Mr. HIMES,James A. Himes,Mr. James Himes
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8200,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,2016-07-12,,8058,1939,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,"Lujan, Ben Ray",Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan,Mr. Ben Lujan
CREC-2016-07-12-pt1-PgH4697-2,CREC-2016-07-12,2016-07-12,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-07-12-pt1-PgH4790,CREC-2016-07-12,2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,8005,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,8004,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,7849,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2202,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,"Norcross, Donald",Mr. NORCROSS,Donald Norcross,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2272,SPEAKING,H,114,B001292,"Beyer, Donald S., Jr.",VA,D,"Beyer, Donald S., Jr.",Mr. BEYER,"Donald S. Beyer, Jr.",Mr. Donald Beyer
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,7883,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,7920,1590,SPEAKING,H,114,S001148,"Simpson, Michael K.",ID,R,"Simpson, Michael K.",Mr. SIMPSON,Michael K. Simpson,Michael Simpson
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,7984,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,8225,1960,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,"Lummis, Cynthia M.",Mrs. LUMMIS,Cynthia M. Lummis,Ms. Cynthia Lummis
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,7798,1992,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,"Gosar, Paul A.",Mr. GOSAR,Paul A. Gosar,Mr. Paul Gosar
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Mr. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2221,SPEAKING,H,114,P000609,"Palmer, Gary J.",AL,R,"Palmer, Gary J.",Mr. PALMER,Gary J. Palmer,Mr. Gary Palmer
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,8058,1939,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,"Lujan, Ben Ray",Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan,Mr. Ben Lujan
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,2016-07-12,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
