granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-03-16-pt1-PgH1396-5,CREC-2016-03-16,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-03-16-pt1-PgH1396-5,CREC-2016-03-16,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",,Mr. CRAMER,Kevin Cramer
CREC-2016-03-16-pt1-PgH1396-5,CREC-2016-03-16,SPEAKING,H,114,U000031,"Upton, Fred",MI,R,,"Upton, Fred",,Mr. UPTON,Fred Upton
CREC-2016-03-16-pt1-PgH1396-5,CREC-2016-03-16,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2016-03-16-pt1-PgH1401-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1401-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1401-4,CREC-2016-03-16,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,,"Brooks, Susan W.",Susan Brooks,Mrs. BROOKS of Indiana,Susan W. Brooks
CREC-2016-03-16-pt1-PgH1401-4,CREC-2016-03-16,SPEAKING,H,114,E000291,"Ellmers, Renee L.",NC,R,,"Ellmers, Renee L.",Renee Ellmers,Mrs. ELLMERS of North Carolina,Renee L. Ellmers
CREC-2016-03-16-pt1-PgH1401-4,CREC-2016-03-16,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-03-16-pt1-PgH1401-4,CREC-2016-03-16,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,,"Wittman, Robert J.",Robert Wittman,Mr. WITTMAN,Robert J. Wittman
CREC-2016-03-16-pt1-PgH1402-2,CREC-2016-03-16,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,,"Blackburn, Marsha",,Mrs. BLACKBURN,Marsha Blackburn
CREC-2016-03-16-pt1-PgH1402,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1403,CREC-2016-03-16,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-03-16-pt1-PgH1403-2,CREC-2016-03-16,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-03-16-pt1-PgH1403-3,CREC-2016-03-16,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,,"DeFazio, Peter A.",Peter DeFazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2016-03-16-pt1-PgH1404,CREC-2016-03-16,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-03-16-pt1-PgH1404-2,CREC-2016-03-16,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,,"Ellison, Keith",,Mr. ELLISON,Keith Ellison
CREC-2016-03-16-pt1-PgH1404-3,CREC-2016-03-16,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-03-16-pt1-PgH1410,CREC-2016-03-16,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2016-03-16-pt1-PgH1410,CREC-2016-03-16,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,,"Ellison, Keith",,Mr. ELLISON,Keith Ellison
CREC-2016-03-16-pt1-PgH1404-4,CREC-2016-03-16,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,,"Lummis, Cynthia M.",Cynthia Lummis,Mrs. LUMMIS,Cynthia M. Lummis
CREC-2016-03-16-pt1-PgH1404-4,CREC-2016-03-16,SPEAKING,H,114,B001297,"Buck, Ken",CO,R,,"Buck, Ken",,Mr. BUCK,Ken Buck
CREC-2016-03-16-pt1-PgH1404-4,CREC-2016-03-16,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2016-03-16-pt1-PgH1404-4,CREC-2016-03-16,SPEAKING,H,114,E000291,"Ellmers, Renee L.",NC,R,,"Ellmers, Renee L.",Renee Ellmers,Mrs. ELLMERS of North Carolina,Renee L. Ellmers
CREC-2016-03-16-pt1-PgH1404-4,CREC-2016-03-16,SPEAKING,H,114,S000018,"Salmon, Matt",AZ,R,,"Salmon, Matt",,Mr. SALMON,Matt Salmon
CREC-2016-03-16-pt1-PgH1404-4,CREC-2016-03-16,SPEAKING,H,114,K000362,"King, Steve",IA,R,,"King, Steve",,Mr. KING of Iowa,Steve King
CREC-2016-03-16-pt1-PgH1412,CREC-2016-03-16,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-03-16-pt1-PgH1412-2,CREC-2016-03-16,SPEAKING,H,114,K000362,"King, Steve",IA,R,,"King, Steve",,Mr. KING of Iowa,Steve King
CREC-2016-03-16-pt1-PgH1416,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1416-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1416-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1416-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1417,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1416-5,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1417-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1417-3,CREC-2016-03-16,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,,"Burgess, Michael C.",Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2016-03-16-pt1-PgH1417-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1417-5,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1418,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-5,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-6,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-7,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-8,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-9,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-10,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-11,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-12,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-13,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-14,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-15,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-16,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-17,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-18,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1419-19,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1420,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1420-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1420-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1420-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgH1420-5,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1515,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS-FrontMatter-6,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1515-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1515-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1515-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1515-5,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1515-6,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1515-7,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1515-8,CREC-2016-03-16,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-03-16-pt1-PgS1515-9,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,,"Stabenow, Debbie",,Ms. STABENOW,Debbie Stabenow
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",,Ms. MURKOWSKI,Lisa Murkowski
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,,"Roberts, Pat",,Mr. ROBERTS,Pat Roberts
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,,"Donnelly, Joe",,Mr. DONNELLY,Joe Donnelly
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Orrin Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,,"Coats, Daniel",Daniel Ray Coats,Mr. COATS,Daniel Coats
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,,"Barrasso, John",,Mr. BARRASSO,John Barrasso
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",,Mr. VITTER,David Vitter
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,M000303,"McCain, John",AZ,R,,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2016-03-16-pt1-PgS1516,CREC-2016-03-16,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,,"Menendez, Robert",,Mr. MENENDEZ,Robert Menendez
CREC-2016-03-16-pt1-PgS1538,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1538-2,CREC-2016-03-16,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-03-16-pt1-PgS1539,CREC-2016-03-16,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,,"Cantwell, Maria",,Ms. CANTWELL,Maria Cantwell
CREC-2016-03-16-pt1-PgS1539-2,CREC-2016-03-16,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-03-16-pt1-PgS1539-3,CREC-2016-03-16,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-03-16-pt1-PgS1540,CREC-2016-03-16,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-03-16-pt1-PgS1540-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1541,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1540-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1540-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1541-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1541-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1541-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1543,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1544,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1544-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1545,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1544-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1545-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1546,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1546-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1546-3,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1546-4,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1546-5,CREC-2016-03-16,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,,"Donnelly, Joe",,Mr. DONNELLY,Joe Donnelly
CREC-2016-03-16-pt1-PgS1546-6,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1548,CREC-2016-03-16,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-03-16-pt1-PgS1548-2,CREC-2016-03-16,SPEAKING,S,114,L000575,"Lankford, James",OK,R,,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2016-03-16-pt1-PgS1548-3,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1548-4,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1548-5,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1548-6,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1549-3,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1549,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1549-4,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1549-2,CREC-2016-03-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-03-16-pt1-PgS1549-5,CREC-2016-03-16,SPEAKING,S,114,L000575,"Lankford, James",OK,R,,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2016-03-16-pt1-PgS1551,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgS1551-2,CREC-2016-03-16,,,,,,,,,,,,
CREC-2016-03-16-pt1-PgE319-2,CREC-2016-03-16,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-03-16-pt1-PgE320,CREC-2016-03-16,SPEAKING,H,114,D000622,"Duckworth, Tammy",IL,D,,"Duckworth, Tammy",,Ms. DUCKWORTH,Tammy Duckworth
CREC-2016-03-16-pt1-PgE319-4,CREC-2016-03-16,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",,Mr. BABIN,Brian Babin
CREC-2016-03-16-pt1-PgE319-5,CREC-2016-03-16,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2016-03-16-pt1-PgE319-3,CREC-2016-03-16,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-03-16-pt1-PgE320-2,CREC-2016-03-16,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2016-03-16-pt1-PgE320-3,CREC-2016-03-16,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2016-03-16-pt1-PgE321,CREC-2016-03-16,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,,"Norcross, Donald",,Mr. NORCROSS,Donald Norcross
CREC-2016-03-16-pt1-PgE321-2,CREC-2016-03-16,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-03-16-pt1-PgE322-2,CREC-2016-03-16,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-03-16-pt1-PgE321-3,CREC-2016-03-16,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-03-16-pt1-PgE321-4,CREC-2016-03-16,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,,"Gutierrez, Luis V.",Luis Gutierrez,Mr. GUTIERREZ,Luis V. Gutierrez
CREC-2016-03-16-pt1-PgE322,CREC-2016-03-16,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,,"Gosar, Paul A.",Paul Gosar,Mr. GOSAR,Paul A. Gosar
