granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-06-09-pt1-PgH3926,CREC-2015-06-09,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-06-09-pt1-PgH3926-2,CREC-2015-06-09,SPEAKING,H,114,B001275,"Bucshon, Larry",IN,R,,"Bucshon, Larry",,Mr. BUCSHON,Larry Bucshon
CREC-2015-06-09-pt1-PgH3925-6,CREC-2015-06-09,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-06-09-pt1-PgH3926-5,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3926-3,CREC-2015-06-09,SPEAKING,H,114,H000636,"Hinojosa, Ruben",TX,D,,"Hinojosa, Ruben",,Mr. HINOJOSA,Ruben Hinojosa
CREC-2015-06-09-pt1-PgH3926-4,CREC-2015-06-09,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,,"Bilirakis, Gus M.",Gus Bilirakis,Mr. BILIRAKIS,Gus M. Bilirakis
CREC-2015-06-09-pt1-PgH3926-6,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3926-7,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3926-8,CREC-2015-06-09,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2015-06-09-pt1-PgH3926-8,CREC-2015-06-09,SPEAKING,H,114,W000799,"Walz, Timothy J.",MN,D,,"Walz, Timothy J.",Timothy Walz,Mr. WALZ,Timothy J. Walz
CREC-2015-06-09-pt1-PgH3926-8,CREC-2015-06-09,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,,"Crawford, Eric A. ""Rick""",Eric Crawford,Mr. CRAWFORD,"Eric A. ""Rick"" Crawford"
CREC-2015-06-09-pt1-PgH3931,CREC-2015-06-09,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-06-09-pt1-PgH3931,CREC-2015-06-09,SPEAKING,H,114,,,,,,,,Ms. MICHELLE LUJAN GRISHAM,
CREC-2015-06-09-pt1-PgH3929,CREC-2015-06-09,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2015-06-09-pt1-PgH3929,CREC-2015-06-09,SPEAKING,H,114,W000799,"Walz, Timothy J.",MN,D,,"Walz, Timothy J.",Timothy Walz,Mr. WALZ,Timothy J. Walz
CREC-2015-06-09-pt1-PgH3929,CREC-2015-06-09,SPEAKING,H,114,R000603,"Rouzer, David",NC,R,,"Rouzer, David",,Mr. ROUZER,David Rouzer
CREC-2015-06-09-pt1-PgH3950,CREC-2015-06-09,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,,"Plaskett, Stacey E.",Stacey Plaskett,Ms. PLASKETT,Stacey E. Plaskett
CREC-2015-06-09-pt1-PgH3950-2,CREC-2015-06-09,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,,"Plaskett, Stacey E.",Stacey Plaskett,Ms. PLASKETT,Stacey E. Plaskett
CREC-2015-06-09-pt1-PgH3950-2,CREC-2015-06-09,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2015-06-09-pt1-PgH3950-2,CREC-2015-06-09,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,,"Takai, Mark",,Mr. TAKAI,Mark Takai
CREC-2015-06-09-pt1-PgH3950-2,CREC-2015-06-09,SPEAKING,H,114,P000258,"Peterson, Collin C.",MN,D,,"Peterson, Collin C.",Collin Peterson,Mr. PETERSON,Collin C. Peterson
CREC-2015-06-09-pt1-PgH3952,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3952,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3952,CREC-2015-06-09,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-06-09-pt1-PgH3952,CREC-2015-06-09,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",,Mr. CHABOT,Steve Chabot
CREC-2015-06-09-pt1-PgH3952,CREC-2015-06-09,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,,"Eshoo, Anna G.",Anna Eshoo,Ms. ESHOO,Anna G. Eshoo
CREC-2015-06-09-pt1-PgH3952,CREC-2015-06-09,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,P000258,"Peterson, Collin C.",MN,D,,"Peterson, Collin C.",Collin Peterson,Mr. PETERSON,Collin C. Peterson
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,S001157,"Scott, David",GA,D,,"Scott, David",,Mr. DAVID SCOTT of Georgia,David Scott
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,,"Davis, Rodney",,Mr. RODNEY DAVIS of Illinois,Rodney Davis
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Rosa DeLauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,,"Van Hollen, Chris",,Mr. VAN HOLLEN,Chris Van Hollen
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,,"Moore, Gwen",,Ms. MOORE,Gwen Moore
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,,"Crawford, Eric A. ""Rick""",Eric Crawford,Mr. CRAWFORD,"Eric A. ""Rick"" Crawford"
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,,"McCollum, Betty",,Ms. McCOLLUM,Betty McCollum
CREC-2015-06-09-pt1-PgH3932,CREC-2015-06-09,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2015-06-09-pt1-PgH3959,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3959,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3959,CREC-2015-06-09,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-06-09-pt1-PgH3959,CREC-2015-06-09,SPEAKING,H,114,G000553,"Green, Al",TX,D,,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2015-06-09-pt1-PgH3956,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3956,CREC-2015-06-09,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2015-06-09-pt1-PgH3956,CREC-2015-06-09,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-06-09-pt1-PgH3956,CREC-2015-06-09,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",,Mr. CHABOT,Steve Chabot
CREC-2015-06-09-pt1-PgH3956,CREC-2015-06-09,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-06-09-pt1-PgH3963-2,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3963,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3963-3,CREC-2015-06-09,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,,"Lujan Grisham, Michelle",,Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham
CREC-2015-06-09-pt1-PgH3965,CREC-2015-06-09,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,,"Thompson, Bennie G.",Bennie Thompson,Mr. THOMPSON of Mississippi,Bennie G. Thompson
CREC-2015-06-09-pt1-PgH3965,CREC-2015-06-09,SPEAKING,H,114,H001045,"Harper, Gregg",MS,R,,"Harper, Gregg",,Mr. HARPER,Gregg Harper
CREC-2015-06-09-pt1-PgH3965,CREC-2015-06-09,SPEAKING,H,114,K000388,"Kelly, Trent",MS,R,,"Kelly, Trent",,Mr. KELLY of Mississippi,Trent Kelly
CREC-2015-06-09-pt1-PgH3964,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3964-2,CREC-2015-06-09,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,,"Thompson, Bennie G.",Bennie Thompson,Mr. THOMPSON of Mississippi,Bennie G. Thompson
CREC-2015-06-09-pt1-PgH3965-3,CREC-2015-06-09,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,,"Lamborn, Doug",,Mr. LAMBORN,Doug Lamborn
CREC-2015-06-09-pt1-PgH3965-3,CREC-2015-06-09,SPEAKING,H,114,D000600,"Diaz-Balart, Mario",FL,R,,"Diaz-Balart, Mario",,Mr. DIAZ-BALART,Mario Diaz-Balart
CREC-2015-06-09-pt1-PgH3971,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3965-2,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3971-2,CREC-2015-06-09,SPEAKING,H,114,Y000065,"Yoho, Ted S.",FL,R,,"Yoho, Ted S.",Ted Yoho,Mr. YOHO,Ted S. Yoho
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,D000600,"Diaz-Balart, Mario",FL,R,,"Diaz-Balart, Mario",,Mr. DIAZ-BALART,Mario Diaz-Balart
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,,"Frelinghuysen, Rodney P.",Rodney Frelinghuysen,Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,Y000065,"Yoho, Ted S.",FL,R,,"Yoho, Ted S.",Ted Yoho,Mr. YOHO,Ted S. Yoho
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,P000523,"Price, David E.",NC,D,,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,B001274,"Brooks, Mo",AL,R,,"Brooks, Mo",,Mr. BROOKS of Alabama,Mo Brooks
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,,"Engel, Eliot L.",Eliot Engel,Mr. ENGEL,Eliot L. Engel
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,,"Hultgren, Randy",,Mr. HULTGREN,Randy Hultgren
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Daniel William Lipinski,Mr. LIPINSKI,Daniel Lipinski
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,,"Meehan, Patrick",,Mr. MEEHAN,Patrick Meehan
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",,Mr. NEWHOUSE,Dan Newhouse
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,G000548,"Garrett, Scott",NJ,R,,"Garrett, Scott",,Mr. GARRETT,Scott Garrett
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,G000553,"Green, Al",TX,D,,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,,"Ellison, Keith",,Mr. ELLISON,Keith Ellison
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",,Mr. EMMER of Minnesota,Tom Emmer
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,B001270,"Bass, Karen",CA,D,,"Bass, Karen",,Ms. BASS,Karen Bass
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,,"Zeldin, Lee M.",Lee Zeldin,Mr. ZELDIN,Lee M. Zeldin
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,L000287,"Lewis, John",GA,D,,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Scott Peters,Mr. PETERS,Scott H. Peters
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,M001190,"Mullin, Markwayne",OK,R,,"Mullin, Markwayne",,Mr. MULLIN,Markwayne Mullin
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,B001283,"Bridenstine, Jim",OK,R,,"Bridenstine, Jim",,Mr. BRIDENSTINE,Jim Bridenstine
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,G000576,"Grothman, Glenn",WI,R,,"Grothman, Glenn",,Mr. GROTHMAN,Glenn Grothman
CREC-2015-06-09-pt1-PgH3971-3,CREC-2015-06-09,SPEAKING,H,114,I000056,"Issa, Darrell",CA,R,,"Issa, Darrell",,Mr. ISSA,Darrell Issa
CREC-2015-06-09-pt1-PgH3990,CREC-2015-06-09,SPEAKING,H,114,D000600,"Diaz-Balart, Mario",FL,R,,"Diaz-Balart, Mario",,Mr. DIAZ-BALART,Mario Diaz-Balart
CREC-2015-06-09-pt1-PgH3990,CREC-2015-06-09,SPEAKING,H,114,D000620,"Delaney, John K.",MD,D,,"Delaney, John K.",John Delaney,Mr. DELANEY,John K. Delaney
CREC-2015-06-09-pt1-PgH3998,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3998-2,CREC-2015-06-09,SPEAKING,H,114,D000600,"Diaz-Balart, Mario",FL,R,,"Diaz-Balart, Mario",,Mr. DIAZ-BALART,Mario Diaz-Balart
CREC-2015-06-09-pt1-PgH3999,CREC-2015-06-09,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2015-06-09-pt1-PgH3999-2,CREC-2015-06-09,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,,"Pittenger, Robert",,Mr. PITTENGER,Robert Pittenger
CREC-2015-06-09-pt1-PgH3999-3,CREC-2015-06-09,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",,Mr. CRAMER,Kevin Cramer
CREC-2015-06-09-pt1-PgH3999-4,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3999-5,CREC-2015-06-09,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",,Mr. CRAMER,Kevin Cramer
CREC-2015-06-09-pt1-PgH3999-6,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH3999-7,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4000,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4001,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4001-2,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-2,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-3,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-4,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-5,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-6,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-7,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-8,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-9,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-10,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-11,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-12,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-13,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-14,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-15,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-16,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-17,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-18,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-19,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-20,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-21,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-22,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4002-23,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4004,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4004-2,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgH4004-3,CREC-2015-06-09,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",,Mr. Denham,Jeff Denham
CREC-2015-06-09-pt1-PgH4004-4,CREC-2015-06-09,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",,Mr. Denham,Jeff Denham
CREC-2015-06-09-pt1-PgH4004-5,CREC-2015-06-09,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",,Mr. Emmer of Minnesota,Tom Emmer
CREC-2015-06-09-pt1-PgH4004-6,CREC-2015-06-09,SPEAKING,H,114,G000576,"Grothman, Glenn",WI,R,,"Grothman, Glenn",,Mr. Grothman,Glenn Grothman
CREC-2015-06-09-pt1-PgH4004-7,CREC-2015-06-09,SPEAKING,H,114,G000576,"Grothman, Glenn",WI,R,,"Grothman, Glenn",,Mr. Grothman,Glenn Grothman
CREC-2015-06-09-pt1-PgH4004-8,CREC-2015-06-09,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,,"Waters, Maxine",,Ms. Maxine Waters of California,Maxine Waters
CREC-2015-06-09-pt1-PgH4004-9,CREC-2015-06-09,SPEAKING,H,114,L000287,"Lewis, John",GA,D,,"Lewis, John",,Mr. Lewis,John Lewis
CREC-2015-06-09-pt1-PgH4004-10,CREC-2015-06-09,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,,"Zeldin, Lee M.",Lee Zeldin,Mr. Zeldin,Lee M. Zeldin
CREC-2015-06-09-pt1-PgH4004-11,CREC-2015-06-09,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Scott Peters,Mr. Peters,Scott H. Peters
CREC-2015-06-09-pt1-PgH4004-12,CREC-2015-06-09,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,,"Hultgren, Randy",,Mr. Hultgren,Randy Hultgren
CREC-2015-06-09-pt1-PgH4004-13,CREC-2015-06-09,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,,"Meehan, Patrick",,Mr. Meehan,Patrick Meehan
CREC-2015-06-09-pt1-PgH4004-14,CREC-2015-06-09,SPEAKING,H,114,K000362,"King, Steve",IA,R,,"King, Steve",,Mr. King of Iowa,Steve King
CREC-2015-06-09-pt1-PgH4004-15,CREC-2015-06-09,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,,"Huizenga, Bill",,Mr. Huizenga of Michigan,Bill Huizenga
CREC-2015-06-09-pt1-PgH4005,CREC-2015-06-09,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,,"McClintock, Tom",,Mr. McClintock,Tom McClintock
CREC-2015-06-09-pt1-PgH4005-2,CREC-2015-06-09,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",,Mr. Huffman,Jared Huffman
CREC-2015-06-09-pt1-PgH4005-3,CREC-2015-06-09,SPEAKING,H,114,M001193,"MacArthur, Thomas",NJ,R,,"MacArthur, Thomas",,Mr. MacArthur,Thomas MacArthur
CREC-2015-06-09-pt1-PgS-FrontMatter-3,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgS3889,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgS3889-2,CREC-2015-06-09,,,,,,,,,,,,
CREC-2015-06-09-pt1-PgS3889-3,CREC-2015-06-09,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-06-09-pt1-PgS3889-3,CREC-2015-06-09,SPEAKING,S,114,F000457,"Franken, Al",MN,D,,"Franken, Al",Al Franken,Mr. FRANKEN,Al Franken
CREC-2015-06-09-pt1-PgS3889-4,CREC-2015-06-09,SPEAKING,S,114,F000457,"Franken, Al",MN,D,,"Franken, Al",Al Franken,Mr. FRANKEN,Al Franken
