granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1185,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1197,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1212,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1221,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1356,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1398,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1552,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1594,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1784,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,1877,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,2138,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,2218,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,2350,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,2658,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,2759,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,2980,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3117,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3119,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3226,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3337,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3355,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3523,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3706,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3722,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3832,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,3870,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4166,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4172,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4251,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4365,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4448,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4456,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4505,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4554,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4599,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4622,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4626,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4668,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4797,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4806,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4835,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4843,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4851,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4982,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,4992,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5029,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5044,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5047,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5061,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5075,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5090,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5113,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5130,114,HR
CREC-2016-05-03-pt1-PgH2155-6,CREC-2016-05-03,BILLS,Congressional Bills,,5147,114,HR
CREC-2016-05-03-pt1-PgE645-2,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE645-3,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE645-4,CREC-2016-05-03,BILLS,Congressional Bills,,4901,114,HR
CREC-2016-05-03-pt1-PgE645-5,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE646,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE645-6,CREC-2016-05-03,BILLS,Congressional Bills,,4901,114,HR
CREC-2016-05-03-pt1-PgE645-7,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE646-2,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE646-3,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE647-2,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE647,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE647-3,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE647-4,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE647-5,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgE647-6,CREC-2016-05-03,BILLS,Congressional Bills,,5130,114,HR
CREC-2016-05-03-pt1-PgD459,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgD459-2,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgD459-4,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgD459-3,CREC-2016-05-03,BILLS,Congressional Bills,,718,114,HRES
CREC-2016-05-03-pt1-PgD459-3,CREC-2016-05-03,BILLS,Congressional Bills,,4231,114,HR
CREC-2016-05-03-pt1-PgD459-3,CREC-2016-05-03,BILLS,Congressional Bills,,4641,114,HR
CREC-2016-05-03-pt1-PgD459-3,CREC-2016-05-03,BILLS,Congressional Bills,,4957,114,HR
CREC-2016-05-03-pt1-PgD459-3,CREC-2016-05-03,BILLS,Congressional Bills,,5164,114,HR
CREC-2016-05-03-pt1-PgD459-3,CREC-2016-05-03,BILLS,Congressional Bills,,5166,114,HR
CREC-2016-05-03-pt1-PgD459-5,CREC-2016-05-03,,,,,,
CREC-2016-05-03-pt1-PgD459-6,CREC-2016-05-03,,,,,,
