granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2912,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2913,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2920,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2922,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2976,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2978,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2983,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,2987,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,3000,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,3009,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,3105,114,HR
CREC-2015-07-20-pt1-PgH5298-4,CREC-2015-07-20,BILLS,Congressional Bills,,3110,114,HR
CREC-2015-07-20-pt1-PgE1083-5,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgE1083-4,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgE1084,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgE1083-3,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgE1084-2,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgD848,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgE1084-3,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgD848-2,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgD848-5,CREC-2015-07-20,BILLS,Congressional Bills,,1599,114,HR
CREC-2015-07-20-pt1-PgD848-5,CREC-2015-07-20,BILLS,Congressional Bills,,1734,114,HR
CREC-2015-07-20-pt1-PgD848-3,CREC-2015-07-20,BILLS,Congressional Bills,,139,114,S
CREC-2015-07-20-pt1-PgD848-3,CREC-2015-07-20,BILLS,Congressional Bills,,192,114,S
CREC-2015-07-20-pt1-PgD848-3,CREC-2015-07-20,BILLS,Congressional Bills,,774,114,HR
CREC-2015-07-20-pt1-PgD848-3,CREC-2015-07-20,BILLS,Congressional Bills,,3114,114,HR
CREC-2015-07-20-pt1-PgD848-3,CREC-2015-07-20,BILLS,Congressional Bills,,3118,114,HR
CREC-2015-07-20-pt1-PgD848-4,CREC-2015-07-20,,,,,,
CREC-2015-07-20-pt1-PgD849,CREC-2015-07-20,BILLS,Congressional Bills,,22,114,HR
CREC-2015-07-20-pt1-PgD849,CREC-2015-07-20,BILLS,Congressional Bills,,237,114,HR
CREC-2015-07-20-pt1-PgD849,CREC-2015-07-20,BILLS,Congressional Bills,,1557,114,HR
CREC-2015-07-20-pt1-PgD849,CREC-2015-07-20,BILLS,Congressional Bills,,2256,114,HR
