granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-06-22-pt1-PgH4060-3,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Rosa DeLauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2016-06-22-pt1-PgH4062,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,"Pingree, Chellie",,Ms. PINGREE,Chellie Pingree
CREC-2016-06-22-pt1-PgH4061,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,"Blackburn, Marsha",,Mrs. BLACKBURN,Marsha Blackburn
CREC-2016-06-22-pt1-PgH4062-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Robin Kelly,Ms. KELLY of Illinois,Robin L. Kelly
CREC-2016-06-22-pt1-PgH4063,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,"Plaskett, Stacey E.",Stacey Plaskett,Ms. PLASKETT,Stacey E. Plaskett
CREC-2016-06-22-pt1-PgH4063-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,"Capuano, Michael E.",Michael Capuano,Mr. CAPUANO,Michael E. Capuano
CREC-2016-06-22-pt1-PgH4064,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2016-06-22-pt1-PgH4064-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,"Edwards, Donna F.",Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2016-06-22-pt1-PgH4065,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2016-06-22-pt1-PgH4065-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,L000557,"Larson, John B.",CT,D,"Larson, John B.",John Larson,Mr. LARSON of Connecticut,John B. Larson
CREC-2016-06-22-pt1-PgH4065-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2016-06-22-pt1-PgH4065-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2016-06-22-pt1-PgH4066,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-3,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-4,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-6,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-5,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-7,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-9,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-8,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-10,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4125,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,K000363,"Kline, John",MN,R,"Kline, John",,Mr. KLINE,John Kline
CREC-2016-06-22-pt1-PgH4125,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,S000051,"Sanford, Mark",SC,R,"Sanford, Mark",,Mr. SANFORD,Mark Sanford
CREC-2016-06-22-pt1-PgH4125,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Donald Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2016-06-22-pt1-PgH4125,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Donald S. Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2016-06-22-pt1-PgH4126,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4126-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4066-11,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4126-3,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4126-4,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4127,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2016-06-22-pt1-PgH4127,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2016-06-22-pt1-PgH4126-5,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2016-06-22-pt1-PgH4126-5,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2016-06-22-pt1-PgH4168,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4170,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4170-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4128,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-4,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-5,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-3,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-7,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-6,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-8,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-9,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-10,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-11,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-12,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-13,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-14,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-15,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-16,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-17,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-18,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-19,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4172,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgH4171-20,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS-FrontMatter-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4431,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4431-3,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4431-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4431-5,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-22-pt1-PgS4432,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4431-4,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4432-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-06-22-pt1-PgS4432-3,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-06-22-pt1-PgS4432-4,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-06-22-pt1-PgS4433,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4456,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,"Brown, Sherrod",,Mr. BROWN,Sherrod Brown
CREC-2016-06-22-pt1-PgS4456,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",,Mr. PORTMAN,Rob Portman
CREC-2016-06-22-pt1-PgS4456,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",,Mr. MORAN,Jerry Moran
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Richard Mauze Burr,Mr. BURR,Richard Burr
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,H001046,"Heinrich, Martin",NM,D,"Heinrich, Martin",,Mr. HEINRICH,Martin Heinrich
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",,Mr. PORTMAN,Rob Portman
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,"Inhofe, James M.",Jim Inhofe,Mr. INHOFE,James M. Inhofe
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,"Toomey, Patrick",Patrick Toomey,Mr. TOOMEY,Patrick J. Toomey
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",,Mr. BARRASSO,John Barrasso
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,"Graham, Lindsey",,Mr. GRAHAM,Lindsey Graham
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Daniel Ray Coats,Mr. COATS,Daniel Coats
CREC-2016-06-22-pt1-PgS4433-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,"Brown, Sherrod",,Mr. BROWN,Sherrod Brown
CREC-2016-06-22-pt1-PgS4467,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",,Mr. MORAN,Jerry Moran
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",,Mr. ISAKSON,Johnny Isakson
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",,Mr. ROUNDS,Mike Rounds
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Thomas Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,S001198,"Sullivan, Dan",AK,R,"Sullivan, Dan",,Mr. SULLIVAN,Dan Sullivan
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",,Mr. BLUMENTHAL,Richard Blumenthal
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B001236,"Boozman, John",AR,R,"Boozman, John",,Mr. BOOZMAN,John Boozman
CREC-2016-06-22-pt1-PgS4458,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-22-pt1-PgS4468,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B001236,"Boozman, John",AR,R,"Boozman, John",,Mr. BOOZMAN,John Boozman
CREC-2016-06-22-pt1-PgS4467-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-06-22-pt1-PgS4468-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,"Roberts, Pat",,Mr. ROBERTS,Pat Roberts
CREC-2016-06-22-pt1-PgS4469,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,S000320,"Shelby, Richard C.",AL,R,"Shelby, Richard C.",Richard Shelby,Mr. SHELBY,Richard C. Shelby
CREC-2016-06-22-pt1-PgS4468-3,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2016-06-22-pt1-PgS4469-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4470,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4470-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4470-3,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4472-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4470-4,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4472,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4474,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4472-3,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4473,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4474-2,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4474-3,CREC-2016-06-22,2016-06-22,,,,,,,,,,,,
CREC-2016-06-22-pt1-PgS4474-4,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,W000805,"Warner, Mark R.",VA,D,"Warner, Mark R.",Mark Warner,Mr. WARNER,Mark R. Warner
CREC-2016-06-22-pt1-PgS4474-5,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2016-06-22-pt1-PgS4474-6,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,"Bennet, Michael F.",Michael Bennet,Mr. BENNET,Michael F. Bennet
CREC-2016-06-22-pt1-PgS4475,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Daniel Ray Coats,Mr. COATS,Daniel Coats
CREC-2016-06-22-pt1-PgS4475-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2016-06-22-pt1-PgS4475-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",,Mr. MORAN,Jerry Moran
CREC-2016-06-22-pt1-PgS4516,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-22-pt1-PgS4516-2,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-22-pt1-PgS4516-3,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-06-22-pt1-PgE973-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,K000378,"Kinzinger, Adam",IL,R,"Kinzinger, Adam",,Mr. KINZINGER of Illinois,Adam Kinzinger
CREC-2016-06-22-pt1-PgS4475-3,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-06-22-pt1-PgS4475-3,CREC-2016-06-22,2016-06-22,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-06-22-pt1-PgE973-3,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Grace Napolitano,Mrs. NAPOLITANO,Grace F. Napolitano
CREC-2016-06-22-pt1-PgE973-5,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,H001051,"Hanna, Richard L.",NY,R,"Hanna, Richard L.",Richard Hanna,Mr. HANNA,Richard L. Hanna
CREC-2016-06-22-pt1-PgE973-4,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-06-22-pt1-PgE973-6,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,G000560,"Graves, Tom",GA,R,"Graves, Tom",,Mr. GRAVES of Georgia,Tom Graves
CREC-2016-06-22-pt1-PgE973-7,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Grace Napolitano,Mrs. NAPOLITANO,Grace F. Napolitano
CREC-2016-06-22-pt1-PgE973-8,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,"Hill, J. French",J. Hill,Mr. HILL,J. French Hill
CREC-2016-06-22-pt1-PgE973-9,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,"Courtney, Joe",,Mr. COURTNEY,Joe Courtney
CREC-2016-06-22-pt1-PgE974,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2016-06-22-pt1-PgE974-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Grace Napolitano,Mrs. NAPOLITANO,Grace F. Napolitano
CREC-2016-06-22-pt1-PgE974-3,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",,Mr. McCLINTOCK,Tom McClintock
CREC-2016-06-22-pt1-PgE974-5,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2016-06-22-pt1-PgE974-4,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,K000386,"Katko, John",NY,R,"Katko, John",,Mr. KATKO,John Katko
CREC-2016-06-22-pt1-PgE975,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,"Courtney, Joe",,Mr. COURTNEY,Joe Courtney
CREC-2016-06-22-pt1-PgE975-2,CREC-2016-06-22,2016-06-22,,SPEAKING,H,114,K000386,"Katko, John",NY,R,"Katko, John",,Mr. KATKO,John Katko
