granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-05-20-pt1-PgH3399,CREC-2015-05-20,SPEAKING,H,114,B000589,"Boehner, John A.",OH,R,,"Boehner, John A.",John Boehner,Mr. BOEHNER,John A. Boehner
CREC-2015-05-20-pt1-PgH3399-5,CREC-2015-05-20,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,,"Blackburn, Marsha",,Mrs. BLACKBURN,Marsha Blackburn
CREC-2015-05-20-pt1-PgH3400,CREC-2015-05-20,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,,"Kuster, Ann M.",Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2015-05-20-pt1-PgH3400-2,CREC-2015-05-20,SPEAKING,H,114,J000174,"Johnson, Sam",TX,R,,"Johnson, Sam",,Mr. SAM JOHNSON of Texas,Sam Johnson
CREC-2015-05-20-pt1-PgH3400-3,CREC-2015-05-20,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-05-20-pt1-PgH3400-4,CREC-2015-05-20,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,,"Zinke, Ryan K.",Ryan Zinke,Mr. ZINKE,Ryan K. Zinke
CREC-2015-05-20-pt1-PgH3400-6,CREC-2015-05-20,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-05-20-pt1-PgH3401,CREC-2015-05-20,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2015-05-20-pt1-PgH3401-2,CREC-2015-05-20,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,,"Smith, Adrian",,Mr. SMITH of Nebraska,Adrian Smith
CREC-2015-05-20-pt1-PgH3400-5,CREC-2015-05-20,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2015-05-20-pt1-PgH3401-3,CREC-2015-05-20,SPEAKING,H,114,N000127,"Nolan, Richard M.",MN,D,,"Nolan, Richard M.",Richard Nolan,Mr. NOLAN,Richard M. Nolan
CREC-2015-05-20-pt1-PgH3401-4,CREC-2015-05-20,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Keith Rothfus,Mr. ROTHFUS,Keith J. Rothfus
CREC-2015-05-20-pt1-PgH3401-5,CREC-2015-05-20,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Brenda Lawrence,Mrs. LAWRENCE,Brenda L. Lawrence
CREC-2015-05-20-pt1-PgH3401-6,CREC-2015-05-20,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-05-20-pt1-PgH3402,CREC-2015-05-20,SPEAKING,H,114,B001270,"Bass, Karen",CA,D,,"Bass, Karen",,Ms. BASS,Karen Bass
CREC-2015-05-20-pt1-PgH3402-2,CREC-2015-05-20,SPEAKING,H,114,M001179,"Marino, Tom",PA,R,,"Marino, Tom",,Mr. MARINO,Tom Marino
CREC-2015-05-20-pt1-PgH3402-4,CREC-2015-05-20,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,,"Guinta, Frank C.",Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2015-05-20-pt1-PgH3402-3,CREC-2015-05-20,SPEAKING,H,114,A000373,"Ashford, Brad",NE,D,,"Ashford, Brad",,Mr. ASHFORD,Brad Ashford
CREC-2015-05-20-pt1-PgH3402-6,CREC-2015-05-20,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",,Mr. NEWHOUSE,Dan Newhouse
CREC-2015-05-20-pt1-PgH3402-5,CREC-2015-05-20,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,,"Titus, Dina",,Ms. TITUS,Dina Titus
CREC-2015-05-20-pt1-PgH3403,CREC-2015-05-20,SPEAKING,H,114,C000537,"Clyburn, James E.",SC,D,,"Clyburn, James E.",James Clyburn,Mr. CLYBURN,James E. Clyburn
CREC-2015-05-20-pt1-PgH3403-2,CREC-2015-05-20,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,,"Farenthold, Blake",,Mr. FARENTHOLD,Blake Farenthold
CREC-2015-05-20-pt1-PgH3403-3,CREC-2015-05-20,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2015-05-20-pt1-PgH3403-4,CREC-2015-05-20,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,,"Brady, Kevin",,Mr. BRADY of Texas,Kevin Brady
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,,"Rangel, Charles B.",Charles Rangel,Mr. RANGEL,Charles B. Rangel
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,H001065,"Holding, George",NC,R,,"Holding, George",,Mr. HOLDING,George Holding
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,,"Doggett, Lloyd",,Mr. DOGGETT,Lloyd Doggett
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,,"Becerra, Xavier",,Mr. BECERRA,Xavier Becerra
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,,"Allen, Rick W.",Rick Allen,Mr. ALLEN,Rick W. Allen
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,,"Davis, Danny K.",Danny Davis,Mr. DANNY K. DAVIS of Illinois,Danny K. Davis
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,M001195,"Mooney, Alexander X.",WV,R,,"Mooney, Alexander X.",Alexander Mooney,Mr. MOONEY of West Virginia,Alexander X. Mooney
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,,"Blum, Rod",,Mr. BLUM,Rod Blum
CREC-2015-05-20-pt1-PgH3410,CREC-2015-05-20,SPEAKING,H,114,N000015,"Neal, Richard E.",MA,D,,"Neal, Richard E.",Richard Neal,Mr. NEAL,Richard E. Neal
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,,"Stivers, Steve",,Mr. STIVERS,Steve Stivers
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,P000599,"Posey, Bill",FL,R,,"Posey, Bill",,Mr. POSEY,Bill Posey
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,,"Levin, Sander M.",Sander Levin,Mr. LEVIN,Sander M. Levin
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2015-05-20-pt1-PgH3403-5,CREC-2015-05-20,SPEAKING,H,114,B001227,"Brady, Robert A.",PA,D,,"Brady, Robert A.",Robert Brady,Mr. BRADY of Pennsylvania,Robert A. Brady
CREC-2015-05-20-pt1-PgH3490,CREC-2015-05-20,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,,"Mica, John L.",John Mica,Mr. MICA,John L. Mica
CREC-2015-05-20-pt1-PgH3490,CREC-2015-05-20,SPEAKING,H,114,P000602,"Pompeo, Mike",KS,R,,"Pompeo, Mike",,Mr. POMPEO,Mike Pompeo
CREC-2015-05-20-pt1-PgH3490,CREC-2015-05-20,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,,"Smith, Adrian",,Mr. SMITH of Nebraska,Adrian Smith
CREC-2015-05-20-pt1-PgH3490,CREC-2015-05-20,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,,"Calvert, Ken",,Mr. CALVERT,Ken Calvert
CREC-2015-05-20-pt1-PgH3490,CREC-2015-05-20,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,,"Foster, Bill",,Mr. FOSTER,Bill Foster
CREC-2015-05-20-pt1-PgH3490,CREC-2015-05-20,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,,"Franks, Trent",,Mr. FRANKS of Arizona,Trent Franks
CREC-2015-05-20-pt1-PgH3490-2,CREC-2015-05-20,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,,"Levin, Sander M.",Sander Levin,Mr. LEVIN,Sander M. Levin
CREC-2015-05-20-pt1-PgH3496,CREC-2015-05-20,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,,"Foster, Bill",,Mr. FOSTER,Bill Foster
CREC-2015-05-20-pt1-PgH3491,CREC-2015-05-20,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,,"Byrne, Bradley",,Mr. BYRNE,Bradley Byrne
CREC-2015-05-20-pt1-PgH3491,CREC-2015-05-20,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,,"Polis, Jared",,Mr. POLIS,Jared Polis
CREC-2015-05-20-pt1-PgH3491,CREC-2015-05-20,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",,Mr. HUFFMAN,Jared Huffman
CREC-2015-05-20-pt1-PgH3496-2,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,,"Weber, Randy K. Sr.",Randy Weber,Mr. WEBER of Texas,"Randy K. Weber, Sr."
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,,"Weber, Randy K. Sr.",Randy K. Weber,Mr. WEBER of Texas,"Randy K. Weber, Sr."
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,,"Edwards, Donna F.",Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,,"Scalise, Steve",,Mr. SCALISE,Steve Scalise
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,K000387,"Knight, Stephen",CA,R,,"Knight, Stephen",,Mr. KNIGHT,Stephen Knight
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",,Mr. TONKO,Paul Tonko
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",,Mr. BABIN,Brian Babin
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,,"Clark, Katherine M.",Katherine Clark,Ms. CLARK of Massachusetts,Katherine M. Clark
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,M001157,"McCaul, Michael T.",TX,R,,"McCaul, Michael T.",Michael McCaul,Mr. McCAUL,Michael T. McCaul
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON,Eddie Bernice Johnson
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,,"Lieu, Ted",,Mr. TED LIEU of California,Ted Lieu
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,M001194,"Moolenaar, John R.",MI,R,,"Moolenaar, John R.",John Moolenaar,Mr. MOOLENAAR,John R. Moolenaar
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,,"Capps, Lois",,Mrs. CAPPS,Lois Capps
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,,"Foster, Bill",,Mr. FOSTER,Bill Foster
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Daniel William Lipinski,Mr. LIPINSKI,Daniel Lipinski
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,,"Beyer, Donald S.",Donald Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,,"Beyer, Donald S.",Donald S. Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,S000248,"Serrano, Jose E.",NY,D,,"Serrano, Jose E.",Jose Serrano,Mr. SERRANO,Jose E. Serrano
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,H001073,"Hurd, Will",TX,R,,"Hurd, Will",,Mr. HURD of Texas,Will Hurd
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,,"Lujan, Ben Ray",Ben Lujan,Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,,"Lujan, Ben Ray",Ben R. Lujan,Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,,"Griffith, H. Morgan",H. Griffith,Mr. GRIFFITH,H. Morgan Griffith
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,,"Kelly, Mike",,Mr. KELLY of Pennsylvania,Mike Kelly
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,,"Lowenthal, Alan S.",Alan Lowenthal,Mr. LOWENTHAL,Alan S. Lowenthal
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,,"Westerman, Bruce",,Mr. WESTERMAN,Bruce Westerman
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,,"Bonamici, Suzanne",,Ms. BONAMICI,Suzanne Bonamici
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Scott Peters,Mr. PETERS,Scott H. Peters
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,,"Loudermilk, Barry",,Mr. LOUDERMILK,Barry Loudermilk
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2015-05-20-pt1-PgH3419,CREC-2015-05-20,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,,"Sherman, Brad",,Mr. SHERMAN,Brad Sherman
CREC-2015-05-20-pt1-PgH3501,CREC-2015-05-20,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,,"Hice, Jody B.",Jody Hice,Mr. JODY B. HICE of Georgia,Jody B. Hice
CREC-2015-05-20-pt1-PgH3496-3,CREC-2015-05-20,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2015-05-20-pt1-PgH3496-3,CREC-2015-05-20,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,,"Nadler, Jerrold",,Mr. NADLER,Jerrold Nadler
CREC-2015-05-20-pt1-PgH3496-3,CREC-2015-05-20,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,,"Brown, Corrine",,Ms. BROWN of Florida,Corrine Brown
CREC-2015-05-20-pt1-PgH3496-3,CREC-2015-05-20,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,,"Payne, Donald M.",Donald Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2015-05-20-pt1-PgH3496-3,CREC-2015-05-20,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,,"Payne, Donald M.",Donald M. Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2015-05-20-pt1-PgH3496-3,CREC-2015-05-20,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2015-05-20-pt1-PgH3501-2,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3501-3,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3501-4,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3501-5,CREC-2015-05-20,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank""",GA,D,,"Johnson, Henry C. ""Hank""",Henry Johnson,Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr."
CREC-2015-05-20-pt1-PgH3501-5,CREC-2015-05-20,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank""",GA,D,,"Johnson, Henry C. ""Hank""","Henry C. ""Hank"" Johnson",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr."
CREC-2015-05-20-pt1-PgH3501-5,CREC-2015-05-20,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-05-20-pt1-PgH3504-2,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3504,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3504-3,CREC-2015-05-20,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2015-05-20-pt1-PgH3504-4,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3504-5,CREC-2015-05-20,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2015-05-20-pt1-PgH3504-6,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3505,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-2,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-3,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-4,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-5,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-6,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-7,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-8,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-9,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-10,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-11,CREC-2015-05-20,,,,,,,,,,,,
CREC-2015-05-20-pt1-PgH3506-12,CREC-2015-05-20,,,,,,,,,,,,
