granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,8187,"Carter, John R.",Mr. CARTER of Texas,John R. Carter,Mr. John Carter
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1460,SPEAKING,H,114,A000055,"Aderholt, Robert B.",AL,R,7789,"Aderholt, Robert B.",Mr. ADERHOLT,Robert B. Aderholt,Robert Aderholt
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,8027,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,709,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,8079,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,478,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,7924,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,8129,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,7844,"Sanchez, Linda T.",Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez,Linda Sanchez
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2059,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,8145,"Mulvaney, Mick",Mr. MULVANEY,Mick Mulvaney,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2221,SPEAKING,H,114,P000609,"Palmer, Gary J.",AL,R,,"Palmer, Gary J.",Mr. PALMER,Gary J. Palmer,Mr. Gary Palmer
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1041,SPEAKING,H,114,S000244,"Sensenbrenner, F. James, Jr.",WI,R,8218,"Sensenbrenner, F. James, Jr.",Mr. SENSENBRENNER,"F. James Sensenbrenner, Jr.",F. James Sensenbrenner Jr.
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1748,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,8154,"Blackburn, Marsha",Mrs. BLACKBURN,Marsha Blackburn,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers Jr.
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2053,SPEAKING,H,114,M001179,"Marino, Tom",PA,R,8128,"Marino, Tom",Mr. MARINO,Tom Marino,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,701,SPEAKING,H,114,L000397,"Lofgren, Zoe",CA,D,7821,"Lofgren, Zoe",Ms. LOFGREN,Zoe Lofgren,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2116,SPEAKING,H,114,D000621,"DeSantis, Ron",FL,R,,"DeSantis, Ron",Mr. DeSANTIS,Ron DeSantis,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1986,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,7787,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,8185,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,7813,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1894,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,7979,"Edwards, Donna F.",Ms. EDWARDS,Donna F. Edwards,Ms. Donna Edwards
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1009,SPEAKING,H,114,S000018,"Salmon, Matt",AZ,R,,"Salmon, Matt",Mr. SALMON,Matt Salmon,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,7836,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,8050,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,8068,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1920,SPEAKING,H,114,S001179,"Schock, Aaron",IL,R,7938,"Schock, Aaron",Mr. SCHOCK,Aaron Schock,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,102,SPEAKING,H,114,B000589,"Boehner, John A.",OH,R,8098,"Boehner, John A.",Mr. BOEHNER,John A. Boehner,John Boehner
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2117,SPEAKING,H,114,M001191,"Murphy, Patrick",FL,D,,"Murphy, Patrick",Mr. MURPHY of Florida,Patrick Murphy,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,7788,"Rogers, Mike D.",Mr. ROGERS of Alabama,Mike Rogers,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,8063,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2015-01-14-pt1-PgH363-3,CREC-2015-01-14,2015-01-14,,2058,SPEAKING,H,114,G000566,"Gowdy, Trey",SC,R,8144,"Gowdy, Trey",Mr. GOWDY,Trey Gowdy,
CREC-2015-01-14-pt1-PgH396-5,CREC-2015-01-14,2015-01-14,,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,8153,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2015-01-14-pt1-PgH396-6,CREC-2015-01-14,2015-01-14,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-01-14-pt1-PgH397-2,CREC-2015-01-14,2015-01-14,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-01-14-pt1-PgH397-3,CREC-2015-01-14,2015-01-14,,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,8213,"Smith, Adam",Mr. SMITH of Washington,Adam Smith,
CREC-2015-01-14-pt1-PgH397,CREC-2015-01-14,2015-01-14,,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,8078,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-01-14-pt1-PgH397-4,CREC-2015-01-14,2015-01-14,,208,SPEAKING,H,114,C000537,"Clyburn, James E.",SC,D,8146,"Clyburn, James E.",Mr. CLYBURN,James E. Clyburn,James Clyburn
CREC-2015-01-14-pt1-PgH403,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH403-2,CREC-2015-01-14,2015-01-14,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-01-14-pt1-PgH398,CREC-2015-01-14,2015-01-14,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-01-14-pt1-PgH403-3,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH403-4,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-2,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-4,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-5,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-3,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-7,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-6,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-8,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-9,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-10,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-11,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-13,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-12,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-14,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-16,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-2,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH406-15,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-3,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-4,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-5,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-6,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-7,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-8,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-10,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-9,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-13,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-11,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-14,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-16,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-17,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-15,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-12,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-18,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-20,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-19,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-21,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-23,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-24,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-22,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-25,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-27,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-26,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-28,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-29,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-30,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-31,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH407-32,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-2,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-3,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-4,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-5,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-6,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-7,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-9,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-8,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-10,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-12,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-11,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-13,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH408-14,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH409,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgH410,CREC-2015-01-14,2015-01-14,,,,,,,,,,,,,,
CREC-2015-01-14-pt1-PgE65-2,CREC-2015-01-14,2015-01-14,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-01-14-pt1-PgE65-3,CREC-2015-01-14,2015-01-14,,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,7819,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2015-01-14-pt1-PgE66,CREC-2015-01-14,2015-01-14,,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,7814,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-01-14-pt1-PgE65-4,CREC-2015-01-14,2015-01-14,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-01-14-pt1-PgE66-2,CREC-2015-01-14,2015-01-14,,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,8182,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Mr. Michael Burgess
CREC-2015-01-14-pt1-PgE66-5,CREC-2015-01-14,2015-01-14,,1742,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,8112,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-01-14-pt1-PgE66-4,CREC-2015-01-14,2015-01-14,,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,7891,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-01-14-pt1-PgE66-3,CREC-2015-01-14,2015-01-14,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-01-14-pt1-PgE66-7,CREC-2015-01-14,2015-01-14,,2035,SPEAKING,H,114,P000601,"Palazzo, Steven M.",MS,R,8022,"Palazzo, Steven M.",Mr. PALAZZO,Steven M. Palazzo,Mr. Steven Palazzo
CREC-2015-01-14-pt1-PgE66-6,CREC-2015-01-14,2015-01-13,,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,8073,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-01-14-pt1-PgE67,CREC-2015-01-14,2015-01-14,,1787,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,7965,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Mr. Charles Boustany Jr.
CREC-2015-01-14-pt1-PgE67-2,CREC-2015-01-14,2015-01-14,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-01-14-pt1-PgE67-3,CREC-2015-01-14,2015-01-14,,1752,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,8187,"Carter, John R.",Mr. CARTER of Texas,John R. Carter,Mr. John Carter
CREC-2015-01-14-pt1-PgE67-4,CREC-2015-01-14,2015-01-14,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,,"Katko, John",Mr. KATKO,John Katko,
CREC-2015-01-14-pt1-PgE67-5,CREC-2015-01-14,2015-01-14,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2015-01-14-pt1-PgE68,CREC-2015-01-14,2015-01-14,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-01-14-pt1-PgE68-2,CREC-2015-01-14,2015-01-14,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-01-14-pt1-PgE68-4,CREC-2015-01-14,2015-01-14,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,,"Katko, John",Mr. KATKO,John Katko,
CREC-2015-01-14-pt1-PgE68-3,CREC-2015-01-14,2015-01-14,,2202,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,,"Norcross, Donald",Mr. NORCROSS,Donald Norcross,
CREC-2015-01-14-pt1-PgE69,CREC-2015-01-14,2015-01-14,,2171,SPEAKING,H,114,P000607,"Pocan, Mark",WI,D,,"Pocan, Mark",Mr. POCAN,Mark Pocan,
CREC-2015-01-14-pt1-PgE69-2,CREC-2015-01-14,2015-01-14,,1807,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,8184,"Cuellar, Henry",Mr. CUELLAR,Henry Cuellar,
CREC-2015-01-14-pt1-PgE68-5,CREC-2015-01-14,2015-01-14,,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,7849,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2015-01-14-pt1-PgE69-4,CREC-2015-01-14,2015-01-14,,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,7844,"Sanchez, Linda T.",Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez,Linda Sanchez
CREC-2015-01-14-pt1-PgE69-3,CREC-2015-01-14,2015-01-14,,1799,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,8133,"Dent, Charles W.",Mr. DENT,Charles W. Dent,Mr. Charles Dent
CREC-2015-01-14-pt1-PgE70,CREC-2015-01-14,2015-01-14,,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,7804,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2015-01-14-pt1-PgE69-6,CREC-2015-01-14,2015-01-14,,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,8127,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
