granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,8196,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,7840,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",Mr. LUETKEMEYER,Blaine Luetkemeyer,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,2015,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,7934,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,1888,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,7355,"Foster, Bill",Mr. FOSTER,Bill Foster,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,1749,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,8161,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,2228,SPEAKING,H,114,K000387,"Knight, Stephen",CA,R,,"Knight, Stephen",Mr. KNIGHT,Stephen Knight,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,1686,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,7974,"Lynch, Stephen F.",Mr. LYNCH,Stephen F. Lynch,Mr. Stephen Lynch
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2016-09-09-pt1-PgH5230-2,CREC-2016-09-09,,2231,SPEAKING,H,114,T000474,"Torres, Norma J.",CA,D,,"Torres, Norma J.",Mrs. TORRES,Norma J. Torres,Mrs. Norma Torres
CREC-2016-09-09-pt1-PgH5239-2,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5244,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,850,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,8069,"Nadler, Jerrold",Mr. NADLER,Jerrold Nadler,
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers Jr.
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,635,SPEAKING,H,114,K000210,"King, Peter T.",NY,R,8064,"King, Peter T.",Mr. KING of New York,Peter T. King,Peter King
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,1936,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,8049,"Lance, Leonard",Mr. LANCE,Leonard Lance,
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,303,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,8181,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,2293,SPEAKING,H,114,D000625,"Donovan, Daniel M., Jr.",NY,R,,"Donovan, Daniel M., Jr.",Mr. DONOVAN,"Daniel M. Donovan, Jr.",Mr. Daniel Donovan Jr.
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,8063,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-09-09-pt1-PgH5239-3,CREC-2016-09-09,,1686,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,7974,"Lynch, Stephen F.",Mr. LYNCH,Stephen F. Lynch,Mr. Stephen Lynch
CREC-2016-09-09-pt1-PgH5244-2,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5246,CREC-2016-09-09,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2016-09-09-pt1-PgH5246,CREC-2016-09-09,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-09-09-pt1-PgH5244-3,CREC-2016-09-09,,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,7840,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2016-09-09-pt1-PgH5244-3,CREC-2016-09-09,,1834,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,7863,"Lamborn, Doug",Mr. LAMBORN,Doug Lamborn,
CREC-2016-09-09-pt1-PgH5244-3,CREC-2016-09-09,,2018,SPEAKING,H,114,B001275,"Bucshon, Larry",IN,R,7947,"Bucshon, Larry",Mr. BUCSHON,Larry Bucshon,
CREC-2016-09-09-pt1-PgH5244-3,CREC-2016-09-09,,1686,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,7974,"Lynch, Stephen F.",Mr. LYNCH,Stephen F. Lynch,Mr. Stephen Lynch
CREC-2016-09-09-pt1-PgH5249,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5249-2,CREC-2016-09-09,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-09-09-pt1-PgH5250,CREC-2016-09-09,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-09-09-pt1-PgH5249-3,CREC-2016-09-09,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2016-09-09-pt1-PgH5250-2,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgH5250-3,CREC-2016-09-09,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2016-09-09-pt1-PgH5250-4,CREC-2016-09-09,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2016-09-09-pt1-PgH5251,CREC-2016-09-09,,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,7871,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2016-09-09-pt1-PgH5251-2,CREC-2016-09-09,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-09-09-pt1-PgH5251-3,CREC-2016-09-09,,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,8165,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2016-09-09-pt1-PgH5251-4,CREC-2016-09-09,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-09-09-pt1-PgH5251-5,CREC-2016-09-09,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2016-09-09-pt1-PgH5251-6,CREC-2016-09-09,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2016-09-09-pt1-PgH5252,CREC-2016-09-09,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2016-09-09-pt1-PgH5252-2,CREC-2016-09-09,,2018,SPEAKING,H,114,B001275,"Bucshon, Larry",IN,R,7947,"Bucshon, Larry",Mr. BUCSHON,Larry Bucshon,
CREC-2016-09-09-pt1-PgH5252-3,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5252-4,CREC-2016-09-09,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2016-09-09-pt1-PgH5252-5,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5254-2,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5254,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-2,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-4,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-3,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-5,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-6,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-8,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-7,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-9,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-10,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-11,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-12,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5255-13,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5256,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5256-2,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5256-3,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5256-4,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5256-5,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5256-6,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgH5256-7,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgE1231-3,CREC-2016-09-09,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2016-09-09-pt1-PgE1231-2,CREC-2016-09-09,,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,8005,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2016-09-09-pt1-PgE1231-4,CREC-2016-09-09,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-09-09-pt1-PgE1232,CREC-2016-09-09,,1997,SPEAKING,H,114,T000470,"Tipton, Scott R.",CO,R,7861,"Tipton, Scott R.",Mr. TIPTON,Scott R. Tipton,Mr. Scott Tipton
CREC-2016-09-09-pt1-PgE1232-2,CREC-2016-09-09,,2170,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2016-09-09-pt1-PgE1233,CREC-2016-09-09,,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,8014,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-09-09-pt1-PgE1233-2,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1233-3,CREC-2016-09-09,,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,8014,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-09-09-pt1-PgE1233-4,CREC-2016-09-09,,2241,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,,"Blum, Rod",Mr. BLUM,Rod Blum,
CREC-2016-09-09-pt1-PgE1233-5,CREC-2016-09-09,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-09-09-pt1-PgE1233-6,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1234,CREC-2016-09-09,,2105,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,,"Valadao, David G.",Mr. VALADAO,David G. Valadao,Mr. David Valadao
CREC-2016-09-09-pt1-PgE1234-2,CREC-2016-09-09,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-09-09-pt1-PgE1234-3,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1234-4,CREC-2016-09-09,,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,7825,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-09-09-pt1-PgE1235,CREC-2016-09-09,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-09-09-pt1-PgE1235-2,CREC-2016-09-09,,2105,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,,"Valadao, David G.",Mr. VALADAO,David G. Valadao,Mr. David Valadao
CREC-2016-09-09-pt1-PgE1235-3,CREC-2016-09-09,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2016-09-09-pt1-PgE1235-4,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1236,CREC-2016-09-09,,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,8015,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-09-09-pt1-PgE1235-5,CREC-2016-09-09,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-09-09-pt1-PgE1236-3,CREC-2016-09-09,,2105,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,,"Valadao, David G.",Mr. VALADAO,David G. Valadao,Mr. David Valadao
CREC-2016-09-09-pt1-PgE1236-2,CREC-2016-09-09,,1042,SPEAKING,H,114,S000248,"Serrano, Jose E.",NY,D,8077,"Serrano, Jose E.",Mr. SERRANO,Jose E. Serrano,Jose Serrano
CREC-2016-09-09-pt1-PgE1236-4,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1236-5,CREC-2016-09-09,,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,7992,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2016-09-09-pt1-PgE1236-6,CREC-2016-09-09,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2016-09-09-pt1-PgE1237,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1237-2,CREC-2016-09-09,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2016-09-09-pt1-PgE1237-3,CREC-2016-09-09,,1683,SPEAKING,H,114,F000445,"Forbes, J. Randy",VA,R,8786,"Forbes, J. Randy",Mr. FORBES,J. Randy Forbes,
CREC-2016-09-09-pt1-PgE1237-4,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1238,CREC-2016-09-09,,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,8024,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2016-09-09-pt1-PgE1238-2,CREC-2016-09-09,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2016-09-09-pt1-PgE1238-3,CREC-2016-09-09,,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,8024,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2016-09-09-pt1-PgE1239,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1239-2,CREC-2016-09-09,,944,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,8076,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2016-09-09-pt1-PgE1239-3,CREC-2016-09-09,,1836,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,7867,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2016-09-09-pt1-PgE1239-4,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgE1239-5,CREC-2016-09-09,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2016-09-09-pt1-PgE1239-6,CREC-2016-09-09,,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,8140,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2016-09-09-pt1-PgE1240,CREC-2016-09-09,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-09-09-pt1-PgE1240-2,CREC-2016-09-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-09-09-pt1-PgD898,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgD898-2,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgD899,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgD898-3,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgD899-3,CREC-2016-09-09,,,,,,,,,,,,,,
CREC-2016-09-09-pt1-PgD899-2,CREC-2016-09-09,,,,,,,,,,,,,,
