granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2072,SPEAKING,H,114,D000614,"Duffy, Sean P.",WI,R,8220,"Duffy, Sean P.",Mr. DUFFY,Sean P. Duffy,Mr. Sean Duffy
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,8050,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,8708,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1469,SPEAKING,H,114,B001227,"Brady, Robert A.",PA,D,8119,"Brady, Robert A.",Mr. BRADY of Pennsylvania,Robert A. Brady,Robert Brady
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,303,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,8181,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2254,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,,"Zinke, Ryan K.",Mr. ZINKE,Ryan K. Zinke,Mr. Ryan Zinke
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,7836,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,8003,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,7927,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2060,SPEAKING,H,114,N000184,"Noem, Kristi L.",SD,R,8147,"Noem, Kristi L.",Mrs. NOEM,Kristi L. Noem,Mrs. Kristi Noem
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1810,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,8212,"Reichert, David G.",Mr. REICHERT,David G. Reichert,Mr. David Reichert
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,944,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,8076,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1981,SPEAKING,H,114,S001188,"Stutzman, Marlin A.",IN,R,7942,"Stutzman, Marlin A.",Mr. STUTZMAN,Marlin A. Stutzman,Mr. Marlin Stutzman
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2269,SPEAKING,H,114,H001073,"Hurd, Will",TX,R,,"Hurd, Will",Mr. HURD of Texas,Will Hurd,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,1921,SPEAKING,H,114,J000290,"Jenkins, Lynn",KS,R,7950,"Jenkins, Lynn",Ms. JENKINS of Kansas,Lynn Jenkins,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,2241,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,,"Blum, Rod",Mr. BLUM,Rod Blum,
CREC-2015-04-16-pt1-PgH2275-4,CREC-2015-04-16,2015-04-16,,867,SPEAKING,H,114,N000127,"Nolan, Richard M.",MN,D,,"Nolan, Richard M.",Mr. NOLAN,Richard M. Nolan,Richard Nolan
CREC-2015-04-16-pt1-PgH2290,CREC-2015-04-16,2015-04-16,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-04-16-pt1-PgH2290,CREC-2015-04-16,2015-04-16,,683,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,7997,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-04-16-pt1-PgH2290,CREC-2015-04-16,2015-04-16,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-04-16-pt1-PgH2290,CREC-2015-04-16,2015-04-16,,2157,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,,"Perry, Scott",Mr. PERRY,Scott Perry,
CREC-2015-04-16-pt1-PgH2292,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2292-2,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2294,CREC-2015-04-16,2015-04-16,,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,7890,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-04-16-pt1-PgH2292-3,CREC-2015-04-16,2015-04-16,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-04-16-pt1-PgH2292-3,CREC-2015-04-16,2015-04-16,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-04-16-pt1-PgH2294-2,CREC-2015-04-16,2015-04-16,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-04-16-pt1-PgH2295-2,CREC-2015-04-16,2015-04-16,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-04-16-pt1-PgH2294-3,CREC-2015-04-16,2015-04-16,,2152,SPEAKING,H,114,W000815,"Wenstrup, Brad R.",OH,R,,"Wenstrup, Brad R.",Mr. WENSTRUP,Brad R. Wenstrup,Mr. Brad Wenstrup
CREC-2015-04-16-pt1-PgH2295,CREC-2015-04-16,2015-04-16,,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,7822,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2015-04-16-pt1-PgH2295-3,CREC-2015-04-16,2015-04-16,,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,7792,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Ms. Terri Sewell
CREC-2015-04-16-pt1-PgH2297,CREC-2015-04-16,2015-04-16,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2015-04-16-pt1-PgH2295-4,CREC-2015-04-16,2015-04-16,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-04-16-pt1-PgH2295-5,CREC-2015-04-16,2015-04-16,,711,SPEAKING,H,114,L000491,"Lucas, Frank D.",OK,R,8111,"Lucas, Frank D.",Mr. LUCAS,Frank D. Lucas,Frank Lucas
CREC-2015-04-16-pt1-PgH2295-5,CREC-2015-04-16,2015-04-16,,1742,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,8112,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-04-16-pt1-PgH2295-5,CREC-2015-04-16,2015-04-16,,2265,SPEAKING,H,114,R000604,"Russell, Steve",OK,R,,"Russell, Steve",Mr. RUSSELL,Steve Russell,
CREC-2015-04-16-pt1-PgH2298,CREC-2015-04-16,2015-04-16,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-04-16-pt1-PgH2301,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2298-2,CREC-2015-04-16,2015-04-16,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-04-16-pt1-PgH2301-2,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2304,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2301-3,CREC-2015-04-16,2015-04-16,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-04-16-pt1-PgH2304-2,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2304-3,CREC-2015-04-16,2015-04-16,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-04-16-pt1-PgH2304-4,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2305,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-2,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-3,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-4,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-5,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-6,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-7,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-8,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-9,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-10,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-11,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-12,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-13,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-14,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-15,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-16,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-17,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-18,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-19,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-3,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-2,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-5,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-4,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-6,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-7,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-9,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-8,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-11,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-10,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-12,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-14,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-13,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-16,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-15,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-17,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-18,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-19,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-20,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-21,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-22,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-23,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-24,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-25,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-26,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-28,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-27,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-31,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-29,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-30,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-32,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-2,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-4,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-3,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-6,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-8,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-9,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-7,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-5,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-10,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-11,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-12,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-13,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS-FrontMatter-13,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-2,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-4,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-3,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-5,CREC-2015-04-16,2015-04-16,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-04-16-pt1-PgS2228,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2228-2,CREC-2015-04-16,2015-04-16,,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,8271,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-04-16-pt1-PgS2234,CREC-2015-04-16,2015-04-16,,1609,SPEAKING,S,114,V000127,"Vitter, David",LA,R,8267,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2015-04-16-pt1-PgS2234,CREC-2015-04-16,2015-04-16,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-04-16-pt1-PgS2234,CREC-2015-04-16,2015-04-16,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-04-16-pt1-PgS2229,CREC-2015-04-16,2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,2015-04-16,,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,8295,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,2015-04-16,,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,8326,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,2015-04-16,,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,8332,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,2015-04-16,,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,8254,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,2015-04-16,,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,8299,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,2015-04-16,,2086,SPEAKING,S,114,J000293,"Johnson, Ron",WI,R,8355,"Johnson, Ron",Mr. JOHNSON,Ron Johnson,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,2015-04-16,,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,8283,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Mr. Thomas Carper
