granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-05-11-pt1-PgS2747,CREC-2015-05-11,2015-05-11,,8332,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-05-11-pt1-PgS2747,CREC-2015-05-11,2015-05-11,,8299,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-05-11-pt1-PgS2749,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2749-2,CREC-2015-05-11,2015-05-11,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Mr. Ben Cardin
CREC-2015-05-11-pt1-PgS2749-2,CREC-2015-05-11,2015-05-11,,8261,1531,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,"Stabenow, Debbie",Ms. STABENOW,Debbie Stabenow,
CREC-2015-05-11-pt1-PgS2749-2,CREC-2015-05-11,2015-05-11,,8274,1896,SPEAKING,S,114,R000584,"Risch, James E.",ID,R,"Risch, James E.",Mr. RISCH,James E. Risch,Mr. James Risch
CREC-2015-05-11-pt1-PgS2749-2,CREC-2015-05-11,2015-05-11,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-05-11-pt1-PgS2749-2,CREC-2015-05-11,2015-05-11,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-05-11-pt1-PgS2751,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2751-2,CREC-2015-05-11,2015-05-11,,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-05-11-pt1-PgS2753,CREC-2015-05-11,2015-05-11,,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-05-11-pt1-PgS2753-2,CREC-2015-05-11,2015-05-11,,8283,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Mr. Thomas Carper
CREC-2015-05-11-pt1-PgS2755,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2754,CREC-2015-05-11,2015-05-11,,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-05-11-pt1-PgS2755-2,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2755-4,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2755-3,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2755-5,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2755-6,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2756,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2756-2,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2756-3,CREC-2015-05-11,2015-05-11,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-11-pt1-PgS2757,CREC-2015-05-11,2015-05-11,,,2173,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2015-05-11-pt1-PgS2756-4,CREC-2015-05-11,2015-05-11,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Mr. Ben Cardin
CREC-2015-05-11-pt1-PgS2757-2,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2757-3,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2757-4,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2758,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2759-2,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2759,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2759-3,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2761,CREC-2015-05-11,2015-05-11,,8291,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Ms. Susan Collins
CREC-2015-05-11-pt1-PgS2761-2,CREC-2015-05-11,2015-05-11,,8291,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Ms. Susan Collins
CREC-2015-05-11-pt1-PgS2762,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2763,CREC-2015-05-11,2015-05-11,,8274,1896,SPEAKING,S,114,R000584,"Risch, James E.",ID,R,"Risch, James E.",Mr. RISCH,James E. Risch,Mr. James Risch
CREC-2015-05-11-pt1-PgS2762-2,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2763-2,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2763-4,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2763-5,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2763-3,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2764,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2763-6,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2763-7,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2764-4,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2764-2,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2764-3,CREC-2015-05-11,2015-05-11,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-11-pt1-PgS2764-5,CREC-2015-05-11,2015-05-11,,8309,136,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-05-11-pt1-PgS2766-2,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2766,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgS2765,CREC-2015-05-11,2015-05-11,,8239,791,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,"Menendez, Robert",Mr. MENENDEZ,Robert Menendez,
CREC-2015-05-11-pt1-PgS2766-3,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgE669-2,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgD514,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgD515,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgD515-4,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgD515-3,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgD515-2,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgD516,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
CREC-2015-05-11-pt1-PgD519,CREC-2015-05-11,2015-05-11,,,,,,,,,,,,,,
