granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,,"Weber, Randy K. Sr.",Randy Weber,Mr. WEBER of Texas,"Randy K. Weber, Sr."
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,,"Weber, Randy K. Sr.",Randy K. Weber,Mr. WEBER of Texas,"Randy K. Weber, Sr."
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,G000553,"Green, Al",TX,D,,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2016-09-27-pt1-PgH5961,CREC-2016-09-27,SPEAKING,H,114,H001056,"Herrera Beutler, Jaime",WA,R,,"Herrera Beutler, Jaime",,Ms. HERRERA BEUTLER,Jaime Herrera Beutler
CREC-2016-09-27-pt1-PgH5997-2,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5997-4,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5997-3,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5998,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5998-2,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5998-3,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5998-4,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5998-5,CREC-2016-09-27,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,,"Woodall, Rob",,Mr. WOODALL,Rob Woodall
CREC-2016-09-27-pt1-PgH5998-6,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5999-2,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH5999,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6000,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6000-2,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6000-3,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6000-4,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6000-5,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6000-6,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6000-7,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-2,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-3,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-5,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-4,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-6,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-7,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-8,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-9,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-10,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-11,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-12,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-13,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-14,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6001-15,CREC-2016-09-27,,,,,,,,,,,,
CREC-2016-09-27-pt1-PgH6002,CREC-2016-09-27,,,,,,,,,,,,
