granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-12-pt1-PgH201,CREC-2015-01-12,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,,"Ryan, Paul D.",Mr. RYAN of Wisconsin,Paul D. Ryan,Paul Ryan
CREC-2015-01-12-pt1-PgH201,CREC-2015-01-12,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2015-01-12-pt1-PgH201,CREC-2015-01-12,SPEAKING,H,114,L000557,"Larson, John B.",CT,D,,"Larson, John B.",Mr. LARSON of Connecticut,John B. Larson,John Larson
CREC-2015-01-12-pt1-PgH201,CREC-2015-01-12,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2015-01-12-pt1-PgH201,CREC-2015-01-12,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-01-12-pt1-PgH204-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH204-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH204,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH207,CREC-2015-01-12,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2015-01-12-pt1-PgH207-4,CREC-2015-01-12,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-01-12-pt1-PgH207-3,CREC-2015-01-12,SPEAKING,H,114,B001273,"Black, Diane",TN,R,,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2015-01-12-pt1-PgH207-2,CREC-2015-01-12,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2015-01-12-pt1-PgH208-2,CREC-2015-01-12,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy
CREC-2015-01-12-pt1-PgH208-2,CREC-2015-01-12,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph P. Kennedy
CREC-2015-01-12-pt1-PgH207-5,CREC-2015-01-12,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-01-12-pt1-PgH208,CREC-2015-01-12,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-01-12-pt1-PgH207-6,CREC-2015-01-12,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2015-01-12-pt1-PgH208-5,CREC-2015-01-12,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2015-01-12-pt1-PgH208-3,CREC-2015-01-12,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2015-01-12-pt1-PgH208-4,CREC-2015-01-12,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Hakeem Jeffries
CREC-2015-01-12-pt1-PgH208-6,CREC-2015-01-12,SPEAKING,H,114,Y000062,"Yarmuth, John A.",KY,D,,"Yarmuth, John A.",Mr. YARMUTH,John A. Yarmuth,John Yarmuth
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise M. Slaughter
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,S000248,"Serrano, Jose E.",NY,D,,"Serrano, Jose E.",Mr. SERRANO,Jose E. Serrano,Jose Serrano
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,,"Nadler, Jerrold",Mr. NADLER,Jerrold Nadler,
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,M001137,"Meeks, Gregory W.",NY,D,,"Meeks, Gregory W.",Mr. MEEKS,Gregory W. Meeks,Gregory Meeks
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Hakeem Jeffries
CREC-2015-01-12-pt1-PgH209,CREC-2015-01-12,SPEAKING,H,114,M001188,"Meng, Grace",NY,D,,"Meng, Grace",Ms. MENG,Grace Meng,
CREC-2015-01-12-pt1-PgH208-7,CREC-2015-01-12,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2015-01-12-pt1-PgH221,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,S001165,"Sires, Albio",NJ,D,,"Sires, Albio",Mr. SIRES,Albio Sires,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Gus Bilirakis
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,,"Byrne, Bradley",Mr. BYRNE,Bradley Byrne,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,D000615,"Duncan, Jeff",SC,R,,"Duncan, Jeff",Mr. DUNCAN of South Carolina,Jeff Duncan,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,D000621,"DeSantis, Ron",FL,R,,"DeSantis, Ron",Mr. DeSANTIS,Ron DeSantis,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,K000362,"King, Steve",IA,R,,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,M001195,"Mooney, Alexander X.",WV,R,,"Mooney, Alexander X.",Mr. MOONEY of West Virginia,Alexander X. Mooney,Alexander Mooney
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-01-12-pt1-PgH214,CREC-2015-01-12,SPEAKING,H,114,D000600,"Diaz-Balart, Mario",FL,R,,"Diaz-Balart, Mario",Mr. DIAZ-BALART,Mario Diaz-Balart,
CREC-2015-01-12-pt1-PgH222,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH221-2,CREC-2015-01-12,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-01-12-pt1-PgH222-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH222-3,CREC-2015-01-12,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-01-12-pt1-PgH223,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH223-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH224-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH223-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH224-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH224,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH224-4,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH224-5,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-4,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-7,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-5,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-6,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-8,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-9,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-10,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-11,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-14,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-12,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-13,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-15,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-16,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-17,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-18,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH226-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH226-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH226,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-19,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgH225-20,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS-FrontMatter-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS133,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS133-6,CREC-2015-01-12,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-12-pt1-PgS133-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS133-7,CREC-2015-01-12,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-12-pt1-PgS133-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS133-5,CREC-2015-01-12,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-12-pt1-PgS133-4,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS134,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS134-2,CREC-2015-01-12,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-01-12-pt1-PgS136-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS134-3,CREC-2015-01-12,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,S001141,"Sessions, Jeff",AL,R,,"Sessions, Jeff",Mr. SESSIONS,Jeff Sessions,
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Timothy Kaine
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Timothy M. Kaine
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,,"Hoeven, John",Mr. HOEVEN,John Hoeven,
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2015-01-12-pt1-PgS136-3,CREC-2015-01-12,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-01-12-pt1-PgS136,CREC-2015-01-12,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-01-12-pt1-PgS146,CREC-2015-01-12,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Patrick Toomey
CREC-2015-01-12-pt1-PgS146-2,CREC-2015-01-12,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Patrick Toomey
CREC-2015-01-12-pt1-PgS147,CREC-2015-01-12,SPEAKING,S,114,M001170,"McCaskill, Claire",MO,D,,"McCaskill, Claire",Mrs. McCASKILL,Claire McCaskill,
CREC-2015-01-12-pt1-PgS148,CREC-2015-01-12,SPEAKING,S,114,C001088,"Coons, Christopher A.",DE,D,,"Coons, Christopher A.",Mr. COONS,Christopher A. Coons,Christopher Coons
CREC-2015-01-12-pt1-PgS148-2,CREC-2015-01-12,SPEAKING,S,114,W000805,"Warner, Mark R.",VA,D,,"Warner, Mark R.",Mr. WARNER,Mark R. Warner,Mark Warner
CREC-2015-01-12-pt1-PgS148-4,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS148-5,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS148-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS148-6,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS148-7,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS150,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS151,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS150-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS150-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS151-3,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS151-2,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgS151-4,CREC-2015-01-12,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2015-01-12-pt1-PgS151-5,CREC-2015-01-12,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2015-01-12-pt1-PgS155-2,CREC-2015-01-12,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-01-12-pt1-PgS155-2,CREC-2015-01-12,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-12-pt1-PgS155-4,CREC-2015-01-12,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-12-pt1-PgS155,CREC-2015-01-12,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2015-01-12-pt1-PgS155-3,CREC-2015-01-12,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-12-pt1-PgS155-5,CREC-2015-01-12,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-12-pt1-PgS155-6,CREC-2015-01-12,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-01-12-pt1-PgS158,CREC-2015-01-12,,,,,,,,,,,,
CREC-2015-01-12-pt1-PgE47-2,CREC-2015-01-12,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-01-12-pt1-PgE47-3,CREC-2015-01-12,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,,"Webster, Daniel",Mr. WEBSTER of Florida,Daniel Webster,
CREC-2015-01-12-pt1-PgE47-4,CREC-2015-01-12,SPEAKING,H,114,B001245,"Bordallo, Madeleine Z.",GU,D,,"Bordallo, Madeleine Z.",Ms. BORDALLO,Madeleine Z. Bordallo,Madeleine Bordallo
CREC-2015-01-12-pt1-PgE48-3,CREC-2015-01-12,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2015-01-12-pt1-PgE48,CREC-2015-01-12,,,,,,,,,,,,
