granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-12-11-pt1-PgH9275-4,CREC-2015-12-11,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-12-11-pt1-PgH9275-3,CREC-2015-12-11,,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,7860,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-12-11-pt1-PgH9275-2,CREC-2015-12-11,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,,"Katko, John",Mr. KATKO,John Katko,
CREC-2015-12-11-pt1-PgH9286,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9286-2,CREC-2015-12-11,,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,8164,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,1742,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,8112,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,7860,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,186,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,8091,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-12-11-pt1-PgH9275-5,CREC-2015-12-11,,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,8177,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2015-12-11-pt1-PgH9296,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9297,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9295,CREC-2015-12-11,,977,SPEAKING,H,114,R000395,"Rogers, Harold",KY,R,7957,"Rogers, Harold",Mr. ROGERS of Kentucky,Harold Rogers,
CREC-2015-12-11-pt1-PgH9295,CREC-2015-12-11,,709,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,8079,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,8164,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,683,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,7997,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1810,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,8212,"Reichert, David G.",Mr. REICHERT,David G. Reichert,Mr. David Reichert
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,7844,"Sanchez, Linda T.",Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez,Linda Sanchez
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1664,SPEAKING,H,114,T000462,"Tiberi, Patrick J.",OH,R,8102,"Tiberi, Patrick J.",Mr. TIBERI,Patrick J. Tiberi,Patrick Tiberi
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1787,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,7965,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Mr. Charles Boustany Jr.
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,7926,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Mr. Peter Roskam
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,8003,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1860,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,8040,"Smith, Adrian",Mr. SMITH of Nebraska,Adrian Smith,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,303,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,8181,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,7813,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1731,SPEAKING,H,114,M001150,"Miller, Candice S.",MI,R,8589,"Miller, Candice S.",Mrs. MILLER of Michigan,Candice S. Miller,Mrs. Candice Miller
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1724,SPEAKING,H,114,K000362,"King, Steve",IA,R,7918,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-12-11-pt1-PgH9286-3,CREC-2015-12-11,,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,8129,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2015-12-11-pt1-PgH9296-2,CREC-2015-12-11,,683,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,7997,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-12-11-pt1-PgH9296-2,CREC-2015-12-11,,603,SPEAKING,H,114,J000174,"Johnson, Sam",TX,R,8159,"Johnson, Sam",Mr. SAM JOHNSON of Texas,Sam Johnson,
CREC-2015-12-11-pt1-PgH9296-2,CREC-2015-12-11,,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,8188,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-12-11-pt1-PgH9296-2,CREC-2015-12-11,,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,8117,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2015-12-11-pt1-PgH9296-2,CREC-2015-12-11,,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,8185,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-12-11-pt1-PgH9297-2,CREC-2015-12-11,,2254,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,,"Zinke, Ryan K.",Mr. ZINKE,Ryan K. Zinke,Mr. Ryan Zinke
CREC-2015-12-11-pt1-PgH9297-3,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9298,CREC-2015-12-11,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-12-11-pt1-PgH9298,CREC-2015-12-11,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-12-11-pt1-PgH9299,CREC-2015-12-11,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-12-11-pt1-PgH9299-5,CREC-2015-12-11,,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,7834,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2015-12-11-pt1-PgH9299-4,CREC-2015-12-11,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-12-11-pt1-PgH9299-3,CREC-2015-12-11,,1890,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,7817,"Speier, Jackie",Ms. SPEIER,Jackie Speier,
CREC-2015-12-11-pt1-PgH9299-2,CREC-2015-12-11,,2268,SPEAKING,H,114,R000601,"Ratcliffe, John",TX,R,,"Ratcliffe, John",Mr. RATCLIFFE,John Ratcliffe,
CREC-2015-12-11-pt1-PgH9299-6,CREC-2015-12-11,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2015-12-11-pt1-PgH9300-2,CREC-2015-12-11,,2115,SPEAKING,H,114,Y000065,"Yoho, Ted S.",FL,R,,"Yoho, Ted S.",Mr. YOHO,Ted S. Yoho,Mr. Ted Yoho
CREC-2015-12-11-pt1-PgH9300,CREC-2015-12-11,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Mr. Scott Peters
CREC-2015-12-11-pt1-PgH9300-3,CREC-2015-12-11,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-12-11-pt1-PgH9304-2,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9304,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9305,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9305-2,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9305-3,CREC-2015-12-11,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-12-11-pt1-PgH9306-2,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9306,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-2,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-3,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-4,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-5,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-6,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-7,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-8,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-9,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-10,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9307-11,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9308,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgH9308-2,CREC-2015-12-11,,,,,,,,,,,,,,
CREC-2015-12-11-pt1-PgE1773-2,CREC-2015-12-11,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-12-11-pt1-PgE1773-3,CREC-2015-12-11,,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,7792,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Ms. Terri Sewell
CREC-2015-12-11-pt1-PgE1773-4,CREC-2015-12-11,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-12-11-pt1-PgE1774,CREC-2015-12-11,,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,7828,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2015-12-11-pt1-PgE1774-4,CREC-2015-12-11,,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,8192,"Wittman, Robert J.",Mr. WITTMAN,Robert J. Wittman,Mr. Robert Wittman
CREC-2015-12-11-pt1-PgE1774-3,CREC-2015-12-11,,1756,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,8107,"Ryan, Tim",Mr. RYAN of Ohio,Tim Ryan,
CREC-2015-12-11-pt1-PgE1774-2,CREC-2015-12-11,,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,7975,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2015-12-11-pt1-PgE1775-2,CREC-2015-12-11,,2002,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,7880,"Webster, Daniel",Mr. WEBSTER of Florida,Daniel Webster,
CREC-2015-12-11-pt1-PgE1775,CREC-2015-12-11,,1527,SPEAKING,H,114,S000364,"Shimkus, John",IL,R,7939,"Shimkus, John",Mr. SHIMKUS,John Shimkus,John M. Shimkus
CREC-2015-12-11-pt1-PgE1775-4,CREC-2015-12-11,,1895,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,8101,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Ms. Marcia Fudge
CREC-2015-12-11-pt1-PgE1775-3,CREC-2015-12-11,,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,8027,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2015-12-11-pt1-PgE1776,CREC-2015-12-11,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,,"Katko, John",Mr. KATKO,John Katko,
CREC-2015-12-11-pt1-PgE1776-2,CREC-2015-12-11,,1722,SPEAKING,H,114,S001157,"Scott, David",GA,D,7910,"Scott, David",Mr. DAVID SCOTT of Georgia,David Scott,
CREC-2015-12-11-pt1-PgE1776-3,CREC-2015-12-11,,1527,SPEAKING,H,114,S000364,"Shimkus, John",IL,R,7939,"Shimkus, John",Mr. SHIMKUS,John Shimkus,John M. Shimkus
CREC-2015-12-11-pt1-PgE1776-4,CREC-2015-12-11,,1756,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,8107,"Ryan, Tim",Mr. RYAN of Ohio,Tim Ryan,
CREC-2015-12-11-pt1-PgE1776-5,CREC-2015-12-11,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-12-11-pt1-PgE1777-2,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1777-3,CREC-2015-12-11,,322,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,8149,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John Duncan Jr.
CREC-2015-12-11-pt1-PgE1777,CREC-2015-12-11,,1514,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,8134,"Pitts, Joseph R.",Mr. PITTS,Joseph R. Pitts,Joseph Pitts
CREC-2015-12-11-pt1-PgE1777-4,CREC-2015-12-11,,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,7968,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James Mcgovern
CREC-2015-12-11-pt1-PgE1777-5,CREC-2015-12-11,,2149,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Mr. Hakeem Jeffries
CREC-2015-12-11-pt1-PgE1778,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1778-2,CREC-2015-12-11,,2137,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-12-11-pt1-PgE1778-3,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1778-5,CREC-2015-12-11,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2015-12-11-pt1-PgE1778-6,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1778-4,CREC-2015-12-11,,2126,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,,"Davis, Rodney",Mr. RODNEY DAVIS of Illinois,Rodney Davis,
CREC-2015-12-11-pt1-PgE1779,CREC-2015-12-11,,2048,SPEAKING,H,114,R000586,"Renacci, James B.",OH,R,8106,"Renacci, James B.",Mr. RENACCI,James B. Renacci,Mr. James Renacci
CREC-2015-12-11-pt1-PgE1779-2,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1779-3,CREC-2015-12-11,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-12-11-pt1-PgE1779-4,CREC-2015-12-11,,2261,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,,"Zeldin, Lee M.",Mr. ZELDIN,Lee M. Zeldin,Mr. Lee Zeldin
CREC-2015-12-11-pt1-PgE1779-6,CREC-2015-12-11,,2243,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,,"Bost, Mike",Mr. BOST,Mike Bost,
CREC-2015-12-11-pt1-PgE1779-5,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1780,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1779-7,CREC-2015-12-11,,414,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,8053,"Frelinghuysen, Rodney P.",Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen,Rodney Frelinghuysen
CREC-2015-12-11-pt1-PgE1780-2,CREC-2015-12-11,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-12-11-pt1-PgE1780-4,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1780-5,CREC-2015-12-11,,1836,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,7867,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-12-11-pt1-PgE1780-3,CREC-2015-12-11,,1888,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,7355,"Foster, Bill",Mr. FOSTER,Bill Foster,
CREC-2015-12-11-pt1-PgE1781-3,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-12-11-pt1-PgE1782,CREC-2015-12-11,,2145,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,,"Kuster, Ann M.",Ms. KUSTER,Ann M. Kuster,Ms. Ann Kuster
CREC-2015-12-11-pt1-PgE1781-2,CREC-2015-12-11,,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,7849,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2015-12-11-pt1-PgE1781,CREC-2015-12-11,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2015-12-11-pt1-PgE1782-2,CREC-2015-12-11,,2255,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2015-12-11-pt1-PgE1782-3,CREC-2015-12-11,,478,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,7924,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-12-11-pt1-PgE1782-5,CREC-2015-12-11,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2015-12-11-pt1-PgE1782-4,CREC-2015-12-11,,414,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,8053,"Frelinghuysen, Rodney P.",Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen,Rodney Frelinghuysen
CREC-2015-12-11-pt1-PgE1783,CREC-2015-12-11,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-12-11-pt1-PgE1783-2,CREC-2015-12-11,,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,8024,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2015-12-11-pt1-PgE1782-6,CREC-2015-12-11,,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,7929,"Schakowsky, Janice D.",Ms. SCHAKOWSKY,Janice D. Schakowsky,Janice Schakowsky
CREC-2015-12-11-pt1-PgE1783-3,CREC-2015-12-11,,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,7851,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-12-11-pt1-PgE1783-4,CREC-2015-12-11,,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,7968,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James Mcgovern
CREC-2015-12-11-pt1-PgE1784,CREC-2015-12-11,,414,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,8053,"Frelinghuysen, Rodney P.",Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen,Rodney Frelinghuysen
CREC-2015-12-11-pt1-PgE1784-2,CREC-2015-12-11,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2015-12-11-pt1-PgE1783-5,CREC-2015-12-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
