granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,7950,1921,SPEAKING,H,114,J000290,"Jenkins, Lynn",KS,R,"Jenkins, Lynn",Ms. JENKINS of Kansas,Lynn Jenkins,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,7927,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Mr. RYAN of Wisconsin,Paul D. Ryan,Paul Ryan
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,8216,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Mr. Peter Roskam
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,,8148,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,"Roe, David P.",Mr. ROE of Tennessee,David P. Roe,Mr. David Roe
CREC-2015-02-25-pt1-PgH1142,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1142-2,CREC-2015-02-25,,7836,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2015-02-25-pt1-PgH1150,CREC-2015-02-25,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,8002,1733,SPEAKING,H,114,K000363,"Kline, John",MN,R,"Kline, John",Mr. KLINE,John Kline,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,8194,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,7943,2017,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,"Rokita, Todd",Mr. ROKITA,Todd Rokita,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,8367,2092,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,8163,1670,SPEAKING,H,114,C001048,"Culberson, John Abney",TX,R,"Culberson, John Abney",Mr. CULBERSON,John Abney Culberson,John Culberson
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,7867,1836,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,8101,1895,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Ms. Marcia Fudge
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,7858,1641,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,"Davis, Susan A.",Mrs. DAVIS of California,Susan A. Davis,Susan Davis
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,,2171,SPEAKING,H,114,P000607,"Pocan, Mark",WI,D,"Pocan, Mark",Mr. POCAN,Mark Pocan,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Ms. Katherine Clark
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,,2201,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Ms. ADAMS,Alma S. Adams,Ms. Alma Adams
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,,2249,SPEAKING,H,114,B001293,"Bishop, Mike",MI,R,"Bishop, Mike",Mr. BISHOP of Michigan,Mike Bishop,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,7792,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Ms. Terri Sewell
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,7992,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,,7844,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,"Sanchez, Linda T.",Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez,Linda Sanchez
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,,,2144,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,,7793,1989,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,"Crawford, Eric A. ""Rick""",Mr. CRAWFORD,"Eric A. ""Rick"" Crawford",Mr. Eric Crawford
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,,8183,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2015-02-25-pt1-PgH1160,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,,,2267,SPEAKING,H,114,B001296,"Boyle, Brendan F.",PA,D,"Boyle, Brendan F.",Mr. BRENDAN F. BOYLE of Pennsylvania,Brendan F. Boyle,Mr. Brendan Boyle
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,,7860,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,,,2246,SPEAKING,H,114,M001196,"Moulton, Seth",MA,D,"Moulton, Seth",Mr. MOULTON,Seth Moulton,
CREC-2015-02-25-pt1-PgH1161,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-2,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-3,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1160-2,CREC-2015-02-25,,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,Mr. David Jolly
CREC-2015-02-25-pt1-PgH1161-4,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-5,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-6,CREC-2015-02-25,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-02-25-pt1-PgH1161-7,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1162,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1162-2,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-2,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-3,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-4,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-5,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-6,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-7,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-8,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-9,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-10,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-11,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-12,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-13,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-14,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-15,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-17,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-16,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-18,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-19,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-2,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-20,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-3,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-4,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-5,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-6,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-7,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-10,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-9,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-8,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-11,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-12,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-13,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-14,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-15,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-16,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-18,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-17,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-19,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-20,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1166,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgS-FrontMatter,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-21,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgS1085-2,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgS1085,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgS1085-3,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgS1085-4,CREC-2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgS1085-5,CREC-2015-02-25,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-02-25-pt1-PgS1085-6,CREC-2015-02-25,,8299,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-02-25-pt1-PgS1086,CREC-2015-02-25,,8299,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-02-25-pt1-PgS1086,CREC-2015-02-25,,8300,1881,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
