granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-01-07-pt1-PgH113-7,CREC-2016-01-07,2016-01-07,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2016-01-07-pt1-PgH113-5,CREC-2016-01-07,2016-01-07,,,,,,,,,,,,,,
CREC-2016-01-07-pt1-PgH113-6,CREC-2016-01-07,2016-01-07,,,,,,,,,,,,,,
CREC-2016-01-07-pt1-PgH113-8,CREC-2016-01-07,2016-01-07,,8374,2096,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,"DelBene, Suzan K.",Ms. DelBENE,Suzan K. DelBene,Ms. Suzan Delbene
CREC-2016-01-07-pt1-PgH114,CREC-2016-01-07,2016-01-07,,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2016-01-07-pt1-PgH113-10,CREC-2016-01-07,2016-01-07,,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2016-01-07-pt1-PgH113-9,CREC-2016-01-07,2016-01-07,,,2161,SPEAKING,H,114,W000814,"Weber, Randy K., Sr.",TX,R,"Weber, Randy K., Sr.",Mr. WEBER of Texas,"Randy K. Weber, Sr.",Mr. Randy Weber Sr.
CREC-2016-01-07-pt1-PgH114-2,CREC-2016-01-07,2016-01-07,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-01-07-pt1-PgH114-3,CREC-2016-01-07,2016-01-07,,,2263,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,"Stefanik, Elise M.",Ms. STEFANIK,Elise M. Stefanik,Ms. Elise Stefanik
CREC-2016-01-07-pt1-PgH114-4,CREC-2016-01-07,2016-01-07,,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2016-01-07-pt1-PgH115-2,CREC-2016-01-07,2016-01-07,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-01-07-pt1-PgH114-5,CREC-2016-01-07,2016-01-07,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-01-07-pt1-PgH115,CREC-2016-01-07,2016-01-07,,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Mr. Scott Peters
CREC-2016-01-07-pt1-PgH115-4,CREC-2016-01-07,2016-01-07,,,2239,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,"Allen, Rick W.",Mr. ALLEN,Rick W. Allen,Mr. Rick Allen
CREC-2016-01-07-pt1-PgH115-3,CREC-2016-01-07,2016-01-07,,7828,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2016-01-07-pt1-PgH115-5,CREC-2016-01-07,2016-01-07,,7852,1522,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2016-01-07-pt1-PgH115-6,CREC-2016-01-07,2016-01-07,,7987,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",Mr. HUIZENGA of Michigan,Bill Huizenga,
CREC-2016-01-07-pt1-PgH116,CREC-2016-01-07,2016-01-07,,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2016-01-07-pt1-PgH116-2,CREC-2016-01-07,2016-01-07,,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2016-01-07-pt1-PgH116-3,CREC-2016-01-07,2016-01-07,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2016-01-07-pt1-PgH116-5,CREC-2016-01-07,2016-01-07,,7892,1777,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,"Wasserman Schultz, Debbie",Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz,
CREC-2016-01-07-pt1-PgH116-4,CREC-2016-01-07,2016-01-07,,,2256,SPEAKING,H,114,R000603,"Rouzer, David",NC,R,"Rouzer, David",Mr. ROUZER,David Rouzer,
CREC-2016-01-07-pt1-PgH116-6,CREC-2016-01-07,2016-01-07,,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2016-01-07-pt1-PgH117,CREC-2016-01-07,2016-01-07,,,2109,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,"Ruiz, Raul",Mr. RUIZ,Raul Ruiz,
CREC-2016-01-07-pt1-PgH117-2,CREC-2016-01-07,2016-01-07,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-01-07-pt1-PgH117-3,CREC-2016-01-07,2016-01-07,,7787,1986,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2016-01-07-pt1-PgH117-4,CREC-2016-01-07,2016-01-07,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-01-07-pt1-PgH117-5,CREC-2016-01-07,2016-01-07,,8148,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,"Roe, David P.",Mr. ROE of Tennessee,David P. Roe,Mr. David Roe
CREC-2016-01-07-pt1-PgH117-6,CREC-2016-01-07,2016-01-07,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-01-07-pt1-PgH117-6,CREC-2016-01-07,2016-01-07,,7895,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2016-01-07-pt1-PgH117-6,CREC-2016-01-07,2016-01-07,,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2016-01-07-pt1-PgH117-6,CREC-2016-01-07,2016-01-07,,8204,1879,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",Mr. WELCH,Peter Welch,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",Mr. CHAFFETZ,Jason Chaffetz,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,,2268,SPEAKING,H,114,R000601,"Ratcliffe, John",TX,R,"Ratcliffe, John",Mr. RATCLIFFE,John Ratcliffe,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,7982,256,SPEAKING,H,114,C000984,"Cummings, Elijah E.",MD,D,"Cummings, Elijah E.",Mr. CUMMINGS,Elijah E. Cummings,Elijah Cummings
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,7999,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers Jr.
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8128,2053,SPEAKING,H,114,M001179,"Marino, Tom",PA,R,"Marino, Tom",Mr. MARINO,Tom Marino,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8017,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,"Luetkemeyer, Blaine",Mr. LUETKEMEYER,Blaine Luetkemeyer,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8091,186,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,7974,1686,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,"Lynch, Stephen F.",Mr. LYNCH,Stephen F. Lynch,Mr. Stephen Lynch
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,7832,1526,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,"Sherman, Brad",Mr. SHERMAN,Brad Sherman,
CREC-2016-01-07-pt1-PgH123,CREC-2016-01-07,2016-01-07,,,2190,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Ms. Robin Kelly
CREC-2016-01-07-pt1-PgH145,CREC-2016-01-07,2016-01-07,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2016-01-07-pt1-PgH145,CREC-2016-01-07,2016-01-07,,8191,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,"Chaffetz, Jason",Mr. CHAFFETZ,Jason Chaffetz,
CREC-2016-01-07-pt1-PgH145,CREC-2016-01-07,2016-01-07,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2016-01-07-pt1-PgH152,CREC-2016-01-07,2016-01-07,,7895,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2016-01-07-pt1-PgH152,CREC-2016-01-07,2016-01-07,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-01-07-pt1-PgH153,CREC-2016-01-07,2016-01-07,,,2294,SPEAKING,H,114,K000388,"Kelly, Trent",MS,R,"Kelly, Trent",Mr. KELLY of Mississippi,Trent Kelly,
CREC-2016-01-07-pt1-PgH153-2,CREC-2016-01-07,2016-01-07,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2016-01-07-pt1-PgH153-3,CREC-2016-01-07,2016-01-07,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-01-07-pt1-PgH154,CREC-2016-01-07,2016-01-07,,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2016-01-07-pt1-PgH154-2,CREC-2016-01-07,2016-01-07,,7852,1522,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2016-01-07-pt1-PgH154-3,CREC-2016-01-07,2016-01-07,,,2152,SPEAKING,H,114,W000815,"Wenstrup, Brad R.",OH,R,"Wenstrup, Brad R.",Mr. WENSTRUP,Brad R. Wenstrup,Mr. Brad Wenstrup
CREC-2016-01-07-pt1-PgH154-4,CREC-2016-01-07,2016-01-07,,,2107,SPEAKING,H,114,C001097,"Cardenas, Tony",CA,D,"Cardenas, Tony",Mr. CARDENAS,Tony Cardenas,
CREC-2016-01-07-pt1-PgH154-5,CREC-2016-01-07,2016-01-07,,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2016-01-07-pt1-PgH155,CREC-2016-01-07,2016-01-07,,7815,1973,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,"Garamendi, John",Mr. GARAMENDI,John Garamendi,
CREC-2016-01-07-pt1-PgH155-2,CREC-2016-01-07,2016-01-07,,7976,2026,SPEAKING,H,114,H001052,"Harris, Andy",MD,R,"Harris, Andy",Mr. HARRIS,Andy Harris,
CREC-2016-01-07-pt1-PgH155-3,CREC-2016-01-07,2016-01-07,,7943,2017,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,"Rokita, Todd",Mr. ROKITA,Todd Rokita,
CREC-2016-01-07-pt1-PgH155-4,CREC-2016-01-07,2016-01-07,,7799,1707,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2016-01-07-pt1-PgH155-5,CREC-2016-01-07,2016-01-07,,7863,1834,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,"Lamborn, Doug",Mr. LAMBORN,Doug Lamborn,
CREC-2016-01-07-pt1-PgH155-6,CREC-2016-01-07,2016-01-07,,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2016-01-07-pt1-PgH156,CREC-2016-01-07,2016-01-07,,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2016-01-07-pt1-PgH156-2,CREC-2016-01-07,2016-01-07,,8183,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2016-01-07-pt1-PgH162,CREC-2016-01-07,2016-01-07,,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2016-01-07-pt1-PgH162,CREC-2016-01-07,2016-01-07,,7838,1996,SPEAKING,H,114,B001270,"Bass, Karen",CA,D,"Bass, Karen",Ms. BASS,Karen Bass,
CREC-2016-01-07-pt1-PgH162,CREC-2016-01-07,2016-01-07,,8367,2092,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2016-01-07-pt1-PgH162,CREC-2016-01-07,2016-01-07,,8120,371,SPEAKING,H,114,F000043,"Fattah, Chaka",PA,D,"Fattah, Chaka",Mr. FATTAH,Chaka Fattah,
CREC-2016-01-07-pt1-PgH162,CREC-2016-01-07,2016-01-07,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-01-07-pt1-PgH162,CREC-2016-01-07,2016-01-07,,8194,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,,2245,SPEAKING,H,114,G000577,"Graves, Garret",LA,R,"Graves, Garret",Mr. GRAVES of Louisiana,Garret Graves,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,,2237,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,"Hice, Jody B.",Mr. JODY B. HICE of Georgia,Jody B. Hice,Mr. Jody Hice
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Mr. Daniel William Lipinski
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,7992,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8095,1885,SPEAKING,H,114,L000566,"Latta, Robert E.",OH,R,"Latta, Robert E.",Mr. LATTA,Robert E. Latta,Mr. Robert Latta
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,,2256,SPEAKING,H,114,R000603,"Rouzer, David",NC,R,"Rouzer, David",Mr. ROUZER,David Rouzer,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8708,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Mr. Keith Rothfus
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,7962,1924,SPEAKING,H,114,F000456,"Fleming, John",LA,R,"Fleming, John",Mr. FLEMING,John Fleming,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,7949,2020,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,"Huelskamp, Tim",Mr. HUELSKAMP,Tim Huelskamp,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,7948,2019,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,"Young, Todd",Mr. YOUNG of Indiana,Todd Young,Mr. Todd C. Young
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8183,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8173,2065,SPEAKING,H,114,F000461,"Flores, Bill",TX,R,"Flores, Bill",Mr. FLORES,Bill Flores,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8220,2072,SPEAKING,H,114,D000614,"Duffy, Sean P.",WI,R,"Duffy, Sean P.",Mr. DUFFY,Sean P. Duffy,Mr. Sean Duffy
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Mr. Peter Roskam
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,7905,2009,SPEAKING,H,114,S001189,"Scott, Austin",GA,R,"Scott, Austin",Mr. AUSTIN SCOTT of Georgia,Austin Scott,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8091,186,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2016-01-07-pt1-PgH156-3,CREC-2016-01-07,2016-01-07,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2016-01-07-pt1-PgH167,CREC-2016-01-07,2016-01-07,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
