granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-04-15-pt1-PgE484-2,CREC-2016-04-15,2016-04-15,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-04-15-pt1-PgE484-3,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-04-15-pt1-PgE484-4,CREC-2016-04-15,2016-04-15,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-04-15-pt1-PgE485,CREC-2016-04-15,2016-04-15,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,,"Brownley, Julia",Ms. BROWNLEY of California,Julia Brownley,
CREC-2016-04-15-pt1-PgE485-2,CREC-2016-04-15,2016-04-15,,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,8068,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2016-04-15-pt1-PgE485-3,CREC-2016-04-15,2016-04-15,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-04-15-pt1-PgE486,CREC-2016-04-15,2016-04-15,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-04-15-pt1-PgE486-2,CREC-2016-04-15,2016-04-15,,2040,SPEAKING,H,114,H001055,"Heck, Joseph J.",NV,R,8061,"Heck, Joseph J.",Mr. HECK of Nevada,Joseph J. Heck,Mr. Joseph Heck
CREC-2016-04-15-pt1-PgE486-3,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-04-15-pt1-PgE487,CREC-2016-04-15,2016-04-15,,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,8050,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2016-04-15-pt1-PgE487-2,CREC-2016-04-15,2016-04-15,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-04-15-pt1-PgE487-3,CREC-2016-04-15,2016-04-15,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-15-pt1-PgE488,CREC-2016-04-15,2016-04-15,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-04-15-pt1-PgE488-2,CREC-2016-04-15,2016-04-15,,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,8217,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2016-04-15-pt1-PgE488-4,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-04-15-pt1-PgE488-3,CREC-2016-04-15,2016-04-15,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-04-15-pt1-PgE489-2,CREC-2016-04-15,2016-04-15,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-04-15-pt1-PgE489,CREC-2016-04-15,2016-04-15,,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,7804,"Grijalva, Raul M.",Mr. GRIJALVA,Raul M. Grijalva,Mr. Raul Grijalva
CREC-2016-04-15-pt1-PgE489-3,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-04-15-pt1-PgE490-2,CREC-2016-04-15,2016-04-15,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-04-15-pt1-PgE490,CREC-2016-04-15,2016-04-15,,1860,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,8040,"Smith, Adrian",Mr. SMITH of Nebraska,Adrian Smith,
CREC-2016-04-15-pt1-PgE490-3,CREC-2016-04-15,2016-04-15,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-15-pt1-PgE490-4,CREC-2016-04-15,2016-04-15,,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,8202,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2016-04-15-pt1-PgE490-5,CREC-2016-04-15,2016-04-15,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-04-15-pt1-PgE490-6,CREC-2016-04-15,2016-04-15,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-04-15-pt1-PgE491,CREC-2016-04-15,2016-04-15,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2016-04-15-pt1-PgE491-3,CREC-2016-04-15,2016-04-15,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2016-04-15-pt1-PgE491-2,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-04-15-pt1-PgE491-4,CREC-2016-04-15,2016-04-15,,2202,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,,"Norcross, Donald",Mr. NORCROSS,Donald Norcross,
CREC-2016-04-15-pt1-PgE492,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-04-15-pt1-PgE492-2,CREC-2016-04-15,2016-04-15,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-15-pt1-PgE492-3,CREC-2016-04-15,2016-04-15,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2016-04-15-pt1-PgE492-4,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2016-04-15-pt1-PgE493,CREC-2016-04-15,2016-04-15,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2016-04-15-pt1-PgE493-2,CREC-2016-04-15,2016-04-15,,2065,SPEAKING,H,114,F000461,"Flores, Bill",TX,R,8173,"Flores, Bill",Mr. FLORES,Bill Flores,
CREC-2016-04-15-pt1-PgE493-3,CREC-2016-04-15,2016-04-15,,2103,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,,"Cook, Paul",Mr. COOK,Paul Cook,
CREC-2016-04-15-pt1-PgE494,CREC-2016-04-15,2016-04-15,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2016-04-15-pt1-PgE494-2,CREC-2016-04-15,2016-04-15,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
