granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-02-10-pt1-PgH894,CREC-2015-02-10,2015-02-10,,,2264,SPEAKING,H,114,K000386,"Katko, John",NY,R,"Katko, John",Mr. KATKO,John Katko,
CREC-2015-02-10-pt1-PgH894,CREC-2015-02-10,2015-02-10,,,2262,SPEAKING,H,114,R000602,"Rice, Kathleen M.",NY,D,"Rice, Kathleen M.",Miss RICE of New York,Kathleen M. Rice,Miss Kathleen Rice
CREC-2015-02-10-pt1-PgH894,CREC-2015-02-10,2015-02-10,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-02-10-pt1-PgH894,CREC-2015-02-10,2015-02-10,,8166,1804,SPEAKING,H,114,M001157,"McCaul, Michael T.",TX,R,"McCaul, Michael T.",Mr. McCAUL,Michael T. McCaul,Mr. Michael Mccaul
CREC-2015-02-10-pt1-PgH894,CREC-2015-02-10,2015-02-10,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-02-10-pt1-PgH894,CREC-2015-02-10,2015-02-10,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-02-10-pt1-PgH898,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH897,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH898-2,CREC-2015-02-10,2015-02-10,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-02-10-pt1-PgH898-3,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH898-4,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH898-5,CREC-2015-02-10,2015-02-10,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-02-10-pt1-PgH898-6,CREC-2015-02-10,2015-02-10,,,1012,SPEAKING,H,114,S000051,"Sanford, Mark",SC,R,"Sanford, Mark",Mr. SANFORD,Mark Sanford,
CREC-2015-02-10-pt1-PgH899,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH899-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH903,CREC-2015-02-10,2015-02-10,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-02-10-pt1-PgH899-3,CREC-2015-02-10,2015-02-10,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2015-02-10-pt1-PgH899-3,CREC-2015-02-10,2015-02-10,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-02-10-pt1-PgH903-2,CREC-2015-02-10,2015-02-10,,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-02-10-pt1-PgH903-3,CREC-2015-02-10,2015-02-10,,,2240,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",Mr. TAKAI,Mark Takai,
CREC-2015-02-10-pt1-PgH904,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH904-2,CREC-2015-02-10,2015-02-10,,7815,1973,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,"Garamendi, John",Mr. GARAMENDI,John Garamendi,
CREC-2015-02-10-pt1-PgH904-2,CREC-2015-02-10,2015-02-10,,8197,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-02-10-pt1-PgH904-2,CREC-2015-02-10,2015-02-10,,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-02-10-pt1-PgH904-2,CREC-2015-02-10,2015-02-10,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-02-10-pt1-PgH904-2,CREC-2015-02-10,2015-02-10,,7851,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-02-10-pt1-PgH903-4,CREC-2015-02-10,2015-02-10,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-02-10-pt1-PgH903-5,CREC-2015-02-10,2015-02-10,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-02-10-pt1-PgH914,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH914-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH908,CREC-2015-02-10,2015-02-10,,7851,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-02-10-pt1-PgH914-3,CREC-2015-02-10,2015-02-10,,7851,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-02-10-pt1-PgH914-4,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH915,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH915-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-3,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-5,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-4,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-6,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-7,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-8,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-10,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-9,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-11,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-13,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-12,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-16,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-15,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-14,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-18,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-17,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH917-19,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-3,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-5,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-4,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-6,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-9,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-8,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-7,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-10,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-11,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-12,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-13,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-15,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-17,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-16,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-18,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-20,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-14,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-19,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-22,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-21,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-23,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-24,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS-FrontMatter-25,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgH918-25,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS873,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS873-3,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS873-4,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS873-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS873-5,CREC-2015-02-10,2015-02-10,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-02-10-pt1-PgS873-5,CREC-2015-02-10,2015-02-10,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-02-10-pt1-PgS874,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS875,CREC-2015-02-10,2015-02-10,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-02-10-pt1-PgS877,CREC-2015-02-10,2015-02-10,,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-02-10-pt1-PgS876,CREC-2015-02-10,2015-02-10,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-02-10-pt1-PgS876,CREC-2015-02-10,2015-02-10,,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-02-10-pt1-PgS879,CREC-2015-02-10,2015-02-10,,8257,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2015-02-10-pt1-PgS879,CREC-2015-02-10,2015-02-10,,8056,1937,SPEAKING,S,114,H001046,"Heinrich, Martin",NM,D,"Heinrich, Martin",Mr. HEINRICH,Martin Heinrich,Mr. Martin T. Heinrich
CREC-2015-02-10-pt1-PgS878,CREC-2015-02-10,2015-02-10,,8257,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2015-02-10-pt1-PgS877-2,CREC-2015-02-10,2015-02-10,,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Mr. Patrick Leahy
CREC-2015-02-10-pt1-PgS877-2,CREC-2015-02-10,2015-02-10,,8257,1534,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. THUNE,John Thune,Mr. John R. Thune
CREC-2015-02-10-pt1-PgS879-2,CREC-2015-02-10,2015-02-10,,8056,1937,SPEAKING,S,114,H001046,"Heinrich, Martin",NM,D,"Heinrich, Martin",Mr. HEINRICH,Martin Heinrich,Mr. Martin T. Heinrich
CREC-2015-02-10-pt1-PgS879-2,CREC-2015-02-10,2015-02-10,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Mr. Ben Cardin
CREC-2015-02-10-pt1-PgS882,CREC-2015-02-10,2015-02-10,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-02-10-pt1-PgS882,CREC-2015-02-10,2015-02-10,,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-02-10-pt1-PgS883,CREC-2015-02-10,2015-02-10,,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-02-10-pt1-PgS885,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS885-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS885-3,CREC-2015-02-10,2015-02-10,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-02-10-pt1-PgS885-4,CREC-2015-02-10,2015-02-10,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-02-10-pt1-PgS886,CREC-2015-02-10,2015-02-10,,7803,1633,SPEAKING,S,114,F000444,"Flake, Jeff",AZ,R,"Flake, Jeff",Mr. FLAKE,Jeff Flake,
CREC-2015-02-10-pt1-PgS886-2,CREC-2015-02-10,2015-02-10,,7803,1633,SPEAKING,S,114,F000444,"Flake, Jeff",AZ,R,"Flake, Jeff",Mr. FLAKE,Jeff Flake,
CREC-2015-02-10-pt1-PgS886-2,CREC-2015-02-10,2015-02-10,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-02-10-pt1-PgS887,CREC-2015-02-10,2015-02-10,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-02-10-pt1-PgS888,CREC-2015-02-10,2015-02-10,,8253,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney Mccain
CREC-2015-02-10-pt1-PgS888,CREC-2015-02-10,2015-02-10,,8276,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2015-02-10-pt1-PgS889,CREC-2015-02-10,2015-02-10,,8276,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2015-02-10-pt1-PgS891,CREC-2015-02-10,2015-02-10,,8299,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-02-10-pt1-PgS891,CREC-2015-02-10,2015-02-10,,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,"King, Angus S., Jr.",Mr. KING,Angus S. King Jr.,Mr. Angus King Jr.
CREC-2015-02-10-pt1-PgS892,CREC-2015-02-10,2015-02-10,,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,"King, Angus S., Jr.",Mr. KING,Angus S. King Jr.,Mr. Angus King Jr.
CREC-2015-02-10-pt1-PgS892,CREC-2015-02-10,2015-02-10,,8283,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Mr. Thomas Carper
CREC-2015-02-10-pt1-PgS898,CREC-2015-02-10,2015-02-10,,8283,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Mr. Thomas Carper
CREC-2015-02-10-pt1-PgS896,CREC-2015-02-10,2015-02-10,,8264,1823,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2015-02-10-pt1-PgS899-2,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS899,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
CREC-2015-02-10-pt1-PgS899-3,CREC-2015-02-10,2015-02-10,,,,,,,,,,,,,,
