granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-09-30-pt1-PgH6719-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,"Perlmutter, Ed",Mr. PERLMUTTER,Ed Perlmutter,
CREC-2015-09-30-pt1-PgH6719-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2015-09-30-pt1-PgH6719-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-09-30-pt1-PgH6719-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,W000799,"Walz, Timothy J.",MN,D,"Walz, Timothy J.",Mr. WALZ,Timothy J. Walz,Timothy Walz
CREC-2015-09-30-pt1-PgH6719-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,P000591,"Price, Tom",GA,R,"Price, Tom",Mr. TOM PRICE of Georgia,Tom Price,
CREC-2015-09-30-pt1-PgH6727-3,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6727-2,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6730,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6731,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6727-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-09-30-pt1-PgH6727-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2015-09-30-pt1-PgH6727-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise M. Slaughter
CREC-2015-09-30-pt1-PgH6731-2,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6731-3,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000395,"Rogers, Harold",KY,R,"Rogers, Harold",Mr. ROGERS of Kentucky,Harold Rogers,
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000395,"Rogers, Harold",KY,R,"Rogers, Harold",Mr. ROGERS of Kentucky,Harold Rogers,
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,"Dent, Charles W.",Mr. DENT,Charles W. Dent,Charles Dent
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,David Jolly
CREC-2015-09-30-pt1-PgH6731-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2015-09-30-pt1-PgH6742,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Ms. ADAMS,Alma S. Adams,Alma Adams
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-09-30-pt1-PgH6738,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Mr. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2015-09-30-pt1-PgH6743,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6743-2,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,"Davis, Rodney",Mr. RODNEY DAVIS of Illinois,Rodney Davis,
CREC-2015-09-30-pt1-PgH6743-3,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6743-4,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6743-5,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6743-6,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-09-30-pt1-PgH6743-7,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald Payne
CREC-2015-09-30-pt1-PgH6743-7,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald M. Payne
CREC-2015-09-30-pt1-PgH6744,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-09-30-pt1-PgH6744-2,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-09-30-pt1-PgH6747,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6744-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-09-30-pt1-PgH6744-4,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,"Ryan, Tim",Mr. RYAN of Ohio,Tim Ryan,
CREC-2015-09-30-pt1-PgH6744-3,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,"Ryan, Tim",Mr. RYAN of Ohio,Tim Ryan,
CREC-2015-09-30-pt1-PgH6747-2,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6747-4,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6747-3,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6747-5,CREC-2015-09-30,2015-09-30,,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-09-30-pt1-PgH6747-6,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6748,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6748-2,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-2,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-3,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-4,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-5,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-6,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-7,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-8,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-9,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-10,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgH6749-11,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS7011-2,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS7011-3,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS7011,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS-FrontMatter-11,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS7011-4,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS7011-5,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-09-30-pt1-PgS7011-6,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-09-30-pt1-PgS7011-7,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS7011-8,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-09-30-pt1-PgS7012,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-09-30-pt1-PgS7012-2,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-09-30-pt1-PgS7013,CREC-2015-09-30,2015-09-30,,,,,,,,,,,,
CREC-2015-09-30-pt1-PgS7013-2,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-09-30-pt1-PgS7013-2,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Mikulski
CREC-2015-09-30-pt1-PgS7013-2,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-09-30-pt1-PgS7013-2,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Thomas Tillis
CREC-2015-09-30-pt1-PgS7013-2,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Thomas Roland Tillis
CREC-2015-09-30-pt1-PgS7013-2,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-09-30-pt1-PgS7043,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",Mr. THUNE,John Thune,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence Nelson
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,"Ayotte, Kelly",Ms. AYOTTE,Kelly Ayotte,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Mr. BURR,Richard Burr,Richard Mauze Burr
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,U000039,"Udall, Tom",NM,D,"Udall, Tom",Mr. UDALL,Tom Udall,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-09-30-pt1-PgS7014,CREC-2015-09-30,2015-09-30,,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,"Casey, Robert P., Jr.",Mr. CASEY,Robert P. Casey Jr.,Bob Casey
