granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-07-07-pt1-PgH4475,CREC-2016-07-07,2016-07-07,,7817,1890,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2016-07-07-pt1-PgH4474-3,CREC-2016-07-07,2016-07-07,,7973,1564,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,"Capuano, Michael E.",Michael Capuano,Mr. CAPUANO,Michael E. Capuano
CREC-2016-07-07-pt1-PgH4474-2,CREC-2016-07-07,2016-07-07,,8211,766,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,"McDermott, Jim",,Mr. McDERMOTT,Jim McDermott
CREC-2016-07-07-pt1-PgH4476,CREC-2016-07-07,2016-07-07,,8003,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2016-07-07-pt1-PgH4475-2,CREC-2016-07-07,2016-07-07,,8165,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2016-07-07-pt1-PgH4476-2,CREC-2016-07-07,2016-07-07,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.","Mr. Henry C. ""Hank"" Johnson",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr."
CREC-2016-07-07-pt1-PgH4477,CREC-2016-07-07,2016-07-07,,8073,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2016-07-07-pt1-PgH4477-2,CREC-2016-07-07,2016-07-07,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2016-07-07-pt1-PgH4478,CREC-2016-07-07,2016-07-07,,,2246,SPEAKING,H,114,M001196,"Moulton, Seth",MA,D,"Moulton, Seth",,Mr. MOULTON,Seth Moulton
CREC-2016-07-07-pt1-PgH4478-2,CREC-2016-07-07,2016-07-07,,,,,,,,,,,,,,
CREC-2016-07-07-pt1-PgH4478-3,CREC-2016-07-07,2016-07-07,,,,,,,,,,,,,,
CREC-2016-07-07-pt1-PgH4478-5,CREC-2016-07-07,2016-07-07,,,,,,,,,,,,,,
CREC-2016-07-07-pt1-PgH4478-4,CREC-2016-07-07,2016-07-07,,,,,,,,,,,,,,
CREC-2016-07-07-pt1-PgH4478-6,CREC-2016-07-07,2016-07-07,,,,,,,,,,,,,,
CREC-2016-07-07-pt1-PgH4478-7,CREC-2016-07-07,2016-07-07,,,,,,,,,,,,,,
CREC-2016-07-07-pt1-PgH4478-9,CREC-2016-07-07,2016-07-07,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-07-07-pt1-PgH4478-10,CREC-2016-07-07,2016-07-07,,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2016-07-07-pt1-PgH4478-8,CREC-2016-07-07,2016-07-07,,,,,,,,,,,,,,
CREC-2016-07-07-pt1-PgH4479,CREC-2016-07-07,2016-07-07,,8159,603,SPEAKING,H,114,J000174,"Johnson, Sam",TX,R,"Johnson, Sam",,Mr. SAM JOHNSON of Texas,Sam Johnson
CREC-2016-07-07-pt1-PgH4479-3,CREC-2016-07-07,2016-07-07,,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2016-07-07-pt1-PgH4479-2,CREC-2016-07-07,2016-07-07,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2016-07-07-pt1-PgH4479-4,CREC-2016-07-07,2016-07-07,,8146,208,SPEAKING,H,114,C000537,"Clyburn, James E.",SC,D,"Clyburn, James E.",James Clyburn,Mr. CLYBURN,James E. Clyburn
CREC-2016-07-07-pt1-PgH4479-5,CREC-2016-07-07,2016-07-07,,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-07-07-pt1-PgH4480,CREC-2016-07-07,2016-07-07,,8123,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2016-07-07-pt1-PgH4479-6,CREC-2016-07-07,2016-07-07,,,2231,SPEAKING,H,114,T000474,"Torres, Norma J.",CA,D,"Torres, Norma J.",Mrs. Norma Torres,Mrs. TORRES,Norma J. Torres
CREC-2016-07-07-pt1-PgH4480-2,CREC-2016-07-07,2016-07-07,,7837,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",,Ms. JUDY CHU of California,Judy Chu
CREC-2016-07-07-pt1-PgH4480-4,CREC-2016-07-07,2016-07-07,,,2145,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,"Kuster, Ann M.",Ms. Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2016-07-07-pt1-PgH4480-5,CREC-2016-07-07,2016-07-07,,8177,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2016-07-07-pt1-PgH4480-3,CREC-2016-07-07,2016-07-07,,7986,2027,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",,Mr. BENISHEK,Dan Benishek
CREC-2016-07-07-pt1-PgH4480-6,CREC-2016-07-07,2016-07-07,,,2111,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,"Lowenthal, Alan S.",Mr. Alan Lowenthal,Mr. LOWENTHAL,Alan S. Lowenthal
CREC-2016-07-07-pt1-PgH4480-7,CREC-2016-07-07,2016-07-07,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2016-07-07-pt1-PgH4481-2,CREC-2016-07-07,2016-07-07,,7951,2021,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,"Yoder, Kevin",,Mr. YODER,Kevin Yoder
CREC-2016-07-07-pt1-PgH4481,CREC-2016-07-07,2016-07-07,,7852,1522,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2016-07-07-pt1-PgH4481-5,CREC-2016-07-07,2016-07-07,,8140,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",James Langevin,Mr. LANGEVIN,James R. Langevin
CREC-2016-07-07-pt1-PgH4482,CREC-2016-07-07,2016-07-07,,8360,2089,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",,Ms. HAHN,Janice Hahn
CREC-2016-07-07-pt1-PgH4482-2,CREC-2016-07-07,2016-07-07,,7828,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",,Mrs. CAPPS,Lois Capps
CREC-2016-07-07-pt1-PgH4481-4,CREC-2016-07-07,2016-07-07,,7930,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2016-07-07-pt1-PgH4481-3,CREC-2016-07-07,2016-07-07,,7970,1884,SPEAKING,H,114,T000465,"Tsongas, Niki",MA,D,"Tsongas, Niki",,Ms. TSONGAS,Niki Tsongas
CREC-2016-07-07-pt1-PgH4482-3,CREC-2016-07-07,2016-07-07,,7984,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,"Pingree, Chellie",,Ms. PINGREE,Chellie Pingree
CREC-2016-07-07-pt1-PgH4482-5,CREC-2016-07-07,2016-07-07,,,2201,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Ms. Alma Adams,Ms. ADAMS,Alma S. Adams
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2197,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,"Byrne, Bradley",,Mr. BYRNE,Bradley Byrne
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7860,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",,Mr. POLIS,Jared Polis
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2190,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Ms. Robin Kelly,Ms. KELLY of Illinois,Robin L. Kelly
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8360,2089,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",,Ms. HAHN,Janice Hahn
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7837,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",,Ms. JUDY CHU of California,Judy Chu
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8165,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8067,1506,SPEAKING,H,114,M001137,"Meeks, Gregory W.",NY,D,"Meeks, Gregory W.",Gregory Meeks,Mr. MEEKS,Gregory W. Meeks
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7929,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7979,1894,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,"Edwards, Donna F.",Ms. Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2246,SPEAKING,H,114,M001196,"Moulton, Seth",MA,D,"Moulton, Seth",,Mr. MOULTON,Seth Moulton
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8132,316,SPEAKING,H,114,D000482,"Doyle, Michael F.",PA,D,"Doyle, Michael F.",Mike Doyle,Mr. MICHAEL F. DOYLE of Pennsylvania,Michael F. Doyle
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",,Mr. HUFFMAN,Jared Huffman
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7866,1583,SPEAKING,H,114,L000557,"Larson, John B.",CT,D,"Larson, John B.",John Larson,Mr. LARSON of Connecticut,John B. Larson
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Ms. Katherine Clark,Ms. CLARK of Massachusetts,Katherine M. Clark
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2202,SPEAKING,H,114,N000188,"Norcross, Donald",NJ,D,"Norcross, Donald",,Mr. NORCROSS,Donald Norcross
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2262,SPEAKING,H,114,R000602,"Rice, Kathleen M.",NY,D,"Rice, Kathleen M.",Miss Kathleen Rice,Miss RICE of New York,Kathleen M. Rice
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2229,SPEAKING,H,114,A000371,"Aguilar, Pete",CA,D,"Aguilar, Pete",,Mr. AGUILAR,Pete Aguilar
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7865,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7997,683,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Sander Levin,Mr. LEVIN,Sander M. Levin
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Rosa Delauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7813,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8146,208,SPEAKING,H,114,C000537,"Clyburn, James E.",SC,D,"Clyburn, James E.",James Clyburn,Mr. CLYBURN,James E. Clyburn
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7927,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Danny Davis,Mr. DANNY K. DAVIS of Illinois,Danny K. Davis
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7921,1003,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,"Rush, Bobby L.",Bobby Rush,Mr. RUSH,Bobby L. Rush
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2172,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Joseph Kennedy III,Mr. KENNEDY,Joseph P. Kennedy III
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7858,1641,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,"Davis, Susan A.",Susan Davis,Mrs. DAVIS of California,Susan A. Davis
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8140,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",James Langevin,Mr. LANGEVIN,James R. Langevin
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Mrs. Brenda Lawrence,Mrs. LAWRENCE,Brenda L. Lawrence
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8077,1042,SPEAKING,H,114,S000248,"Serrano, Jose E.",NY,D,"Serrano, Jose E.",Jose Serrano,Mr. SERRANO,Jose E. Serrano
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7836,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,"Becerra, Xavier",,Mr. BECERRA,Xavier Becerra
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7828,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",,Mrs. CAPPS,Lois Capps
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7832,1526,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,"Sherman, Brad",,Mr. SHERMAN,Brad Sherman
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8072,1864,SPEAKING,H,114,C001067,"Clarke, Yvette D.",NY,D,"Clarke, Yvette D.",Ms. Yvette Clarke,Ms. CLARKE of New York,Yvette D. Clarke
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2267,SPEAKING,H,114,B001296,"Boyle, Brendan F.",PA,D,"Boyle, Brendan F.",Mr. Brendan Boyle,Mr. BRENDAN F. BOYLE of Pennsylvania,Brendan F. Boyle
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7852,1522,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",,Mr. VAN HOLLEN,Chris Van Hollen
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7493,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",,Ms. TITUS,Dina Titus
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8009,1654,SPEAKING,H,114,C001049,"Clay, Wm. Lacy",MO,D,"Clay, Wm. Lacy",William Lacy Clay,Mr. CLAY,Wm. Lacy Clay
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7839,997,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,"Roybal-Allard, Lucille",,Ms. ROYBAL-ALLARD,Lucille Roybal-Allard
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7810,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. Doris Matsui,Ms. MATSUI,Doris O. Matsui
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",,Ms. MOORE,Gwen Moore
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8089,1069,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Louise Slaughter,Ms. SLAUGHTER,Louise McIntosh Slaughter
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7967,854,SPEAKING,H,114,N000015,"Neal, Richard E.",MA,D,"Neal, Richard E.",Richard Neal,Mr. NEAL,Richard E. Neal
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8027,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8119,1469,SPEAKING,H,114,B001227,"Brady, Robert A.",PA,D,"Brady, Robert A.",Robert Brady,Mr. BRADY of Pennsylvania,Robert A. Brady
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2111,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,"Lowenthal, Alan S.",Mr. Alan Lowenthal,Mr. LOWENTHAL,Alan S. Lowenthal
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7973,1564,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,"Capuano, Michael E.",Michael Capuano,Mr. CAPUANO,Michael E. Capuano
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8024,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,"Butterfield, G. K.",,Mr. BUTTERFIELD,G. K. Butterfield
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8048,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,"Pallone, Frank, Jr.",Frank Pallone,Mr. PALLONE,"Frank Pallone, Jr."
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7975,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,"Keating, William R.",Mr. William Keating,Mr. KEATING,William R. Keating
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2150,SPEAKING,H,114,M001185,"Maloney, Sean Patrick",NY,D,"Maloney, Sean Patrick",Mr. Sean Maloney,Mr. SEAN PATRICK MALONEY of New York,Sean Patrick Maloney
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7889,2004,SPEAKING,H,114,W000808,"Wilson, Frederica S.",FL,D,"Wilson, Frederica S.",Frederica Wilson,Ms. WILSON of Florida,Frederica S. Wilson
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,7883,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,"Castor, Kathy",,Ms. CASTOR of Florida,Kathy Castor
CREC-2016-07-07-pt1-PgH4482-7,CREC-2016-07-07,2016-07-07,,,2231,SPEAKING,H,114,T000474,"Torres, Norma J.",CA,D,"Torres, Norma J.",Mrs. Norma Torres,Mrs. TORRES,Norma J. Torres
