granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-02-26-pt1-PgH954-6,CREC-2016-02-26,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-02-26-pt1-PgH991,CREC-2016-02-26,,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,8192,"Wittman, Robert J.",Mr. WITTMAN,Robert J. Wittman,Mr. Robert Wittman
CREC-2016-02-26-pt1-PgH991-2,CREC-2016-02-26,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2016-02-26-pt1-PgH992,CREC-2016-02-26,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2016-02-26-pt1-PgH992-2,CREC-2016-02-26,,2141,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,,"Pittenger, Robert",Mr. PITTENGER,Robert Pittenger,
CREC-2016-02-26-pt1-PgH992-3,CREC-2016-02-26,,2107,SPEAKING,H,114,C001097,"Cardenas, Tony",CA,D,,"Cardenas, Tony",Mr. CARDENAS,Tony Cardenas,
CREC-2016-02-26-pt1-PgH992-5,CREC-2016-02-26,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2016-02-26-pt1-PgH992-4,CREC-2016-02-26,,2225,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,,"McSally, Martha",Ms. McSALLY,Martha McSally,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,8192,"Wittman, Robert J.",Mr. WITTMAN,Robert J. Wittman,Mr. Robert Wittman
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2272,SPEAKING,H,114,B001292,"Beyer, Donald S., Jr.",VA,D,,"Beyer, Donald S., Jr.",Mr. BEYER,"Donald S. Beyer, Jr.",Mr. Donald Beyer
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,1908,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,7809,"McClintock, Tom",Mr. McCLINTOCK,Tom McClintock,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,1256,SPEAKING,H,114,Y000033,"Young, Don",AK,R,7785,"Young, Don",Mr. YOUNG of Alaska,Don Young,Don E. Young
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,7825,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2148,SPEAKING,H,114,M001188,"Meng, Grace",NY,D,,"Meng, Grace",Ms. MENG,Grace Meng,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,7890,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,1924,SPEAKING,H,114,F000456,"Fleming, John",LA,R,7962,"Fleming, John",Mr. FLEMING,John Fleming,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2244,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Mr. Ralph Abraham
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2073,SPEAKING,H,114,R000587,"Ribble, Reid J.",WI,R,8221,"Ribble, Reid J.",Mr. RIBBLE,Reid J. Ribble,Mr. Reid Ribble
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,8117,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,1960,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,8225,"Lummis, Cynthia M.",Mrs. LUMMIS,Cynthia M. Lummis,Ms. Cynthia Lummis
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2027,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,7986,"Benishek, Dan",Mr. BENISHEK,Dan Benishek,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,910,SPEAKING,H,114,P000258,"Peterson, Collin C.",MN,D,8007,"Peterson, Collin C.",Mr. PETERSON,Collin C. Peterson,Collin Peterson
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2111,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,,"Lowenthal, Alan S.",Mr. LOWENTHAL,Alan S. Lowenthal,Mr. Alan Lowenthal
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,8078,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2019,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,7948,"Young, Todd",Mr. YOUNG of Indiana,Todd Young,Mr. Todd C. Young
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Mrs. Brenda Lawrence
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,1528,SPEAKING,H,114,S000510,"Smith, Adam",WA,D,8213,"Smith, Adam",Mr. SMITH of Washington,Adam Smith,
CREC-2016-02-26-pt1-PgH955-3,CREC-2016-02-26,,2103,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,,"Cook, Paul",Mr. COOK,Paul Cook,
CREC-2016-02-26-pt1-PgH992-6,CREC-2016-02-26,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2016-02-26-pt1-PgH992-7,CREC-2016-02-26,,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,7493,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2016-02-26-pt1-PgH993,CREC-2016-02-26,,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,7851,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2016-02-26-pt1-PgH993-2,CREC-2016-02-26,,1777,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,7892,"Wasserman Schultz, Debbie",Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz,
CREC-2016-02-26-pt1-PgH993-4,CREC-2016-02-26,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2016-02-26-pt1-PgH993-4,CREC-2016-02-26,,2065,SPEAKING,H,114,F000461,"Flores, Bill",TX,R,8173,"Flores, Bill",Mr. FLORES,Bill Flores,
CREC-2016-02-26-pt1-PgH993-3,CREC-2016-02-26,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2016-02-26-pt1-PgH998,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH998-2,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH998-3,CREC-2016-02-26,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2016-02-26-pt1-PgH998-4,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH999,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-3,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-2,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-4,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-5,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-6,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-7,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-9,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-8,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-11,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-10,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-12,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-13,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-14,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-15,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-16,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgE231-2,CREC-2016-02-26,,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,7788,"Rogers, Mike D.",Mr. ROGERS of Alabama,Mike Rogers,
CREC-2016-02-26-pt1-PgH1000-17,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgE231-3,CREC-2016-02-26,,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,7822,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2016-02-26-pt1-PgE231-4,CREC-2016-02-26,,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,8188,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-02-26-pt1-PgE231-5,CREC-2016-02-26,,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,8048,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2016-02-26-pt1-PgE232-2,CREC-2016-02-26,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-26-pt1-PgE232,CREC-2016-02-26,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE232-3,CREC-2016-02-26,,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,8182,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Mr. Michael Burgess
CREC-2016-02-26-pt1-PgE233-2,CREC-2016-02-26,,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,8015,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-02-26-pt1-PgE233,CREC-2016-02-26,,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,7975,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2016-02-26-pt1-PgE233-3,CREC-2016-02-26,,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,7828,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2016-02-26-pt1-PgE233-4,CREC-2016-02-26,,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,8063,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-02-26-pt1-PgE234,CREC-2016-02-26,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE234-2,CREC-2016-02-26,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-26-pt1-PgE235,CREC-2016-02-26,,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,8127,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2016-02-26-pt1-PgE235-2,CREC-2016-02-26,,2241,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,,"Blum, Rod",Mr. BLUM,Rod Blum,
CREC-2016-02-26-pt1-PgE235-3,CREC-2016-02-26,,2263,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,,"Stefanik, Elise M.",Ms. STEFANIK,Elise M. Stefanik,Ms. Elise Stefanik
CREC-2016-02-26-pt1-PgE235-4,CREC-2016-02-26,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE236-2,CREC-2016-02-26,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Ms. Katherine Clark
CREC-2016-02-26-pt1-PgE236,CREC-2016-02-26,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2016-02-26-pt1-PgE236-3,CREC-2016-02-26,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-26-pt1-PgE237,CREC-2016-02-26,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2016-02-26-pt1-PgE236-4,CREC-2016-02-26,,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,7992,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2016-02-26-pt1-PgE237-2,CREC-2016-02-26,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Mr. Frank Guinta
CREC-2016-02-26-pt1-PgE237-3,CREC-2016-02-26,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE237-4,CREC-2016-02-26,,1188,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,7940,"Visclosky, Peter J.",Mr. VISCLOSKY,Peter J. Visclosky,Peter Visclosky
CREC-2016-02-26-pt1-PgE238,CREC-2016-02-26,,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,8073,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2016-02-26-pt1-PgE238-2,CREC-2016-02-26,,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,7788,"Rogers, Mike D.",Mr. ROGERS of Alabama,Mike Rogers,
CREC-2016-02-26-pt1-PgE238-3,CREC-2016-02-26,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE238-4,CREC-2016-02-26,,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,8182,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Mr. Michael Burgess
CREC-2016-02-26-pt1-PgE238-5,CREC-2016-02-26,,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,7975,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2016-02-26-pt1-PgE239,CREC-2016-02-26,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE239-2,CREC-2016-02-26,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE239-3,CREC-2016-02-26,,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,8129,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2016-02-26-pt1-PgE240,CREC-2016-02-26,,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,7902,"Lewis, John",Mr. LEWIS,John Lewis,
CREC-2016-02-26-pt1-PgE240-2,CREC-2016-02-26,,2222,SPEAKING,H,114,R000600,"Radewagen, Aumua Amata Coleman",AS,R,,"Radewagen, Aumua Amata Coleman",Mrs. RADEWAGEN,Aumua Amata Coleman Radewagen,Mrs. Aumua Amata Radewagen
CREC-2016-02-26-pt1-PgE240-3,CREC-2016-02-26,,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,8015,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-02-26-pt1-PgE240-4,CREC-2016-02-26,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2016-02-26-pt1-PgE241,CREC-2016-02-26,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE241-2,CREC-2016-02-26,,2149,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Mr. Hakeem Jeffries
CREC-2016-02-26-pt1-PgE241-3,CREC-2016-02-26,,2295,SPEAKING,H,114,L000585,"LaHood, Darin",IL,R,,"LaHood, Darin",Mr. LaHOOD,Darin LaHood,
CREC-2016-02-26-pt1-PgE241-4,CREC-2016-02-26,,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,8164,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2016-02-26-pt1-PgE242,CREC-2016-02-26,,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,7851,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2016-02-26-pt1-PgE242-2,CREC-2016-02-26,,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,8164,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2016-02-26-pt1-PgE241-5,CREC-2016-02-26,,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,7834,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2016-02-26-pt1-PgE242-3,CREC-2016-02-26,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE243-2,CREC-2016-02-26,,2112,SPEAKING,H,114,V000130,"Vargas, Juan",CA,D,,"Vargas, Juan",Mr. VARGAS,Juan Vargas,
CREC-2016-02-26-pt1-PgE243,CREC-2016-02-26,,2153,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2016-02-26-pt1-PgE243-3,CREC-2016-02-26,,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,8766,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2016-02-26-pt1-PgE243-4,CREC-2016-02-26,,2167,SPEAKING,H,114,V000132,"Vela, Filemon",TX,D,,"Vela, Filemon",Mr. VELA,Filemon Vela,
CREC-2016-02-26-pt1-PgD179,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD179-2,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD179-3,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD180,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD181-2,CREC-2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD181,CREC-2016-02-26,,,,,,,,,,,,,,
