granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-03-18-pt1-PgH1731,CREC-2015-03-18,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy
CREC-2015-03-18-pt1-PgH1731,CREC-2015-03-18,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph P. Kennedy
CREC-2015-03-18-pt1-PgH1731-2,CREC-2015-03-18,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2015-03-18-pt1-PgH1731-3,CREC-2015-03-18,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-03-18-pt1-PgH1731-4,CREC-2015-03-18,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Frank Guinta
CREC-2015-03-18-pt1-PgH1731-5,CREC-2015-03-18,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,,"Kuster, Ann M.",Ms. KUSTER,Ann M. Kuster,Ann Kuster
CREC-2015-03-18-pt1-PgH1732,CREC-2015-03-18,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-03-18-pt1-PgH1732-3,CREC-2015-03-18,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2015-03-18-pt1-PgH1732-2,CREC-2015-03-18,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,David Cicilline
CREC-2015-03-18-pt1-PgH1732-4,CREC-2015-03-18,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2015-03-18-pt1-PgH1732-5,CREC-2015-03-18,SPEAKING,H,114,H001052,"Harris, Andy",MD,R,,"Harris, Andy",Mr. HARRIS,Andy Harris,
CREC-2015-03-18-pt1-PgH1732-6,CREC-2015-03-18,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,,"Foster, Bill",Mr. FOSTER,Bill Foster,
CREC-2015-03-18-pt1-PgH1732-7,CREC-2015-03-18,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,,"Beyer, Donald S.",Mr. BEYER,"Donald S. Beyer, Jr.",Donald Beyer
CREC-2015-03-18-pt1-PgH1732-7,CREC-2015-03-18,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,,"Beyer, Donald S.",Mr. BEYER,"Donald S. Beyer, Jr.",Donald S. Beyer
CREC-2015-03-18-pt1-PgH1733,CREC-2015-03-18,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,,"Speier, Jackie",Ms. SPEIER,Jackie Speier,
CREC-2015-03-18-pt1-PgH1733-2,CREC-2015-03-18,SPEAKING,H,114,W000808,"Wilson, Frederica S.",FL,D,,"Wilson, Frederica S.",Ms. WILSON of Florida,Frederica S. Wilson,Frederica Wilson
CREC-2015-03-18-pt1-PgH1733-3,CREC-2015-03-18,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-03-18-pt1-PgH1733-4,CREC-2015-03-18,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Hakeem Jeffries
CREC-2015-03-18-pt1-PgH1733-5,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1748,CREC-2015-03-18,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-03-18-pt1-PgH1748-2,CREC-2015-03-18,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,B001283,"Bridenstine, Jim",OK,R,,"Bridenstine, Jim",Mr. BRIDENSTINE,Jim Bridenstine,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,,"Weber, Randy K. Sr.",Mr. WEBER of Texas,"Randy K. Weber, Sr.",Randy Weber
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,,"Weber, Randy K. Sr.",Mr. WEBER of Texas,"Randy K. Weber, Sr.",Randy K. Weber
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,,"Foster, Bill",Mr. FOSTER,Bill Foster,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Katherine Clark
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,,"Schweikert, David",Mr. SCHWEIKERT,David Schweikert,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,,"Edwards, Donna F.",Ms. EDWARDS,Donna F. Edwards,Donna Edwards
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph P. Kennedy
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,H001073,"Hurd, Will",TX,R,,"Hurd, Will",Mr. HURD of Texas,Will Hurd,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,G000576,"Grothman, Glenn",WI,R,,"Grothman, Glenn",Mr. GROTHMAN,Glenn Grothman,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,,"Takai, Mark",Mr. TAKAI,Mark Takai,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-03-18-pt1-PgH1733-6,CREC-2015-03-18,SPEAKING,H,114,H001047,"Himes, James A.",CT,D,,"Himes, James A.",Mr. HIMES,James A. Himes,James Himes
CREC-2015-03-18-pt1-PgH1748-3,CREC-2015-03-18,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-03-18-pt1-PgH1749,CREC-2015-03-18,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-03-18-pt1-PgH1749-2,CREC-2015-03-18,SPEAKING,H,114,A000373,"Ashford, Brad",NE,D,,"Ashford, Brad",Mr. ASHFORD,Brad Ashford,
CREC-2015-03-18-pt1-PgH1749-3,CREC-2015-03-18,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-03-18-pt1-PgH1750,CREC-2015-03-18,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-03-18-pt1-PgH1750-2,CREC-2015-03-18,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2015-03-18-pt1-PgH1750-2,CREC-2015-03-18,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2015-03-18-pt1-PgH1750-2,CREC-2015-03-18,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Brenda Lawrence
CREC-2015-03-18-pt1-PgH1755,CREC-2015-03-18,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-03-18-pt1-PgH1756,CREC-2015-03-18,SPEAKING,H,114,K000363,"Kline, John",MN,R,,"Kline, John",Mr. KLINE,John Kline,
CREC-2015-03-18-pt1-PgH1760,CREC-2015-03-18,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2015-03-18-pt1-PgH1763,CREC-2015-03-18,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-03-18-pt1-PgH1766,CREC-2015-03-18,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-03-18-pt1-PgH1766-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1767-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1767,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1767-3,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-3,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-4,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-5,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-6,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-7,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-8,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-9,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-10,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-11,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-12,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-13,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-15,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-14,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-16,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-17,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-18,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-19,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-20,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-21,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-22,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-24,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-23,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-25,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-26,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-27,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-28,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-30,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-29,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1770-31,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-3,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-4,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-5,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-6,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-7,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-9,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-8,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-10,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-11,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-12,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgH1771-13,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS-FrontMatter-13,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1591-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1591,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1591-3,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1591-4,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1591-5,CREC-2015-03-18,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-18-pt1-PgS1591-6,CREC-2015-03-18,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-18-pt1-PgS1592,CREC-2015-03-18,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-18-pt1-PgS1592-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1592-3,CREC-2015-03-18,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-03-18-pt1-PgS1592-4,CREC-2015-03-18,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-03-18-pt1-PgS1593,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1592-5,CREC-2015-03-18,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-03-18-pt1-PgS1593-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1593-3,CREC-2015-03-18,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-03-18-pt1-PgS1593-3,CREC-2015-03-18,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,
CREC-2015-03-18-pt1-PgS1594,CREC-2015-03-18,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,
CREC-2015-03-18-pt1-PgS1594,CREC-2015-03-18,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2015-03-18-pt1-PgS1594,CREC-2015-03-18,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-03-18-pt1-PgS1594,CREC-2015-03-18,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-03-18-pt1-PgS1596,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1625,CREC-2015-03-18,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Cory Booker
CREC-2015-03-18-pt1-PgS1625-2,CREC-2015-03-18,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2015-03-18-pt1-PgS1626,CREC-2015-03-18,SPEAKING,S,114,C001047,"Capito, Shelley Moore",WV,R,,"Capito, Shelley Moore",Mrs. CAPITO,Shelley Moore Capito,Shelley Capito
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,,"Enzi, Michael B.",Mr. ENZI,Michael B. Enzi,Michael Enzi
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,,"Isakson, Johnny",Mr. ISAKSON,Johnny Isakson,
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Cory Booker
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,,"Merkley, Jeff",Mr. MERKLEY,Jeff Merkley,
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. WARREN,Elizabeth Warren,Elizabeth A. Warren
CREC-2015-03-18-pt1-PgS1596-2,CREC-2015-03-18,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2015-03-18-pt1-PgS1626-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1626-3,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1626-4,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1626-5,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1628-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1628,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1629,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1629-2,CREC-2015-03-18,,,,,,,,,,,,
CREC-2015-03-18-pt1-PgS1630,CREC-2015-03-18,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-03-18-pt1-PgS1630,CREC-2015-03-18,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-03-18-pt1-PgS1630,CREC-2015-03-18,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2015-03-18-pt1-PgS1630,CREC-2015-03-18,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. WARREN,Elizabeth Warren,Elizabeth A. Warren
CREC-2015-03-18-pt1-PgS1630-2,CREC-2015-03-18,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-03-18-pt1-PgS1631,CREC-2015-03-18,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
