granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-07-12-pt1-PgH4672-6,CREC-2016-07-12,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",Mr. GRAYSON,Alan Grayson,
CREC-2016-07-12-pt1-PgH4672-6,CREC-2016-07-12,,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,7834,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2016-07-12-pt1-PgH4672-6,CREC-2016-07-12,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2016-07-12-pt1-PgH4673-2,CREC-2016-07-12,,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,8177,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-07-12-pt1-PgH4674,CREC-2016-07-12,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2016-07-12-pt1-PgH4673-3,CREC-2016-07-12,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2016-07-12-pt1-PgH4674-2,CREC-2016-07-12,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-07-12-pt1-PgH4674-3,CREC-2016-07-12,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2016-07-12-pt1-PgH4674-4,CREC-2016-07-12,,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,8183,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2016-07-12-pt1-PgH4674-5,CREC-2016-07-12,,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,8003,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2016-07-12-pt1-PgH4675,CREC-2016-07-12,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-07-12-pt1-PgH4677,CREC-2016-07-12,,1069,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,8089,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-07-12-pt1-PgH4677,CREC-2016-07-12,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2016-07-12-pt1-PgH4675-2,CREC-2016-07-12,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2016-07-12-pt1-PgH4675-2,CREC-2016-07-12,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",Mr. GRAYSON,Alan Grayson,
CREC-2016-07-12-pt1-PgH4676,CREC-2016-07-12,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",Mr. GRAYSON,Alan Grayson,
CREC-2016-07-12-pt1-PgH4682,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4678,CREC-2016-07-12,,2197,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,,"Byrne, Bradley",Mr. BYRNE,Bradley Byrne,
CREC-2016-07-12-pt1-PgH4678,CREC-2016-07-12,,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,7860,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2016-07-12-pt1-PgH4678,CREC-2016-07-12,,303,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,8181,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2016-07-12-pt1-PgH4683,CREC-2016-07-12,,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,8183,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2016-07-12-pt1-PgH4683,CREC-2016-07-12,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2016-07-12-pt1-PgH4683,CREC-2016-07-12,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-07-12-pt1-PgH4684,CREC-2016-07-12,,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,7845,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2016-07-12-pt1-PgH4684,CREC-2016-07-12,,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,7840,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2016-07-12-pt1-PgH4684,CREC-2016-07-12,,2015,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,7934,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2016-07-12-pt1-PgH4686,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4688,CREC-2016-07-12,,1069,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,8089,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-07-12-pt1-PgH4688,CREC-2016-07-12,,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,7828,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,,62,SPEAKING,H,114,B000213,"Barton, Joe",TX,R,8162,"Barton, Joe",Mr. BARTON,Joe Barton,Joe L. Barton
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,,316,SPEAKING,H,114,D000482,"Doyle, Michael F.",PA,D,8132,"Doyle, Michael F.",Mr. MICHAEL F. DOYLE of Pennsylvania,Michael F. Doyle,Mike Doyle
CREC-2016-07-12-pt1-PgH4686-2,CREC-2016-07-12,,1069,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,8089,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-07-12-pt1-PgH4695,CREC-2016-07-12,,1787,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,7965,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Mr. Charles Boustany Jr.
CREC-2016-07-12-pt1-PgH4689,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,7975,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2016-07-12-pt1-PgH4690,CREC-2016-07-12,,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,8165,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2016-07-12-pt1-PgH4696,CREC-2016-07-12,,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,7845,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2016-07-12-pt1-PgH4697,CREC-2016-07-12,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-07-12-pt1-PgH4695-2,CREC-2016-07-12,,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,7845,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2016-07-12-pt1-PgH4750,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4697-2,CREC-2016-07-12,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-07-12-pt1-PgH4790,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4812-2,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,7849,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,8004,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,977,SPEAKING,H,114,R000395,"Rogers, Harold",KY,R,7957,"Rogers, Harold",Mr. ROGERS of Kentucky,Harold Rogers,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,709,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,8079,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1753,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,8189,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,7984,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1979,SPEAKING,H,114,G000560,"Graves, Tom",GA,R,7906,"Graves, Tom",Mr. GRAVES of Georgia,Tom Graves,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,800,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,7879,"Mica, John L.",Mr. MICA,John L. Mica,John Mica
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,2049,SPEAKING,H,114,G000563,"Gibbs, Bob",OH,R,8108,"Gibbs, Bob",Mr. GIBBS,Bob Gibbs,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,8186,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,7814,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,7883,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,7883,"Castor, Kathy",Ms. CASTOR,Kathy Castor,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1742,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,8112,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,8139,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1913,SPEAKING,H,114,H001047,"Himes, James A.",CT,D,7869,"Himes, James A.",Mr. HIMES,James A. Himes,Mr. James Himes
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,8200,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2016-07-12-pt1-PgH4698,CREC-2016-07-12,,1939,SPEAKING,H,114,L000570,"Lujan, Ben Ray",NM,D,8058,"Lujan, Ben Ray",Mr. BEN RAY LUJAN of New Mexico,Ben Ray Lujan,Mr. Ben Lujan
CREC-2016-07-12-pt1-PgH4812,CREC-2016-07-12,,,,,,,,,,,,,,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2203,SPEAKING,H,114,B001290,"Brat, Dave",VA,R,,"Brat, Dave",Mr. BRAT,Dave Brat,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,8063,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1590,SPEAKING,H,114,S001148,"Simpson, Michael K.",ID,R,7920,"Simpson, Michael K.",Mr. SIMPSON,Michael K. Simpson,Michael Simpson
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2233,SPEAKING,H,114,B001297,"Buck, Ken",CO,R,,"Buck, Ken",Mr. BUCK,Ken Buck,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,8182,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Mr. Michael Burgess
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,62,SPEAKING,H,114,B000213,"Barton, Joe",TX,R,8162,"Barton, Joe",Mr. BARTON,Joe Barton,Joe L. Barton
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2197,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,,"Byrne, Bradley",Mr. BYRNE,Bradley Byrne,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2245,SPEAKING,H,114,G000577,"Graves, Garret",LA,R,,"Graves, Garret",Mr. GRAVES of Louisiana,Garret Graves,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,7984,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,8140,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,8004,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2144,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1989,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,7793,"Crawford, Eric A. ""Rick""",Mr. CRAWFORD,"Eric A. ""Rick"" Crawford",Mr. Eric Crawford
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2126,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,,"Davis, Rodney",Mr. RODNEY DAVIS of Illinois,Rodney Davis,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1992,SPEAKING,H,114,G000565,"Gosar, Paul A.",AZ,R,7798,"Gosar, Paul A.",Mr. GOSAR,Paul A. Gosar,Mr. Paul Gosar
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2278,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Mr. Evan Jenkins
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2234,SPEAKING,H,114,G000575,"Graham, Gwen",FL,D,,"Graham, Gwen",Ms. GRAHAM,Gwen Graham,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,7849,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1724,SPEAKING,H,114,K000362,"King, Steve",IA,R,7918,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1834,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,7863,"Lamborn, Doug",Mr. LAMBORN,Doug Lamborn,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,1960,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,8225,"Lummis, Cynthia M.",Mrs. LUMMIS,Cynthia M. Lummis,Ms. Cynthia Lummis
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2117,SPEAKING,H,114,M001191,"Murphy, Patrick",FL,D,,"Murphy, Patrick",Mr. MURPHY of Florida,Patrick Murphy,
CREC-2016-07-12-pt1-PgH4790-2,CREC-2016-07-12,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2016-07-12-pt1-PgH4750-2,CREC-2016-07-12,,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,8005,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
