granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-10-29-pt1-PgS7603-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-10-29-pt1-PgS7603,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-10-29-pt1-PgS7604,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,"Roberts, Pat",,Mr. ROBERTS,Pat Roberts
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence Nelson,Mr. NELSON,Bill Nelson
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,"Heitkamp, Heidi",Heidi Heitkamp,Ms. HEITKAMP,Heidi Heitkamp
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,"Cantwell, Maria",,Ms. CANTWELL,Maria Cantwell
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,"Stabenow, Debbie",,Ms. STABENOW,Debbie Stabenow
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,"Menendez, Robert",,Mr. MENENDEZ,Robert Menendez
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,S001141,"Sessions, Jeff",AL,R,"Sessions, Jeff",,Mr. SESSIONS,Jeff Sessions
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",,Mr. DAINES,Steve Daines
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Daniel Ray Coats,Mr. COATS,Daniel Coats
CREC-2015-10-29-pt1-PgS7604-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,"Sanders, Bernard",Bernie Sanders,Mr. SANDERS,Bernard Sanders
CREC-2015-10-29-pt1-PgS7624,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-10-29-pt1-PgS7625,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-10-29-pt1-PgS7625,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,"Paul, Rand",,Mr. PAUL,Rand Paul
CREC-2015-10-29-pt1-PgS7622,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-10-29-pt1-PgS7622,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2015-10-29-pt1-PgS7622,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,T000464,"Tester, Jon",MT,D,"Tester, Jon",,Mr. TESTER,Jon Tester
CREC-2015-10-29-pt1-PgS7622,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-10-29-pt1-PgS7621,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2015-10-29-pt1-PgS7621,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2015-10-29-pt1-PgS7621,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-10-29-pt1-PgS7643,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,"Paul, Rand",,Mr. PAUL,Rand Paul
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,"Casey, Robert P., Jr.",Bob Casey,Mr. CASEY,Robert P. Casey Jr.
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",,Mr. ISAKSON,Johnny Isakson
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Thomas Carper,Mr. CARPER,Thomas R. Carper
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",,Mr. MORAN,Jerry Moran
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",,Mr. DAINES,Steve Daines
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",,Mr. BARRASSO,John Barrasso
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,F000444,"Flake, Jeff",AZ,R,"Flake, Jeff",,Mr. FLAKE,Jeff Flake
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,S000320,"Shelby, Richard C.",AL,R,"Shelby, Richard C.",Richard Shelby,Mr. SHELBY,Richard C. Shelby
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,"Markey, Edward J.",Edward Markey,Mr. MARKEY,Edward J. Markey
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John Reed,Mr. REED,Jack Reed
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John F. Reed,Mr. REED,Jack Reed
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,"Kaine, Tim",Timothy Kaine,Mr. KAINE,Tim Kaine
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,"Kaine, Tim",Timothy M. Kaine,Mr. KAINE,Tim Kaine
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,J000293,"Johnson, Ron",WI,R,"Johnson, Ron",,Mr. JOHNSON,Ron Johnson
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-10-29-pt1-PgS7625-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",,Mr. WHITEHOUSE,Sheldon Whitehouse
CREC-2015-10-29-pt1-PgS7652,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,"Cruz, Ted",,Mr. CRUZ,Ted Cruz
CREC-2015-10-29-pt1-PgS7643-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,"Cruz, Ted",,Mr. CRUZ,Ted Cruz
CREC-2015-10-29-pt1-PgS7653,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2015-10-29-pt1-PgS7653,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2015-10-29-pt1-PgS7652-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-10-29-pt1-PgS7653-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2015-10-29-pt1-PgS7653-3,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",,Mr. DAINES,Steve Daines
CREC-2015-10-29-pt1-PgS7654,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2015-10-29-pt1-PgS7654-3,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7654-2,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7654-4,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7654-5,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7654-7,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7654-8,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7654-6,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7655,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7656,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7656-2,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgS7656-3,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-10-29-pt1-PgS7660,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,"Heller, Dean",,Mr. HELLER,Dean Heller
CREC-2015-10-29-pt1-PgS7660-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",,Mr. PORTMAN,Rob Portman
CREC-2015-10-29-pt1-PgS7660-3,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",,Mr. PORTMAN,Rob Portman
CREC-2015-10-29-pt1-PgS7661,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,"Gardner, Cory",,Mr. GARDNER,Cory Gardner
CREC-2015-10-29-pt1-PgS7661-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2015-10-29-pt1-PgS7661-3,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2015-10-29-pt1-PgS7663,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-10-29-pt1-PgE1561-2,CREC-2015-10-29,2015-10-28,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2015-10-29-pt1-PgS7663-2,CREC-2015-10-29,2015-10-29,,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,"Cruz, Ted",,Mr. CRUZ,Ted Cruz
CREC-2015-10-29-pt1-PgS7663-3,CREC-2015-10-29,2015-10-29,,,,,,,,,,,,
CREC-2015-10-29-pt1-PgE1561-3,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2015-10-29-pt1-PgE1562,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2015-10-29-pt1-PgE1561-4,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",,Mr. MARCHANT,Kenny Marchant
CREC-2015-10-29-pt1-PgE1562-2,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,B000490,"Bishop, Sanford D.",GA,D,"Bishop, Sanford D.",Sanford Bishop,Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr."
CREC-2015-10-29-pt1-PgE1562-2,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,B000490,"Bishop, Sanford D.",GA,D,"Bishop, Sanford D.",Sanford D. Bishop,Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr."
CREC-2015-10-29-pt1-PgE1562-3,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2015-10-29-pt1-PgE1563,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",,Mrs. BUSTOS,Cheri Bustos
CREC-2015-10-29-pt1-PgE1563-2,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",,Mr. TAKAI,Mark Takai
CREC-2015-10-29-pt1-PgE1563-3,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,"Calvert, Ken",,Mr. CALVERT,Ken Calvert
CREC-2015-10-29-pt1-PgE1563-4,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2015-10-29-pt1-PgE1563-5,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2015-10-29-pt1-PgE1564,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2015-10-29-pt1-PgE1564-2,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,,,,,,,Mrs. McMORRIS RODGERS,
CREC-2015-10-29-pt1-PgE1564-3,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,M001195,"Mooney, Alexander X.",WV,R,"Mooney, Alexander X.",Alexander Mooney,Mr. MOONEY of West Virginia,Alexander X. Mooney
CREC-2015-10-29-pt1-PgE1564-4,CREC-2015-10-29,2015-10-29,,SPEAKING,H,114,R000576,"Ruppersberger, C. A. Dutch",MD,D,"Ruppersberger, C. A. Dutch",C. Ruppersberger,Mr. RUPPERSBERGER,C. A. Dutch Ruppersberger
