granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-03-04-pt1-PgH1574-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1574-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1574-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1574-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1574-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1574-7,CREC-2015-03-04,2015-03-04,,8028,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-03-04-pt1-PgH1574-8,CREC-2015-03-04,2015-03-04,,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-03-04-pt1-PgH1575,CREC-2015-03-04,2015-03-04,,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",,Mr. HIGGINS,Brian Higgins
CREC-2015-03-04-pt1-PgH1574-9,CREC-2015-03-04,2015-03-04,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-03-04-pt1-PgH1575-2,CREC-2015-03-04,2015-03-04,,8123,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-03-04-pt1-PgH1575-4,CREC-2015-03-04,2015-03-04,,7942,1981,SPEAKING,H,114,S001188,"Stutzman, Marlin A.",IN,R,"Stutzman, Marlin A.",Mr. Marlin Stutzman,Mr. STUTZMAN,Marlin A. Stutzman
CREC-2015-03-04-pt1-PgH1575-3,CREC-2015-03-04,2015-03-04,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2015-03-04-pt1-PgH1575-5,CREC-2015-03-04,2015-03-04,,,2229,SPEAKING,H,114,A000371,"Aguilar, Pete",CA,D,"Aguilar, Pete",,Mr. AGUILAR,Pete Aguilar
CREC-2015-03-04-pt1-PgH1575-6,CREC-2015-03-04,2015-03-04,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-03-04-pt1-PgH1576-2,CREC-2015-03-04,2015-03-04,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2015-03-04-pt1-PgH1576,CREC-2015-03-04,2015-03-04,,8185,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,"Green, Gene",,Mr. GENE GREEN of Texas,Gene Green
CREC-2015-03-04-pt1-PgH1576-4,CREC-2015-03-04,2015-03-04,,8041,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,"Guinta, Frank C.",Mr. Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2015-03-04-pt1-PgH1576-3,CREC-2015-03-04,2015-03-04,,,2267,SPEAKING,H,114,B001296,"Boyle, Brendan F.",PA,D,"Boyle, Brendan F.",Mr. Brendan Boyle,Mr. BRENDAN F. BOYLE of Pennsylvania,Brendan F. Boyle
CREC-2015-03-04-pt1-PgH1576-5,CREC-2015-03-04,2015-03-04,,8360,2089,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",,Ms. HAHN,Janice Hahn
CREC-2015-03-04-pt1-PgH1577,CREC-2015-03-04,2015-03-04,,,2153,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,"Beatty, Joyce",,Mrs. BEATTY,Joyce Beatty
CREC-2015-03-04-pt1-PgH1576-6,CREC-2015-03-04,2015-03-04,,7949,2020,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,"Huelskamp, Tim",,Mr. HUELSKAMP,Tim Huelskamp
CREC-2015-03-04-pt1-PgH1577-2,CREC-2015-03-04,2015-03-04,,,2240,SPEAKING,H,114,T000473,"Takai, Mark",HI,D,"Takai, Mark",,Mr. TAKAI,Mark Takai
CREC-2015-03-04-pt1-PgH1577-3,CREC-2015-03-04,2015-03-04,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-03-04-pt1-PgH1577-4,CREC-2015-03-04,2015-03-04,,8165,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",,Mr. AL GREEN of Texas,Al Green
CREC-2015-03-04-pt1-PgH1577-5,CREC-2015-03-04,2015-03-04,,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Mrs. Brenda Lawrence,Mrs. LAWRENCE,Brenda L. Lawrence
CREC-2015-03-04-pt1-PgH1577-6,CREC-2015-03-04,2015-03-04,,7302,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2015-03-04-pt1-PgH1578,CREC-2015-03-04,2015-03-04,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-03-04-pt1-PgH1578-2,CREC-2015-03-04,2015-03-04,,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2015-03-04-pt1-PgH1596,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Peter Defazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,"Hardy, Cresent",,Mr. HARDY,Cresent Hardy
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7973,1564,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,"Capuano, Michael E.",Michael Capuano,Mr. CAPUANO,Michael E. Capuano
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,8069,850,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,"Nadler, Jerrold",,Mr. NADLER,Jerrold Nadler
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",,Ms. BROWN of Florida,Corrine Brown
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7493,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",,Ms. TITUS,Dina Titus
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,8589,1731,SPEAKING,H,114,M001150,"Miller, Candice S.",MI,R,"Miller, Candice S.",Mrs. Candice Miller,Mrs. MILLER of Michigan,Candice S. Miller
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,8055,1818,SPEAKING,H,114,S001165,"Sires, Albio",NJ,D,"Sires, Albio",,Mr. SIRES,Albio Sires
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7816,1832,SPEAKING,H,114,M001166,"McNerney, Jerry",CA,D,"McNerney, Jerry",,Mr. McNERNEY,Jerry McNerney
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,8126,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,"Fitzpatrick, Michael G.",Mr. Michael Fitzpatrick,Mr. FITZPATRICK,Michael G. Fitzpatrick
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7879,800,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,"Mica, John L.",John Mica,Mr. MICA,John L. Mica
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,,2106,SPEAKING,H,114,B001285,"Brownley, Julia",CA,D,"Brownley, Julia",,Ms. BROWNLEY of California,Julia Brownley
CREC-2015-03-04-pt1-PgH1578-3,CREC-2015-03-04,2015-03-04,,7887,1915,SPEAKING,H,114,P000599,"Posey, Bill",FL,R,"Posey, Bill",,Mr. POSEY,Bill Posey
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,7865,1835,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,"Perlmutter, Ed",,Mr. PERLMUTTER,Ed Perlmutter
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,7809,1908,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",,Mr. McCLINTOCK,Tom McClintock
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",,Ms. BROWN of Florida,Corrine Brown
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Peter Defazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,7923,1781,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,"Lipinski, Daniel",Mr. Daniel William Lipinski,Mr. LIPINSKI,Daniel Lipinski
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,,2150,SPEAKING,H,114,M001185,"Maloney, Sean Patrick",NY,D,"Maloney, Sean Patrick",Mr. Sean Maloney,Mr. SEAN PATRICK MALONEY of New York,Sean Patrick Maloney
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2015-03-04-pt1-PgH1596-2,CREC-2015-03-04,2015-03-04,,8153,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,"Black, Diane",,Mrs. BLACK,Diane Black
CREC-2015-03-04-pt1-PgH1603,CREC-2015-03-04,2015-03-04,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2015-03-04-pt1-PgH1603-2,CREC-2015-03-04,2015-03-04,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2015-03-04-pt1-PgH1603-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1603-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1603-5,CREC-2015-03-04,2015-03-04,,,2225,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,"McSally, Martha",,Ms. McSALLY,Martha McSally
CREC-2015-03-04-pt1-PgH1604,CREC-2015-03-04,2015-03-04,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2015-03-04-pt1-PgH1604-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1604-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1604-4,CREC-2015-03-04,2015-03-04,,7948,2019,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,"Young, Todd",Mr. Todd C. Young,Mr. YOUNG of Indiana,Todd Young
CREC-2015-03-04-pt1-PgH1604-5,CREC-2015-03-04,2015-03-04,,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2015-03-04-pt1-PgH1604-5,CREC-2015-03-04,2015-03-04,,7804,1708,SPEAKING,H,114,G000551,"Grijalva, Raul M.",AZ,D,"Grijalva, Raul M.",Mr. Raul Grijalva,Mr. GRIJALVA,Raul M. Grijalva
CREC-2015-03-04-pt1-PgH1606,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1608,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1607,CREC-2015-03-04,2015-03-04,,8708,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",,Mr. KELLY of Pennsylvania,Mike Kelly
CREC-2015-03-04-pt1-PgH1608-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1608-2,CREC-2015-03-04,2015-03-04,,8708,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",,Mr. KELLY of Pennsylvania,Mike Kelly
CREC-2015-03-04-pt1-PgH1614-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1609,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-7,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-8,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-9,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-10,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-11,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-12,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-13,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-14,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-16,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-15,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1614-17,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-7,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-10,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-9,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-8,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-13,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-12,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-11,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-14,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-15,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-16,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-17,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-18,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-20,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-19,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-21,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-23,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-22,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-24,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-26,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-27,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-25,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-28,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-29,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-30,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-31,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-32,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1615-33,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-7,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-8,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-9,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-10,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-13,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-11,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-12,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-15,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-14,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-16,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-19,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-20,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-21,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-18,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-17,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-22,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-23,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-24,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-25,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-26,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-28,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-27,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1616-29,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-2,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-3,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-5,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-4,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-8,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-7,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-6,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-11,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
CREC-2015-03-04-pt1-PgH1617-9,CREC-2015-03-04,2015-03-04,,,,,,,,,,,,,,
