granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-05-23-pt1-PgS3314,CREC-2015-05-23,2015-05-23,,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-05-23-pt1-PgS3314,CREC-2015-05-23,2015-05-23,,8286,153,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Mr. BURR,Richard Burr,Mr. Richard Mauze Burr
CREC-2015-05-23-pt1-PgS3314,CREC-2015-05-23,2015-05-23,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-23-pt1-PgS3314,CREC-2015-05-23,2015-05-23,,8338,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2015-05-23-pt1-PgS3315,CREC-2015-05-23,2015-05-23,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-23-pt1-PgS3315,CREC-2015-05-23,2015-05-23,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-05-23-pt1-PgS3315-2,CREC-2015-05-23,2015-05-23,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-23-pt1-PgS3314-3,CREC-2015-05-23,2015-05-23,,8308,2082,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,"Paul, Rand",Mr. PAUL,Rand Paul,
CREC-2015-05-23-pt1-PgS3314-3,CREC-2015-05-23,2015-05-23,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-23-pt1-PgS3314-3,CREC-2015-05-23,2015-05-23,,8265,1247,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2015-05-23-pt1-PgS3314-3,CREC-2015-05-23,2015-05-23,,8056,1937,SPEAKING,S,114,H001046,"Heinrich, Martin",NM,D,"Heinrich, Martin",Mr. HEINRICH,Martin Heinrich,Mr. Martin T. Heinrich
CREC-2015-05-23-pt1-PgS3314-3,CREC-2015-05-23,2015-05-23,,8240,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-05-23-pt1-PgS3315-3,CREC-2015-05-23,2015-05-23,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-23-pt1-PgS3315-3,CREC-2015-05-23,2015-05-23,,8286,153,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Mr. BURR,Richard Burr,Mr. Richard Mauze Burr
CREC-2015-05-23-pt1-PgS3315-3,CREC-2015-05-23,2015-05-23,,8240,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-05-23-pt1-PgS3315-4,CREC-2015-05-23,2015-05-23,,8240,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-05-23-pt1-PgS3315-4,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgS3316,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgS3316,CREC-2015-05-23,2015-05-23,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-05-23-pt1-PgS3316-2,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgS3316-3,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgS3316-4,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgS3316-6,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgS3316-5,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgS3316-7,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgS3316-8,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgS3318,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgS3318-2,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgS3318-3,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgS3318-4,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgD602,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgS3318-5,CREC-2015-05-23,2015-05-23,,,2288,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2015-05-23-pt1-PgD603,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgD603-3,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgD603-2,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgD603-4,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
CREC-2015-05-23-pt1-PgD603-5,CREC-2015-05-23,2015-05-23,,,,,,,,,,,,,,
