granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-07-29-pt1-PgH5601-3,CREC-2015-07-29,2015-07-29,,7852,1522,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2015-07-29-pt1-PgH5602,CREC-2015-07-29,2015-07-29,,7887,1915,SPEAKING,H,114,P000599,"Posey, Bill",FL,R,"Posey, Bill",Mr. POSEY,Bill Posey,
CREC-2015-07-29-pt1-PgH5602-2,CREC-2015-07-29,2015-07-29,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-07-29-pt1-PgH5603,CREC-2015-07-29,2015-07-29,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-07-29-pt1-PgH5603-2,CREC-2015-07-29,2015-07-29,,7903,1778,SPEAKING,H,114,P000591,"Price, Tom",GA,R,"Price, Tom",Mr. TOM PRICE of Georgia,Tom Price,
CREC-2015-07-29-pt1-PgH5604,CREC-2015-07-29,2015-07-29,,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-07-29-pt1-PgH5604-2,CREC-2015-07-29,2015-07-29,,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-07-29-pt1-PgH5605,CREC-2015-07-29,2015-07-29,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-07-29-pt1-PgH5605-2,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5605-3,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5605-4,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5605-5,CREC-2015-07-29,2015-07-29,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-07-29-pt1-PgH5605-6,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5605-7,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5605-8,CREC-2015-07-29,2015-07-29,,8003,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-07-29-pt1-PgH5605-9,CREC-2015-07-29,2015-07-29,,8140,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2015-07-29-pt1-PgH5606-2,CREC-2015-07-29,2015-07-29,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-07-29-pt1-PgH5605-10,CREC-2015-07-29,2015-07-29,,7795,1991,SPEAKING,H,114,W000809,"Womack, Steve",AR,R,"Womack, Steve",Mr. WOMACK,Steve Womack,
CREC-2015-07-29-pt1-PgH5606,CREC-2015-07-29,2015-07-29,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-07-29-pt1-PgH5606-3,CREC-2015-07-29,2015-07-29,,7925,1967,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",Mr. QUIGLEY,Mike Quigley,
CREC-2015-07-29-pt1-PgH5606-4,CREC-2015-07-29,2015-07-29,,8126,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-07-29-pt1-PgH5606-5,CREC-2015-07-29,2015-07-29,,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-07-29-pt1-PgH5607,CREC-2015-07-29,2015-07-29,,8159,603,SPEAKING,H,114,J000174,"Johnson, Sam",TX,R,"Johnson, Sam",Mr. SAM JOHNSON of Texas,Sam Johnson,
CREC-2015-07-29-pt1-PgH5607-2,CREC-2015-07-29,2015-07-29,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-07-29-pt1-PgH5607-3,CREC-2015-07-29,2015-07-29,,,2143,SPEAKING,H,114,H001065,"Holding, George",NC,R,"Holding, George",Mr. HOLDING,George Holding,
CREC-2015-07-29-pt1-PgH5607-4,CREC-2015-07-29,2015-07-29,,,2234,SPEAKING,H,114,G000575,"Graham, Gwen",FL,D,"Graham, Gwen",Ms. GRAHAM,Gwen Graham,
CREC-2015-07-29-pt1-PgH5607-5,CREC-2015-07-29,2015-07-29,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-07-29-pt1-PgH5607-6,CREC-2015-07-29,2015-07-29,,7837,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2015-07-29-pt1-PgH5608,CREC-2015-07-29,2015-07-29,,,2243,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,"Bost, Mike",Mr. BOST,Mike Bost,
CREC-2015-07-29-pt1-PgH5608-2,CREC-2015-07-29,2015-07-29,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2015-07-29-pt1-PgH5608-3,CREC-2015-07-29,2015-07-29,,7877,2001,SPEAKING,H,114,N000185,"Nugent, Richard B.",FL,R,"Nugent, Richard B.",Mr. NUGENT,Richard B. Nugent,Richard Nugent
CREC-2015-07-29-pt1-PgH5608-4,CREC-2015-07-29,2015-07-29,,,2257,SPEAKING,H,114,A000373,"Ashford, Brad",NE,D,"Ashford, Brad",Mr. ASHFORD,Brad Ashford,
CREC-2015-07-29-pt1-PgH5608-5,CREC-2015-07-29,2015-07-29,,8153,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2015-07-29-pt1-PgH5608-6,CREC-2015-07-29,2015-07-29,,7792,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Ms. Terri Sewell
CREC-2015-07-29-pt1-PgH5608-7,CREC-2015-07-29,2015-07-29,,8182,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Mr. Michael Burgess
CREC-2015-07-29-pt1-PgH5609-2,CREC-2015-07-29,2015-07-29,,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2015-07-29-pt1-PgH5609,CREC-2015-07-29,2015-07-29,,,2122,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,"Gabbard, Tulsi",Ms. GABBARD,Tulsi Gabbard,
CREC-2015-07-29-pt1-PgH5609-3,CREC-2015-07-29,2015-07-29,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-07-29-pt1-PgH5609-4,CREC-2015-07-29,2015-07-29,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-07-29-pt1-PgH5609-5,CREC-2015-07-29,2015-07-29,,7810,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Ms. Doris Matsui
CREC-2015-07-29-pt1-PgH5609-6,CREC-2015-07-29,2015-07-29,,,2239,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,"Allen, Rick W.",Mr. ALLEN,Rick W. Allen,Mr. Rick Allen
CREC-2015-07-29-pt1-PgH5610,CREC-2015-07-29,2015-07-29,,,2226,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2015-07-29-pt1-PgH5610-2,CREC-2015-07-29,2015-07-29,,7934,2015,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2015-07-29-pt1-PgH5610-3,CREC-2015-07-29,2015-07-29,,,2274,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,"Plaskett, Stacey E.",Ms. PLASKETT,Stacey E. Plaskett,Ms. Stacey Plaskett
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,7860,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,8204,1879,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",Mr. WELCH,Peter Welch,
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,,2170,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,8171,1490,SPEAKING,H,114,H000636,"Hinojosa, Ruben",TX,D,"Hinojosa, Ruben",Mr. HINOJOSA,Ruben Hinojosa,
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,7819,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2015-07-29-pt1-PgH5610-4,CREC-2015-07-29,2015-07-29,,8133,1799,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,"Dent, Charles W.",Mr. DENT,Charles W. Dent,Mr. Charles Dent
CREC-2015-07-29-pt1-PgH5623,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5623-2,CREC-2015-07-29,2015-07-29,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-07-29-pt1-PgH5623-2,CREC-2015-07-29,2015-07-29,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-07-29-pt1-PgH5623-2,CREC-2015-07-29,2015-07-29,,7863,1834,SPEAKING,H,114,L000564,"Lamborn, Doug",CO,R,"Lamborn, Doug",Mr. LAMBORN,Doug Lamborn,
CREC-2015-07-29-pt1-PgH5623-2,CREC-2015-07-29,2015-07-29,,7493,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2015-07-29-pt1-PgH5623-2,CREC-2015-07-29,2015-07-29,,7881,1838,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Mr. Gus Bilirakis
CREC-2015-07-29-pt1-PgH5623-2,CREC-2015-07-29,2015-07-29,,8050,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2015-07-29-pt1-PgH5627,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,8148,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,"Roe, David P.",Mr. ROE of Tennessee,David P. Roe,Mr. David Roe
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7986,2027,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",Mr. BENISHEK,Dan Benishek,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7949,2020,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,"Huelskamp, Tim",Mr. HUELSKAMP,Tim Huelskamp,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7979,1894,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,"Edwards, Donna F.",Ms. EDWARDS,Donna F. Edwards,Ms. Donna Edwards
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2244,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Mr. Ralph Abraham
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2222,SPEAKING,H,114,R000600,"Radewagen, Aumua Amata Coleman",AS,R,"Radewagen, Aumua Amata Coleman",Mrs. RADEWAGEN,Aumua Amata Coleman Radewagen,Mrs. Aumua Amata Radewagen
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Mr. Keith Rothfus
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,8185,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,7965,1787,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Mr. BOUSTANY,"Charles W. Boustany, Jr.",Mr. Charles Boustany Jr.
CREC-2015-07-29-pt1-PgH5627-2,CREC-2015-07-29,2015-07-29,,8133,1799,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,"Dent, Charles W.",Mr. DENT,Charles W. Dent,Mr. Charles Dent
CREC-2015-07-29-pt1-PgH5650,CREC-2015-07-29,2015-07-29,,7799,1707,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2015-07-29-pt1-PgH5650,CREC-2015-07-29,2015-07-29,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-07-29-pt1-PgH5650,CREC-2015-07-29,2015-07-29,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-07-29-pt1-PgH5650,CREC-2015-07-29,2015-07-29,,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2015-07-29-pt1-PgH5650,CREC-2015-07-29,2015-07-29,,,2129,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Mrs. Susan Brooks
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8214,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Mr. RYAN of Wisconsin,Paul D. Ryan,Paul Ryan
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8211,766,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,"McDermott, Jim",Mr. McDERMOTT,Jim McDermott,
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8159,603,SPEAKING,H,114,J000174,"Johnson, Sam",TX,R,"Johnson, Sam",Mr. SAM JOHNSON of Texas,Sam Johnson,
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,7927,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,7875,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,7911,1723,SPEAKING,H,114,B001245,"Bordallo, Madeleine Z.",GU,D,"Bordallo, Madeleine Z.",Ms. BORDALLO,Madeleine Z. Bordallo,Ms. Madeleine Bordallo
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8152,231,SPEAKING,H,114,C000754,"Cooper, Jim",TN,D,"Cooper, Jim",Mr. COOPER,Jim Cooper,James Cooper
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8217,1811,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,8027,930,SPEAKING,H,114,P000523,"Price, David E.",NC,D,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2015-07-29-pt1-PgH5640,CREC-2015-07-29,2015-07-29,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-07-29-pt1-PgH5653-2,CREC-2015-07-29,2015-07-29,,8105,2047,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,"Stivers, Steve",Mr. STIVERS,Steve Stivers,
CREC-2015-07-29-pt1-PgH5653,CREC-2015-07-29,2015-07-29,,,,,,,,,,,,,,
CREC-2015-07-29-pt1-PgH5653-3,CREC-2015-07-29,2015-07-29,,8152,231,SPEAKING,H,114,C000754,"Cooper, Jim",TN,D,"Cooper, Jim",Mr. COOPER,Jim Cooper,James Cooper
CREC-2015-07-29-pt1-PgH5654,CREC-2015-07-29,2015-07-29,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-07-29-pt1-PgH5654-2,CREC-2015-07-29,2015-07-29,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-07-29-pt1-PgH5653-4,CREC-2015-07-29,2015-07-29,,,2225,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,"McSally, Martha",Ms. McSALLY,Martha McSally,
