granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-07-13-pt1-PgH5094-4,CREC-2015-07-13,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-07-13-pt1-PgH5095,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5094-6,CREC-2015-07-13,SPEAKING,H,114,M001187,"Meadows, Mark",NC,R,,"Meadows, Mark",Mr. MEADOWS,Mark Meadows,
CREC-2015-07-13-pt1-PgH5095-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5095-4,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5095-3,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5099,CREC-2015-07-13,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-07-13-pt1-PgH5099,CREC-2015-07-13,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-07-13-pt1-PgH5099,CREC-2015-07-13,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-07-13-pt1-PgH5099,CREC-2015-07-13,SPEAKING,H,114,M001196,"Moulton, Seth",MA,D,,"Moulton, Seth",Mr. MOULTON,Seth Moulton,
CREC-2015-07-13-pt1-PgH5095-5,CREC-2015-07-13,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-07-13-pt1-PgH5095-5,CREC-2015-07-13,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-07-13-pt1-PgH5095-5,CREC-2015-07-13,SPEAKING,H,114,C001092,"Collins, Chris",NY,R,,"Collins, Chris",Mr. COLLINS of New York,Chris Collins,
CREC-2015-07-13-pt1-PgH5095-5,CREC-2015-07-13,SPEAKING,H,114,M001188,"Meng, Grace",NY,D,,"Meng, Grace",Ms. MENG,Grace Meng,
CREC-2015-07-13-pt1-PgH5101,CREC-2015-07-13,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-07-13-pt1-PgH5101,CREC-2015-07-13,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-07-13-pt1-PgH5101,CREC-2015-07-13,SPEAKING,H,114,K000387,"Knight, Stephen",CA,R,,"Knight, Stephen",Mr. KNIGHT,Stephen Knight,
CREC-2015-07-13-pt1-PgH5104,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5096,CREC-2015-07-13,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-07-13-pt1-PgH5096,CREC-2015-07-13,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2015-07-13-pt1-PgH5096,CREC-2015-07-13,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-07-13-pt1-PgH5096,CREC-2015-07-13,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-07-13-pt1-PgH5103,CREC-2015-07-13,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,,"Cook, Paul",Mr. COOK,Paul Cook,
CREC-2015-07-13-pt1-PgH5103,CREC-2015-07-13,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,,"Ruiz, Raul",Mr. RUIZ,Raul Ruiz,
CREC-2015-07-13-pt1-PgH5103,CREC-2015-07-13,SPEAKING,H,114,T000474,"Torres, Norma J.",CA,D,,"Torres, Norma J.",Ms. TORRES,Norma J. Torres,Norma Torres
CREC-2015-07-13-pt1-PgH5104-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5104-3,CREC-2015-07-13,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-07-13-pt1-PgH5105,CREC-2015-07-13,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2015-07-13-pt1-PgH5107,CREC-2015-07-13,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-07-13-pt1-PgH5108,CREC-2015-07-13,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2015-07-13-pt1-PgH5108-2,CREC-2015-07-13,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John Duncan
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John J. Duncan
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,N000127,"Nolan, Richard M.",MN,D,,"Nolan, Richard M.",Mr. NOLAN,Richard M. Nolan,Richard Nolan
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Daniel William Lipinski
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-07-13-pt1-PgH5105-2,CREC-2015-07-13,SPEAKING,H,114,D000615,"Duncan, Jeff",SC,R,,"Duncan, Jeff",Mr. DUNCAN,Jeff Duncan,
CREC-2015-07-13-pt1-PgH5108-5,CREC-2015-07-13,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,,"Sherman, Brad",Mr. SHERMAN,Brad Sherman,
CREC-2015-07-13-pt1-PgH5108-4,CREC-2015-07-13,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-07-13-pt1-PgH5108-3,CREC-2015-07-13,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-07-13-pt1-PgH5108-6,CREC-2015-07-13,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Robin Kelly
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald Payne
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald M. Payne
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Marcia Fudge
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Hakeem Jeffries
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,G000553,"Green, Al",TX,D,,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2015-07-13-pt1-PgH5109,CREC-2015-07-13,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-07-13-pt1-PgH5115-3,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5115,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5115-4,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5115-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5115-5,CREC-2015-07-13,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Robin Kelly
CREC-2015-07-13-pt1-PgH5115-6,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5116,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5116-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-3,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-4,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-6,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-5,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-7,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-8,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-9,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-11,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-10,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-13,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-14,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-12,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-15,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-16,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-17,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5118-2,CREC-2015-07-13,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,,"Calvert, Ken",Mr. Calvert,Ken Calvert,
CREC-2015-07-13-pt1-PgH5118,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS-FrontMatter-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4987,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgH5117-18,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4987-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4987-3,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4987-4,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4987-5,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4987-6,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4987-7,CREC-2015-07-13,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-07-13-pt1-PgS4987-7,CREC-2015-07-13,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-07-13-pt1-PgS4989,CREC-2015-07-13,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-07-13-pt1-PgS4988,CREC-2015-07-13,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-07-13-pt1-PgS4989-2,CREC-2015-07-13,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-07-13-pt1-PgS4989-2,CREC-2015-07-13,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-07-13-pt1-PgS4989-2,CREC-2015-07-13,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,,"Roberts, Pat",Mr. ROBERTS,Pat Roberts,
CREC-2015-07-13-pt1-PgS4990,CREC-2015-07-13,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,,"Roberts, Pat",Mr. ROBERTS,Pat Roberts,
CREC-2015-07-13-pt1-PgS4990,CREC-2015-07-13,SPEAKING,S,114,C001047,"Capito, Shelley Moore",WV,R,,"Capito, Shelley Moore",Mrs. CAPITO,Shelley Moore Capito,Shelley Capito
CREC-2015-07-13-pt1-PgS4991,CREC-2015-07-13,SPEAKING,S,114,F000457,"Franken, Al",MN,D,,"Franken, Al",Mr. FRANKEN,Al Franken,Al Franken
CREC-2015-07-13-pt1-PgS4992,CREC-2015-07-13,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,,"Markey, Edward J.",Mr. MARKEY,Edward J. Markey,Edward Markey
CREC-2015-07-13-pt1-PgS4993,CREC-2015-07-13,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2015-07-13-pt1-PgS4993-2,CREC-2015-07-13,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2015-07-13-pt1-PgS4993-2,CREC-2015-07-13,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,,"Murray, Patty",Mrs. MURRAY,Patty Murray,
CREC-2015-07-13-pt1-PgS4994,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,,"Murray, Patty",Mrs. MURRAY,Patty Murray,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Mikulski
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Timothy Kaine
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,,"Kaine, Tim",Mr. KAINE,Tim Kaine,Timothy M. Kaine
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,,"Wicker, Roger F.",Mr. WICKER,Roger F. Wicker,Roger Wicker
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,B001230,"Baldwin, Tammy",WI,D,,"Baldwin, Tammy",Ms. BALDWIN,Tammy Baldwin,
CREC-2015-07-13-pt1-PgS4994-2,CREC-2015-07-13,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-13-pt1-PgS5002,CREC-2015-07-13,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-07-13-pt1-PgS5003,CREC-2015-07-13,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2015-07-13-pt1-PgS5004,CREC-2015-07-13,SPEAKING,S,114,J000293,"Johnson, Ron",WI,R,,"Johnson, Ron",Mr. JOHNSON,Ron Johnson,
CREC-2015-07-13-pt1-PgS5004-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5004-3,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5004-4,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5005,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5005-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5005-3,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5005-4,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5007,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5008-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5008,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5010,CREC-2015-07-13,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-07-13-pt1-PgS5009,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5010-2,CREC-2015-07-13,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-07-13-pt1-PgS5011,CREC-2015-07-13,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-07-13-pt1-PgS5011-2,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5012-2,CREC-2015-07-13,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-07-13-pt1-PgS5012-3,CREC-2015-07-13,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,,"Gillibrand, Kirsten E.",Mrs. GILLIBRAND,Kirsten E. Gillibrand,Kirsten Gillibrand
CREC-2015-07-13-pt1-PgS5012,CREC-2015-07-13,,,,,,,,,,,,
CREC-2015-07-13-pt1-PgS5012-4,CREC-2015-07-13,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-07-13-pt1-PgS5013,CREC-2015-07-13,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-07-13-pt1-PgS5013-2,CREC-2015-07-13,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,,"Burr, Richard",Mr. BURR,Richard Burr,Richard Mauze Burr
CREC-2015-07-13-pt1-PgS5015,CREC-2015-07-13,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,,"Hirono, Mazie K.",Ms. HIRONO,Mazie K. Hirono,Mazie Hirono
CREC-2015-07-13-pt1-PgS5015-2,CREC-2015-07-13,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,,"Hirono, Mazie K.",Ms. HIRONO,Mazie K. Hirono,Mazie Hirono
CREC-2015-07-13-pt1-PgS5015-3,CREC-2015-07-13,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,,"Manchin, Joe, III",Mr. MANCHIN,Joe Manchin III,Joseph Manchin
CREC-2015-07-13-pt1-PgS5015-4,CREC-2015-07-13,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,,"Donnelly, Joe",Mr. DONNELLY,Joe Donnelly,
CREC-2015-07-13-pt1-PgS5015-5,CREC-2015-07-13,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Cory Booker
CREC-2015-07-13-pt1-PgS5015-7,CREC-2015-07-13,SPEAKING,S,114,T000464,"Tester, Jon",MT,D,,"Tester, Jon",Mr. TESTER,Jon Tester,
