granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2254,SPEAKING,H,114,Z000018,"Zinke, Ryan K.",MT,R,,"Zinke, Ryan K.",Mr. ZINKE,Ryan K. Zinke,Mr. Ryan Zinke
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2143,SPEAKING,H,114,H001065,"Holding, George",NC,R,,"Holding, George",Mr. HOLDING,George Holding,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,7837,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2057,SPEAKING,H,114,D000615,"Duncan, Jeff",SC,R,8143,"Duncan, Jeff",Mr. DUNCAN of South Carolina,Jeff Duncan,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1522,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,7852,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2052,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,8125,"Meehan, Patrick",Mr. MEEHAN,Patrick Meehan,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,478,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,7924,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2019,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,7948,"Young, Todd",Mr. YOUNG of Indiana,Todd Young,Mr. Todd C. Young
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,7806,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2014,SPEAKING,H,114,K000378,"Kinzinger, Adam",IL,R,7931,"Kinzinger, Adam",Mr. KINZINGER of Illinois,Adam Kinzinger,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,766,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,8211,"McDermott, Jim",Mr. McDERMOTT,Jim McDermott,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2032,SPEAKING,H,114,H001053,"Hartzler, Vicky",MO,R,8012,"Hartzler, Vicky",Mrs. HARTZLER,Vicky Hartzler,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,867,SPEAKING,H,114,N000127,"Nolan, Richard M.",MN,D,,"Nolan, Richard M.",Mr. NOLAN,Richard M. Nolan,Richard Nolan
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1991,SPEAKING,H,114,W000809,"Womack, Steve",AR,R,7795,"Womack, Steve",Mr. WOMACK,Steve Womack,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,8050,"Pascrell, Bill, Jr.",Mr. PASCRELL,"Bill Pascrell, Jr.",William Pascrell
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,7992,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2017,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,7943,"Rokita, Todd",Mr. ROKITA,Todd Rokita,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2247,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,,"Poliquin, Bruce",Mr. POLIQUIN,Bruce Poliquin,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,8214,"Ryan, Paul D.",Mr. RYAN of Wisconsin,Paul D. Ryan,Paul Ryan
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,683,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,7997,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,7983,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1921,SPEAKING,H,114,J000290,"Jenkins, Lynn",KS,R,7950,"Jenkins, Lynn",Ms. JENKINS of Kansas,Lynn Jenkins,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,944,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,8076,"Rangel, Charles B.",Mr. RANGEL,Charles B. Rangel,Charles Rangel
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,8153,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,7902,"Lewis, John",Mr. LEWIS,John Lewis,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,102,SPEAKING,H,114,B000589,"Boehner, John A.",OH,R,8098,"Boehner, John A.",Mr. BOEHNER,John A. Boehner,John Boehner
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,7813,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,7926,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Mr. Peter Roskam
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2051,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,8708,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,303,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,8181,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1982,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,8090,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,8068,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,8164,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1778,SPEAKING,H,114,P000591,"Price, Tom",GA,R,7903,"Price, Tom",Mr. TOM PRICE of Georgia,Tom Price,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,7927,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1860,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,8040,"Smith, Adrian",Mr. SMITH of Nebraska,Adrian Smith,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,8003,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-09-11-pt1-PgH5947-3,CREC-2015-09-11,,2225,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,,"McSally, Martha",Ms. McSALLY,Martha McSally,
CREC-2015-09-11-pt1-PgH5967,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5967-2,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5969,CREC-2015-09-11,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-09-11-pt1-PgH5968,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5971,CREC-2015-09-11,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-09-11-pt1-PgH5969-2,CREC-2015-09-11,,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,7901,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-09-11-pt1-PgH5969-3,CREC-2015-09-11,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-09-11-pt1-PgH5969-3,CREC-2015-09-11,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-09-11-pt1-PgH5971-2,CREC-2015-09-11,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-09-11-pt1-PgH5971-3,CREC-2015-09-11,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Mr. Keith Rothfus
CREC-2015-09-11-pt1-PgH5971-4,CREC-2015-09-11,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2015-09-11-pt1-PgH5972,CREC-2015-09-11,,2293,SPEAKING,H,114,D000625,"Donovan, Daniel M., Jr.",NY,R,,"Donovan, Daniel M., Jr.",Mr. DONOVAN,"Daniel M. Donovan, Jr.",Mr. Daniel Donovan Jr.
CREC-2015-09-11-pt1-PgH5971-5,CREC-2015-09-11,,,SPEAKING,H,114,,,,,,,Mrs. McMORRIS RODGERS,,
CREC-2015-09-11-pt1-PgH5972-2,CREC-2015-09-11,,1707,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,7799,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2015-09-11-pt1-PgH5973,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5973-2,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5973-3,CREC-2015-09-11,,1707,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,7799,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2015-09-11-pt1-PgH5973-4,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5974-2,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5974,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-2,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-3,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-4,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-5,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-7,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-6,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-8,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-10,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-11,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-9,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-12,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-13,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-14,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-15,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-16,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5976,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgS6613,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgS-FrontMatter,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgH5975-17,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgS6613-2,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgS6613-3,CREC-2015-09-11,,,,,,,,,,,,,,
CREC-2015-09-11-pt1-PgE1259-2,CREC-2015-09-11,,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,7927,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-09-11-pt1-PgE1259-3,CREC-2015-09-11,,1838,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,7881,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Mr. Gus Bilirakis
CREC-2015-09-11-pt1-PgE1259-4,CREC-2015-09-11,,2103,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,,"Cook, Paul",Mr. COOK,Paul Cook,
CREC-2015-09-11-pt1-PgE1259-5,CREC-2015-09-11,,2137,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-09-11-pt1-PgE1260,CREC-2015-09-11,,2092,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,8367,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2015-09-11-pt1-PgE1260-2,CREC-2015-09-11,,1986,SPEAKING,H,114,R000591,"Roby, Martha",AL,R,7787,"Roby, Martha",Mrs. ROBY,Martha Roby,
CREC-2015-09-11-pt1-PgE1261,CREC-2015-09-11,,2043,SPEAKING,H,114,G000564,"Gibson, Christopher P.",NY,R,8081,"Gibson, Christopher P.",Mr. GIBSON,Christopher P. Gibson,Mr. Christopher Gibson
CREC-2015-09-11-pt1-PgE1261-2,CREC-2015-09-11,,997,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,7839,"Roybal-Allard, Lucille",Ms. ROYBAL-ALLARD,Lucille Roybal-Allard,
CREC-2015-09-11-pt1-PgE1261-3,CREC-2015-09-11,,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,8117,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2015-09-11-pt1-PgE1262,CREC-2015-09-11,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-09-11-pt1-PgE1263,CREC-2015-09-11,,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,8129,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2015-09-11-pt1-PgE1263-3,CREC-2015-09-11,,2167,SPEAKING,H,114,V000132,"Vela, Filemon",TX,D,,"Vela, Filemon",Mr. VELA,Filemon Vela,
CREC-2015-09-11-pt1-PgE1263-2,CREC-2015-09-11,,2197,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,,"Byrne, Bradley",Mr. BYRNE,Bradley Byrne,
CREC-2015-09-11-pt1-PgE1264,CREC-2015-09-11,,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,7822,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2015-09-11-pt1-PgE1264-2,CREC-2015-09-11,,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,7819,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2015-09-11-pt1-PgE1264-3,CREC-2015-09-11,,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,8063,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2015-09-11-pt1-PgE1265-2,CREC-2015-09-11,,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,7849,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2015-09-11-pt1-PgE1265-3,CREC-2015-09-11,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-09-11-pt1-PgE1265,CREC-2015-09-11,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-09-11-pt1-PgE1266-3,CREC-2015-09-11,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2015-09-11-pt1-PgE1266-2,CREC-2015-09-11,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-09-11-pt1-PgE1266,CREC-2015-09-11,,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,8766,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2015-09-11-pt1-PgE1267,CREC-2015-09-11,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-09-11-pt1-PgE1267-2,CREC-2015-09-11,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-09-11-pt1-PgE1267-3,CREC-2015-09-11,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-09-11-pt1-PgE1267-4,CREC-2015-09-11,,2053,SPEAKING,H,114,M001179,"Marino, Tom",PA,R,8128,"Marino, Tom",Mr. MARINO,Tom Marino,
CREC-2015-09-11-pt1-PgE1267-5,CREC-2015-09-11,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2015-09-11-pt1-PgE1268,CREC-2015-09-11,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-09-11-pt1-PgE1268-2,CREC-2015-09-11,,1982,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,8090,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-09-11-pt1-PgE1267-6,CREC-2015-09-11,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-09-11-pt1-PgE1268-3,CREC-2015-09-11,,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,7927,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-09-11-pt1-PgE1268-4,CREC-2015-09-11,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2015-09-11-pt1-PgE1269,CREC-2015-09-11,,2047,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,8105,"Stivers, Steve",Mr. STIVERS,Steve Stivers,
CREC-2015-09-11-pt1-PgE1269-2,CREC-2015-09-11,,1799,SPEAKING,H,114,D000604,"Dent, Charles W.",PA,R,8133,"Dent, Charles W.",Mr. DENT,Charles W. Dent,Mr. Charles Dent
CREC-2015-09-11-pt1-PgE1269-3,CREC-2015-09-11,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-09-11-pt1-PgE1270,CREC-2015-09-11,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-09-11-pt1-PgE1270-3,CREC-2015-09-11,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-09-11-pt1-PgE1270-2,CREC-2015-09-11,,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,8142,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-09-11-pt1-PgE1271,CREC-2015-09-11,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-09-11-pt1-PgE1271-2,CREC-2015-09-11,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-09-11-pt1-PgE1271-3,CREC-2015-09-11,,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,7864,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-09-11-pt1-PgE1271-4,CREC-2015-09-11,,2253,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-09-11-pt1-PgE1272,CREC-2015-09-11,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
