granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,"Gutierrez, Luis V.",Mr. GUTIERREZ,Luis V. Gutierrez,Luis Gutierrez
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Marc Veasey
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,L000397,"Lofgren, Zoe",CA,D,"Lofgren, Zoe",Ms. LOFGREN,Zoe Lofgren,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",Ms. SPEIER,Jackie Speier,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Terri Sewell
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,C000984,"Cummings, Elijah E.",MD,D,"Cummings, Elijah E.",Mr. CUMMINGS,Elijah E. Cummings,Elijah Cummings
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert W. Goodlatte
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Keith Rothfus
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,B001273,"Black, Diane",TN,R,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,"Wasserman Schultz, Debbie",Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,M001191,"Murphy, Patrick",FL,D,"Murphy, Patrick",Mr. MURPHY of Florida,Patrick Murphy,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,W000820,"Walters, Mimi",CA,R,"Walters, Mimi",Mrs. MIMI WALTERS of California,Mimi Walters,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,J000174,"Johnson, Sam",TX,R,"Johnson, Sam",Mr. SAM JOHNSON of Texas,Sam Johnson,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Gerald Connolly
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,G000410,"Green, Gene",TX,D,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,P000593,"Perlmutter, Ed",CO,D,"Perlmutter, Ed",Mr. PERLMUTTER,Ed Perlmutter,
CREC-2015-01-22-pt1-PgH513-2,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-01-22-pt1-PgH513-3,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-01-22-pt1-PgH513-4,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,H001065,"Holding, George",NC,R,"Holding, George",Mr. HOLDING,George Holding,
CREC-2015-01-22-pt1-PgH514,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-01-22-pt1-PgH519,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,"Richmond, Cedric L.",Mr. RICHMOND,Cedric L. Richmond,Cedric Richmond
CREC-2015-01-22-pt1-PgH520,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2015-01-22-pt1-PgH521,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH521-2,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH524,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Mr. RYAN of Wisconsin,Paul D. Ryan,Paul Ryan
CREC-2015-01-22-pt1-PgH521-3,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,P000591,"Price, Tom",GA,R,"Price, Tom",Mr. TOM PRICE of Georgia,Tom Price,
CREC-2015-01-22-pt1-PgH526,CREC-2015-01-22,2015-01-22,,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,"Franks, Trent",Mr. FRANKS of Arizona,Trent Franks,
CREC-2015-01-22-pt1-PgH526-2,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH528,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH529,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH532,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH530,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH532-2,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH532-3,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH532-4,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH532-5,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH532-6,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH532-7,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-2,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-3,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-5,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-4,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-6,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-7,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-8,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-9,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-10,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-11,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-12,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-13,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-14,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-16,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-15,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-17,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-18,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-19,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-20,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-22,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-21,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-24,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-25,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-26,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-23,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-27,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-28,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-31,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-30,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-29,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-32,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-34,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH533-33,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-2,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-5,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-6,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-7,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-4,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-3,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-8,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-10,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-9,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-11,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-13,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-12,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-14,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-16,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-15,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-17,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-18,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-19,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH534-20,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH535,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgS-FrontMatter,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgS367-2,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgS367,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgS367-3,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgS367-5,CREC-2015-01-22,2015-01-22,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-01-22-pt1-PgS367-4,CREC-2015-01-22,2015-01-22,,,,,,,,,,,,
