granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,8185,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-10-23-pt1-PgH7164,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7167,CREC-2015-10-23,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-10-23-pt1-PgH7167-3,CREC-2015-10-23,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-10-23-pt1-PgH7167-2,CREC-2015-10-23,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-10-23-pt1-PgH7167-5,CREC-2015-10-23,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-10-23-pt1-PgH7167-4,CREC-2015-10-23,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. JOLLY,David W. Jolly,Mr. David Jolly
CREC-2015-10-23-pt1-PgH7164-2,CREC-2015-10-23,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-10-23-pt1-PgH7164-2,CREC-2015-10-23,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-10-23-pt1-PgH7167-6,CREC-2015-10-23,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Mr. Frank Guinta
CREC-2015-10-23-pt1-PgH7168,CREC-2015-10-23,,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,7834,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2015-10-23-pt1-PgH7168-3,CREC-2015-10-23,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-10-23-pt1-PgH7168-2,CREC-2015-10-23,,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,7834,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2015-10-23-pt1-PgH7168-4,CREC-2015-10-23,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-10-23-pt1-PgH7168-7,CREC-2015-10-23,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-10-23-pt1-PgH7168-6,CREC-2015-10-23,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-10-23-pt1-PgH7169,CREC-2015-10-23,,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,8078,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-10-23-pt1-PgH7168-5,CREC-2015-10-23,,2249,SPEAKING,H,114,B001293,"Bishop, Mike",MI,R,,"Bishop, Mike",Mr. BISHOP of Michigan,Mike Bishop,
CREC-2015-10-23-pt1-PgH7169-2,CREC-2015-10-23,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2015-10-23-pt1-PgH7169-3,CREC-2015-10-23,,2111,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,,"Lowenthal, Alan S.",Mr. LOWENTHAL,Alan S. Lowenthal,Mr. Alan Lowenthal
CREC-2015-10-23-pt1-PgH7169-4,CREC-2015-10-23,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2015-10-23-pt1-PgH7169-5,CREC-2015-10-23,,2107,SPEAKING,H,114,C001097,"Cardenas, Tony",CA,D,,"Cardenas, Tony",Mr. CARDENAS,Tony Cardenas,
CREC-2015-10-23-pt1-PgH7172,CREC-2015-10-23,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-10-23-pt1-PgH7170,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7169-6,CREC-2015-10-23,,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,7851,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2015-10-23-pt1-PgH7170-2,CREC-2015-10-23,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-10-23-pt1-PgH7172-2,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7173,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7173-2,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-2,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-3,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-4,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-5,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-6,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-8,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-7,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7174-9,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7175-3,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7175,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7175-2,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7175-4,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7175-5,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7176,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7175-6,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7176-2,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgH7176-3,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgE1521-3,CREC-2015-10-23,,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,7822,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2015-10-23-pt1-PgE1521-2,CREC-2015-10-23,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-10-23-pt1-PgE1521-4,CREC-2015-10-23,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Mr. Frank Guinta
CREC-2015-10-23-pt1-PgE1522,CREC-2015-10-23,,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,8129,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2015-10-23-pt1-PgE1522-2,CREC-2015-10-23,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-10-23-pt1-PgE1522-3,CREC-2015-10-23,,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,7302,"Grayson, Alan",Mr. GRAYSON,Alan Grayson,
CREC-2015-10-23-pt1-PgE1523,CREC-2015-10-23,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2015-10-23-pt1-PgE1523-2,CREC-2015-10-23,,1487,SPEAKING,H,114,G000377,"Granger, Kay",TX,R,8168,"Granger, Kay",Ms. GRANGER,Kay Granger,
CREC-2015-10-23-pt1-PgE1523-3,CREC-2015-10-23,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-10-23-pt1-PgE1524,CREC-2015-10-23,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-10-23-pt1-PgE1524-2,CREC-2015-10-23,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2015-10-23-pt1-PgE1524-3,CREC-2015-10-23,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-10-23-pt1-PgE1525,CREC-2015-10-23,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-10-23-pt1-PgE1525-2,CREC-2015-10-23,,1722,SPEAKING,H,114,S001157,"Scott, David",GA,D,7910,"Scott, David",Mr. DAVID SCOTT of Georgia,David Scott,
CREC-2015-10-23-pt1-PgE1525-3,CREC-2015-10-23,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-10-23-pt1-PgE1526,CREC-2015-10-23,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2015-10-23-pt1-PgE1526-3,CREC-2015-10-23,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-10-23-pt1-PgE1526-2,CREC-2015-10-23,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-10-23-pt1-PgE1527,CREC-2015-10-23,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-10-23-pt1-PgE1527-2,CREC-2015-10-23,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Mr. Frank Guinta
CREC-2015-10-23-pt1-PgE1527-3,CREC-2015-10-23,,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,7927,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-10-23-pt1-PgE1527-5,CREC-2015-10-23,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Mr. Frank Guinta
CREC-2015-10-23-pt1-PgE1527-4,CREC-2015-10-23,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-10-23-pt1-PgE1527-6,CREC-2015-10-23,,2262,SPEAKING,H,114,R000602,"Rice, Kathleen M.",NY,D,,"Rice, Kathleen M.",Miss RICE of New York,Kathleen M. Rice,Miss Kathleen Rice
CREC-2015-10-23-pt1-PgE1528,CREC-2015-10-23,,701,SPEAKING,H,114,L000397,"Lofgren, Zoe",CA,D,7821,"Lofgren, Zoe",Ms. LOFGREN,Zoe Lofgren,
CREC-2015-10-23-pt1-PgE1528-3,CREC-2015-10-23,,1640,SPEAKING,H,114,I000056,"Issa, Darrell E.",CA,R,7854,"Issa, Darrell E.",Mr. ISSA,Darrell E. Issa,Darrell Issa
CREC-2015-10-23-pt1-PgE1528-2,CREC-2015-10-23,,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,7819,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2015-10-23-pt1-PgE1528-4,CREC-2015-10-23,,1583,SPEAKING,H,114,L000557,"Larson, John B.",CT,D,7866,"Larson, John B.",Mr. LARSON of Connecticut,John B. Larson,John Larson
CREC-2015-10-23-pt1-PgD1126,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgD1126-3,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgD1126-2,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgD1127,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgD1127-2,CREC-2015-10-23,,,,,,,,,,,,,,
CREC-2015-10-23-pt1-PgD1127-3,CREC-2015-10-23,,,,,,,,,,,,,,
