granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-12-09-pt1-PgH9088-4,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9088-5,CREC-2015-12-09,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-12-09-pt1-PgH9088-6,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9088-7,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9089,CREC-2015-12-09,,8142,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-12-09-pt1-PgH9089-2,CREC-2015-12-09,,7984,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2015-12-09-pt1-PgH9089-3,CREC-2015-12-09,,,2263,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,"Stefanik, Elise M.",Ms. STEFANIK,Elise M. Stefanik,Ms. Elise Stefanik
CREC-2015-12-09-pt1-PgH9089-4,CREC-2015-12-09,,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-12-09-pt1-PgH9089-5,CREC-2015-12-09,,7930,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-12-09-pt1-PgH9089-6,CREC-2015-12-09,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-12-09-pt1-PgH9089-7,CREC-2015-12-09,,8192,1886,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,"Wittman, Robert J.",Mr. WITTMAN,Robert J. Wittman,Mr. Robert Wittman
CREC-2015-12-09-pt1-PgH9090-3,CREC-2015-12-09,,7816,1832,SPEAKING,H,114,M001166,"McNerney, Jerry",CA,D,"McNerney, Jerry",Mr. McNERNEY,Jerry McNerney,
CREC-2015-12-09-pt1-PgH9090-2,CREC-2015-12-09,,8003,1930,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2015-12-09-pt1-PgH9090-4,CREC-2015-12-09,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-12-09-pt1-PgH9090,CREC-2015-12-09,,8088,1794,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2015-12-09-pt1-PgH9090-5,CREC-2015-12-09,,,2172,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy III
CREC-2015-12-09-pt1-PgH9090-6,CREC-2015-12-09,,8177,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2015-12-09-pt1-PgH9091,CREC-2015-12-09,,7837,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2015-12-09-pt1-PgH9091-2,CREC-2015-12-09,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-12-09-pt1-PgH9091-6,CREC-2015-12-09,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2015-12-09-pt1-PgH9091-4,CREC-2015-12-09,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-12-09-pt1-PgH9091-3,CREC-2015-12-09,,7828,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2015-12-09-pt1-PgH9091-5,CREC-2015-12-09,,7883,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2015-12-09-pt1-PgH9092,CREC-2015-12-09,,7810,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Ms. Doris Matsui
CREC-2015-12-09-pt1-PgH9092-2,CREC-2015-12-09,,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2015-12-09-pt1-PgH9092-3,CREC-2015-12-09,,,2112,SPEAKING,H,114,V000130,"Vargas, Juan",CA,D,"Vargas, Juan",Mr. VARGAS,Juan Vargas,
CREC-2015-12-09-pt1-PgH9092-4,CREC-2015-12-09,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-12-09-pt1-PgH9092-5,CREC-2015-12-09,,,2234,SPEAKING,H,114,G000575,"Graham, Gwen",FL,D,"Graham, Gwen",Ms. GRAHAM,Gwen Graham,
CREC-2015-12-09-pt1-PgH9092-6,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9092-7,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,"Newhouse, Dan",Mr. NEWHOUSE,Dan Newhouse,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James Mcgovern
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,,2158,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Mr. Keith Rothfus
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8755,1155,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,"Thornberry, Mac",Mr. THORNBERRY,Mac Thornberry,William Thornberry
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8004,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8360,2089,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,7883,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8082,1942,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,,2172,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy III
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,,2231,SPEAKING,H,114,T000474,"Torres, Norma J.",CA,D,"Torres, Norma J.",Mrs. TORRES,Norma J. Torres,Mrs. Norma Torres
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,7929,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Ms. SCHAKOWSKY,Janice D. Schakowsky,Janice Schakowsky
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8366,2090,SPEAKING,H,114,A000369,"Amodei, Mark E.",NV,R,"Amodei, Mark E.",Mr. AMODEI,Mark E. Amodei,Mr. Mark Amodei
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2015-12-09-pt1-PgH9092-8,CREC-2015-12-09,,8165,1803,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2015-12-09-pt1-PgH9186,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9186-2,CREC-2015-12-09,,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,8189,1753,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,7809,1908,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",Mr. McCLINTOCK,Tom McClintock,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,7970,1884,SPEAKING,H,114,T000465,"Tsongas, Niki",MA,D,"Tsongas, Niki",Ms. TSONGAS,Niki Tsongas,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,8140,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,8755,1155,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,"Thornberry, Mac",Mr. THORNBERRY,Mac Thornberry,William Thornberry
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,,2146,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,"Lujan Grisham, Michelle",Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,8112,1742,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James Mcgovern
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,,2190,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Ms. Robin Kelly
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,8004,1653,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,"McCollum, Betty",Ms. McCOLLUM,Betty McCollum,
CREC-2015-12-09-pt1-PgH9173,CREC-2015-12-09,,7844,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,"Sanchez, Linda T.",Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez,Linda Sanchez
CREC-2015-12-09-pt1-PgH9104,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9186-3,CREC-2015-12-09,,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Mr. Scott Peters
CREC-2015-12-09-pt1-PgH9186-4,CREC-2015-12-09,,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-12-09-pt1-PgH9186-5,CREC-2015-12-09,,8204,1879,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",Mr. WELCH,Peter Welch,
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,8101,1895,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Ms. Marcia Fudge
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,7980,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,7839,997,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,"Roybal-Allard, Lucille",Ms. ROYBAL-ALLARD,Lucille Roybal-Allard,
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,,2234,SPEAKING,H,114,G000575,"Graham, Gwen",FL,D,"Graham, Gwen",Ms. GRAHAM,Gwen Graham,
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-12-09-pt1-PgH9187,CREC-2015-12-09,,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-12-09-pt1-PgH9192,CREC-2015-12-09,,7901,1843,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank,"" Jr.",GA,D,"Johnson, Henry C. ""Hank,"" Jr.",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Mr. Henry C. ""Hank"" Johnson"
CREC-2015-12-09-pt1-PgH9198,CREC-2015-12-09,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-12-09-pt1-PgH9198,CREC-2015-12-09,,,2144,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2015-12-09-pt1-PgH9198,CREC-2015-12-09,,8150,2061,SPEAKING,H,114,F000459,"Fleischmann, Charles J. ""Chuck""",TN,R,"Fleischmann, Charles J. ""Chuck""",Mr. FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann",Mr. Charles Fleischmann
CREC-2015-12-09-pt1-PgH9198,CREC-2015-12-09,,,2149,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Mr. Hakeem Jeffries
CREC-2015-12-09-pt1-PgH9192-2,CREC-2015-12-09,,8123,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-12-09-pt1-PgH9192-2,CREC-2015-12-09,,,2146,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,"Lujan Grisham, Michelle",Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham,
CREC-2015-12-09-pt1-PgH9192-2,CREC-2015-12-09,,8118,1950,SPEAKING,H,114,S001180,"Schrader, Kurt",OR,D,"Schrader, Kurt",Mr. SCHRADER,Kurt Schrader,
CREC-2015-12-09-pt1-PgH9192-2,CREC-2015-12-09,,,2224,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2015-12-09-pt1-PgH9192-2,CREC-2015-12-09,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-12-09-pt1-PgH9201,CREC-2015-12-09,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-12-09-pt1-PgH9204-3,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9204,CREC-2015-12-09,,8164,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2015-12-09-pt1-PgH9204-2,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9204-4,CREC-2015-12-09,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-12-09-pt1-PgH9204-5,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9204-6,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9204-7,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-4,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-3,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-2,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-5,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-6,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-7,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-8,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9205-9,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-2,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-4,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-3,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-5,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-6,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-8,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-7,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9206-9,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9207-2,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS-FrontMatter-2,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgH9207,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8507,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8507-2,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8507-3,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8507-4,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8507-5,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8507-6,CREC-2015-12-09,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-12-09-pt1-PgS8507-7,CREC-2015-12-09,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-12-09-pt1-PgS8508,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8508-2,CREC-2015-12-09,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-12-09-pt1-PgS8513,CREC-2015-12-09,,,,,,,,,,,,,,
CREC-2015-12-09-pt1-PgS8513-2,CREC-2015-12-09,,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-12-09-pt1-PgS8509,CREC-2015-12-09,,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-12-09-pt1-PgS8509,CREC-2015-12-09,,8240,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-12-09-pt1-PgS8509,CREC-2015-12-09,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Mr. Ben Cardin
CREC-2015-12-09-pt1-PgS8509,CREC-2015-12-09,,8237,1409,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",Mrs. MURRAY,Patty Murray,
