granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-10-09-pt1-PgH6966,CREC-2015-10-09,,2128,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",Mrs. WALORSKI,Jackie Walorski,
CREC-2015-10-09-pt1-PgH6965,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6965-4,CREC-2015-10-09,,1927,SPEAKING,H,114,P000597,"Pingree, Chellie",ME,D,7984,"Pingree, Chellie",Ms. PINGREE,Chellie Pingree,
CREC-2015-10-09-pt1-PgH6965-2,CREC-2015-10-09,,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,8188,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,62,SPEAKING,H,114,B000213,"Barton, Joe",TX,R,8162,"Barton, Joe",Mr. BARTON,Joe Barton,Joe L. Barton
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1933,SPEAKING,H,114,H001045,"Harper, Gregg",MS,R,8021,"Harper, Gregg",Mr. HARPER,Gregg Harper,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,8048,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,316,SPEAKING,H,114,D000482,"Doyle, Michael F.",PA,D,8132,"Doyle, Michael F.",Mr. MICHAEL F. DOYLE of Pennsylvania,Michael F. Doyle,Mike Doyle
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2232,SPEAKING,H,114,W000820,"Walters, Mimi",CA,R,,"Walters, Mimi",Mrs. MIMI WALTERS of California,Mimi Walters,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1490,SPEAKING,H,114,H000636,"Hinojosa, Ruben",TX,D,8171,"Hinojosa, Ruben",Mr. HINOJOSA,Ruben Hinojosa,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,8185,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1936,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,8049,"Lance, Leonard",Mr. LANCE,Leonard Lance,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1738,SPEAKING,H,114,P000588,"Pearce, Stevan",NM,R,8057,"Pearce, Stevan",Mr. PEARCE,Stevan Pearce,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1003,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,7921,"Rush, Bobby L.",Mr. RUSH,Bobby L. Rush,Bobby Rush
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2065,SPEAKING,H,114,F000461,"Flores, Bill",TX,R,8173,"Flores, Bill",Mr. FLORES,Bill Flores,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,7819,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1177,SPEAKING,H,114,U000031,"Upton, Fred",MI,R,7991,"Upton, Fred",Mr. UPTON,Fred Upton,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,7828,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1892,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,7959,"Scalise, Steve",Mr. SCALISE,Steve Scalise,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1839,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,7883,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,186,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,8091,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1722,SPEAKING,H,114,S001157,"Scott, David",GA,D,7910,"Scott, David",Mr. DAVID SCOTT of Georgia,David Scott,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2144,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1756,SPEAKING,H,114,R000577,"Ryan, Tim",OH,D,8107,"Ryan, Tim",Mr. RYAN of Ohio,Tim Ryan,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,910,SPEAKING,H,114,P000258,"Peterson, Collin C.",MN,D,8007,"Peterson, Collin C.",Mr. PETERSON,Collin C. Peterson,Collin Peterson
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,8178,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2047,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,8105,"Stivers, Steve",Mr. STIVERS,Steve Stivers,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,7825,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1909,SPEAKING,H,114,H001048,"Hunter, Duncan D.",CA,R,7857,"Hunter, Duncan D.",Mr. HUNTER,Duncan Hunter,Mr. Duncan D. Hunter
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,8186,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1973,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,7815,"Garamendi, John",Mr. GARAMENDI,John Garamendi,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1807,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,8184,"Cuellar, Henry",Mr. CUELLAR,Henry Cuellar,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,7845,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2029,SPEAKING,H,114,A000367,"Amash, Justin",MI,R,7988,"Amash, Justin",Mr. AMASH,Justin Amash,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1683,SPEAKING,H,114,F000445,"Forbes, J. Randy",VA,R,8786,"Forbes, J. Randy",Mr. FORBES,J. Randy Forbes,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,566,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,7980,"Hoyer, Steny H.",Mr. HOYER,Steny H. Hoyer,Steny Hoyer
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2169,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2133,SPEAKING,H,114,D000620,"Delaney, John K.",MD,D,,"Delaney, John K.",Mr. DELANEY,John K. Delaney,Mr. John Delaney
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2043,SPEAKING,H,114,G000564,"Gibson, Christopher P.",NY,R,8081,"Gibson, Christopher P.",Mr. GIBSON,Christopher P. Gibson,Mr. Christopher Gibson
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Mrs. Brenda Lawrence
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2130,SPEAKING,H,114,M001189,"Messer, Luke",IN,R,,"Messer, Luke",Mr. MESSER,Luke Messer,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2241,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,,"Blum, Rod",Mr. BLUM,Rod Blum,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,1888,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,7355,"Foster, Bill",Mr. FOSTER,Bill Foster,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,8196,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-10-09-pt1-PgH6941-4,CREC-2015-10-09,,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,8117,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2015-10-09-pt1-PgH6966-2,CREC-2015-10-09,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Mr. Scott Peters
CREC-2015-10-09-pt1-PgH6966-3,CREC-2015-10-09,,2247,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,,"Poliquin, Bruce",Mr. POLIQUIN,Bruce Poliquin,
CREC-2015-10-09-pt1-PgH6967-2,CREC-2015-10-09,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-10-09-pt1-PgH6966-4,CREC-2015-10-09,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2015-10-09-pt1-PgH6966-5,CREC-2015-10-09,,2115,SPEAKING,H,114,Y000065,"Yoho, Ted S.",FL,R,,"Yoho, Ted S.",Mr. YOHO,Ted S. Yoho,Mr. Ted Yoho
CREC-2015-10-09-pt1-PgH6967,CREC-2015-10-09,,2225,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,,"McSally, Martha",Ms. McSALLY,Martha McSally,
CREC-2015-10-09-pt1-PgH6967-3,CREC-2015-10-09,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-10-09-pt1-PgH6966-6,CREC-2015-10-09,,132,SPEAKING,H,114,B000911,"Brown, Corrine",FL,D,7875,"Brown, Corrine",Ms. BROWN of Florida,Corrine Brown,
CREC-2015-10-09-pt1-PgH6967-4,CREC-2015-10-09,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-10-09-pt1-PgH6972,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6972-2,CREC-2015-10-09,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-10-09-pt1-PgH6972-3,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6973,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6974,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6974-2,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6973-2,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6974-3,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6974-4,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6974-5,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6974-6,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-2,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-3,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-4,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-5,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-6,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-7,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-8,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-9,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-10,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-11,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-12,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-13,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-14,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-15,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-17,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-16,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-18,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-19,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-20,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgH6975-21,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgS-FrontMatter-21,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgS7283,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgS7283-2,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgS7283-3,CREC-2015-10-09,,,,,,,,,,,,,,
CREC-2015-10-09-pt1-PgE1457-2,CREC-2015-10-09,,2092,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,8367,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2015-10-09-pt1-PgE1457-3,CREC-2015-10-09,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-10-09-pt1-PgE1457-4,CREC-2015-10-09,,1643,SPEAKING,H,114,C001045,"Crenshaw, Ander",FL,R,7876,"Crenshaw, Ander",Mr. CRENSHAW,Ander Crenshaw,
CREC-2015-10-09-pt1-PgE1458,CREC-2015-10-09,,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,7926,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Mr. Peter Roskam
CREC-2015-10-09-pt1-PgE1457-5,CREC-2015-10-09,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-10-09-pt1-PgE1458-2,CREC-2015-10-09,,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,8373,"Payne, Donald M., Jr.",Mr. PAYNE,"Donald M. Payne, Jr.",Mr. Donald Payne Jr.
CREC-2015-10-09-pt1-PgE1459,CREC-2015-10-09,,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,8014,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2015-10-09-pt1-PgE1458-3,CREC-2015-10-09,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-10-09-pt1-PgE1459-2,CREC-2015-10-09,,1643,SPEAKING,H,114,C001045,"Crenshaw, Ander",FL,R,7876,"Crenshaw, Ander",Mr. CRENSHAW,Ander Crenshaw,
CREC-2015-10-09-pt1-PgE1459-3,CREC-2015-10-09,,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,7873,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-10-09-pt1-PgE1460,CREC-2015-10-09,,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,8127,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2015-10-09-pt1-PgE1460-2,CREC-2015-10-09,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-10-09-pt1-PgE1461,CREC-2015-10-09,,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,8127,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2015-10-09-pt1-PgE1460-3,CREC-2015-10-09,,1479,SPEAKING,H,114,D000197,"DeGette, Diana",CO,D,7859,"DeGette, Diana",Ms. DeGETTE,Diana DeGette,
CREC-2015-10-09-pt1-PgE1461-2,CREC-2015-10-09,,1003,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,7921,"Rush, Bobby L.",Mr. RUSH,Bobby L. Rush,Bobby Rush
CREC-2015-10-09-pt1-PgE1461-3,CREC-2015-10-09,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-10-09-pt1-PgE1461-4,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1461-5,CREC-2015-10-09,,2294,SPEAKING,H,114,K000388,"Kelly, Trent",MS,R,,"Kelly, Trent",Mr. KELLY of Mississippi,Trent Kelly,
CREC-2015-10-09-pt1-PgE1462,CREC-2015-10-09,,1936,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,8049,"Lance, Leonard",Mr. LANCE,Leonard Lance,
CREC-2015-10-09-pt1-PgE1462-3,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1462-2,CREC-2015-10-09,,1836,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,7867,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-10-09-pt1-PgE1463,CREC-2015-10-09,,414,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,8053,"Frelinghuysen, Rodney P.",Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen,Rodney Frelinghuysen
CREC-2015-10-09-pt1-PgE1462-4,CREC-2015-10-09,,2243,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,,"Bost, Mike",Mr. BOST,Mike Bost,
CREC-2015-10-09-pt1-PgE1463-2,CREC-2015-10-09,,2105,SPEAKING,H,114,V000129,"Valadao, David G.",CA,R,,"Valadao, David G.",Mr. VALADAO,David G. Valadao,Mr. David Valadao
CREC-2015-10-09-pt1-PgE1463-3,CREC-2015-10-09,,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,8024,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2015-10-09-pt1-PgE1463-4,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1464,CREC-2015-10-09,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-10-09-pt1-PgE1464-4,CREC-2015-10-09,,1936,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,8049,"Lance, Leonard",Mr. LANCE,Leonard Lance,
CREC-2015-10-09-pt1-PgE1464-2,CREC-2015-10-09,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-10-09-pt1-PgE1464-3,CREC-2015-10-09,,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,7983,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-10-09-pt1-PgE1464-5,CREC-2015-10-09,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",Mr. YOUNG of Iowa,David Young,
CREC-2015-10-09-pt1-PgE1465,CREC-2015-10-09,,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,7899,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-10-09-pt1-PgE1465-2,CREC-2015-10-09,,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,8024,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2015-10-09-pt1-PgE1465-3,CREC-2015-10-09,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-10-09-pt1-PgE1465-4,CREC-2015-10-09,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
