granuleId,packageId,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgH3462-10,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgS-FrontMatter,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgS3389,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgS3389-2,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgS3389-3,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgE819-2,CREC-2016-06-03,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-06-03-pt1-PgE819-3,CREC-2016-06-03,,2103,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,,"Cook, Paul",Mr. COOK,Paul Cook,
CREC-2016-06-03-pt1-PgE819-5,CREC-2016-06-03,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2016-06-03-pt1-PgE819-4,CREC-2016-06-03,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-06-03-pt1-PgE819-6,CREC-2016-06-03,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-06-03-pt1-PgE820,CREC-2016-06-03,,1656,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,8014,"Graves, Sam",Mr. GRAVES of Missouri,Sam Graves,
CREC-2016-06-03-pt1-PgE821,CREC-2016-06-03,,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,8005,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2016-06-03-pt1-PgE820-2,CREC-2016-06-03,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-06-03-pt1-PgE821-2,CREC-2016-06-03,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-06-03-pt1-PgE821-3,CREC-2016-06-03,,2009,SPEAKING,H,114,S001189,"Scott, Austin",GA,R,7905,"Scott, Austin",Mr. AUSTIN SCOTT of Georgia,Austin Scott,
CREC-2016-06-03-pt1-PgE821-4,CREC-2016-06-03,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,,"Comstock, Barbara",Mrs. COMSTOCK,Barbara Comstock,
CREC-2016-06-03-pt1-PgE822,CREC-2016-06-03,,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,7871,"Norton, Eleanor Holmes",Ms. NORTON,Eleanor Holmes Norton,Eleanor Norton
CREC-2016-06-03-pt1-PgE822-2,CREC-2016-06-03,,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,8063,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-06-03-pt1-PgD605,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgD605-2,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgD605-4,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgD605-3,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgD605-5,CREC-2016-06-03,,,,,,,,,,,,,,
CREC-2016-06-03-pt1-PgD605-6,CREC-2016-06-03,,,,,,,,,,,,,,
