granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-06-03-pt1-PgH3462,CREC-2016-06-03,BILLS,Congressional Bills,,368,114,SRES
CREC-2016-06-03-pt1-PgH3460-4,CREC-2016-06-03,BILLS,Congressional Bills,,1376,114,S
CREC-2016-06-03-pt1-PgH3461-2,CREC-2016-06-03,BILLS,Congressional Bills,,5379,114,HR
CREC-2016-06-03-pt1-PgH3461-2,CREC-2016-06-03,BILLS,Congressional Bills,,5380,114,HR
CREC-2016-06-03-pt1-PgH3461-2,CREC-2016-06-03,BILLS,Congressional Bills,,5381,114,HR
CREC-2016-06-03-pt1-PgH3461-2,CREC-2016-06-03,BILLS,Congressional Bills,,5382,114,HR
CREC-2016-06-03-pt1-PgH3461-2,CREC-2016-06-03,BILLS,Congressional Bills,,5383,114,HR
CREC-2016-06-03-pt1-PgH3461-2,CREC-2016-06-03,BILLS,Congressional Bills,,5384,114,HR
CREC-2016-06-03-pt1-PgH3462-3,CREC-2016-06-03,BILLS,Congressional Bills,,5379,114,HR
CREC-2016-06-03-pt1-PgH3462-5,CREC-2016-06-03,BILLS,Congressional Bills,,5381,114,HR
CREC-2016-06-03-pt1-PgH3462-4,CREC-2016-06-03,BILLS,Congressional Bills,,5380,114,HR
CREC-2016-06-03-pt1-PgH3462-7,CREC-2016-06-03,BILLS,Congressional Bills,,5383,114,HR
CREC-2016-06-03-pt1-PgH3462-6,CREC-2016-06-03,BILLS,Congressional Bills,,5382,114,HR
CREC-2016-06-03-pt1-PgH3462-8,CREC-2016-06-03,BILLS,Congressional Bills,,5384,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,317,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,359,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,484,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,572,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,664,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,722,114,HRES
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,733,114,HRES
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,746,114,HRES
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,753,114,HRES
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,758,114,HRES
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,762,114,HRES
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,865,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,969,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,1062,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,1151,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,1331,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,1586,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,1814,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,1877,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,2096,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,2591,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,2646,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,2849,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,2889,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,2980,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3119,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3365,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3516,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3533,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3556,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3684,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3882,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,3892,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4055,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4211,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4308,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4352,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4381,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4418,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4626,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4662,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4669,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4695,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4715,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4765,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4796,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4893,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4927,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4959,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4965,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4966,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,4992,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5063,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5094,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5166,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5190,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5221,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5230,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5265,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5275,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5283,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5292,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5320,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5321,114,HR
CREC-2016-06-03-pt1-PgH3462-9,CREC-2016-06-03,BILLS,Congressional Bills,,5356,114,HR
CREC-2016-06-03-pt1-PgH3462-10,CREC-2016-06-03,BILLS,Congressional Bills,,402,114,HR
CREC-2016-06-03-pt1-PgH3462-10,CREC-2016-06-03,BILLS,Congressional Bills,,498,114,S
CREC-2016-06-03-pt1-PgH3462-10,CREC-2016-06-03,BILLS,Congressional Bills,,923,114,HR
CREC-2016-06-03-pt1-PgH3462-10,CREC-2016-06-03,BILLS,Congressional Bills,,1217,114,HR
CREC-2016-06-03-pt1-PgS-FrontMatter,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgS3389,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgS3389-2,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgS3389-3,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE819-2,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE819-3,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE819-5,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE819-4,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE819-6,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE820,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE821,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE820-2,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE821-2,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE821-3,CREC-2016-06-03,BILLS,Congressional Bills,,742,114,HRES
CREC-2016-06-03-pt1-PgE821-3,CREC-2016-06-03,BILLS,Congressional Bills,,743,114,HRES
CREC-2016-06-03-pt1-PgE821-3,CREC-2016-06-03,BILLS,Congressional Bills,,897,114,HR
CREC-2016-06-03-pt1-PgE821-3,CREC-2016-06-03,BILLS,Congressional Bills,,2576,114,HR
CREC-2016-06-03-pt1-PgE821-3,CREC-2016-06-03,BILLS,Congressional Bills,,5055,114,HR
CREC-2016-06-03-pt1-PgE821-3,CREC-2016-06-03,BILLS,Congressional Bills,,5077,114,HR
CREC-2016-06-03-pt1-PgE821-4,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE822,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgE822-2,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgD605,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgD605-2,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgD605-4,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgD605-3,CREC-2016-06-03,BILLS,Congressional Bills,,3380,114,HR
CREC-2016-06-03-pt1-PgD605-3,CREC-2016-06-03,BILLS,Congressional Bills,,5278,114,HR
CREC-2016-06-03-pt1-PgD605-3,CREC-2016-06-03,BILLS,Congressional Bills,,5379,114,HR
CREC-2016-06-03-pt1-PgD605-3,CREC-2016-06-03,BILLS,Congressional Bills,,5384,114,HR
CREC-2016-06-03-pt1-PgD605-5,CREC-2016-06-03,,,,,,
CREC-2016-06-03-pt1-PgD605-6,CREC-2016-06-03,BILLS,Congressional Bills,,2943,114,S
