granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-06-29-pt1-PgS4685-3,CREC-2016-06-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-29-pt1-PgS4685-3,CREC-2016-06-29,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,,"Inhofe, James M.",Mr. INHOFE,James M. Inhofe,Jim Inhofe
CREC-2016-06-29-pt1-PgS4685-3,CREC-2016-06-29,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2016-06-29-pt1-PgS4685-3,CREC-2016-06-29,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2016-06-29-pt1-PgS4685-3,CREC-2016-06-29,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,,"Menendez, Robert",Mr. MENENDEZ,Robert Menendez,
CREC-2016-06-29-pt1-PgS4685-3,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4685-3,CREC-2016-06-29,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2016-06-29-pt1-PgS4699,CREC-2016-06-29,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-06-29-pt1-PgS4702,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4699-2,CREC-2016-06-29,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2016-06-29-pt1-PgS4699-2,CREC-2016-06-29,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-06-29-pt1-PgS4699-2,CREC-2016-06-29,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Thomas Carper
CREC-2016-06-29-pt1-PgS4699-2,CREC-2016-06-29,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,,"Menendez, Robert",Mr. MENENDEZ,Robert Menendez,
CREC-2016-06-29-pt1-PgS4699-2,CREC-2016-06-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-29-pt1-PgS4699-2,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4699-2,CREC-2016-06-29,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,,"Sanders, Bernard",Mr. SANDERS,Bernard Sanders,Bernie Sanders
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,,"Menendez, Robert",Mr. MENENDEZ,Robert Menendez,
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,U000039,"Udall, Tom",NM,D,,"Udall, Tom",Mr. UDALL,Tom Udall,
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,,"Heitkamp, Heidi",Ms. HEITKAMP,Heidi Heitkamp,Heidi Heitkamp
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2016-06-29-pt1-PgS4690-2,CREC-2016-06-29,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-06-29-pt1-PgS4702-2,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4710,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,,"Sanders, Bernard",Mr. SANDERS,Bernard Sanders,Bernie Sanders
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,S000770,"Stabenow, Debbie",MI,D,,"Stabenow, Debbie",Ms. STABENOW,Debbie Stabenow,
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,,"Schumer, Charles E.",Mr. SCHUMER,Charles E. Schumer,Charles Schumer
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,E000295,"Ernst, Joni",IA,R,,"Ernst, Joni",Mrs. ERNST,Joni Ernst,
CREC-2016-06-29-pt1-PgS4703,CREC-2016-06-29,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-06-29-pt1-PgS4705,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4705,CREC-2016-06-29,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-06-29-pt1-PgS4705,CREC-2016-06-29,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,,"Graham, Lindsey",Mr. GRAHAM,Lindsey Graham,
CREC-2016-06-29-pt1-PgS4705,CREC-2016-06-29,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2016-06-29-pt1-PgS4705,CREC-2016-06-29,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2016-06-29-pt1-PgS4705,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4714,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4714-4,CREC-2016-06-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-29-pt1-PgS4714-2,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4714-3,CREC-2016-06-29,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-06-29-pt1-PgS4715,CREC-2016-06-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-29-pt1-PgS4716,CREC-2016-06-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-29-pt1-PgS4715-2,CREC-2016-06-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-29-pt1-PgS4716-2,CREC-2016-06-29,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,,"Graham, Lindsey",Mr. GRAHAM,Lindsey Graham,
CREC-2016-06-29-pt1-PgS4717,CREC-2016-06-29,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-06-29-pt1-PgS4718,CREC-2016-06-29,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,,"Heller, Dean",Mr. HELLER,Dean Heller,
CREC-2016-06-29-pt1-PgS4719,CREC-2016-06-29,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,,"Heller, Dean",Mr. HELLER,Dean Heller,
CREC-2016-06-29-pt1-PgS4719-2,CREC-2016-06-29,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2016-06-29-pt1-PgS4717-2,CREC-2016-06-29,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Ben Cardin
CREC-2016-06-29-pt1-PgS4719-3,CREC-2016-06-29,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,,"Ayotte, Kelly",Ms. AYOTTE,Kelly Ayotte,
CREC-2016-06-29-pt1-PgS4719-4,CREC-2016-06-29,SPEAKING,S,114,B001236,"Boozman, John",AR,R,,"Boozman, John",Mr. BOOZMAN,John Boozman,
CREC-2016-06-29-pt1-PgS4720,CREC-2016-06-29,SPEAKING,S,114,C000567,"Cochran, Thad",MS,R,,"Cochran, Thad",Mr. COCHRAN,Thad Cochran,
CREC-2016-06-29-pt1-PgS4720-3,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4720-2,CREC-2016-06-29,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2016-06-29-pt1-PgS4720-4,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4720-6,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4720-5,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4722,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4720-7,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4720-8,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4722-2,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4723,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4723-2,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4723-3,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4729,CREC-2016-06-29,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2016-06-29-pt1-PgS4729,CREC-2016-06-29,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Cory Booker
CREC-2016-06-29-pt1-PgS4725-2,CREC-2016-06-29,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2016-06-29-pt1-PgS4725,CREC-2016-06-29,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2016-06-29-pt1-PgS4725,CREC-2016-06-29,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2016-06-29-pt1-PgS4725,CREC-2016-06-29,SPEAKING,S,114,B001288,"Booker, Cory A.",NJ,D,,"Booker, Cory A.",Mr. BOOKER,Cory A. Booker,Cory Booker
CREC-2016-06-29-pt1-PgS4729-2,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4730,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4730-2,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4730-3,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4731,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4731-4,CREC-2016-06-29,SPEAKING,S,114,W000817,"Warren, Elizabeth",MA,D,,"Warren, Elizabeth",Ms. WARREN,Elizabeth Warren,Elizabeth A. Warren
CREC-2016-06-29-pt1-PgS4731-2,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4732,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McConnell,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4731-3,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4732-2,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McConnell,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4732-3,CREC-2016-06-29,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,,"Paul, Rand",Mr. PAUL,Rand Paul,
CREC-2016-06-29-pt1-PgS4734,CREC-2016-06-29,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,,"Paul, Rand",Mr. PAUL,Rand Paul,
CREC-2016-06-29-pt1-PgS4734-2,CREC-2016-06-29,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,,"Paul, Rand",Mr. PAUL,Rand Paul,
CREC-2016-06-29-pt1-PgS4734-3,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4736,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McConnell,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4736-2,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4737,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4737-2,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4750,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4737-3,CREC-2016-06-29,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,,"Fischer, Deb",Mrs. FISCHER,Deb Fischer,
CREC-2016-06-29-pt1-PgS4750-2,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4750-3,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4750-4,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4750-5,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4750-6,CREC-2016-06-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-29-pt1-PgS4750-7,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4750-8,CREC-2016-06-29,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,,"Heitkamp, Heidi",Ms. HEITKAMP,Heidi Heitkamp,Heidi Heitkamp
CREC-2016-06-29-pt1-PgS4751,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4750-9,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4751-2,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4751-2,CREC-2016-06-29,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-06-29-pt1-PgS4751-2,CREC-2016-06-29,SPEAKING,S,114,C001071,"Corker, Bob",TN,R,,"Corker, Bob",Mr. CORKER,Bob Corker,
CREC-2016-06-29-pt1-PgS4751-2,CREC-2016-06-29,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Mikulski
CREC-2016-06-29-pt1-PgS4751-2,CREC-2016-06-29,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2016-06-29-pt1-PgS4769-2,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4769,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4752,CREC-2016-06-29,SPEAKING,S,114,S001197,"Sasse, Ben",NE,R,,"Sasse, Ben",Mr. SASSE,Ben Sasse,
CREC-2016-06-29-pt1-PgS4769-3,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgS4769-4,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgE1011-2,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgD728,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgD733-2,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgD731,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgD733,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgD733-3,CREC-2016-06-29,,,,,,,,,,,,
CREC-2016-06-29-pt1-PgD733-4,CREC-2016-06-29,,,,,,,,,,,,
