granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-04-20-pt1-PgH1863-2,CREC-2016-04-20,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2016-04-20-pt1-PgH1863-2,CREC-2016-04-20,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2016-04-20-pt1-PgH1863-2,CREC-2016-04-20,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2016-04-20-pt1-PgH1863-2,CREC-2016-04-20,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,,"Smith, Adrian",Mr. SMITH of Nebraska,Adrian Smith,
CREC-2016-04-20-pt1-PgH1863-2,CREC-2016-04-20,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2016-04-20-pt1-PgH1868,CREC-2016-04-20,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2016-04-20-pt1-PgH1874-2,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1874,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,H001065,"Holding, George",NC,R,,"Holding, George",Mr. HOLDING,George Holding,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,R000603,"Rouzer, David",NC,R,,"Rouzer, David",Mr. ROUZER,David Rouzer,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,L000287,"Lewis, John",GA,D,,"Lewis, John",Mr. LEWIS,John Lewis,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,W000820,"Walters, Mimi",CA,R,,"Walters, Mimi",Mrs. MIMI WALTERS of California,Mimi Walters,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,P000607,"Pocan, Mark",WI,D,,"Pocan, Mark",Mr. POCAN,Mark Pocan,
CREC-2016-04-20-pt1-PgH1868-2,CREC-2016-04-20,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2016-04-20-pt1-PgH1874-3,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1874-4,CREC-2016-04-20,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2016-04-20-pt1-PgH1876,CREC-2016-04-20,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-04-20-pt1-PgH1876-2,CREC-2016-04-20,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,,"Lujan Grisham, Michelle",Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham,
CREC-2016-04-20-pt1-PgH1877,CREC-2016-04-20,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2016-04-20-pt1-PgH1877-2,CREC-2016-04-20,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",Mr. HILL,J. French Hill,J. Hill
CREC-2016-04-20-pt1-PgH1877-3,CREC-2016-04-20,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2016-04-20-pt1-PgH1877-4,CREC-2016-04-20,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-04-20-pt1-PgH1877-5,CREC-2016-04-20,SPEAKING,H,114,B001296,"Boyle, Brendan F.",PA,D,,"Boyle, Brendan F.",Mr. BRENDAN F. BOYLE of Pennsylvania,Brendan F. Boyle,Brendan Boyle
CREC-2016-04-20-pt1-PgH1877-6,CREC-2016-04-20,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-04-20-pt1-PgH1878,CREC-2016-04-20,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-20-pt1-PgH1878-2,CREC-2016-04-20,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2016-04-20-pt1-PgH1878-3,CREC-2016-04-20,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,,"Lowenthal, Alan S.",Mr. LOWENTHAL,Alan S. Lowenthal,Alan Lowenthal
CREC-2016-04-20-pt1-PgH1878-4,CREC-2016-04-20,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Marcia Fudge
CREC-2016-04-20-pt1-PgH1878-5,CREC-2016-04-20,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2016-04-20-pt1-PgH1878-6,CREC-2016-04-20,SPEAKING,H,114,M001195,"Mooney, Alexander X.",WV,R,,"Mooney, Alexander X.",Mr. MOONEY of West Virginia,Alexander X. Mooney,Alexander Mooney
CREC-2016-04-20-pt1-PgH1879,CREC-2016-04-20,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,,"Sherman, Brad",Mr. SHERMAN,Brad Sherman,
CREC-2016-04-20-pt1-PgH1879-2,CREC-2016-04-20,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",Mr. HILL,J. French Hill,J. Hill
CREC-2016-04-20-pt1-PgH1879-2,CREC-2016-04-20,SPEAKING,H,114,W000819,"Walker, Mark",NC,R,,"Walker, Mark",Mr. WALKER,Mark Walker,
CREC-2016-04-20-pt1-PgH1879-2,CREC-2016-04-20,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2016-04-20-pt1-PgH1879-2,CREC-2016-04-20,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2016-04-20-pt1-PgH1879-2,CREC-2016-04-20,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2016-04-20-pt1-PgH1879-2,CREC-2016-04-20,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,,"Luetkemeyer, Blaine",Mr. LUETKEMEYER,Blaine Luetkemeyer,
CREC-2016-04-20-pt1-PgH1879-2,CREC-2016-04-20,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2016-04-20-pt1-PgH1884,CREC-2016-04-20,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2016-04-20-pt1-PgH1884,CREC-2016-04-20,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,,"Schakowsky, Janice D.",Ms. SCHAKOWSKY,Janice D. Schakowsky,Janice Schakowsky
CREC-2016-04-20-pt1-PgH1884,CREC-2016-04-20,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-20-pt1-PgH1888,CREC-2016-04-20,SPEAKING,H,114,K000362,"King, Steve",IA,R,,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2016-04-20-pt1-PgH1894,CREC-2016-04-20,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,,"Rush, Bobby L.",Mr. RUSH,Bobby L. Rush,Bobby Rush
CREC-2016-04-20-pt1-PgH1891,CREC-2016-04-20,SPEAKING,H,114,O000170,"O'Rourke, Beto",TX,D,,"O'Rourke, Beto",Mr. O'ROURKE,Beto O'Rourke,
CREC-2016-04-20-pt1-PgH1891,CREC-2016-04-20,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Marc Veasey
CREC-2016-04-20-pt1-PgH1895,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1895-2,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1895-3,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1895-7,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1895-4,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1895-5,CREC-2016-04-20,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,,"Rush, Bobby L.",Mr. RUSH,Bobby L. Rush,Bobby Rush
CREC-2016-04-20-pt1-PgH1895-6,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1895-8,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1896,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-2,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-4,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-6,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-3,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-8,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-5,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-7,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-9,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-10,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-11,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-13,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-12,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-14,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-15,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-16,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-17,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-18,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-19,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-20,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-21,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-24,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-22,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-23,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1897-25,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgH1898,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS2205,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS-FrontMatter-2,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS2205-2,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS2205-3,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS2205-4,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS2205-5,CREC-2016-04-20,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-04-20-pt1-PgS2205-6,CREC-2016-04-20,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-04-20-pt1-PgS2205-7,CREC-2016-04-20,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-04-20-pt1-PgS2206,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS2206-2,CREC-2016-04-20,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-04-20-pt1-PgS2206-3,CREC-2016-04-20,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-04-20-pt1-PgS2206-4,CREC-2016-04-20,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-04-20-pt1-PgS2207,CREC-2016-04-20,,,,,,,,,,,,
CREC-2016-04-20-pt1-PgS2289,CREC-2016-04-20,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-04-20-pt1-PgS2207-2,CREC-2016-04-20,SPEAKING,S,114,C000127,"Cantwell, Maria",WA,D,,"Cantwell, Maria",Ms. CANTWELL,Maria Cantwell,
CREC-2016-04-20-pt1-PgS2207-2,CREC-2016-04-20,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-04-20-pt1-PgS2207-2,CREC-2016-04-20,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-04-20-pt1-PgS2207-2,CREC-2016-04-20,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-04-20-pt1-PgS2289-2,CREC-2016-04-20,SPEAKING,S,114,M001153,"Murkowski, Lisa",AK,R,,"Murkowski, Lisa",Ms. MURKOWSKI,Lisa Murkowski,
CREC-2016-04-20-pt1-PgS2289-2,CREC-2016-04-20,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-04-20-pt1-PgS2290,CREC-2016-04-20,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-04-20-pt1-PgS2290,CREC-2016-04-20,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2016-04-20-pt1-PgS2323,CREC-2016-04-20,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-04-20-pt1-PgS2323,CREC-2016-04-20,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,C001047,"Capito, Shelley Moore",WV,R,,"Capito, Shelley Moore",Mrs. CAPITO,Shelley Moore Capito,Shelley Capito
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,,"Manchin, Joe, III",Mr. MANCHIN,Joe Manchin III,Joseph Manchin
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,,"Inhofe, James M.",Mr. INHOFE,James M. Inhofe,Jim Inhofe
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,D000607,"Donnelly, Joe",IN,D,,"Donnelly, Joe",Mr. DONNELLY,Joe Donnelly,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,,"Feinstein, Dianne",Mrs. FEINSTEIN,Dianne Feinstein,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,,"Heitkamp, Heidi",Ms. HEITKAMP,Heidi Heitkamp,Heidi Heitkamp
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Patrick Toomey
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2016-04-20-pt1-PgS2294,CREC-2016-04-20,SPEAKING,S,114,R000595,"Rubio, Marco",FL,R,,"Rubio, Marco",Mr. RUBIO,Marco Rubio,
