granuleId,packageId,authorityId,chamber,committeeName,type,committees
CREC-2015-04-28-pt1-PgH2501-8,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgH2501-9,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2441,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS-FrontMatter-9,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2441-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2441-5,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2441-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2441-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2442,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2442-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2442-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2442-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2443,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2452,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2443-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2443-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2468,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2468-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2452-2,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2452-2,CREC-2015-04-28,ssfi00,S,Committee on Finance,S,
CREC-2015-04-28-pt1-PgS2470-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2470,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2471,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2469,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2471-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2471-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2471-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2472,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2472-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2472-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2472-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2472-5,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2472-6,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2473,CREC-2015-04-28,ssfr00,S,Committee on Foreign Relations,S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,ssva00,S,Committee on Veterans' Affairs,S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,ssaf00,S,"Committee on Agriculture, Nutrition, and Forestry",S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,ssas00,S,Committee on Armed Services,S,
CREC-2015-04-28-pt1-PgS2472-7,CREC-2015-04-28,slia00,S,Committee on Indian Affairs,O,
CREC-2015-04-28-pt1-PgS2473-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2476,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgS2476,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgS2476,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2476,CREC-2015-04-28,ssas00,S,Committee on Armed Services,S,
CREC-2015-04-28-pt1-PgS2476-2,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgS2476-3,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgS2477,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2478,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgS2479,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2479-2,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgS2480,CREC-2015-04-28,ssfr00,S,Committee on Foreign Relations,S,
CREC-2015-04-28-pt1-PgS2481,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2480-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2481-2,CREC-2015-04-28,hsfa00,H,Committee on Foreign Affairs,S,
CREC-2015-04-28-pt1-PgS2481-2,CREC-2015-04-28,ssfr00,S,Committee on Foreign Relations,S,
CREC-2015-04-28-pt1-PgS2481-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2482,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2482-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2482-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2482-4,CREC-2015-04-28,hsfa00,H,Committee on Foreign Affairs,S,
CREC-2015-04-28-pt1-PgS2482-4,CREC-2015-04-28,ssfr00,S,Committee on Foreign Relations,S,
CREC-2015-04-28-pt1-PgS2483,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2483-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2483-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2483-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2483-5,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2483-6,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2486,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2486-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2486-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2486-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2486-5,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2486-6,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2487,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2487-2,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,ssas00,S,Committee on Armed Services,S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,sseg00,S,Committee on Energy and Natural Resources,S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,ssev00,S,Committee on Environment and Public Works,S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,ssfi00,S,Committee on Finance,S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgS2487-3,CREC-2015-04-28,slin00,S,Select Committee on Intelligence,L,
CREC-2015-04-28-pt1-PgS2487-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2487-5,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgS2488,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2489,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2489-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2489-2,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgS2489-2,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgE589-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2489-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2489-5,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE589-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgS2489-6,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE589-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE590,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE590-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE590-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE591-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE590-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE591,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE591-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE592,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE591-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE592-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE593,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE593-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE593-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE593-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE593-5,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE594,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE594-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE594-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE595,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE595-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE595-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE596,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE595-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE596-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE596-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE597,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE597-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE597-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE598,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE598-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE599,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE598-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE599-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE599-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE599-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE600,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE600-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE600-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE601-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE601,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE601-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE601-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE602-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE602,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE603,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE603-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE603-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE602-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE604,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE604-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE604-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE604-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE605,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE605-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE605-3,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgE605-4,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgD452,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgD452,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgD452-2,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgD452-2,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,ssas00,S,Committee on Armed Services,S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,sseg00,S,Committee on Energy and Natural Resources,S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,ssev00,S,Committee on Environment and Public Works,S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,ssfi00,S,Committee on Finance,S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgD453-2,CREC-2015-04-28,slin00,S,Select Committee on Intelligence,L,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,ssas00,S,Committee on Armed Services,S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,sscm00,S,"Committee on Commerce, Science, and Transportation",S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,sseg00,S,Committee on Energy and Natural Resources,S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,ssev00,S,Committee on Environment and Public Works,S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,ssfi00,S,Committee on Finance,S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,ssga00,S,Committee on Homeland Security and Governmental Affairs,S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,ssju00,S,Committee on the Judiciary,S,
CREC-2015-04-28-pt1-PgD453,CREC-2015-04-28,slin00,S,Select Committee on Intelligence,L,
CREC-2015-04-28-pt1-PgD454,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgD454-2,CREC-2015-04-28,,,,,
CREC-2015-04-28-pt1-PgD455-2,CREC-2015-04-28,hsif00,H,Committee on Energy and Commerce,S,
CREC-2015-04-28-pt1-PgD455-2,CREC-2015-04-28,hsru00,H,Committee on Rules,S,
CREC-2015-04-28-pt1-PgD455-2,CREC-2015-04-28,hsap00,H,Committee on Appropriations,S,
CREC-2015-04-28-pt1-PgD455,CREC-2015-04-28,hsif00,H,Committee on Energy and Commerce,S,
CREC-2015-04-28-pt1-PgD455,CREC-2015-04-28,hsru00,H,Committee on Rules,S,
