granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-04-19-pt1-PgH1819,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2016-04-19-pt1-PgH1814-6,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,"Stivers, Steve",,Mr. STIVERS,Steve Stivers
CREC-2016-04-19-pt1-PgH1814-6,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-04-19-pt1-PgH1814-6,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2016-04-19-pt1-PgH1824,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-04-19-pt1-PgH1824,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,"Lujan Grisham, Michelle",,Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham
CREC-2016-04-19-pt1-PgH1824,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,H000636,"Hinojosa, Ruben",TX,D,"Hinojosa, Ruben",,Mr. HINOJOSA,Ruben Hinojosa
CREC-2016-04-19-pt1-PgH1824,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2016-04-19-pt1-PgH1825,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1825-2,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,N000184,"Noem, Kristi L.",SD,R,"Noem, Kristi L.",Kristi Noem,Mrs. NOEM,Kristi L. Noem
CREC-2016-04-19-pt1-PgH1825-2,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Sander Levin,Mr. LEVIN,Sander M. Levin
CREC-2016-04-19-pt1-PgH1825-2,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,G000576,"Grothman, Glenn",WI,R,"Grothman, Glenn",,Mr. GROTHMAN,Glenn Grothman
CREC-2016-04-19-pt1-PgH1825-2,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",,Mr. BENISHEK,Dan Benishek
CREC-2016-04-19-pt1-PgH1827,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,N000184,"Noem, Kristi L.",SD,R,"Noem, Kristi L.",Kristi Noem,Mrs. NOEM,Kristi L. Noem
CREC-2016-04-19-pt1-PgH1827,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Sander Levin,Mr. LEVIN,Sander M. Levin
CREC-2016-04-19-pt1-PgH1827,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,"Allen, Rick W.",Rick Allen,Mr. ALLEN,Rick W. Allen
CREC-2016-04-19-pt1-PgH1831,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",,Mr. CHABOT,Steve Chabot
CREC-2016-04-19-pt1-PgH1831,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2016-04-19-pt1-PgH1831,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,"Bost, Mike",,Mr. BOST,Mike Bost
CREC-2016-04-19-pt1-PgH1831,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2016-04-19-pt1-PgH1830,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",,Mr. CHABOT,Steve Chabot
CREC-2016-04-19-pt1-PgH1830,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2016-04-19-pt1-PgH1830,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2016-04-19-pt1-PgH1833,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",,Mr. CHABOT,Steve Chabot
CREC-2016-04-19-pt1-PgH1833,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2016-04-19-pt1-PgH1833,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,K000388,"Kelly, Trent",MS,R,"Kelly, Trent",,Mr. KELLY of Mississippi,Trent Kelly
CREC-2016-04-19-pt1-PgH1837,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1834,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",,Mr. CHABOT,Steve Chabot
CREC-2016-04-19-pt1-PgH1834,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2016-04-19-pt1-PgH1835,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",,Mr. CHABOT,Steve Chabot
CREC-2016-04-19-pt1-PgH1835,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2016-04-19-pt1-PgH1835,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,"Hardy, Cresent",,Mr. HARDY,Cresent Hardy
CREC-2016-04-19-pt1-PgH1835,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Alma Adams,Ms. ADAMS,Alma S. Adams
CREC-2016-04-19-pt1-PgH1835,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-04-19-pt1-PgH1837-2,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",,Mr. TONKO,Paul Tonko
CREC-2016-04-19-pt1-PgH1838,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2016-04-19-pt1-PgH1838-2,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,"Sarbanes, John P.",John Sarbanes,Mr. SARBANES,John P. Sarbanes
CREC-2016-04-19-pt1-PgH1843,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2016-04-19-pt1-PgH1850,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1848,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,"Peters, Scott H.",Scott Peters,Mr. PETERS,Scott H. Peters
CREC-2016-04-19-pt1-PgH1848,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",,Mr. KILMER,Derek Kilmer
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",John Conyers,Mr. CONYERS,"John Conyers, Jr."
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,"Foster, Bill",,Mr. FOSTER,Bill Foster
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,"Schiff, Adam B.",Adam Schiff,Mr. SCHIFF,Adam B. Schiff
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,"Sanchez, Linda T.",Linda Sanchez,Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,"Gallego, Ruben",,Mr. GALLEGO,Ruben Gallego
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,"Castro, Joaquin",,Mr. CASTRO of Texas,Joaquin Castro
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",,Mr. HECK of Washington,Denny Heck
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",,Mr. TONKO,Paul Tonko
CREC-2016-04-19-pt1-PgH1838-3,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,"Sarbanes, John P.",John Sarbanes,Mr. SARBANES,John P. Sarbanes
CREC-2016-04-19-pt1-PgH1850-2,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-04-19-pt1-PgH1851,CREC-2016-04-19,2016-04-19,,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",,Mr. GRAYSON,Alan Grayson
CREC-2016-04-19-pt1-PgH1851-2,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852-2,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852-3,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852-5,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852-6,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852-4,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852-8,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1852-7,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1853,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS-FrontMatter-3,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2131,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgH1853-2,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2131-2,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2131-4,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2131-3,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2131-5,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-04-19-pt1-PgS2131-6,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-04-19-pt1-PgS2132,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-04-19-pt1-PgS2132-2,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2132-3,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-04-19-pt1-PgS2133,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-04-19-pt1-PgS2132-4,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-04-19-pt1-PgS2133-2,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2133-3,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2135,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-04-19-pt1-PgS2133-4,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-04-19-pt1-PgS2135-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Thomas Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-04-19-pt1-PgS2135-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-04-19-pt1-PgS2135-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-04-19-pt1-PgS2136,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-04-19-pt1-PgS2137,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-04-19-pt1-PgS2137,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2016-04-19-pt1-PgS2139,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-04-19-pt1-PgS2137-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",,Mrs. MURRAY,Patty Murray
CREC-2016-04-19-pt1-PgS2137-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-04-19-pt1-PgS2140,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-04-19-pt1-PgS2141,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,"Merkley, Jeff",,Mr. MERKLEY,Jeff Merkley
CREC-2016-04-19-pt1-PgS2141,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence Nelson,Mr. NELSON,Bill Nelson
CREC-2016-04-19-pt1-PgS2141,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2016-04-19-pt1-PgS2141,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Thomas Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-04-19-pt1-PgS2141,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,"Tillis, Thomas",Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-04-19-pt1-PgS2142,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,S001198,"Sullivan, Dan",AK,R,"Sullivan, Dan",,Mr. SULLIVAN,Dan Sullivan
CREC-2016-04-19-pt1-PgS2142-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence Nelson,Mr. NELSON,Bill Nelson
CREC-2016-04-19-pt1-PgS2142-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2016-04-19-pt1-PgS2142-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-04-19-pt1-PgS2143,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
CREC-2016-04-19-pt1-PgS2143-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-04-19-pt1-PgS2143-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-04-19-pt1-PgS2143-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-04-19-pt1-PgS2143-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence Nelson,Mr. NELSON,Bill Nelson
CREC-2016-04-19-pt1-PgS2143-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2016-04-19-pt1-PgS2143-2,CREC-2016-04-19,2016-04-19,,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Richard Mauze Burr,Mr. BURR,Richard Burr
CREC-2016-04-19-pt1-PgS2145,CREC-2016-04-19,2016-04-19,,,,,,,,,,,,
