granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-04-16-pt1-PgH2294-3,CREC-2015-04-16,,,2152,SPEAKING,H,114,W000815,"Wenstrup, Brad R.",OH,R,"Wenstrup, Brad R.",Mr. WENSTRUP,Brad R. Wenstrup,Mr. Brad Wenstrup
CREC-2015-04-16-pt1-PgH2295-4,CREC-2015-04-16,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-04-16-pt1-PgH2295-3,CREC-2015-04-16,,7792,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Ms. Terri Sewell
CREC-2015-04-16-pt1-PgH2295-5,CREC-2015-04-16,,8111,711,SPEAKING,H,114,L000491,"Lucas, Frank D.",OK,R,"Lucas, Frank D.",Mr. LUCAS,Frank D. Lucas,Frank Lucas
CREC-2015-04-16-pt1-PgH2295-5,CREC-2015-04-16,,8112,1742,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,"Cole, Tom",Mr. COLE,Tom Cole,
CREC-2015-04-16-pt1-PgH2295-5,CREC-2015-04-16,,,2265,SPEAKING,H,114,R000604,"Russell, Steve",OK,R,"Russell, Steve",Mr. RUSSELL,Steve Russell,
CREC-2015-04-16-pt1-PgH2297,CREC-2015-04-16,,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2015-04-16-pt1-PgH2298,CREC-2015-04-16,,7904,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-04-16-pt1-PgH2301-2,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2304,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2301,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2301-3,CREC-2015-04-16,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-04-16-pt1-PgH2298-2,CREC-2015-04-16,,7904,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-04-16-pt1-PgH2304-2,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2304-3,CREC-2015-04-16,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-04-16-pt1-PgH2304-4,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2305,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-2,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-4,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-3,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-5,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-6,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-7,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-8,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-9,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-10,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-12,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-11,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-13,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-14,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-15,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-16,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-18,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-17,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2308-19,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-2,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-3,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-4,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-5,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-6,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-7,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-8,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-10,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-9,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-12,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-11,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-13,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-14,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-15,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-16,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-17,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-18,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-19,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-20,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-21,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-23,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-22,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-24,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-25,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-26,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-27,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-28,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-29,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-30,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-31,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2309-32,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-2,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-3,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-4,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-5,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-6,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-7,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-8,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-10,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-9,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-11,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-12,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgH2310-13,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS-FrontMatter-13,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-3,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-2,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-4,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2227-5,CREC-2015-04-16,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-04-16-pt1-PgS2228,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2229,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2228-2,CREC-2015-04-16,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8332,2076,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8299,209,SPEAKING,S,114,C000542,"Coats, Daniel",IN,R,"Coats, Daniel",Mr. COATS,Daniel Coats,Daniel Ray Coats
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8355,2086,SPEAKING,S,114,J000293,"Johnson, Ron",WI,R,"Johnson, Ron",Mr. JOHNSON,Ron Johnson,
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8283,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Mr. Thomas Carper
CREC-2015-04-16-pt1-PgS2229-2,CREC-2015-04-16,,8267,1609,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2015-04-16-pt1-PgS2234,CREC-2015-04-16,,8267,1609,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2015-04-16-pt1-PgS2234,CREC-2015-04-16,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-04-16-pt1-PgS2234,CREC-2015-04-16,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Mr. Richard Durbin
CREC-2015-04-16-pt1-PgS2234-2,CREC-2015-04-16,,,,,,,,,,,,,,
CREC-2015-04-16-pt1-PgS2234-3,CREC-2015-04-16,,,2173,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,"Schatz, Brian",Mr. SCHATZ,Brian Schatz,
CREC-2015-04-16-pt1-PgS2234-3,CREC-2015-04-16,,8322,583,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,"Inhofe, James M.",Mr. INHOFE,James M. Inhofe,Mr. Jim Inhofe
CREC-2015-04-16-pt1-PgS2240,CREC-2015-04-16,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-04-16-pt1-PgS2234-4,CREC-2015-04-16,,8322,583,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,"Inhofe, James M.",Mr. INHOFE,James M. Inhofe,Mr. Jim Inhofe
CREC-2015-04-16-pt1-PgS2234-4,CREC-2015-04-16,,8339,1969,SPEAKING,S,114,F000457,"Franken, Al",MN,D,"Franken, Al",Mr. FRANKEN,Al Franken,
CREC-2015-04-16-pt1-PgS2234-4,CREC-2015-04-16,,,2176,SPEAKING,S,114,K000384,"Kaine, Tim",VA,D,"Kaine, Tim",Mr. KAINE,Tim Kaine,Mr. Timothy Kaine
CREC-2015-04-16-pt1-PgS2234-4,CREC-2015-04-16,,,2174,SPEAKING,S,114,H001069,"Heitkamp, Heidi",ND,D,"Heitkamp, Heidi",Ms. HEITKAMP,Heidi Heitkamp,
CREC-2015-04-16-pt1-PgS2234-4,CREC-2015-04-16,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-04-16-pt1-PgS2234-4,CREC-2015-04-16,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
