granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-02-10-pt1-PgH662-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Brenda Lawrence
CREC-2016-02-10-pt1-PgH662-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,M001194,"Moolenaar, John R.",MI,R,"Moolenaar, John R.",Mr. MOOLENAAR,John R. Moolenaar,John Moolenaar
CREC-2016-02-10-pt1-PgH662-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,T000475,"Trott, David A.",MI,R,"Trott, David A.",Mr. TROTT,David A. Trott,David Trott
CREC-2016-02-10-pt1-PgH662-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S000051,"Sanford, Mark",SC,R,"Sanford, Mark",Mr. SANFORD,Mark Sanford,
CREC-2016-02-10-pt1-PgH662-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2016-02-10-pt1-PgH662-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2016-02-10-pt1-PgH662-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers
CREC-2016-02-10-pt1-PgH676,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,H001051,"Hanna, Richard L.",NY,R,"Hanna, Richard L.",Mr. HANNA,Richard L. Hanna,Richard Hanna
CREC-2016-02-10-pt1-PgH676,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,G000560,"Graves, Tom",GA,R,"Graves, Tom",Mr. GRAVES of Georgia,Tom Graves,
CREC-2016-02-10-pt1-PgH676,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,"Castro, Joaquin",Mr. CASTRO of Texas,Joaquin Castro,
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,B001297,"Buck, Ken",CO,R,"Buck, Ken",Mr. BUCK,Ken Buck,
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",Mr. WELCH,Peter Welch,
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",Mr. KELLY of Pennsylvania,Mike Kelly,
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Gerald Connolly
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-02-10-pt1-PgH668,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Keith Rothfus
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,L000491,"Lucas, Frank D.",OK,R,"Lucas, Frank D.",Mr. LUCAS,Frank D. Lucas,Frank Lucas
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",Mr. LOUDERMILK,Barry Loudermilk,
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",Mr. TONKO,Paul Tonko,
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,"Weber, Randy K. Sr.",Mr. WEBER of Texas,"Randy K. Weber, Sr.",Randy Weber
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,"Weber, Randy K. Sr.",Mr. WEBER of Texas,"Randy K. Weber, Sr.",Randy K. Weber
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Mr. BEYER,"Donald S. Beyer, Jr.",Donald Beyer
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Mr. BEYER,"Donald S. Beyer, Jr.",Donald S. Beyer
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,"Lipinski, Daniel",Mr. LIPINSKI,Daniel Lipinski,Daniel William Lipinski
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,"DelBene, Suzan K.",Ms. DelBENE,Suzan K. DelBene,Suzan DelBene
CREC-2016-02-10-pt1-PgH690,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH690-2,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH690-3,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,"Edwards, Donna F.",Ms. EDWARDS,Donna F. Edwards,Donna Edwards
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,G000560,"Graves, Tom",GA,R,"Graves, Tom",Mr. GRAVES of Georgia,Tom Graves,
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,"Castro, Joaquin",Mr. CASTRO of Texas,Joaquin Castro,
CREC-2016-02-10-pt1-PgH693-2,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-02-10-pt1-PgH693,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,H001045,"Harper, Gregg",MS,R,"Harper, Gregg",Mr. HARPER,Gregg Harper,
CREC-2016-02-10-pt1-PgH694-2,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,"McSally, Martha",Ms. McSALLY,Martha McSally,
CREC-2016-02-10-pt1-PgH694,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-02-10-pt1-PgH694,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert W. Goodlatte
CREC-2016-02-10-pt1-PgH695,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2016-02-10-pt1-PgH695-3,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald Payne
CREC-2016-02-10-pt1-PgH695-3,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,"Payne, Donald M.",Mr. PAYNE,"Donald M. Payne, Jr.",Donald M. Payne
CREC-2016-02-10-pt1-PgH695-2,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-10-pt1-PgH695-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-02-10-pt1-PgH695-6,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Keith Rothfus
CREC-2016-02-10-pt1-PgH695-5,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-02-10-pt1-PgH696,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank""",GA,D,"Johnson, Henry C. ""Hank""",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.",Henry Johnson
CREC-2016-02-10-pt1-PgH696,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank""",GA,D,"Johnson, Henry C. ""Hank""",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr.","Henry C. ""Hank"" Johnson"
CREC-2016-02-10-pt1-PgH696-2,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Michael Fitzpatrick
CREC-2016-02-10-pt1-PgH696-3,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,"Sarbanes, John P.",Mr. SARBANES,John P. Sarbanes,John Sarbanes
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",Mr. SWALWELL,Eric Swalwell,
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",Mr. KILMER,Derek Kilmer,
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Marc Veasey
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,"Plaskett, Stacey E.",Ms. PLASKETT,Stacey E. Plaskett,Stacey Plaskett
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-02-10-pt1-PgH707,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH700,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,"Schweikert, David",Mr. SCHWEIKERT,David Schweikert,
CREC-2016-02-10-pt1-PgH700,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,"Perry, Scott",Mr. PERRY,Scott Perry,
CREC-2016-02-10-pt1-PgH700,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,"Mulvaney, Mick",Mr. MULVANEY,Mick Mulvaney,
CREC-2016-02-10-pt1-PgH707-2,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH707-4,CREC-2016-02-10,2016-02-10,,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,"Schweikert, David",Mr. SCHWEIKERT,David Schweikert,
CREC-2016-02-10-pt1-PgH707-3,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH707-5,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH708-2,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH708,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-2,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-3,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-4,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-5,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-6,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-8,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-9,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-10,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-11,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-12,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-13,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-7,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-15,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-16,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-14,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-17,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-19,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-18,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-20,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH711,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS-FrontMatter-2,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-2,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-3,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-4,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-5,CREC-2016-02-10,2016-02-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-02-10-pt1-PgS759-6,CREC-2016-02-10,2016-02-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-02-10-pt1-PgS760-2,CREC-2016-02-10,2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS760,CREC-2016-02-10,2016-02-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-02-10-pt1-PgS760-3,CREC-2016-02-10,2016-02-10,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
