granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-11-02-pt1-PgH7353,CREC-2015-11-02,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-11-02-pt1-PgH7353,CREC-2015-11-02,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-02-pt1-PgH7351-5,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7351-6,CREC-2015-11-02,,8064,635,SPEAKING,H,114,K000210,"King, Peter T.",NY,R,"King, Peter T.",Mr. KING of New York,Peter T. King,Peter King
CREC-2015-11-02-pt1-PgH7351-6,CREC-2015-11-02,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-11-02-pt1-PgH7351-6,CREC-2015-11-02,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-02-pt1-PgH7355,CREC-2015-11-02,,8129,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2015-11-02-pt1-PgH7355,CREC-2015-11-02,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-11-02-pt1-PgH7357,CREC-2015-11-02,,,2225,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,"McSally, Martha",Ms. McSALLY,Martha McSally,
CREC-2015-11-02-pt1-PgH7357,CREC-2015-11-02,,8020,1151,SPEAKING,H,114,T000193,"Thompson, Bennie G.",MS,D,"Thompson, Bennie G.",Mr. THOMPSON of Mississippi,Bennie G. Thompson,Bennie Thompson
CREC-2015-11-02-pt1-PgH7357,CREC-2015-11-02,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-11-02-pt1-PgH7363,CREC-2015-11-02,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-11-02-pt1-PgH7363,CREC-2015-11-02,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-11-02-pt1-PgH7363,CREC-2015-11-02,,,1009,SPEAKING,H,114,S000018,"Salmon, Matt",AZ,R,"Salmon, Matt",Mr. SALMON,Matt Salmon,
CREC-2015-11-02-pt1-PgH7363,CREC-2015-11-02,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-11-02-pt1-PgH7360,CREC-2015-11-02,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-11-02-pt1-PgH7360,CREC-2015-11-02,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-11-02-pt1-PgH7360,CREC-2015-11-02,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-11-02-pt1-PgH7360,CREC-2015-11-02,,7891,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-11-02-pt1-PgH7360,CREC-2015-11-02,,,2261,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,"Zeldin, Lee M.",Mr. ZELDIN,Lee M. Zeldin,Mr. Lee Zeldin
CREC-2015-11-02-pt1-PgH7360,CREC-2015-11-02,,8005,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2015-11-02-pt1-PgH7372-2,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7372-3,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7372,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7367,CREC-2015-11-02,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-11-02-pt1-PgH7367,CREC-2015-11-02,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-11-02-pt1-PgH7367,CREC-2015-11-02,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-11-02-pt1-PgH7367,CREC-2015-11-02,,7302,1914,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,"Grayson, Alan",Mr. GRAYSON,Alan Grayson,
CREC-2015-11-02-pt1-PgH7372-4,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,7845,998,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,"Royce, Edward R.",Mr. ROYCE,Edward R. Royce,Ed Royce
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,8078,344,SPEAKING,H,114,E000179,"Engel, Eliot L.",NY,D,"Engel, Eliot L.",Mr. ENGEL,Eliot L. Engel,Eliot Engel
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,8079,709,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,7891,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,,2259,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",Mrs. WATSON COLEMAN,Bonnie Watson Coleman,
CREC-2015-11-02-pt1-PgH7372-5,CREC-2015-11-02,,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2015-11-02-pt1-PgH7378,CREC-2015-11-02,,8126,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-11-02-pt1-PgH7378-2,CREC-2015-11-02,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-11-02-pt1-PgH7378-3,CREC-2015-11-02,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-11-02-pt1-PgH7379,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7384,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7379-2,CREC-2015-11-02,,,2190,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Ms. Robin Kelly
CREC-2015-11-02-pt1-PgH7379-2,CREC-2015-11-02,,8024,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,"Butterfield, G. K.",Mr. BUTTERFIELD,G. K. Butterfield,
CREC-2015-11-02-pt1-PgH7379-2,CREC-2015-11-02,,8194,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2015-11-02-pt1-PgH7379-2,CREC-2015-11-02,,8101,1895,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Ms. Marcia Fudge
CREC-2015-11-02-pt1-PgH7379-2,CREC-2015-11-02,,7999,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers Jr.
CREC-2015-11-02-pt1-PgH7379-2,CREC-2015-11-02,,8186,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
CREC-2015-11-02-pt1-PgH7384-2,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7384-3,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7384-5,CREC-2015-11-02,,,2190,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Ms. KELLY of Illinois,Robin L. Kelly,Ms. Robin Kelly
CREC-2015-11-02-pt1-PgH7384-4,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7389,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7387-2,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7389-2,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7385,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-2,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-3,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-4,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-5,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-7,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-6,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-8,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-9,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-10,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-11,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgH7390-12,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgE1567-3,CREC-2015-11-02,,,2257,SPEAKING,H,114,A000373,"Ashford, Brad",NE,D,"Ashford, Brad",Mr. ASHFORD,Brad Ashford,
CREC-2015-11-02-pt1-PgE1567-2,CREC-2015-11-02,,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2015-11-02-pt1-PgH7390-13,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgE1567-4,CREC-2015-11-02,,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2015-11-02-pt1-PgE1567-6,CREC-2015-11-02,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-11-02-pt1-PgE1567-5,CREC-2015-11-02,,7940,1188,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,"Visclosky, Peter J.",Mr. VISCLOSKY,Peter J. Visclosky,Peter Visclosky
CREC-2015-11-02-pt1-PgE1568,CREC-2015-11-02,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2015-11-02-pt1-PgE1568-2,CREC-2015-11-02,,,2251,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-11-02-pt1-PgE1568-3,CREC-2015-11-02,,7940,1188,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,"Visclosky, Peter J.",Mr. VISCLOSKY,Peter J. Visclosky,Peter Visclosky
CREC-2015-11-02-pt1-PgE1569-2,CREC-2015-11-02,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-11-02-pt1-PgE1568-4,CREC-2015-11-02,,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2015-11-02-pt1-PgE1569,CREC-2015-11-02,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2015-11-02-pt1-PgE1569-3,CREC-2015-11-02,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-11-02-pt1-PgE1569-4,CREC-2015-11-02,,7891,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Mr. Theodore Deutch
CREC-2015-11-02-pt1-PgE1570,CREC-2015-11-02,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2015-11-02-pt1-PgE1570-2,CREC-2015-11-02,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-11-02-pt1-PgE1570-3,CREC-2015-11-02,,7843,1602,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,"Napolitano, Grace F.",Mrs. NAPOLITANO,Grace F. Napolitano,Grace Napolitano
CREC-2015-11-02-pt1-PgE1570-4,CREC-2015-11-02,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-11-02-pt1-PgE1571-2,CREC-2015-11-02,,8075,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,"Maloney, Carolyn B.",Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney,Carolyn Maloney
CREC-2015-11-02-pt1-PgE1571,CREC-2015-11-02,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-11-02-pt1-PgE1571-3,CREC-2015-11-02,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-11-02-pt1-PgE1572,CREC-2015-11-02,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-11-02-pt1-PgE1572-3,CREC-2015-11-02,,7975,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2015-11-02-pt1-PgE1572-2,CREC-2015-11-02,,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2015-11-02-pt1-PgE1572-4,CREC-2015-11-02,,8152,231,SPEAKING,H,114,C000754,"Cooper, Jim",TN,D,"Cooper, Jim",Mr. COOPER,Jim Cooper,James Cooper
CREC-2015-11-02-pt1-PgE1572-5,CREC-2015-11-02,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-11-02-pt1-PgE1572-6,CREC-2015-11-02,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",Mr. COFFMAN,Mike Coffman,
CREC-2015-11-02-pt1-PgE1573,CREC-2015-11-02,,7849,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2015-11-02-pt1-PgE1573-4,CREC-2015-11-02,,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2015-11-02-pt1-PgE1573-2,CREC-2015-11-02,,7876,1643,SPEAKING,H,114,C001045,"Crenshaw, Ander",FL,R,"Crenshaw, Ander",Mr. CRENSHAW,Ander Crenshaw,
CREC-2015-11-02-pt1-PgE1573-3,CREC-2015-11-02,,8178,1955,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,"Olson, Pete",Mr. OLSON,Pete Olson,
CREC-2015-11-02-pt1-PgE1573-5,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgD1162,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgD1162-2,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgD1163,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgD1162-3,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgD1165,CREC-2015-11-02,,,,,,,,,,,,,,
CREC-2015-11-02-pt1-PgD1164,CREC-2015-11-02,,,,,,,,,,,,,,
