granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-07-08-pt1-PgH4574-4,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-5,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-6,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-7,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-8,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-9,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-10,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-11,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-12,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-13,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-14,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-15,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-16,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-18,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-17,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-19,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-20,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-21,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-22,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-23,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-24,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4575-2,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgE1065-2,CREC-2016-07-08,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2016-07-08-pt1-PgH4575,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgH4574-25,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgE1065-3,CREC-2016-07-08,,7822,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,"Farr, Sam",,Mr. FARR,Sam Farr
CREC-2016-07-08-pt1-PgE1065-4,CREC-2016-07-08,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-08-pt1-PgE1065-5,CREC-2016-07-08,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-07-08-pt1-PgE1066-2,CREC-2016-07-08,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-07-08-pt1-PgE1066,CREC-2016-07-08,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Sanford Bishop,Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr."
CREC-2016-07-08-pt1-PgE1066-4,CREC-2016-07-08,,7885,1840,SPEAKING,H,114,B001260,"Buchanan, Vern",FL,R,"Buchanan, Vern",,Mr. BUCHANAN,Vern Buchanan
CREC-2016-07-08-pt1-PgE1066-3,CREC-2016-07-08,,,2145,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,"Kuster, Ann M.",Ms. Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2016-07-08-pt1-PgE1069,CREC-2016-07-08,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-07-08-pt1-PgE1069-2,CREC-2016-07-08,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-07-08-pt1-PgE1069-3,CREC-2016-07-08,,8196,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",,Mr. HURT of Virginia,Robert Hurt
CREC-2016-07-08-pt1-PgE1069-4,CREC-2016-07-08,,,2162,SPEAKING,H,114,O000170,"O'Rourke, Beto",TX,D,"O'Rourke, Beto",,Mr. O'ROURKE,Beto O'Rourke
CREC-2016-07-08-pt1-PgE1069-5,CREC-2016-07-08,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2016-07-08-pt1-PgE1069-6,CREC-2016-07-08,,8196,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",,Mr. HURT of Virginia,Robert Hurt
CREC-2016-07-08-pt1-PgE1069-7,CREC-2016-07-08,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-08-pt1-PgE1070-2,CREC-2016-07-08,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-07-08-pt1-PgE1070,CREC-2016-07-08,,7929,1588,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2016-07-08-pt1-PgE1070-3,CREC-2016-07-08,,8119,1469,SPEAKING,H,114,B001227,"Brady, Robert A.",PA,D,"Brady, Robert A.",Robert Brady,Mr. BRADY of Pennsylvania,Robert A. Brady
CREC-2016-07-08-pt1-PgE1070-4,CREC-2016-07-08,,,2162,SPEAKING,H,114,O000170,"O'Rourke, Beto",TX,D,"O'Rourke, Beto",,Mr. O'ROURKE,Beto O'Rourke
CREC-2016-07-08-pt1-PgE1071,CREC-2016-07-08,,7819,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,"Eshoo, Anna G.",Anna Eshoo,Ms. ESHOO,Anna G. Eshoo
CREC-2016-07-08-pt1-PgE1071-2,CREC-2016-07-08,,8022,2035,SPEAKING,H,114,P000601,"Palazzo, Steven M.",MS,R,"Palazzo, Steven M.",Mr. Steven Palazzo,Mr. PALAZZO,Steven M. Palazzo
CREC-2016-07-08-pt1-PgE1071-3,CREC-2016-07-08,,7892,1777,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,"Wasserman Schultz, Debbie",,Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz
CREC-2016-07-08-pt1-PgE1071-4,CREC-2016-07-08,,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,"Newhouse, Dan",,Mr. NEWHOUSE,Dan Newhouse
CREC-2016-07-08-pt1-PgE1071-6,CREC-2016-07-08,,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2016-07-08-pt1-PgE1071-5,CREC-2016-07-08,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-07-08-pt1-PgE1071-7,CREC-2016-07-08,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-07-08-pt1-PgE1072,CREC-2016-07-08,,8194,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Robert Scott,Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott"
CREC-2016-07-08-pt1-PgE1073,CREC-2016-07-08,,7948,2019,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,"Young, Todd",Mr. Todd C. Young,Mr. YOUNG of Indiana,Todd Young
CREC-2016-07-08-pt1-PgE1073-2,CREC-2016-07-08,,8196,2069,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",,Mr. HURT of Virginia,Robert Hurt
CREC-2016-07-08-pt1-PgE1073-3,CREC-2016-07-08,,,2243,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,"Bost, Mike",,Mr. BOST,Mike Bost
CREC-2016-07-08-pt1-PgE1073-4,CREC-2016-07-08,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-07-08-pt1-PgE1073-5,CREC-2016-07-08,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-07-08-pt1-PgE1073-6,CREC-2016-07-08,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Sanford Bishop,Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr."
CREC-2016-07-08-pt1-PgE1074,CREC-2016-07-08,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-08-pt1-PgE1075,CREC-2016-07-08,,7866,1583,SPEAKING,H,114,L000557,"Larson, John B.",CT,D,"Larson, John B.",John Larson,Mr. LARSON of Connecticut,John B. Larson
CREC-2016-07-08-pt1-PgE1075-2,CREC-2016-07-08,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-07-08-pt1-PgE1075-3,CREC-2016-07-08,,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-07-08-pt1-PgE1075-4,CREC-2016-07-08,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-07-08-pt1-PgE1076,CREC-2016-07-08,,8022,2035,SPEAKING,H,114,P000601,"Palazzo, Steven M.",MS,R,"Palazzo, Steven M.",Mr. Steven Palazzo,Mr. PALAZZO,Steven M. Palazzo
CREC-2016-07-08-pt1-PgE1076-2,CREC-2016-07-08,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-07-08-pt1-PgE1076-3,CREC-2016-07-08,,8218,1041,SPEAKING,H,114,S000244,"Sensenbrenner, F. James, Jr.",WI,R,"Sensenbrenner, F. James, Jr.",F. James Sensenbrenner Jr.,Mr. SENSENBRENNER,"F. James Sensenbrenner, Jr."
CREC-2016-07-08-pt1-PgD765,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgD765-2,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgD765-3,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgD767,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgD767-2,CREC-2016-07-08,,,,,,,,,,,,,,
CREC-2016-07-08-pt1-PgD767-3,CREC-2016-07-08,,,,,,,,,,,,,,
