granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-01-21-pt1-PgS162-2,CREC-2016-01-21,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-01-21-pt1-PgS162-3,CREC-2016-01-21,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-01-21-pt1-PgS162-4,CREC-2016-01-21,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2016-01-21-pt1-PgS163,CREC-2016-01-21,,,,,,,,,,,,,,
CREC-2016-01-21-pt1-PgD52,CREC-2016-01-21,,,,,,,,,,,,,,
CREC-2016-01-21-pt1-PgD53,CREC-2016-01-21,,,,,,,,,,,,,,
CREC-2016-01-21-pt1-PgD52-2,CREC-2016-01-21,,,,,,,,,,,,,,
CREC-2016-01-21-pt1-PgD53-2,CREC-2016-01-21,,,,,,,,,,,,,,
CREC-2016-01-21-pt1-PgD53-3,CREC-2016-01-21,,,,,,,,,,,,,,
CREC-2016-01-21-pt1-PgD53-4,CREC-2016-01-21,,,,,,,,,,,,,,
