granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-06-24-pt1-PgE989-4,CREC-2016-06-24,2016-06-24,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-24-pt1-PgE990,CREC-2016-06-24,2016-06-24,,7864,1912,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-06-24-pt1-PgE990-3,CREC-2016-06-24,2016-06-24,,8118,1950,SPEAKING,H,114,S001180,"Schrader, Kurt",OR,D,"Schrader, Kurt",,Mr. SCHRADER,Kurt Schrader
CREC-2016-06-24-pt1-PgE990-2,CREC-2016-06-24,2016-06-24,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2016-06-24-pt1-PgE990-4,CREC-2016-06-24,2016-06-24,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-24-pt1-PgE990-5,CREC-2016-06-24,2016-06-24,,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2016-06-24-pt1-PgE991,CREC-2016-06-24,2016-06-24,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2016-06-24-pt1-PgE991-3,CREC-2016-06-24,2016-06-24,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-24-pt1-PgE991-2,CREC-2016-06-24,2016-06-24,,8076,944,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,"Rangel, Charles B.",Charles Rangel,Mr. RANGEL,Charles B. Rangel
CREC-2016-06-24-pt1-PgE992,CREC-2016-06-24,2016-06-24,,8024,1761,SPEAKING,H,114,B001251,"Butterfield, G. K.",NC,D,"Butterfield, G. K.",,Mr. BUTTERFIELD,G. K. Butterfield
CREC-2016-06-24-pt1-PgE992-2,CREC-2016-06-24,2016-06-24,,8171,1490,SPEAKING,H,114,H000636,"Hinojosa, Ruben",TX,D,"Hinojosa, Ruben",,Mr. HINOJOSA,Ruben Hinojosa
CREC-2016-06-24-pt1-PgE992-3,CREC-2016-06-24,2016-06-24,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2016-06-24-pt1-PgE993,CREC-2016-06-24,2016-06-24,,7817,1890,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2016-06-24-pt1-PgE992-4,CREC-2016-06-24,2016-06-24,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-24-pt1-PgE993-2,CREC-2016-06-24,2016-06-24,,,2243,SPEAKING,H,114,B001295,"Bost, Mike",IL,R,"Bost, Mike",,Mr. BOST,Mike Bost
CREC-2016-06-24-pt1-PgE993-4,CREC-2016-06-24,2016-06-24,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-24-pt1-PgE993-3,CREC-2016-06-24,2016-06-24,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-06-24-pt1-PgE994,CREC-2016-06-24,2016-06-24,,8126,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,"Fitzpatrick, Michael G.",Mr. Michael Fitzpatrick,Mr. FITZPATRICK,Michael G. Fitzpatrick
CREC-2016-06-24-pt1-PgE994-2,CREC-2016-06-24,2016-06-24,,7879,800,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,"Mica, John L.",John Mica,Mr. MICA,John L. Mica
CREC-2016-06-24-pt1-PgE994-3,CREC-2016-06-24,2016-06-24,,7987,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2016-06-24-pt1-PgE995,CREC-2016-06-24,2016-06-24,,7926,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Mr. Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2016-06-24-pt1-PgE994-4,CREC-2016-06-24,2016-06-24,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-24-pt1-PgE995-2,CREC-2016-06-24,2016-06-24,,7879,800,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,"Mica, John L.",John Mica,Mr. MICA,John L. Mica
CREC-2016-06-24-pt1-PgE995-3,CREC-2016-06-24,2016-06-24,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-06-24-pt1-PgE996,CREC-2016-06-24,2016-06-24,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2016-06-24-pt1-PgE996-2,CREC-2016-06-24,2016-06-24,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2016-06-24-pt1-PgE996-4,CREC-2016-06-24,2016-06-24,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-06-24-pt1-PgE996-3,CREC-2016-06-24,2016-06-24,,8076,944,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,"Rangel, Charles B.",Charles Rangel,Mr. RANGEL,Charles B. Rangel
CREC-2016-06-24-pt1-PgE997,CREC-2016-06-24,2016-06-24,,7879,800,SPEAKING,H,114,M000689,"Mica, John L.",FL,R,"Mica, John L.",John Mica,Mr. MICA,John L. Mica
CREC-2016-06-24-pt1-PgD713-2,CREC-2016-06-24,2016-06-24,,,,,,,,,,,,,,
CREC-2016-06-24-pt1-PgD713-3,CREC-2016-06-24,2016-06-24,,,,,,,,,,,,,,
CREC-2016-06-24-pt1-PgD713-4,CREC-2016-06-24,2016-06-24,,,,,,,,,,,,,,
CREC-2016-06-24-pt1-PgD713-5,CREC-2016-06-24,2016-06-24,,,,,,,,,,,,,,
CREC-2016-06-24-pt1-PgD713-6,CREC-2016-06-24,2016-06-24,,,,,,,,,,,,,,
CREC-2016-06-24-pt1-PgD713,CREC-2016-06-24,2016-06-24,,,,,,,,,,,,,,
