granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-12-07-pt1-PgH7287-3,CREC-2016-12-07,2016-12-07,,62,SPEAKING,H,114,B000213,"Barton, Joe",TX,R,8162,"Barton, Joe",Joe L. Barton,Mr. BARTON,Joe Barton
CREC-2016-12-07-pt1-PgH7287-4,CREC-2016-12-07,2016-12-07,,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,7860,"Polis, Jared",,Mr. POLIS,Jared Polis
CREC-2016-12-07-pt1-PgH7287-5,CREC-2016-12-07,2016-12-07,,2275,SPEAKING,H,114,N000189,"Newhouse, Dan",WA,R,,"Newhouse, Dan",,Mr. NEWHOUSE,Dan Newhouse
CREC-2016-12-07-pt1-PgH7288-2,CREC-2016-12-07,2016-12-07,,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,8177,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2016-12-07-pt1-PgH7288,CREC-2016-12-07,2016-12-07,,2032,SPEAKING,H,114,H001053,"Hartzler, Vicky",MO,R,8012,"Hartzler, Vicky",,Mrs. HARTZLER,Vicky Hartzler
CREC-2016-12-07-pt1-PgH7288-3,CREC-2016-12-07,2016-12-07,,2026,SPEAKING,H,114,H001052,"Harris, Andy",MD,R,7976,"Harris, Andy",,Mr. HARRIS,Andy Harris
CREC-2016-12-07-pt1-PgH7292,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7288-4,CREC-2016-12-07,2016-12-07,,2197,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,,"Byrne, Bradley",,Mr. BYRNE,Bradley Byrne
CREC-2016-12-07-pt1-PgH7288-4,CREC-2016-12-07,2016-12-07,,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,7895,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-12-07-pt1-PgH7288-4,CREC-2016-12-07,2016-12-07,,1510,SPEAKING,H,114,P000096,"Pascrell, Bill, Jr.",NJ,D,8050,"Pascrell, Bill, Jr.",William Pascrell,Mr. PASCRELL,"Bill Pascrell, Jr."
CREC-2016-12-07-pt1-PgH7292-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7297,CREC-2016-12-07,2016-12-07,,1256,SPEAKING,H,114,Y000033,"Young, Don",AK,R,7785,"Young, Don",Don E. Young,Mr. YOUNG of Alaska,Don Young
CREC-2016-12-07-pt1-PgH7297,CREC-2016-12-07,2016-12-07,,1962,SPEAKING,H,114,S001177,"Sablan, Gregorio Kilili Camacho",MP,D,8018,"Sablan, Gregorio Kilili Camacho",Gregorio Sablan,Mr. SABLAN,Gregorio Kilili Camacho Sablan
CREC-2016-12-07-pt1-PgH7297,CREC-2016-12-07,2016-12-07,,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,8048,"Pallone, Frank, Jr.",Frank Pallone,Mr. PALLONE,"Frank Pallone, Jr."
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,1256,SPEAKING,H,114,Y000033,"Young, Don",AK,R,7785,"Young, Don",Don E. Young,Mr. YOUNG of Alaska,Don Young
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,1962,SPEAKING,H,114,S001177,"Sablan, Gregorio Kilili Camacho",MP,D,8018,"Sablan, Gregorio Kilili Camacho",Gregorio Sablan,Mr. SABLAN,Gregorio Kilili Camacho Sablan
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,8194,"Scott, Robert C. ""Bobby""",Robert Scott,Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott"
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,8164,"Brady, Kevin",,Mr. BRADY of Texas,Kevin Brady
CREC-2016-12-07-pt1-PgH7298,CREC-2016-12-07,2016-12-07,,1256,SPEAKING,H,114,Y000033,"Young, Don",AK,R,7785,"Young, Don",Don E. Young,Mr. YOUNG of Alaska,Don Young
CREC-2016-12-07-pt1-PgH7298,CREC-2016-12-07,2016-12-07,,1962,SPEAKING,H,114,S001177,"Sablan, Gregorio Kilili Camacho",MP,D,8018,"Sablan, Gregorio Kilili Camacho",Gregorio Sablan,Mr. SABLAN,Gregorio Kilili Camacho Sablan
CREC-2016-12-07-pt1-PgH7298,CREC-2016-12-07,2016-12-07,,2112,SPEAKING,H,114,V000130,"Vargas, Juan",CA,D,,"Vargas, Juan",,Mr. VARGAS,Juan Vargas
CREC-2016-12-07-pt1-PgH7299,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7301,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7299-2,CREC-2016-12-07,2016-12-07,,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,7895,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-12-07-pt1-PgH7301-2,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7302,CREC-2016-12-07,2016-12-07,,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,8148,"Roe, David P.",Mr. David Roe,Mr. ROE of Tennessee,David P. Roe
CREC-2016-12-07-pt1-PgH7302,CREC-2016-12-07,2016-12-07,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-12-07-pt1-PgH7302,CREC-2016-12-07,2016-12-07,,2156,SPEAKING,H,114,M001190,"Mullin, Markwayne",OK,R,,"Mullin, Markwayne",,Mr. MULLIN,Markwayne Mullin
CREC-2016-12-07-pt1-PgH7303,CREC-2016-12-07,2016-12-07,,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,8148,"Roe, David P.",Mr. David Roe,Mr. ROE of Tennessee,David P. Roe
CREC-2016-12-07-pt1-PgH7303,CREC-2016-12-07,2016-12-07,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-12-07-pt1-PgH7303,CREC-2016-12-07,2016-12-07,,1793,SPEAKING,H,114,F000449,"Fortenberry, Jeff",NE,R,8038,"Fortenberry, Jeff",,Mr. FORTENBERRY,Jeff Fortenberry
CREC-2016-12-07-pt1-PgH7303,CREC-2016-12-07,2016-12-07,,2257,SPEAKING,H,114,A000373,"Ashford, Brad",NE,D,,"Ashford, Brad",,Mr. ASHFORD,Brad Ashford
CREC-2016-12-07-pt1-PgH7303,CREC-2016-12-07,2016-12-07,,2242,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2016-12-07-pt1-PgH7310,CREC-2016-12-07,2016-12-07,,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,8129,"Barletta, Lou",,Mr. BARLETTA,Lou Barletta
CREC-2016-12-07-pt1-PgH7310,CREC-2016-12-07,2016-12-07,,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,8156,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2016-12-07-pt1-PgH7306,CREC-2016-12-07,2016-12-07,,2270,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",,Mr. BABIN,Brian Babin
CREC-2016-12-07-pt1-PgH7306,CREC-2016-12-07,2016-12-07,,1894,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,7979,"Edwards, Donna F.",Ms. Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2016-12-07-pt1-PgH7306,CREC-2016-12-07,2016-12-07,,1075,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,8177,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2016-12-07-pt1-PgH7306,CREC-2016-12-07,2016-12-07,,599,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,8186,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2016-12-07-pt1-PgH7312,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7312-2,CREC-2016-12-07,2016-12-07,,1956,SPEAKING,H,114,C001076,"Chaffetz, Jason",UT,R,8191,"Chaffetz, Jason",,Mr. CHAFFETZ,Jason Chaffetz
CREC-2016-12-07-pt1-PgH7312-2,CREC-2016-12-07,2016-12-07,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Mrs. Brenda Lawrence,Mrs. LAWRENCE,Brenda L. Lawrence
CREC-2016-12-07-pt1-PgH7324,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7325,CREC-2016-12-07,2016-12-07,,2203,SPEAKING,H,114,B001290,"Brat, Dave",VA,R,,"Brat, Dave",,Mr. BRAT,Dave Brat
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,1749,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,8161,"Hensarling, Jeb",,Mr. HENSARLING,Jeb Hensarling
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,7840,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,1931,SPEAKING,H,114,L000569,"Luetkemeyer, Blaine",MO,R,8017,"Luetkemeyer, Blaine",,Mr. LUETKEMEYER,Blaine Luetkemeyer
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,1790,SPEAKING,H,114,C001061,"Cleaver, Emanuel",MO,D,8013,"Cleaver, Emanuel",,Mr. CLEAVER,Emanuel Cleaver
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,1758,SPEAKING,H,114,N000182,"Neugebauer, Randy",TX,R,8175,"Neugebauer, Randy",,Mr. NEUGEBAUER,Randy Neugebauer
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,729,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,8075,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,2028,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,7987,"Huizenga, Bill",,Mr. HUIZENGA of Michigan,Bill Huizenga
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,2170,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,,"Heck, Denny",,Mr. HECK of Washington,Denny Heck
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,2072,SPEAKING,H,114,D000614,"Duffy, Sean P.",WI,R,8220,"Duffy, Sean P.",Mr. Sean Duffy,Mr. DUFFY,Sean P. Duffy
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,1738,SPEAKING,H,114,P000588,"Pearce, Stevan",NM,R,8057,"Pearce, Stevan",,Mr. PEARCE,Stevan Pearce
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,2137,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,,"Wagner, Ann",,Mrs. WAGNER,Ann Wagner
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,2131,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,,"Barr, Andy",,Mr. BARR,Andy Barr
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,2165,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,2116,SPEAKING,H,114,D000621,"DeSantis, Ron",FL,R,,"DeSantis, Ron",,Mr. DeSANTIS,Ron DeSantis
CREC-2016-12-07-pt1-PgH7326-2,CREC-2016-12-07,2016-12-07,,1748,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,8154,"Blackburn, Marsha",,Mrs. BLACKBURN,Marsha Blackburn
CREC-2016-12-07-pt1-PgH7326,CREC-2016-12-07,2016-12-07,,1664,SPEAKING,H,114,T000462,"Tiberi, Patrick J.",OH,R,8102,"Tiberi, Patrick J.",Patrick Tiberi,Mr. TIBERI,Patrick J. Tiberi
CREC-2016-12-07-pt1-PgH7327,CREC-2016-12-07,2016-12-07,,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,7890,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-12-07-pt1-PgH7328,CREC-2016-12-07,2016-12-07,,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,7890,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-12-07-pt1-PgH7328-2,CREC-2016-12-07,2016-12-07,,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,7890,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-12-07-pt1-PgH7328-3,CREC-2016-12-07,2016-12-07,,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,7890,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-12-07-pt1-PgH7328-5,CREC-2016-12-07,2016-12-07,,2040,SPEAKING,H,114,H001055,"Heck, Joseph J.",NV,R,8061,"Heck, Joseph J.",Mr. Joseph Heck,Mr. HECK of Nevada,Joseph J. Heck
CREC-2016-12-07-pt1-PgH7328-5,CREC-2016-12-07,2016-12-07,,1641,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,7858,"Davis, Susan A.",Susan Davis,Mrs. DAVIS of California,Susan A. Davis
CREC-2016-12-07-pt1-PgH7328-5,CREC-2016-12-07,2016-12-07,,2090,SPEAKING,H,114,A000369,"Amodei, Mark E.",NV,R,8366,"Amodei, Mark E.",Mr. Mark Amodei,Mr. AMODEI,Mark E. Amodei
CREC-2016-12-07-pt1-PgH7328-5,CREC-2016-12-07,2016-12-07,,1155,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,8755,"Thornberry, Mac",William Thornberry,Mr. THORNBERRY,Mac Thornberry
CREC-2016-12-07-pt1-PgH7328-4,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7330,CREC-2016-12-07,2016-12-07,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-12-07-pt1-PgH7330,CREC-2016-12-07,2016-12-07,,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,8156,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2016-12-07-pt1-PgH7330,CREC-2016-12-07,2016-12-07,,850,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,8069,"Nadler, Jerrold",,Mr. NADLER,Jerrold Nadler
CREC-2016-12-07-pt1-PgH7330,CREC-2016-12-07,2016-12-07,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-07-pt1-PgH7330,CREC-2016-12-07,2016-12-07,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",John Conyers Jr.,Mr. CONYERS,"John Conyers, Jr."
CREC-2016-12-07-pt1-PgH7333,CREC-2016-12-07,2016-12-07,,,,,,,,,,,,,,
CREC-2016-12-07-pt1-PgH7333-2,CREC-2016-12-07,2016-12-07,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-12-07-pt1-PgH7333-2,CREC-2016-12-07,2016-12-07,,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,8157,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2016-12-07-pt1-PgH7333-2,CREC-2016-12-07,2016-12-07,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-07-pt1-PgH7333-2,CREC-2016-12-07,2016-12-07,,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,8046,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2016-12-07-pt1-PgH7343,CREC-2016-12-07,2016-12-07,,446,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,8197,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-12-07-pt1-PgH7343,CREC-2016-12-07,2016-12-07,,229,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,7999,"Conyers, John, Jr.",John Conyers Jr.,Mr. CONYERS,"John Conyers, Jr."
CREC-2016-12-07-pt1-PgH7343,CREC-2016-12-07,2016-12-07,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-07-pt1-PgH7343,CREC-2016-12-07,2016-12-07,,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,7902,"Lewis, John",,Mr. LEWIS,John Lewis
