granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-01-25-pt1-PgE54-6,CREC-2016-01-25,BILLS,Congressional Bills,,2040,114,S
CREC-2016-01-25-pt1-PgE54-6,CREC-2016-01-25,BILLS,Congressional Bills,,2446,114,S
CREC-2016-01-25-pt1-PgD58,CREC-2016-01-25,,,,,,
CREC-2016-01-25-pt1-PgD58-4,CREC-2016-01-25,,,,,,
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,28,114,SCONRES
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,29,114,SCONRES
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,590,114,HRES
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,607,114,S
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,2422,114,S
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,3662,114,HR
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,3762,114,HR
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,4393,114,HR
CREC-2016-01-25-pt1-PgD58-3,CREC-2016-01-25,BILLS,Congressional Bills,,4394,114,HR
CREC-2016-01-25-pt1-PgD58-2,CREC-2016-01-25,,,,,,
CREC-2016-01-25-pt1-PgD58-5,CREC-2016-01-25,,,,,,
CREC-2016-01-25-pt1-PgD59,CREC-2016-01-25,BILLS,Congressional Bills,,2012,114,S
