granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-04-27-pt1-PgH2004,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2016-04-27-pt1-PgH2004-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,B001282,"Barr, Andy",KY,R,"Barr, Andy",Mr. BARR,Andy Barr,
CREC-2016-04-27-pt1-PgH2005,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2005-2,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2005-3,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2005-5,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2005-4,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2005-6,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2016-04-27-pt1-PgH2005-7,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2005-8,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,"Crawford, Eric A. ""Rick""",Mr. CRAWFORD,"Eric A. ""Rick"" Crawford",Eric Crawford
CREC-2016-04-27-pt1-PgH2005-9,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2016-04-27-pt1-PgH2005-10,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,L000573,"Labrador, Raul R.",ID,R,"Labrador, Raul R.",Mr. LABRADOR,Raul R. Labrador,Raul Labrador
CREC-2016-04-27-pt1-PgH2006,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,David Cicilline
CREC-2016-04-27-pt1-PgH2006-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-04-27-pt1-PgH2006-3,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",Ms. JUDY CHU of California,Judy Chu,
CREC-2016-04-27-pt1-PgH2006-4,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2016-04-27-pt1-PgH2006-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",Mr. QUIGLEY,Mike Quigley,
CREC-2016-04-27-pt1-PgH2007,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2016-04-27-pt1-PgH2006-6,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S001192,"Stewart, Chris",UT,R,"Stewart, Chris",Mr. STEWART,Chris Stewart,
CREC-2016-04-27-pt1-PgH2007-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2016-04-27-pt1-PgH2007-4,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,"Blackburn, Marsha",Mrs. BLACKBURN,Marsha Blackburn,
CREC-2016-04-27-pt1-PgH2007-3,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,"Foster, Bill",Mr. FOSTER,Bill Foster,
CREC-2016-04-27-pt1-PgH2007-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",Ms. SPEIER,Jackie Speier,
CREC-2016-04-27-pt1-PgH2007-6,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-04-27-pt1-PgH2008,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
CREC-2016-04-27-pt1-PgH2008-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-04-27-pt1-PgH2008-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2016-04-27-pt1-PgH2008-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2016-04-27-pt1-PgH2008-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa DeLauro
CREC-2016-04-27-pt1-PgH2014,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,"Reichert, David G.",Mr. REICHERT,David G. Reichert,David Reichert
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",Mr. PAULSEN,Erik Paulsen,
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,"Blum, Rod",Mr. BLUM,Rod Blum,
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-04-27-pt1-PgH2014-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,"Rokita, Todd",Mr. ROKITA,Todd Rokita,
CREC-2016-04-27-pt1-PgH2019,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-04-27-pt1-PgH2019,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert W. Goodlatte
CREC-2016-04-27-pt1-PgH2019,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-27-pt1-PgH2019,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert W. Goodlatte
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,"Yoder, Kevin",Mr. YODER,Kevin Yoder,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,"Nadler, Jerrold",Mr. NADLER,Jerrold Nadler,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S000051,"Sanford, Mark",SC,R,"Sanford, Mark",Mr. SANFORD,Mark Sanford,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,"DelBene, Suzan K.",Ms. DelBENE,Suzan K. DelBene,Suzan DelBene
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,"Scalise, Steve",Mr. SCALISE,Steve Scalise,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-27-pt1-PgH2022,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,"Babin, Brian",Mr. BABIN,Brian Babin,
CREC-2016-04-27-pt1-PgH2034,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2028,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert Goodlatte
CREC-2016-04-27-pt1-PgH2028,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,"Goodlatte, Bob",Mr. GOODLATTE,Bob Goodlatte,Robert W. Goodlatte
CREC-2016-04-27-pt1-PgH2028,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C000714,"Conyers, John, Jr.",MI,D,"Conyers, John, Jr.",Mr. CONYERS,"John Conyers, Jr.",John Conyers
CREC-2016-04-27-pt1-PgH2028,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-04-27-pt1-PgH2028,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,"Nadler, Jerrold",Mr. NADLER,Jerrold Nadler,
CREC-2016-04-27-pt1-PgH2028,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Hakeem Jeffries
CREC-2016-04-27-pt1-PgH2028,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-27-pt1-PgH2035,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,H001051,"Hanna, Richard L.",NY,R,"Hanna, Richard L.",Mr. HANNA,Richard L. Hanna,Richard Hanna
CREC-2016-04-27-pt1-PgH2035-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,H001051,"Hanna, Richard L.",NY,R,"Hanna, Richard L.",Mr. HANNA,Richard L. Hanna,Richard Hanna
CREC-2016-04-27-pt1-PgH2036,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2016-04-27-pt1-PgH2046,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,M001157,"McCaul, Michael T.",TX,R,"McCaul, Michael T.",Mr. McCAUL,Michael T. McCaul,Michael McCaul
CREC-2016-04-27-pt1-PgH2047,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",Ms. SINEMA,Kyrsten Sinema,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,"Hurt, Robert",Mr. HURT of Virginia,Robert Hurt,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000548,"Garrett, Scott",NJ,R,"Garrett, Scott",Mr. GARRETT,Scott Garrett,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",Mr. HUIZENGA of Michigan,Bill Huizenga,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",Mr. HULTGREN,Randy Hultgren,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,"Schweikert, David",Mr. SCHWEIKERT,David Schweikert,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Ryan Costello
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2016-04-27-pt1-PgH2037,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2016-04-27-pt1-PgH2047-3,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-04-27-pt1-PgH2047-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-04-27-pt1-PgH2047-4,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,"Lujan Grisham, Michelle",Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham,
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Marcia Fudge
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,D000623,"DeSaulnier, Mark",CA,D,"DeSaulnier, Mark",Mr. DeSAULNIER,Mark DeSaulnier,
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-04-27-pt1-PgH2054,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001097,"Cardenas, Tony",CA,D,"Cardenas, Tony",Mr. CARDENAS,Tony Cardenas,
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,Y000065,"Yoho, Ted S.",FL,R,"Yoho, Ted S.",Mr. YOHO,Ted S. Yoho,Ted Yoho
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,,,,,,Mrs. McMORRIS RODGERS,,
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,L000584,"Love, Mia B.",UT,R,"Love, Mia B.",Mrs. LOVE,Mia B. Love,Mia Love
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,"Weber, Randy K. Sr.",Mr. WEBER of Texas,"Randy K. Weber, Sr.",Randy Weber
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,"Weber, Randy K. Sr.",Mr. WEBER of Texas,"Randy K. Weber, Sr.",Randy K. Weber
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",Mr. BENISHEK,Dan Benishek,
CREC-2016-04-27-pt1-PgH2047-5,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,K000362,"King, Steve",IA,R,"King, Steve",Mr. KING of Iowa,Steve King,
CREC-2016-04-27-pt1-PgH2059,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,F000449,"Fortenberry, Jeff",NE,R,"Fortenberry, Jeff",Mr. FORTENBERRY,Jeff Fortenberry,
CREC-2016-04-27-pt1-PgH2065,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2062,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2016-04-27-pt1-PgH2062,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000410,"Green, Gene",TX,D,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2016-04-27-pt1-PgH2065-2,CREC-2016-04-27,2016-04-27,,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2016-04-27-pt1-PgH2065-3,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2065-4,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-2,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-3,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-5,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-4,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-6,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-7,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-8,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-9,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2066-10,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067-2,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067-3,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067-4,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067-5,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067-7,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067-6,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgH2067-8,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgS2465,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgS-FrontMatter,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgS2465-2,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgS2465-3,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgS2465-5,CREC-2016-04-27,2016-04-27,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-04-27-pt1-PgS2465-5,CREC-2016-04-27,2016-04-27,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-04-27-pt1-PgS2465-4,CREC-2016-04-27,2016-04-27,,,,,,,,,,,,
CREC-2016-04-27-pt1-PgS2465-6,CREC-2016-04-27,2016-04-27,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
