granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-09-21-pt1-PgS6822-2,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6822-2,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,"Enzi, Michael B.",Michael Enzi,Mr. ENZI,Michael B. Enzi
CREC-2015-09-21-pt1-PgS6848-2,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,"Inhofe, James M.",Jim Inhofe,Mr. INHOFE,James M. Inhofe
CREC-2015-09-21-pt1-PgS6848,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,C000880,"Crapo, Mike",ID,R,"Crapo, Mike",,Mr. CRAPO,Mike Crapo
CREC-2015-09-21-pt1-PgS6848-3,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,M000639,"Menendez, Robert",NJ,D,"Menendez, Robert",,Mr. MENENDEZ,Robert Menendez
CREC-2015-09-21-pt1-PgS6848-4,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-2,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-3,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-5,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-4,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-6,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-8,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-7,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-9,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6850,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6851,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6849-10,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6851-2,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6851-3,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,"Casey, Robert P., Jr.",Bob Casey,Mr. CASEY,Robert P. Casey Jr.
CREC-2015-09-21-pt1-PgS6851-4,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6851-5,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6852,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6855,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6855,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Susan Collins,Ms. COLLINS,Susan M. Collins
CREC-2015-09-21-pt1-PgS6855-2,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6855-3,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6855-4,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgS6855-5,CREC-2015-09-21,2015-09-21,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-09-21-pt1-PgE1331,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgD995,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgS6855-6,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgD996-2,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgD996-3,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgD996,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgD996-4,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgD996-5,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
CREC-2015-09-21-pt1-PgD997,CREC-2015-09-21,2015-09-21,,,,,,,,,,,,
