granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-06-16-pt1-PgH4431-5,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4431-7,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4431-6,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4431-8,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4431-9,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4432,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4431-10,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4432-2,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4432-4,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4432-5,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4432-3,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgH4433,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgS4171,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgS-FrontMatter,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgS4171-2,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgS4171-4,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgS4171-3,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgS4171-5,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-06-16-pt1-PgS4171-5,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-06-16-pt1-PgS4185,CREC-2015-06-16,2015-06-16,,,,,,,,,,,,
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John Reed,Mr. REED,Jack Reed
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John F. Reed,Mr. REED,Jack Reed
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,"Klobuchar, Amy",,Ms. KLOBUCHAR,Amy Klobuchar
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",,Mr. GRASSLEY,Chuck Grassley
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,I000024,"Inhofe, James M.",OK,R,"Inhofe, James M.",Jim Inhofe,Mr. INHOFE,James M. Inhofe
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,"Gillibrand, Kirsten E.",Kirsten Gillibrand,Mrs. GILLIBRAND,Kirsten E. Gillibrand
CREC-2015-06-16-pt1-PgS4173,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,M001170,"McCaskill, Claire",MO,D,"McCaskill, Claire",,Mrs. McCASKILL,Claire McCaskill
CREC-2015-06-16-pt1-PgS4194,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",,Mr. LANKFORD,James Lankford
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,E000295,"Ernst, Joni",IA,R,"Ernst, Joni",,Mrs. ERNST,Joni Ernst
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John Reed,Mr. REED,Jack Reed
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",John F. Reed,Mr. REED,Jack Reed
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,"Gillibrand, Kirsten E.",Kirsten Gillibrand,Mrs. GILLIBRAND,Kirsten E. Gillibrand
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,G000359,"Graham, Lindsey",SC,R,"Graham, Lindsey",,Mr. GRAHAM,Lindsey Graham
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,"Wicker, Roger F.",Roger Wicker,Mr. WICKER,Roger F. Wicker
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney McCain,Mr. McCAIN,John McCain
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,"Ayotte, Kelly",,Ms. AYOTTE,Kelly Ayotte
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",,Mr. WYDEN,Ron Wyden
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",,Mr. VITTER,David Vitter
CREC-2015-06-16-pt1-PgS4185-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,"Markey, Edward J.",Edward Markey,Mr. MARKEY,Edward J. Markey
CREC-2015-06-16-pt1-PgS4194-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,M000133,"Markey, Edward J.",MA,D,"Markey, Edward J.",Edward Markey,Mr. MARKEY,Edward J. Markey
CREC-2015-06-16-pt1-PgS4196,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,"Sanders, Bernard",Bernie Sanders,Mr. SANDERS,Bernard Sanders
CREC-2015-06-16-pt1-PgS4195,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,T000250,"Thune, John",SD,R,"Thune, John",,Mr. THUNE,John Thune
CREC-2015-06-16-pt1-PgS4196-3,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",,Mr. PORTMAN,Rob Portman
CREC-2015-06-16-pt1-PgS4196-2,CREC-2015-06-16,2015-06-16,,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,"Sanders, Bernard",Bernie Sanders,Mr. SANDERS,Bernard Sanders
