granuleId,packageId,date,members,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,gpoId,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-02-25-pt1-PgH1122-4,CREC-2015-02-25,2015-02-25,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2015-02-25-pt1-PgH1122-3,CREC-2015-02-25,2015-02-25,,1688,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,8142,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-02-25-pt1-PgH1122-5,CREC-2015-02-25,2015-02-25,,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,8123,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-02-25-pt1-PgH1123,CREC-2015-02-25,2015-02-25,,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,7493,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2015-02-25-pt1-PgH1123-2,CREC-2015-02-25,2015-02-25,,2009,SPEAKING,H,114,S001189,"Scott, Austin",GA,R,7905,"Scott, Austin",Mr. AUSTIN SCOTT of Georgia,Austin Scott,
CREC-2015-02-25-pt1-PgH1123-5,CREC-2015-02-25,2015-02-25,,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,7828,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2015-02-25-pt1-PgH1123-6,CREC-2015-02-25,2015-02-25,,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,7930,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-02-25-pt1-PgH1123-4,CREC-2015-02-25,2015-02-25,,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,8766,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2015-02-25-pt1-PgH1123-3,CREC-2015-02-25,2015-02-25,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Ms. Elizabeth Esty
CREC-2015-02-25-pt1-PgH1124-2,CREC-2015-02-25,2015-02-25,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2015-02-25-pt1-PgH1124,CREC-2015-02-25,2015-02-25,,1908,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,7809,"McClintock, Tom",Mr. McCLINTOCK,Tom McClintock,
CREC-2015-02-25-pt1-PgH1123-7,CREC-2015-02-25,2015-02-25,,1999,SPEAKING,H,114,C001083,"Carney, John C., Jr.",DE,D,7872,"Carney, John C., Jr.",Mr. CARNEY,"John C. Carney, Jr.",John Carney Jr.
CREC-2015-02-25-pt1-PgH1124-3,CREC-2015-02-25,2015-02-25,,1981,SPEAKING,H,114,S001188,"Stutzman, Marlin A.",IN,R,7942,"Stutzman, Marlin A.",Mr. STUTZMAN,Marlin A. Stutzman,Mr. Marlin Stutzman
CREC-2015-02-25-pt1-PgH1124-4,CREC-2015-02-25,2015-02-25,,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,7840,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-02-25-pt1-PgH1124-5,CREC-2015-02-25,2015-02-25,,2027,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,7986,"Benishek, Dan",Mr. BENISHEK,Dan Benishek,
CREC-2015-02-25-pt1-PgH1125,CREC-2015-02-25,2015-02-25,,2089,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,8360,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2015-02-25-pt1-PgH1125-2,CREC-2015-02-25,2015-02-25,,1748,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,8154,"Blackburn, Marsha",Mrs. BLACKBURN,Marsha Blackburn,
CREC-2015-02-25-pt1-PgH1125-3,CREC-2015-02-25,2015-02-25,,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,8005,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2015-02-25-pt1-PgH1125-5,CREC-2015-02-25,2015-02-25,,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,7895,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-02-25-pt1-PgH1125-4,CREC-2015-02-25,2015-02-25,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2015-02-25-pt1-PgH1126,CREC-2015-02-25,2015-02-25,,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,8041,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Mr. Frank Guinta
CREC-2015-02-25-pt1-PgH1126-2,CREC-2015-02-25,2015-02-25,,1797,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,8126,"Fitzpatrick, Michael G.",Mr. FITZPATRICK,Michael G. Fitzpatrick,Mr. Michael Fitzpatrick
CREC-2015-02-25-pt1-PgH1135,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,2008,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,7904,"Woodall, Rob",Mr. WOODALL,Rob Woodall,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,7895,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,709,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,8079,"Lowey, Nita M.",Mrs. LOWEY,Nita M. Lowey,Nita Lowey
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,322,SPEAKING,H,114,D000533,"Duncan, John J., Jr.",TN,R,8149,"Duncan, John J., Jr.",Mr. DUNCAN of Tennessee,"John J. Duncan, Jr.",John Duncan Jr.
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,2153,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,2239,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,,"Allen, Rick W.",Mr. ALLEN,Rick W. Allen,Mr. Rick Allen
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,7860,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,8099,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,905,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,7813,"Pelosi, Nancy",Ms. PELOSI,Nancy Pelosi,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,2227,SPEAKING,H,114,D000623,"DeSaulnier, Mark",CA,D,,"DeSaulnier, Mark",Mr. DeSAULNIER,Mark DeSaulnier,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,997,SPEAKING,H,114,R000486,"Roybal-Allard, Lucille",CA,D,7839,"Roybal-Allard, Lucille",Ms. ROYBAL-ALLARD,Lucille Roybal-Allard,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,1857,SPEAKING,H,114,E000288,"Ellison, Keith",MN,D,8005,"Ellison, Keith",Mr. ELLISON,Keith Ellison,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,462,SPEAKING,H,114,G000410,"Green, Gene",TX,D,8185,"Green, Gene",Mr. GENE GREEN of Texas,Gene Green,
CREC-2015-02-25-pt1-PgH1126-3,CREC-2015-02-25,2015-02-25,,2252,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,,"Lawrence, Brenda L.",Mrs. LAWRENCE,Brenda L. Lawrence,Mrs. Brenda Lawrence
CREC-2015-02-25-pt1-PgH1135-2,CREC-2015-02-25,2015-02-25,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-02-25-pt1-PgH1142,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1921,SPEAKING,H,114,J000290,"Jenkins, Lynn",KS,R,7950,"Jenkins, Lynn",Ms. JENKINS of Kansas,Lynn Jenkins,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1477,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,7927,"Davis, Danny K.",Mr. DANNY K. DAVIS of Illinois,Danny K. Davis,Danny Davis
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1560,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,8214,"Ryan, Paul D.",Mr. RYAN of Wisconsin,Paul D. Ryan,Paul Ryan
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1498,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,8216,"Kind, Ron",Mr. KIND,Ron Kind,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1848,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,7926,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Mr. Peter Roskam
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,8174,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,7827,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,7983,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,8116,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2015-02-25-pt1-PgH1135-3,CREC-2015-02-25,2015-02-25,,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,8148,"Roe, David P.",Mr. ROE of Tennessee,David P. Roe,Mr. David Roe
CREC-2015-02-25-pt1-PgH1142-2,CREC-2015-02-25,2015-02-25,,70,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,7836,"Becerra, Xavier",Mr. BECERRA,Xavier Becerra,
CREC-2015-02-25-pt1-PgH1150,CREC-2015-02-25,2015-02-25,,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,7890,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1733,SPEAKING,H,114,K000363,"Kline, John",MN,R,8002,"Kline, John",Mr. KLINE,John Kline,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1037,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,8194,"Scott, Robert C. ""Bobby""",Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott",Robert Scott
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2017,SPEAKING,H,114,R000592,"Rokita, Todd",IN,R,7943,"Rokita, Todd",Mr. ROKITA,Todd Rokita,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2092,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,8367,"Bonamici, Suzanne",Ms. BONAMICI,Suzanne Bonamici,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1670,SPEAKING,H,114,C001048,"Culberson, John Abney",TX,R,8163,"Culberson, John Abney",Mr. CULBERSON,John Abney Culberson,John Culberson
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1836,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,7867,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1895,SPEAKING,H,114,F000455,"Fudge, Marcia L.",OH,D,8101,"Fudge, Marcia L.",Ms. FUDGE,Marcia L. Fudge,Ms. Marcia Fudge
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,8028,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1641,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,7858,"Davis, Susan A.",Mrs. DAVIS of California,Susan A. Davis,Susan Davis
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2171,SPEAKING,H,114,P000607,"Pocan, Mark",WI,D,,"Pocan, Mark",Mr. POCAN,Mark Pocan,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Ms. Katherine Clark
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2201,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,,"Adams, Alma S.",Ms. ADAMS,Alma S. Adams,Ms. Alma Adams
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,8139,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,7868,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2249,SPEAKING,H,114,B001293,"Bishop, Mike",MI,R,,"Bishop, Mike",Mr. BISHOP of Michigan,Mike Bishop,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,7792,"Sewell, Terri A.",Ms. SEWELL of Alabama,Terri A. Sewell,Ms. Terri Sewell
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,7992,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2015-02-25-pt1-PgH1142-3,CREC-2015-02-25,2015-02-25,,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,7844,"Sanchez, Linda T.",Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez,Linda Sanchez
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,2015-02-25,,2144,SPEAKING,H,114,C001096,"Cramer, Kevin",ND,R,,"Cramer, Kevin",Mr. CRAMER,Kevin Cramer,
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,2015-02-25,,1989,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,7793,"Crawford, Eric A. ""Rick""",Mr. CRAWFORD,"Eric A. ""Rick"" Crawford",Mr. Eric Crawford
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,2015-02-25,,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,8158,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,2015-02-25,,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,8139,"Cicilline, David N.",Mr. CICILLINE,David N. Cicilline,Mr. David Cicilline
CREC-2015-02-25-pt1-PgH1150-2,CREC-2015-02-25,2015-02-25,,2067,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,8183,"Farenthold, Blake",Mr. FARENTHOLD,Blake Farenthold,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,2015-02-25,,2104,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,2015-02-25,,2267,SPEAKING,H,114,B001296,"Boyle, Brendan F.",PA,D,,"Boyle, Brendan F.",Mr. BRENDAN F. BOYLE of Pennsylvania,Brendan F. Boyle,Mr. Brendan Boyle
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,2015-02-25,,2230,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,,"Lieu, Ted",Mr. TED LIEU of California,Ted Lieu,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,2015-02-25,,1910,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,7860,"Polis, Jared",Mr. POLIS,Jared Polis,
CREC-2015-02-25-pt1-PgH1154,CREC-2015-02-25,2015-02-25,,2246,SPEAKING,H,114,M001196,"Moulton, Seth",MA,D,,"Moulton, Seth",Mr. MOULTON,Seth Moulton,
CREC-2015-02-25-pt1-PgH1160,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1160-2,CREC-2015-02-25,2015-02-25,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,,"Jolly, David W.",Mr. JOLLY,David W. Jolly,Mr. David Jolly
CREC-2015-02-25-pt1-PgH1161-2,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-3,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-5,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-4,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-6,CREC-2015-02-25,2015-02-25,,1791,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,8028,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-02-25-pt1-PgH1162,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1161-7,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1162-2,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-3,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-2,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-4,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-6,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-5,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-7,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-9,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-8,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-10,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-11,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-12,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-13,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-14,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-15,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-16,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-17,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-18,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-19,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1164-20,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-2,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-3,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-4,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-5,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-6,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-7,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-8,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-9,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-10,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-11,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-12,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-13,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-15,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
CREC-2015-02-25-pt1-PgH1165-16,CREC-2015-02-25,2015-02-25,,,,,,,,,,,,,,
