granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-11-16-pt1-PgH6247-2,CREC-2016-11-16,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,,"Esty, Elizabeth H.",Ms. ESTY,Elizabeth H. Esty,Elizabeth Esty
CREC-2016-11-16-pt1-PgH6247-3,CREC-2016-11-16,SPEAKING,H,114,W000820,"Walters, Mimi",CA,R,,"Walters, Mimi",Mrs. MIMI WALTERS of California,Mimi Walters,
CREC-2016-11-16-pt1-PgH6247-4,CREC-2016-11-16,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-11-16-pt1-PgH6247-6,CREC-2016-11-16,SPEAKING,H,114,W000821,"Westerman, Bruce",AR,R,,"Westerman, Bruce",Mr. WESTERMAN,Bruce Westerman,
CREC-2016-11-16-pt1-PgH6248-2,CREC-2016-11-16,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",Mr. DENHAM,Jeff Denham,
CREC-2016-11-16-pt1-PgH6247-5,CREC-2016-11-16,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",Mr. HILL,J. French Hill,J. Hill
CREC-2016-11-16-pt1-PgH6248,CREC-2016-11-16,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-11-16-pt1-PgH6248-3,CREC-2016-11-16,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,,"Davis, Rodney",Mr. RODNEY DAVIS of Illinois,Rodney Davis,
CREC-2016-11-16-pt1-PgH6248-4,CREC-2016-11-16,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
CREC-2016-11-16-pt1-PgH6248-5,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6248-6,CREC-2016-11-16,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2016-11-16-pt1-PgH6248-6,CREC-2016-11-16,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-11-16-pt1-PgH6248-6,CREC-2016-11-16,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise M. Slaughter
CREC-2016-11-16-pt1-PgH6248-6,CREC-2016-11-16,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2016-11-16-pt1-PgH6248-6,CREC-2016-11-16,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-11-16-pt1-PgH6254,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6254-3,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6254-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6254-4,CREC-2016-11-16,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-11-16-pt1-PgH6254-4,CREC-2016-11-16,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise M. Slaughter
CREC-2016-11-16-pt1-PgH6255-2,CREC-2016-11-16,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,,"Huizenga, Bill",Mr. HUIZENGA of Michigan,Bill Huizenga,
CREC-2016-11-16-pt1-PgH6255,CREC-2016-11-16,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,,"Huizenga, Bill",Mr. HUIZENGA of Michigan,Bill Huizenga,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,,"Huizenga, Bill",Mr. HUIZENGA of Michigan,Bill Huizenga,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,,"Roskam, Peter J.",Mr. ROSKAM,Peter J. Roskam,Peter Roskam
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,H001047,"Himes, James A.",CT,D,,"Himes, James A.",Mr. HIMES,James A. Himes,James Himes
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,P000523,"Price, David E.",NC,D,,"Price, David E.",Mr. PRICE of North Carolina,David E. Price,David Price
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Keith Rothfus
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,D000399,"Doggett, Lloyd",TX,D,,"Doggett, Lloyd",Mr. DOGGETT,Lloyd Doggett,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,,"Pittenger, Robert",Mr. PITTENGER,Robert Pittenger,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,,"Schweikert, David",Mr. SCHWEIKERT,David Schweikert,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",Mr. WILLIAMS,Roger Williams,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,,"Poliquin, Bruce",Mr. POLIQUIN,Bruce Poliquin,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,,"Hill, J. French",Mr. HILL,J. French Hill,J. Hill
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2016-11-16-pt1-PgH6255-3,CREC-2016-11-16,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",Mr. SWALWELL of California,Eric Swalwell,
CREC-2016-11-16-pt1-PgH6265-2,CREC-2016-11-16,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",Ms. KAPTUR,Marcy Kaptur,
CREC-2016-11-16-pt1-PgH6265,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6267,CREC-2016-11-16,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2016-11-16-pt1-PgH6265-3,CREC-2016-11-16,SPEAKING,H,114,G000556,"Grayson, Alan",FL,D,,"Grayson, Alan",Mr. GRAYSON,Alan Grayson,
CREC-2016-11-16-pt1-PgH6268,CREC-2016-11-16,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2016-11-16-pt1-PgH6268-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6269,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6269-2,CREC-2016-11-16,SPEAKING,H,114,B001250,"Bishop, Rob",UT,R,,"Bishop, Rob",Mr. BISHOP of Utah,Rob Bishop,
CREC-2016-11-16-pt1-PgH6269-3,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-3,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-4,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-6,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-5,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-7,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-8,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-10,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-11,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-9,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-12,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6271,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6270-13,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgH6271-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6387,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6387-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS-FrontMatter-3,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6387-3,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6387-4,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6387-5,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6387-6,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6387-7,CREC-2016-11-16,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-11-16-pt1-PgS6387-8,CREC-2016-11-16,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-11-16-pt1-PgS6387-8,CREC-2016-11-16,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence Nelson
CREC-2016-11-16-pt1-PgS6387-8,CREC-2016-11-16,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2016-11-16-pt1-PgS6388,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6397,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence Nelson
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Mr. NELSON,Bill Nelson,Clarence William Nelson
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,C001075,"Cassidy, Bill",LA,R,,"Cassidy, Bill",Mr. CASSIDY,Bill Cassidy,
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,M000303,"McCain, John",AZ,R,,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,K000360,"Kirk, Mark Steven",IL,R,,"Kirk, Mark Steven",Mr. KIRK,Mark Kirk,Mark Steven Kirk
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2016-11-16-pt1-PgS6388-2,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6397-2,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6398,CREC-2016-11-16,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,,"Enzi, Michael B.",Mr. ENZI,Michael B. Enzi,Michael Enzi
CREC-2016-11-16-pt1-PgS6402,CREC-2016-11-16,SPEAKING,S,114,C001071,"Corker, Bob",TN,R,,"Corker, Bob",Mr. CORKER,Bob Corker,
CREC-2016-11-16-pt1-PgS6404,CREC-2016-11-16,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2016-11-16-pt1-PgS6404,CREC-2016-11-16,SPEAKING,S,114,F000457,"Franken, Al",MN,D,,"Franken, Al",Mr. FRANKEN,Al Franken,Al Franken
CREC-2016-11-16-pt1-PgS6405,CREC-2016-11-16,SPEAKING,S,114,C001095,"Cotton, Tom",AR,R,,"Cotton, Tom",Mr. COTTON,Tom Cotton,
CREC-2016-11-16-pt1-PgS6405-2,CREC-2016-11-16,SPEAKING,S,114,B001236,"Boozman, John",AR,R,,"Boozman, John",Mr. BOOZMAN,John Boozman,
CREC-2016-11-16-pt1-PgS6405-3,CREC-2016-11-16,SPEAKING,S,114,F000457,"Franken, Al",MN,D,,"Franken, Al",Mr. FRANKEN,Al Franken,Al Franken
CREC-2016-11-16-pt1-PgS6405-4,CREC-2016-11-16,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,,"Heller, Dean",Mr. HELLER,Dean Heller,
CREC-2016-11-16-pt1-PgS6406,CREC-2016-11-16,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,,"Heller, Dean",Mr. HELLER,Dean Heller,
CREC-2016-11-16-pt1-PgS6406-3,CREC-2016-11-16,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,,"Heller, Dean",Mr. HELLER,Dean Heller,
CREC-2016-11-16-pt1-PgS6406-2,CREC-2016-11-16,SPEAKING,S,114,H001041,"Heller, Dean",NV,R,,"Heller, Dean",Mr. HELLER,Dean Heller,
CREC-2016-11-16-pt1-PgS6407-2,CREC-2016-11-16,SPEAKING,S,114,R000605,"Rounds, Mike",SD,R,,"Rounds, Mike",Mr. ROUNDS,Mike Rounds,
CREC-2016-11-16-pt1-PgS6407,CREC-2016-11-16,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,,"Hoeven, John",Mr. HOEVEN,John Hoeven,
CREC-2016-11-16-pt1-PgS6407-3,CREC-2016-11-16,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,,"Sanders, Bernard",Mr. SANDERS,Bernard Sanders,Bernie Sanders
CREC-2016-11-16-pt1-PgS6407-4,CREC-2016-11-16,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-11-16-pt1-PgS6408,CREC-2016-11-16,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-11-16-pt1-PgS6408-2,CREC-2016-11-16,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-11-16-pt1-PgS6408-3,CREC-2016-11-16,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",Mr. THUNE,John Thune,
CREC-2016-11-16-pt1-PgS6408-4,CREC-2016-11-16,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
CREC-2016-11-16-pt1-PgS6408-5,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6408-6,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6408-7,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6408-8,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6408-9,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6408-10,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6414,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6414-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6414-3,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6416,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6414-4,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6416-3,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6416-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6416-4,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6416-5,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6416-6,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6417,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6418,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6417-2,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6421-2,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6421,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6421-3,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6421-4,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6421-5,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6421-6,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6421-7,CREC-2016-11-16,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-11-16-pt1-PgS6422,CREC-2016-11-16,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,,"Moran, Jerry",Mr. MORAN,Jerry Moran,
CREC-2016-11-16-pt1-PgS6423,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgS6423-2,CREC-2016-11-16,,,,,,,,,,,,
CREC-2016-11-16-pt1-PgE1489-2,CREC-2016-11-16,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise Slaughter
CREC-2016-11-16-pt1-PgE1489-2,CREC-2016-11-16,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Ms. SLAUGHTER,Louise McIntosh Slaughter,Louise M. Slaughter
CREC-2016-11-16-pt1-PgE1489-4,CREC-2016-11-16,SPEAKING,H,114,H001056,"Herrera Beutler, Jaime",WA,R,,"Herrera Beutler, Jaime",Ms. HERRERA BEUTLER,Jaime Herrera Beutler,
CREC-2016-11-16-pt1-PgE1489-3,CREC-2016-11-16,SPEAKING,H,114,K000378,"Kinzinger, Adam",IL,R,,"Kinzinger, Adam",Mr. KINZINGER of Illinois,Adam Kinzinger,
