granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-11-29-pt1-PgH6316-3,CREC-2016-11-29,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2016-11-29-pt1-PgH6316-7,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6316-9,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6316-8,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6316-10,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6319,CREC-2016-11-29,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2016-11-29-pt1-PgH6319,CREC-2016-11-29,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,,"Capuano, Michael E.",Michael Capuano,Mr. CAPUANO,Michael E. Capuano
CREC-2016-11-29-pt1-PgH6317,CREC-2016-11-29,SPEAKING,H,114,S001172,"Smith, Adrian",NE,R,,"Smith, Adrian",,Mr. SMITH of Nebraska,Adrian Smith
CREC-2016-11-29-pt1-PgH6317,CREC-2016-11-29,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,,"McDermott, Jim",,Mr. McDERMOTT,Jim McDermott
CREC-2016-11-29-pt1-PgH6317,CREC-2016-11-29,SPEAKING,H,114,S001192,"Stewart, Chris",UT,R,,"Stewart, Chris",,Mr. STEWART,Chris Stewart
CREC-2016-11-29-pt1-PgH6317,CREC-2016-11-29,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-11-29-pt1-PgH6321,CREC-2016-11-29,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2016-11-29-pt1-PgH6321,CREC-2016-11-29,SPEAKING,H,114,C001037,"Capuano, Michael E.",MA,D,,"Capuano, Michael E.",Michael Capuano,Mr. CAPUANO,Michael E. Capuano
CREC-2016-11-29-pt1-PgH6321,CREC-2016-11-29,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2016-11-29-pt1-PgH6321,CREC-2016-11-29,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,,"Blackburn, Marsha",,Mrs. BLACKBURN,Marsha Blackburn
CREC-2016-11-29-pt1-PgH6322,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6322-2,CREC-2016-11-29,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-11-29-pt1-PgH6322-2,CREC-2016-11-29,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-11-29-pt1-PgH6322-2,CREC-2016-11-29,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-11-29-pt1-PgH6322-2,CREC-2016-11-29,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-11-29-pt1-PgH6322-2,CREC-2016-11-29,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-11-29-pt1-PgH6329,CREC-2016-11-29,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-11-29-pt1-PgH6329,CREC-2016-11-29,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-11-29-pt1-PgH6329,CREC-2016-11-29,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-11-29-pt1-PgH6329,CREC-2016-11-29,SPEAKING,H,114,B001270,"Bass, Karen",CA,D,,"Bass, Karen",,Ms. BASS,Karen Bass
CREC-2016-11-29-pt1-PgH6329,CREC-2016-11-29,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-11-29-pt1-PgH6332,CREC-2016-11-29,SPEAKING,H,114,R000601,"Ratcliffe, John",TX,R,,"Ratcliffe, John",,Mr. RATCLIFFE,John Ratcliffe
CREC-2016-11-29-pt1-PgH6332,CREC-2016-11-29,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,,"Langevin, James R.",James Langevin,Mr. LANGEVIN,James R. Langevin
CREC-2016-11-29-pt1-PgH6332,CREC-2016-11-29,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-11-29-pt1-PgH6335,CREC-2016-11-29,SPEAKING,H,114,R000601,"Ratcliffe, John",TX,R,,"Ratcliffe, John",,Mr. RATCLIFFE,John Ratcliffe
CREC-2016-11-29-pt1-PgH6335,CREC-2016-11-29,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,,"Langevin, James R.",James Langevin,Mr. LANGEVIN,James R. Langevin
CREC-2016-11-29-pt1-PgH6336,CREC-2016-11-29,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-11-29-pt1-PgH6336,CREC-2016-11-29,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-11-29-pt1-PgH6337,CREC-2016-11-29,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-11-29-pt1-PgH6337,CREC-2016-11-29,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-11-29-pt1-PgH6337,CREC-2016-11-29,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,,"Hice, Jody B.",Jody Hice,Mr. JODY B. HICE of Georgia,Jody B. Hice
CREC-2016-11-29-pt1-PgH6338,CREC-2016-11-29,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-11-29-pt1-PgH6338,CREC-2016-11-29,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-11-29-pt1-PgH6338,CREC-2016-11-29,SPEAKING,H,114,Y000065,"Yoho, Ted S.",FL,R,,"Yoho, Ted S.",Ted Yoho,Mr. YOHO,Ted S. Yoho
CREC-2016-11-29-pt1-PgH6338,CREC-2016-11-29,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,,"Collins, Doug",,Mr. COLLINS of Georgia,Doug Collins
CREC-2016-11-29-pt1-PgH6338,CREC-2016-11-29,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,,"Davis, Rodney",,Mr. RODNEY DAVIS of Illinois,Rodney Davis
CREC-2016-11-29-pt1-PgH6340,CREC-2016-11-29,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-11-29-pt1-PgH6340,CREC-2016-11-29,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-11-29-pt1-PgH6340,CREC-2016-11-29,SPEAKING,H,114,C001094,"Cook, Paul",CA,R,,"Cook, Paul",,Mr. COOK,Paul Cook
CREC-2016-11-29-pt1-PgH6340,CREC-2016-11-29,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,,"Royce, Edward R.",Ed Royce,Mr. ROYCE,Edward R. Royce
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,,"Sherman, Brad",,Mr. SHERMAN,Brad Sherman
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,,"Connolly, Gerald E.",Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2016-11-29-pt1-PgH6345,CREC-2016-11-29,SPEAKING,H,114,P000523,"Price, David E.",NC,D,,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
CREC-2016-11-29-pt1-PgH6344,CREC-2016-11-29,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-11-29-pt1-PgH6344,CREC-2016-11-29,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-11-29-pt1-PgH6344,CREC-2016-11-29,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,,"Lowenthal, Alan S.",Alan Lowenthal,Mr. LOWENTHAL,Alan S. Lowenthal
CREC-2016-11-29-pt1-PgH6343,CREC-2016-11-29,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-11-29-pt1-PgH6343,CREC-2016-11-29,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-11-29-pt1-PgH6343,CREC-2016-11-29,SPEAKING,H,114,K000387,"Knight, Stephen",CA,R,,"Knight, Stephen",,Mr. KNIGHT,Stephen Knight
CREC-2016-11-29-pt1-PgH6351,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6349,CREC-2016-11-29,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,,"Royce, Edward R.",Ed Royce,Mr. ROYCE,Edward R. Royce
CREC-2016-11-29-pt1-PgH6349,CREC-2016-11-29,SPEAKING,H,114,S000344,"Sherman, Brad",CA,D,,"Sherman, Brad",,Mr. SHERMAN,Brad Sherman
CREC-2016-11-29-pt1-PgH6349,CREC-2016-11-29,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2016-11-29-pt1-PgH6349,CREC-2016-11-29,SPEAKING,H,114,R000053,"Rangel, Charles B.",NY,D,,"Rangel, Charles B.",Charles Rangel,Mr. RANGEL,Charles B. Rangel
CREC-2016-11-29-pt1-PgH6349,CREC-2016-11-29,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,,"Connolly, Gerald E.",Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2016-11-29-pt1-PgH6349,CREC-2016-11-29,SPEAKING,H,114,P000096,"Pascrell, Bill",NJ,D,,"Pascrell, Bill",Bill Pascrell,Mr. PASCRELL,"Bill Pascrell, Jr."
CREC-2016-11-29-pt1-PgH6351-2,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6351-3,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6351-4,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6351-5,CREC-2016-11-29,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,,"Davis, Rodney",,Mr. RODNEY DAVIS of Illinois,Rodney Davis
CREC-2016-11-29-pt1-PgH6353-2,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6352,CREC-2016-11-29,SPEAKING,H,114,M001157,"McCaul, Michael T.",TX,R,,"McCaul, Michael T.",Michael McCaul,Mr. McCAUL,Michael T. McCaul
CREC-2016-11-29-pt1-PgH6353,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6353-4,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6353-3,CREC-2016-11-29,SPEAKING,H,114,H001045,"Harper, Gregg",MS,R,,"Harper, Gregg",,Mr. HARPER,Gregg Harper
CREC-2016-11-29-pt1-PgH6353-5,CREC-2016-11-29,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2016-11-29-pt1-PgH6353-5,CREC-2016-11-29,SPEAKING,H,114,K000210,"King, Peter T.",NY,R,,"King, Peter T.",Peter King,Mr. KING of New York,Peter T. King
CREC-2016-11-29-pt1-PgH6355,CREC-2016-11-29,SPEAKING,H,114,K000210,"King, Peter T.",NY,R,,"King, Peter T.",Peter King,Mr. KING of New York,Peter T. King
CREC-2016-11-29-pt1-PgH6355-2,CREC-2016-11-29,SPEAKING,H,114,K000210,"King, Peter T.",NY,R,,"King, Peter T.",Peter King,Mr. KING of New York,Peter T. King
CREC-2016-11-29-pt1-PgH6356,CREC-2016-11-29,SPEAKING,H,114,F000459,"Fleischmann, Charles J. ""Chuck""",TN,R,,"Fleischmann, Charles J. ""Chuck""",Charles Fleischmann,Mr. FLEISCHMANN,"Charles J. ""Chuck"" Fleischmann"
CREC-2016-11-29-pt1-PgH6356-2,CREC-2016-11-29,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,,"Castro, Joaquin",,Mr. CASTRO of Texas,Joaquin Castro
CREC-2016-11-29-pt1-PgH6356-3,CREC-2016-11-29,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-11-29-pt1-PgH6356-4,CREC-2016-11-29,SPEAKING,H,114,O000170,"O'Rourke, Beto",TX,D,,"O'Rourke, Beto",,Mr. O'ROURKE,Beto O'Rourke
CREC-2016-11-29-pt1-PgH6357-2,CREC-2016-11-29,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2016-11-29-pt1-PgH6357,CREC-2016-11-29,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2016-11-29-pt1-PgH6357-3,CREC-2016-11-29,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-11-29-pt1-PgH6360,CREC-2016-11-29,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,,"Garamendi, John",,Mr. GARAMENDI,John Garamendi
CREC-2016-11-29-pt1-PgH6361,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6357-4,CREC-2016-11-29,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,,"Benishek, Dan",,Mr. BENISHEK,Dan Benishek
CREC-2016-11-29-pt1-PgH6361-2,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6361-4,CREC-2016-11-29,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,,"Garamendi, John",,Mr. GARAMENDI,John Garamendi
CREC-2016-11-29-pt1-PgH6361-3,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6361-5,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6363-2,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6364,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-2,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-4,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-3,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-5,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-6,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-7,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-8,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-9,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-10,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-11,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6366,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6521,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS-FrontMatter-2,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgH6365-12,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6521-2,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6521-3,CREC-2016-11-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-11-29-pt1-PgS6521-4,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6521-5,CREC-2016-11-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-11-29-pt1-PgS6521-6,CREC-2016-11-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-11-29-pt1-PgS6521-6,CREC-2016-11-29,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-11-29-pt1-PgS6522,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6521-7,CREC-2016-11-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-11-29-pt1-PgS6521-8,CREC-2016-11-29,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-11-29-pt1-PgS6521-8,CREC-2016-11-29,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-11-29-pt1-PgS6522-2,CREC-2016-11-29,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-11-29-pt1-PgS6522-3,CREC-2016-11-29,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-11-29-pt1-PgS6522-4,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6522-5,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6522-6,CREC-2016-11-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-11-29-pt1-PgS6522-6,CREC-2016-11-29,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,,"Wicker, Roger F.",Roger Wicker,Mr. WICKER,Roger F. Wicker
CREC-2016-11-29-pt1-PgS6524,CREC-2016-11-29,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Orrin Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-11-29-pt1-PgS6524,CREC-2016-11-29,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2016-11-29-pt1-PgS6524,CREC-2016-11-29,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",,Mr. SCHATZ,Brian Schatz
CREC-2016-11-29-pt1-PgS6525,CREC-2016-11-29,,,,,,,,,,,,
CREC-2016-11-29-pt1-PgS6523,CREC-2016-11-29,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,,"Wicker, Roger F.",Roger Wicker,Mr. WICKER,Roger F. Wicker
CREC-2016-11-29-pt1-PgS6523,CREC-2016-11-29,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,,"Cardin, Benjamin L.",Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2016-11-29-pt1-PgS6525-2,CREC-2016-11-29,SPEAKING,S,114,S001194,"Schatz, Brian",HI,D,,"Schatz, Brian",,Mr. SCHATZ,Brian Schatz
CREC-2016-11-29-pt1-PgS6525-2,CREC-2016-11-29,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,,"Daines, Steve",,Mr. DAINES,Steve Daines
CREC-2016-11-29-pt1-PgS6525-2,CREC-2016-11-29,SPEAKING,S,114,V000127,"Vitter, David",LA,R,,"Vitter, David",,Mr. VITTER,David Vitter
CREC-2016-11-29-pt1-PgS6525-2,CREC-2016-11-29,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2016-11-29-pt1-PgS6525-2,CREC-2016-11-29,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2016-11-29-pt1-PgS6526,CREC-2016-11-29,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,,"Blunt, Roy",,Mr. BLUNT,Roy Blunt
CREC-2016-11-29-pt1-PgS6526-2,CREC-2016-11-29,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,,"Blunt, Roy",,Mr. BLUNT,Roy Blunt
CREC-2016-11-29-pt1-PgS6527,CREC-2016-11-29,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,,"Mikulski, Barbara A.",Barbara Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-11-29-pt1-PgS6527,CREC-2016-11-29,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2016-11-29-pt1-PgS6527,CREC-2016-11-29,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-11-29-pt1-PgS6528,CREC-2016-11-29,SPEAKING,S,114,T000250,"Thune, John",SD,R,,"Thune, John",,Mr. THUNE,John Thune
CREC-2016-11-29-pt1-PgS6530,CREC-2016-11-29,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Clarence Nelson,Mr. NELSON,Bill Nelson
CREC-2016-11-29-pt1-PgS6530,CREC-2016-11-29,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2016-11-29-pt1-PgS6529-2,CREC-2016-11-29,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-11-29-pt1-PgS6529,CREC-2016-11-29,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,,"Leahy, Patrick J.",Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2016-11-29-pt1-PgS6531,CREC-2016-11-29,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2016-11-29-pt1-PgS6530-2,CREC-2016-11-29,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Clarence Nelson,Mr. NELSON,Bill Nelson
CREC-2016-11-29-pt1-PgS6530-2,CREC-2016-11-29,SPEAKING,S,114,N000032,"Nelson, Bill",FL,D,,"Nelson, Bill",Clarence William Nelson,Mr. NELSON,Bill Nelson
CREC-2016-11-29-pt1-PgS6534,CREC-2016-11-29,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2016-11-29-pt1-PgS6534,CREC-2016-11-29,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",,Mr. CORNYN,John Cornyn
