granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-01-08-pt1-PgH115,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH140,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,"McSally, Martha",,Ms. McSALLY,Martha McSally
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,"Polis, Jared",,Mr. POLIS,Jared Polis
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S000244,"Sensenbrenner, F. James, Jr.",WI,R,"Sensenbrenner, F. James, Jr.",F. Sensenbrenner,Mr. SENSENBRENNER,"F. James Sensenbrenner, Jr."
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S000244,"Sensenbrenner, F. James, Jr.",WI,R,"Sensenbrenner, F. James, Jr.",F. James Sensenbrenner,Mr. SENSENBRENNER,"F. James Sensenbrenner, Jr."
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,"Courtney, Joe",,Mr. COURTNEY,Joe Courtney
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,M001150,"Miller, Candice S.",MI,R,"Miller, Candice S.",Candice Miller,Mrs. MILLER of Michigan,Candice S. Miller
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,G000410,"Green, Gene",TX,D,"Green, Gene",,Mr. GENE GREEN of Texas,Gene Green
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,"Castro, Joaquin",,Mr. CASTRO of Texas,Joaquin Castro
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S000364,"Shimkus, John",IL,R,"Shimkus, John",John M. Shimkus,Mr. SHIMKUS,John Shimkus
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Gerald Connolly,Mr. CONNOLLY,Gerald E. Connolly
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Donald Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B001292,"Beyer, Donald S.",VA,D,"Beyer, Donald S.",Donald S. Beyer,Mr. BEYER,"Donald S. Beyer, Jr."
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,"Weber, Randy K. Sr.",Randy Weber,Mr. WEBER of Texas,"Randy K. Weber, Sr."
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,W000814,"Weber, Randy K. Sr.",TX,R,"Weber, Randy K. Sr.",Randy K. Weber,Mr. WEBER of Texas,"Randy K. Weber, Sr."
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Rosa DeLauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2015-01-08-pt1-PgH115-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,"Wasserman Schultz, Debbie",,Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz
CREC-2015-01-08-pt1-PgH141,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,R000570,"Ryan, Paul D.",WI,R,"Ryan, Paul D.",Paul Ryan,Mr. RYAN of Wisconsin,Paul D. Ryan
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Sander Levin,Mr. LEVIN,Sander M. Levin
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,Y000064,"Young, Todd",IN,R,"Young, Todd",,Mr. YOUNG of Indiana,Todd Young
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,H000874,"Hoyer, Steny H.",MD,D,"Hoyer, Steny H.",Steny Hoyer,Mr. HOYER,Steny H. Hoyer
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,J000290,"Jenkins, Lynn",KS,R,"Jenkins, Lynn",,Ms. JENKINS,Lynn Jenkins
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,"McDermott, Jim",,Mr. McDERMOTT,Jim McDermott
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Charles Boustany,Mr. BOUSTANY,"Charles W. Boustany, Jr."
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B001255,"Boustany, Charles W., Jr.",LA,R,"Boustany, Charles W., Jr.",Charles W. Boustany,Mr. BOUSTANY,"Charles W. Boustany, Jr."
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",,Mr. LEWIS,John Lewis
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,K000363,"Kline, John",MN,R,"Kline, John",,Mr. KLINE,John Kline
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,"Kind, Ron",,Mr. KIND,Ron Kind
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000096,"Pascrell, Bill",NJ,D,"Pascrell, Bill",Bill Pascrell,Mr. PASCRELL,"Bill Pascrell, Jr."
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",,Mr. WALBERG,Tim Walberg
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Danny Davis,Mr. DANNY K. DAVIS of Illinois,Danny K. Davis
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B001289,"Byrne, Bradley",AL,R,"Byrne, Bradley",,Mr. BYRNE,Bradley Byrne
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Frank Pallone,Mr. PALLONE,"Frank Pallone, Jr."
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,K000376,"Kelly, Mike",PA,R,"Kelly, Mike",,Mr. KELLY of Pennsylvania,Mike Kelly
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Robert Scott,Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott"
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,"Roe, David P.",David Roe,Mr. ROE of Tennessee,David P. Roe
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,H001065,"Holding, George",NC,R,"Holding, George",,Mr. HOLDING,George Holding
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,D000197,"DeGette, Diana",CO,D,"DeGette, Diana",,Ms. DeGETTE,Diana DeGette
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,L000563,"Lipinski, Daniel",IL,D,"Lipinski, Daniel",Daniel William Lipinski,Mr. LIPINSKI,Daniel Lipinski
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,"Perry, Scott",,Mr. PERRY,Scott Perry
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,C001067,"Clarke, Yvette D.",NY,D,"Clarke, Yvette D.",Yvette Clarke,Ms. CLARKE of New York,Yvette D. Clarke
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S001179,"Schock, Aaron",IL,R,"Schock, Aaron",,Mr. SCHOCK,Aaron Schock
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",,Mrs. DINGELL,Debbie Dingell
CREC-2015-01-08-pt1-PgH125,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,B000287,"Becerra, Xavier",CA,D,"Becerra, Xavier",,Mr. BECERRA,Xavier Becerra
CREC-2015-01-08-pt1-PgH141-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2015-01-08-pt1-PgH141-3,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,"Wittman, Robert J.",Robert Wittman,Mr. WITTMAN,Robert J. Wittman
CREC-2015-01-08-pt1-PgH140-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,E000291,"Ellmers, Renee L.",NC,R,"Ellmers, Renee L.",Renee Ellmers,Mrs. ELLMERS,Renee L. Ellmers
CREC-2015-01-08-pt1-PgH141-5,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,"Scalise, Steve",,Mr. SCALISE,Steve Scalise
CREC-2015-01-08-pt1-PgH141-6,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2015-01-08-pt1-PgH141-4,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-01-08-pt1-PgH142,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH147,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-01-08-pt1-PgH147,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,P000607,"Pocan, Mark",WI,D,"Pocan, Mark",,Mr. POCAN,Mark Pocan
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",,Mr. TONKO,Paul Tonko
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",,Ms. HAHN,Janice Hahn
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Rosa DeLauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2015-01-08-pt1-PgH142-2,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,"Edwards, Donna F.",Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2015-01-08-pt1-PgH154,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2015-01-08-pt1-PgH154-2,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH152,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2015-01-08-pt1-PgH154-3,CREC-2015-01-08,2015-01-08,,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",,Mr. GOHMERT,Louie Gohmert
CREC-2015-01-08-pt1-PgH155,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH154-5,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH154-4,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH155-4,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH155-3,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH155-2,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH155-5,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH155-6,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-3,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-2,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-4,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-5,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-6,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-7,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-8,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-9,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-10,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-11,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-12,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-14,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-13,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-15,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-17,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-16,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-18,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-20,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-19,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-21,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-22,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-24,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-25,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH157-2,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH156-23,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgH157,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgS-FrontMatter-2,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
CREC-2015-01-08-pt1-PgS69-2,CREC-2015-01-08,2015-01-08,,,,,,,,,,,,
