granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2015-05-26-pt1-PgH3577,CREC-2015-05-26,BILLS,Congressional Bills,,2574,114,HR
CREC-2015-05-26-pt1-PgH3577,CREC-2015-05-26,BILLS,Congressional Bills,,2575,114,HR
CREC-2015-05-26-pt1-PgH3577,CREC-2015-05-26,BILLS,Congressional Bills,,2576,114,HR
CREC-2015-05-26-pt1-PgH3576-3,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgH3576,CREC-2015-05-26,BILLS,Congressional Bills,,1690,114,HR
CREC-2015-05-26-pt1-PgH3576,CREC-2015-05-26,BILLS,Congressional Bills,,2353,114,HR
CREC-2015-05-26-pt1-PgH3576,CREC-2015-05-26,BILLS,Congressional Bills,,2496,114,HR
CREC-2015-05-26-pt1-PgH3577-7,CREC-2015-05-26,BILLS,Congressional Bills,,1075,114,HRES
CREC-2015-05-26-pt1-PgH3577-5,CREC-2015-05-26,BILLS,Congressional Bills,,2576,114,HR
CREC-2015-05-26-pt1-PgS-FrontMatter-7,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgH3577-4,CREC-2015-05-26,BILLS,Congressional Bills,,2575,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,12,114,HRES
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,49,114,HCONRES
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,193,114,HRES
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,244,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,304,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,590,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,605,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,885,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,969,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,986,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1062,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1087,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1197,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1198,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1385,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1399,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1516,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1650,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1655,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1718,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1739,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,1811,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2156,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2173,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2218,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2233,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2300,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2361,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2405,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2434,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2441,114,HR
CREC-2015-05-26-pt1-PgH3577-6,CREC-2015-05-26,BILLS,Congressional Bills,,2492,114,HR
CREC-2015-05-26-pt1-PgS3319,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgS3319-3,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgS3319-2,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgE793-3,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgE793-4,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgE793-2,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgE793-5,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgD605,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgE793-6,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgD605-2,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgE794,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgD605-4,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgD605-5,CREC-2015-05-26,,,,,,
CREC-2015-05-26-pt1-PgD605-3,CREC-2015-05-26,BILLS,Congressional Bills,,53,114,HCONRES
CREC-2015-05-26-pt1-PgD605-3,CREC-2015-05-26,BILLS,Congressional Bills,,802,114,S
CREC-2015-05-26-pt1-PgD605-3,CREC-2015-05-26,BILLS,Congressional Bills,,1463,114,S
CREC-2015-05-26-pt1-PgD605-3,CREC-2015-05-26,BILLS,Congressional Bills,,2574,114,HR
CREC-2015-05-26-pt1-PgD605-3,CREC-2015-05-26,BILLS,Congressional Bills,,2576,114,HR
CREC-2015-05-26-pt1-PgD605-6,CREC-2015-05-26,,,,,,
