granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-05-01-pt1-PgH2776-4,CREC-2015-05-01,2015-05-01,,,2129,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,"Brooks, Susan W.",Mrs. BROOKS of Indiana,Susan W. Brooks,Mrs. Susan Brooks
CREC-2015-05-01-pt1-PgH2776-4,CREC-2015-05-01,2015-05-01,,8163,1670,SPEAKING,H,114,C001048,"Culberson, John Abney",TX,R,"Culberson, John Abney",Mr. CULBERSON,John Abney Culberson,John Culberson
CREC-2015-05-01-pt1-PgH2776-4,CREC-2015-05-01,2015-05-01,,,2102,SPEAKING,H,114,B001287,"Bera, Ami",CA,D,"Bera, Ami",Mr. BERA,Ami Bera,
CREC-2015-05-01-pt1-PgH2776-4,CREC-2015-05-01,2015-05-01,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2015-05-01-pt1-PgH2783-4,CREC-2015-05-01,2015-05-01,,7890,985,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2015-05-01-pt1-PgH2783-5,CREC-2015-05-01,2015-05-01,,8140,1668,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,"Langevin, James R.",Mr. LANGEVIN,James R. Langevin,James Langevin
CREC-2015-05-01-pt1-PgH2784,CREC-2015-05-01,2015-05-01,,8167,1805,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,"Conaway, K. Michael",Mr. CONAWAY,K. Michael Conaway,
CREC-2015-05-01-pt1-PgH2783-3,CREC-2015-05-01,2015-05-01,,8218,1041,SPEAKING,H,114,S000244,"Sensenbrenner, F. James, Jr.",WI,R,"Sensenbrenner, F. James, Jr.",Mr. SENSENBRENNER,"F. James Sensenbrenner, Jr.",F. James Sensenbrenner Jr.
CREC-2015-05-01-pt1-PgH2784-3,CREC-2015-05-01,2015-05-01,,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-05-01-pt1-PgH2784-2,CREC-2015-05-01,2015-05-01,,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2015-05-01-pt1-PgH2785,CREC-2015-05-01,2015-05-01,,,2100,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-05-01-pt1-PgH2784-4,CREC-2015-05-01,2015-05-01,,,2199,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,Mr. David Jolly
CREC-2015-05-01-pt1-PgH2784-5,CREC-2015-05-01,2015-05-01,,,2225,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,"McSally, Martha",Ms. McSALLY,Martha McSally,
CREC-2015-05-01-pt1-PgH2785-2,CREC-2015-05-01,2015-05-01,,7838,1996,SPEAKING,H,114,B001270,"Bass, Karen",CA,D,"Bass, Karen",Ms. BASS,Karen Bass,
CREC-2015-05-01-pt1-PgH2785-3,CREC-2015-05-01,2015-05-01,,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",Mr. DENHAM,Jeff Denham,
CREC-2015-05-01-pt1-PgH2785-3,CREC-2015-05-01,2015-05-01,,,2277,SPEAKING,H,114,M001195,"Mooney, Alexander X.",WV,R,"Mooney, Alexander X.",Mr. MOONEY of West Virginia,Alexander X. Mooney,Mr. Alexander Mooney
CREC-2015-05-01-pt1-PgH2786,CREC-2015-05-01,2015-05-01,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2015-05-01-pt1-PgH2789,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2789-2,CREC-2015-05-01,2015-05-01,,7921,1003,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,"Rush, Bobby L.",Mr. RUSH,Bobby L. Rush,Bobby Rush
CREC-2015-05-01-pt1-PgH2788,CREC-2015-05-01,2015-05-01,,7921,1003,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,"Rush, Bobby L.",Mr. RUSH,Bobby L. Rush,Bobby Rush
CREC-2015-05-01-pt1-PgH2790,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2789-3,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-2,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2790-2,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-4,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-3,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-5,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-6,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-8,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-7,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-10,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-9,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-11,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-12,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-14,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-13,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-15,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-17,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-16,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-18,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-19,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-20,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-21,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-22,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-23,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-24,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-25,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-26,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-28,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-29,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-27,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2793-30,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-2,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-3,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-5,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-4,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-7,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-6,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-8,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-9,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-10,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2794-11,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2795,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2795-2,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgH2795-3,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgE639-3,CREC-2015-05-01,2015-05-01,,7880,2002,SPEAKING,H,114,W000806,"Webster, Daniel",FL,R,"Webster, Daniel",Mr. WEBSTER of Florida,Daniel Webster,
CREC-2015-05-01-pt1-PgE639-2,CREC-2015-05-01,2015-05-01,,,2133,SPEAKING,H,114,D000620,"Delaney, John K.",MD,D,"Delaney, John K.",Mr. DELANEY,John K. Delaney,Mr. John Delaney
CREC-2015-05-01-pt1-PgE639-4,CREC-2015-05-01,2015-05-01,,,2167,SPEAKING,H,114,V000132,"Vela, Filemon",TX,D,"Vela, Filemon",Mr. VELA,Filemon Vela,
CREC-2015-05-01-pt1-PgE640,CREC-2015-05-01,2015-05-01,,7819,355,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2015-05-01-pt1-PgE639-5,CREC-2015-05-01,2015-05-01,,7822,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2015-05-01-pt1-PgE640-2,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE640-3,CREC-2015-05-01,2015-04-29,,8044,699,SPEAKING,H,114,L000554,"LoBiondo, Frank A.",NJ,R,"LoBiondo, Frank A.",Mr. LoBIONDO,Frank A. LoBiondo,Frank Lobiondo
CREC-2015-05-01-pt1-PgE640-4,CREC-2015-05-01,2015-05-01,,7820,1634,SPEAKING,H,114,H001034,"Honda, Michael M.",CA,D,"Honda, Michael M.",Mr. HONDA,Michael M. Honda,Michael Honda
CREC-2015-05-01-pt1-PgE640-5,CREC-2015-05-01,2015-05-01,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-05-01-pt1-PgE641-3,CREC-2015-05-01,2015-05-01,,,2137,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-05-01-pt1-PgE641-2,CREC-2015-05-01,2015-05-01,,7930,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-05-01-pt1-PgE641,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE641-4,CREC-2015-05-01,2015-04-29,,8053,414,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,"Frelinghuysen, Rodney P.",Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen,Rodney Frelinghuysen
CREC-2015-05-01-pt1-PgE642-2,CREC-2015-05-01,2015-05-01,,8044,699,SPEAKING,H,114,L000554,"LoBiondo, Frank A.",NJ,R,"LoBiondo, Frank A.",Mr. LoBIONDO,Frank A. LoBiondo,Frank Lobiondo
CREC-2015-05-01-pt1-PgE642,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE643,CREC-2015-05-01,2015-05-01,,8204,1879,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",Mr. WELCH,Peter Welch,
CREC-2015-05-01-pt1-PgE643-3,CREC-2015-05-01,2015-05-01,,,2261,SPEAKING,H,114,Z000017,"Zeldin, Lee M.",NY,R,"Zeldin, Lee M.",Mr. ZELDIN,Lee M. Zeldin,Mr. Lee Zeldin
CREC-2015-05-01-pt1-PgE643-2,CREC-2015-05-01,2015-05-01,,8117,279,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,"DeFazio, Peter A.",Mr. DeFAZIO,Peter A. DeFazio,Peter Defazio
CREC-2015-05-01-pt1-PgE644-2,CREC-2015-05-01,2015-05-01,,,2146,SPEAKING,H,114,L000580,"Lujan Grisham, Michelle",NM,D,"Lujan Grisham, Michelle",Ms. MICHELLE LUJAN GRISHAM of New Mexico,Michelle Lujan Grisham,
CREC-2015-05-01-pt1-PgE644,CREC-2015-05-01,2015-05-01,,7930,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2015-05-01-pt1-PgE643-4,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE644-4,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE644-3,CREC-2015-05-01,2015-05-01,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-05-01-pt1-PgE645,CREC-2015-05-01,2015-05-01,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-05-01-pt1-PgE645-3,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE645-2,CREC-2015-05-01,2015-05-01,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2015-05-01-pt1-PgE646-2,CREC-2015-05-01,2015-05-01,,7849,165,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,"Calvert, Ken",Mr. CALVERT,Ken Calvert,
CREC-2015-05-01-pt1-PgE647,CREC-2015-05-01,2015-05-01,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-05-01-pt1-PgE647-2,CREC-2015-05-01,2015-05-01,,7895,511,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-05-01-pt1-PgE646-3,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE647-3,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE646,CREC-2015-05-01,2015-05-01,,7900,1779,SPEAKING,H,114,W000796,"Westmoreland, Lynn A.",GA,R,"Westmoreland, Lynn A.",Mr. WESTMORELAND,Lynn A. Westmoreland,Mr. Lynn Westmoreland
CREC-2015-05-01-pt1-PgE648,CREC-2015-05-01,2015-05-01,,8013,1790,SPEAKING,H,114,C001061,"Cleaver, Emanuel",MO,D,"Cleaver, Emanuel",Mr. CLEAVER,Emanuel Cleaver,
CREC-2015-05-01-pt1-PgE648-2,CREC-2015-05-01,2015-05-01,,7997,683,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Mr. LEVIN,Sander M. Levin,Sander Levin
CREC-2015-05-01-pt1-PgE649,CREC-2015-05-01,2015-05-01,,7899,91,SPEAKING,H,114,B000490,"Bishop, Sanford D., Jr.",GA,D,"Bishop, Sanford D., Jr.",Mr. BISHOP of Georgia,"Sanford D. Bishop, Jr.",Sanford Bishop
CREC-2015-05-01-pt1-PgE649-2,CREC-2015-05-01,2015-05-01,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE650,CREC-2015-05-01,2015-04-29,,8202,1959,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Mr. Gerald Connolly
CREC-2015-05-01-pt1-PgE649-3,CREC-2015-05-01,2015-05-01,,8164,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2015-05-01-pt1-PgE650-2,CREC-2015-05-01,2015-05-01,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2015-05-01-pt1-PgE650-3,CREC-2015-05-01,2015-05-01,,7947,2018,SPEAKING,H,114,B001275,"Bucshon, Larry",IN,R,"Bucshon, Larry",Mr. BUCSHON,Larry Bucshon,
CREC-2015-05-01-pt1-PgE650-4,CREC-2015-05-01,2015-05-01,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2015-05-01-pt1-PgE651,CREC-2015-05-01,2015-05-01,,8013,1790,SPEAKING,H,114,C001061,"Cleaver, Emanuel",MO,D,"Cleaver, Emanuel",Mr. CLEAVER,Emanuel Cleaver,
CREC-2015-05-01-pt1-PgD484,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgD484-2,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgD484-3,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgD485,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgD485-2,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
CREC-2015-05-01-pt1-PgD485-3,CREC-2015-05-01,2015-05-01,,,,,,,,,,,,,,
