granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2016-06-23-pt1-PgS4548,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4548-3,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4548-4,CREC-2016-06-23,BILLS,Congressional Bills,,88,114,HJRES
CREC-2016-06-23-pt1-PgS4548-4,CREC-2016-06-23,BILLS,Congressional Bills,,139,114,HCONRES
CREC-2016-06-23-pt1-PgS4548-4,CREC-2016-06-23,BILLS,Congressional Bills,,2133,114,S
CREC-2016-06-23-pt1-PgS4548-4,CREC-2016-06-23,BILLS,Congressional Bills,,2487,114,S
CREC-2016-06-23-pt1-PgS4548-4,CREC-2016-06-23,BILLS,Congressional Bills,,2577,114,HR
CREC-2016-06-23-pt1-PgS4548-4,CREC-2016-06-23,BILLS,Congressional Bills,,3209,114,HR
CREC-2016-06-23-pt1-PgS4550-2,CREC-2016-06-23,BILLS,Congressional Bills,,2795,114,S
CREC-2016-06-23-pt1-PgS4548-5,CREC-2016-06-23,BILLS,Congressional Bills,,5447,114,HR
CREC-2016-06-23-pt1-PgS4548-5,CREC-2016-06-23,BILLS,Congressional Bills,,5456,114,HR
CREC-2016-06-23-pt1-PgS4548-6,CREC-2016-06-23,BILLS,Congressional Bills,,2133,114,S
CREC-2016-06-23-pt1-PgS4548-6,CREC-2016-06-23,BILLS,Congressional Bills,,2487,114,S
CREC-2016-06-23-pt1-PgS4550,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4550-3,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4548-7,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3088,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3089,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3090,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3091,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3092,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3093,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3094,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3095,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3096,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3097,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3098,114,S
CREC-2016-06-23-pt1-PgS4550-4,CREC-2016-06-23,BILLS,Congressional Bills,,3099,114,S
CREC-2016-06-23-pt1-PgS4551,CREC-2016-06-23,BILLS,Congressional Bills,,510,114,SRES
CREC-2016-06-23-pt1-PgS4551,CREC-2016-06-23,BILLS,Congressional Bills,,511,114,SRES
CREC-2016-06-23-pt1-PgS4551,CREC-2016-06-23,BILLS,Congressional Bills,,512,114,SRES
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,6,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,6,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,35,114,SJRES
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,39,114,SCONRES
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,71,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,432,114,SRES
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,488,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,504,114,SRES
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,578,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,603,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,843,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,1462,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,1559,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,1737,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,1833,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,1982,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2219,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2235,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2373,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2541,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2578,114,HR
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2597,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2795,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2873,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,2989,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,3023,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,3039,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,3060,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,3082,114,S
CREC-2016-06-23-pt1-PgS4551-2,CREC-2016-06-23,BILLS,Congressional Bills,,3087,114,S
CREC-2016-06-23-pt1-PgS4552,CREC-2016-06-23,BILLS,Congressional Bills,,510,114,SRES
CREC-2016-06-23-pt1-PgS4552,CREC-2016-06-23,BILLS,Congressional Bills,,510,114,SRES
CREC-2016-06-23-pt1-PgS4553,CREC-2016-06-23,BILLS,Congressional Bills,,511,114,SRES
CREC-2016-06-23-pt1-PgS4553,CREC-2016-06-23,BILLS,Congressional Bills,,511,114,SRES
CREC-2016-06-23-pt1-PgS4553-2,CREC-2016-06-23,BILLS,Congressional Bills,,512,114,SRES
CREC-2016-06-23-pt1-PgS4553-2,CREC-2016-06-23,BILLS,Congressional Bills,,512,114,SRES
CREC-2016-06-23-pt1-PgS4554-2,CREC-2016-06-23,BILLS,Congressional Bills,,39,114,SCONRES
CREC-2016-06-23-pt1-PgS4554-2,CREC-2016-06-23,BILLS,Congressional Bills,,2578,114,HR
CREC-2016-06-23-pt1-PgS4554-2,CREC-2016-06-23,BILLS,Congressional Bills,,5293,114,HR
CREC-2016-06-23-pt1-PgS4554,CREC-2016-06-23,BILLS,Congressional Bills,,39,114,SCONRES
CREC-2016-06-23-pt1-PgS4554,CREC-2016-06-23,BILLS,Congressional Bills,,39,114,SCONRES
CREC-2016-06-23-pt1-PgS4554,CREC-2016-06-23,BILLS,Congressional Bills,,2578,114,HR
CREC-2016-06-23-pt1-PgS4554,CREC-2016-06-23,BILLS,Congressional Bills,,5293,114,HR
CREC-2016-06-23-pt1-PgS4554-3,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4559,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4555,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4559-2,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4557,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4559-3,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4559-4,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4559-5,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4559-6,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4560,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4560-2,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4560-4,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4560-3,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4560-6,CREC-2016-06-23,BILLS,Congressional Bills,,795,114,S
CREC-2016-06-23-pt1-PgS4560-6,CREC-2016-06-23,BILLS,Congressional Bills,,795,114,S
CREC-2016-06-23-pt1-PgS4560-5,CREC-2016-06-23,BILLS,Congressional Bills,,3114,114,HR
CREC-2016-06-23-pt1-PgS4560-5,CREC-2016-06-23,BILLS,Congressional Bills,,3114,114,HR
CREC-2016-06-23-pt1-PgS4561,CREC-2016-06-23,BILLS,Congressional Bills,,39,114,SCONRES
CREC-2016-06-23-pt1-PgS4561,CREC-2016-06-23,BILLS,Congressional Bills,,39,114,SCONRES
CREC-2016-06-23-pt1-PgS4562,CREC-2016-06-23,BILLS,Congressional Bills,,512,114,SRES
CREC-2016-06-23-pt1-PgS4562,CREC-2016-06-23,BILLS,Congressional Bills,,512,114,SRES
CREC-2016-06-23-pt1-PgS4562-2,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4562-3,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4562-4,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgS4563,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,39,114,SCONRES
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,510,114,SRES
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,512,114,SRES
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,795,114,S
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,2577,114,HR
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,2578,114,HR
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,2795,114,S
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,3088,114,S
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,3099,114,S
CREC-2016-06-23-pt1-PgD706,CREC-2016-06-23,BILLS,Congressional Bills,,3114,114,HR
CREC-2016-06-23-pt1-PgE985-2,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,38,114,SCONRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,432,114,SRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,482,114,SRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,501,114,SRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,503,114,SRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,504,114,SRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,505,114,SRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,506,114,SRES
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,927,114,S
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,1605,114,S
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,1816,114,S
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,2201,114,S
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,3096,114,S
CREC-2016-06-23-pt1-PgD707,CREC-2016-06-23,BILLS,Congressional Bills,,3791,114,HR
CREC-2016-06-23-pt1-PgD709,CREC-2016-06-23,BILLS,Congressional Bills,,139,114,HCONRES
CREC-2016-06-23-pt1-PgD709,CREC-2016-06-23,BILLS,Congressional Bills,,797,114,HRES
CREC-2016-06-23-pt1-PgD709,CREC-2016-06-23,BILLS,Congressional Bills,,2577,114,HR
CREC-2016-06-23-pt1-PgD709,CREC-2016-06-23,BILLS,Congressional Bills,,5572,114,HR
CREC-2016-06-23-pt1-PgD709,CREC-2016-06-23,BILLS,Congressional Bills,,5573,114,HR
CREC-2016-06-23-pt1-PgD711,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgD711-2,CREC-2016-06-23,,,,,,
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,2167,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,2333,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,2577,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,3216,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,4150,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,4387,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,4764,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5032,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5047,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5083,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5114,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5162,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5166,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5392,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5407,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5416,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5420,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5428,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5430,114,HR
CREC-2016-06-23-pt1-PgD710,CREC-2016-06-23,BILLS,Congressional Bills,,5468,114,HR
