granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,8073,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Nydia Velazquez,Ms. VELAZQUEZ,Nydia M. Velazquez
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,,2228,SPEAKING,H,114,K000387,"Knight, Stephen",CA,R,"Knight, Stephen",,Mr. KNIGHT,Stephen Knight
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,,2260,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,"Hardy, Cresent",,Mr. HARDY,Cresent Hardy
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,,2235,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,,2222,SPEAKING,H,114,R000600,"Radewagen, Aumua Amata Coleman",AS,R,"Radewagen, Aumua Amata Coleman",Mrs. Aumua Amata Radewagen,Mrs. RADEWAGEN,Aumua Amata Coleman Radewagen
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,,2113,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,"Peters, Scott H.",Mr. Scott Peters,Mr. PETERS,Scott H. Peters
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,8118,1950,SPEAKING,H,114,S001180,"Schrader, Kurt",OR,D,"Schrader, Kurt",,Mr. SCHRADER,Kurt Schrader
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,,2238,SPEAKING,H,114,L000583,"Loudermilk, Barry",GA,R,"Loudermilk, Barry",,Mr. LOUDERMILK,Barry Loudermilk
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,8125,2052,SPEAKING,H,114,M001181,"Meehan, Patrick",PA,R,"Meehan, Patrick",,Mr. MEEHAN,Patrick Meehan
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,,2133,SPEAKING,H,114,D000620,"Delaney, John K.",MD,D,"Delaney, John K.",Mr. John Delaney,Mr. DELANEY,John K. Delaney
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,7891,1976,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. Theodore Deutch,Mr. DEUTCH,Theodore E. Deutch
CREC-2015-02-05-pt1-PgH816-3,CREC-2015-02-05,,8148,1954,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,"Roe, David P.",Mr. David Roe,Mr. ROE of Tennessee,David P. Roe
CREC-2015-02-05-pt1-PgH837-2,CREC-2015-02-05,,,2142,SPEAKING,H,114,M001187,"Meadows, Mark",NC,R,"Meadows, Mark",,Mr. MEADOWS,Mark Meadows
CREC-2015-02-05-pt1-PgH838,CREC-2015-02-05,,7960,2023,SPEAKING,H,114,R000588,"Richmond, Cedric L.",LA,D,"Richmond, Cedric L.",Mr. Cedric Richmond,Mr. RICHMOND,Cedric L. Richmond
CREC-2015-02-05-pt1-PgH838-4,CREC-2015-02-05,,7930,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-02-05-pt1-PgH838-2,CREC-2015-02-05,,8123,1952,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-02-05-pt1-PgH837-4,CREC-2015-02-05,,,2126,SPEAKING,H,114,D000619,"Davis, Rodney",IL,R,"Davis, Rodney",,Mr. RODNEY DAVIS of Illinois,Rodney Davis
CREC-2015-02-05-pt1-PgH838-3,CREC-2015-02-05,,,2274,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,"Plaskett, Stacey E.",Ms. Stacey Plaskett,Ms. PLASKETT,Stacey E. Plaskett
CREC-2015-02-05-pt1-PgH837-3,CREC-2015-02-05,,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2015-02-05-pt1-PgH838-5,CREC-2015-02-05,,7851,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",,Mr. ROHRABACHER,Dana Rohrabacher
CREC-2015-02-05-pt1-PgH843,CREC-2015-02-05,,7799,1707,SPEAKING,H,114,F000448,"Franks, Trent",AZ,R,"Franks, Trent",,Mr. FRANKS of Arizona,Trent Franks
CREC-2015-02-05-pt1-PgH843-2,CREC-2015-02-05,,,2258,SPEAKING,H,114,M001193,"MacArthur, Thomas",NJ,R,"MacArthur, Thomas",,Mr. MacARTHUR,Thomas MacArthur
CREC-2015-02-05-pt1-PgH844,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH851-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH847,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH851,CREC-2015-02-05,,,2258,SPEAKING,H,114,M001193,"MacArthur, Thomas",NJ,R,"MacArthur, Thomas",,Mr. MacARTHUR,Thomas MacArthur
CREC-2015-02-05-pt1-PgH852,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH844-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-3,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-4,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-7,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-5,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-8,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-6,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-9,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-11,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-10,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-12,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-15,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-13,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-14,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-16,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-17,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-18,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-19,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-21,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-20,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-22,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-23,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-24,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-25,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-26,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH856-27,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-3,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-4,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-5,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-6,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-7,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-8,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-9,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-10,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-11,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-13,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-12,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-14,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-15,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-16,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-17,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-18,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-19,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-21,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-20,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-22,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-23,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-24,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-25,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-26,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-28,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-27,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-29,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-30,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-31,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-32,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH857-33,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858-4,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858-3,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858-5,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858-6,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858-7,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgH858-8,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS-FrontMatter-8,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS803-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS803-3,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS803,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS803-4,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS810,CREC-2015-02-05,,8303,2080,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8291,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. Susan Collins,Ms. COLLINS,Susan M. Collins
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8279,1036,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,"Schumer, Charles E.",Mr. Charles Schumer,Mr. SCHUMER,Charles E. Schumer
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8328,1542,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,"Enzi, Michael B.",Michael Enzi,Mr. ENZI,Michael B. Enzi
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8281,1548,SPEAKING,S,114,S001141,"Sessions, Jeff",AL,R,"Sessions, Jeff",,Mr. SESSIONS,Jeff Sessions
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8331,2079,SPEAKING,S,114,H001061,"Hoeven, John",ND,R,"Hoeven, John",,Mr. HOEVEN,John Hoeven
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8276,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2015-02-05-pt1-PgS803-5,CREC-2015-02-05,,8303,2080,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2015-02-05-pt1-PgS810-2,CREC-2015-02-05,,7913,1844,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,"Hirono, Mazie K.",Ms. Mazie Hirono,Ms. HIRONO,Mazie K. Hirono
CREC-2015-02-05-pt1-PgS811,CREC-2015-02-05,,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. Charles Grassley,Mr. GRASSLEY,Chuck Grassley
CREC-2015-02-05-pt1-PgS811,CREC-2015-02-05,,8338,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2015-02-05-pt1-PgS812,CREC-2015-02-05,,8338,1332,SPEAKING,S,114,F000062,"Feinstein, Dianne",CA,D,"Feinstein, Dianne",,Mrs. FEINSTEIN,Dianne Feinstein
CREC-2015-02-05-pt1-PgS812,CREC-2015-02-05,,,2179,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",,Mrs. FISCHER,Deb Fischer
CREC-2015-02-05-pt1-PgS812,CREC-2015-02-05,,8270,1010,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,"Sanders, Bernard",,Mr. SANDERS,Bernard Sanders
CREC-2015-02-05-pt1-PgS816,CREC-2015-02-05,,8286,153,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Mr. Richard Mauze Burr,Mr. BURR,Richard Burr
CREC-2015-02-05-pt1-PgS816,CREC-2015-02-05,,8303,2080,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",,Mr. LEE,Mike Lee
CREC-2015-02-05-pt1-PgS816,CREC-2015-02-05,,8302,1965,SPEAKING,S,114,B001267,"Bennet, Michael F.",CO,D,"Bennet, Michael F.",Mr. Michael Bennet,Mr. BENNET,Michael F. Bennet
CREC-2015-02-05-pt1-PgS816,CREC-2015-02-05,,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-02-05-pt1-PgS813,CREC-2015-02-05,,8270,1010,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,"Sanders, Bernard",,Mr. SANDERS,Bernard Sanders
CREC-2015-02-05-pt1-PgS818,CREC-2015-02-05,,8244,1383,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. Patrick Leahy,Mr. LEAHY,Patrick J. Leahy
CREC-2015-02-05-pt1-PgS818,CREC-2015-02-05,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-02-05-pt1-PgS820,CREC-2015-02-05,,8295,1692,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",,Mr. CORNYN,John Cornyn
CREC-2015-02-05-pt1-PgS820,CREC-2015-02-05,,8283,179,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. Thomas Carper,Mr. CARPER,Thomas R. Carper
CREC-2015-02-05-pt1-PgS822,CREC-2015-02-05,,7870,1837,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Mr. Christopher S. Murphy,Mr. MURPHY,Christopher Murphy
CREC-2015-02-05-pt1-PgS822,CREC-2015-02-05,,8281,1548,SPEAKING,S,114,S001141,"Sessions, Jeff",AL,R,"Sessions, Jeff",,Mr. SESSIONS,Jeff Sessions
CREC-2015-02-05-pt1-PgS826,CREC-2015-02-05,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2015-02-05-pt1-PgS826,CREC-2015-02-05,,8291,1541,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. Susan Collins,Ms. COLLINS,Susan M. Collins
CREC-2015-02-05-pt1-PgS826,CREC-2015-02-05,,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,"King, Angus S., Jr.",Mr. Angus King Jr.,Mr. KING,Angus S. King Jr.
CREC-2015-02-05-pt1-PgS823,CREC-2015-02-05,,8281,1548,SPEAKING,S,114,S001141,"Sessions, Jeff",AL,R,"Sessions, Jeff",,Mr. SESSIONS,Jeff Sessions
CREC-2015-02-05-pt1-PgS823,CREC-2015-02-05,,8287,174,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. Ben Cardin,Mr. CARDIN,Benjamin L. Cardin
CREC-2015-02-05-pt1-PgS828,CREC-2015-02-05,,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,"King, Angus S., Jr.",Mr. Angus King Jr.,Mr. KING,Angus S. King Jr.
CREC-2015-02-05-pt1-PgS829,CREC-2015-02-05,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-02-05-pt1-PgS828-2,CREC-2015-02-05,,,2185,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,"King, Angus S., Jr.",Mr. Angus King Jr.,Mr. KING,Angus S. King Jr.
CREC-2015-02-05-pt1-PgS828-2,CREC-2015-02-05,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-02-05-pt1-PgS829-2,CREC-2015-02-05,,8271,952,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2015-02-05-pt1-PgS830,CREC-2015-02-05,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-02-05-pt1-PgS830-2,CREC-2015-02-05,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-02-05-pt1-PgS831,CREC-2015-02-05,,8306,116,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",,Mrs. BOXER,Barbara Boxer
CREC-2015-02-05-pt1-PgS831-2,CREC-2015-02-05,,8267,1609,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",,Mr. VITTER,David Vitter
CREC-2015-02-05-pt1-PgS831-3,CREC-2015-02-05,,8240,802,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Barbara Ann Mikulski,Ms. MIKULSKI,Barbara A. Mikulski
CREC-2015-02-05-pt1-PgS832-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832-3,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832-4,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832-5,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832-6,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832-7,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832-8,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS833,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS832-9,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS833-2,CREC-2015-02-05,,,,,,,,,,,,,,
CREC-2015-02-05-pt1-PgS834,CREC-2015-02-05,,8326,326,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. Richard Durbin,Mr. DURBIN,Richard J. Durbin
CREC-2015-02-05-pt1-PgS834,CREC-2015-02-05,,8253,754,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",John Sidney Mccain,Mr. McCAIN,John McCain
CREC-2015-02-05-pt1-PgS834,CREC-2015-02-05,,8316,457,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. Charles Grassley,Mr. GRASSLEY,Chuck Grassley
