granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,SPEAKING,H,114,B001291,"Babin, Brian",TX,R,,"Babin, Brian",,Mr. BABIN,Brian Babin
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,,"Van Hollen, Chris",,Mr. VAN HOLLEN,Chris Van Hollen
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-02-10-pt1-PgH677,CREC-2016-02-10,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,,"DelBene, Suzan K.",Suzan DelBene,Ms. DelBENE,Suzan K. DelBene
CREC-2016-02-10-pt1-PgH690-3,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,,"Edwards, Donna F.",Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,,"Smith, Lamar",,Mr. SMITH of Texas,Lamar Smith
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,,"Miller, Jeff",,Mr. MILLER of Florida,Jeff Miller
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,,"Johnson, Eddie Bernice",Eddie Johnson,Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,,"Kind, Ron",,Mr. KIND,Ron Kind
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,G000560,"Graves, Tom",GA,R,,"Graves, Tom",,Mr. GRAVES of Georgia,Tom Graves
CREC-2016-02-10-pt1-PgH690-4,CREC-2016-02-10,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,,"Castro, Joaquin",,Mr. CASTRO of Texas,Joaquin Castro
CREC-2016-02-10-pt1-PgH693,CREC-2016-02-10,SPEAKING,H,114,H001045,"Harper, Gregg",MS,R,,"Harper, Gregg",,Mr. HARPER,Gregg Harper
CREC-2016-02-10-pt1-PgH693-2,CREC-2016-02-10,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-02-10-pt1-PgH694,CREC-2016-02-10,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-02-10-pt1-PgH694,CREC-2016-02-10,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-02-10-pt1-PgH695,CREC-2016-02-10,SPEAKING,H,114,L000559,"Langevin, James R.",RI,D,,"Langevin, James R.",James Langevin,Mr. LANGEVIN,James R. Langevin
CREC-2016-02-10-pt1-PgH694-2,CREC-2016-02-10,SPEAKING,H,114,M001197,"McSally, Martha",AZ,R,,"McSally, Martha",,Ms. McSALLY,Martha McSally
CREC-2016-02-10-pt1-PgH695-2,CREC-2016-02-10,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-02-10-pt1-PgH695-3,CREC-2016-02-10,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,,"Payne, Donald M.",Donald Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-02-10-pt1-PgH695-3,CREC-2016-02-10,SPEAKING,H,114,P000604,"Payne, Donald M.",NJ,D,,"Payne, Donald M.",Donald M. Payne,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-02-10-pt1-PgH695-4,CREC-2016-02-10,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-02-10-pt1-PgH695-5,CREC-2016-02-10,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2016-02-10-pt1-PgH695-6,CREC-2016-02-10,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,,"Rothfus, Keith J.",Keith Rothfus,Mr. ROTHFUS,Keith J. Rothfus
CREC-2016-02-10-pt1-PgH696,CREC-2016-02-10,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank""",GA,D,,"Johnson, Henry C. ""Hank""",Henry Johnson,Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr."
CREC-2016-02-10-pt1-PgH696,CREC-2016-02-10,SPEAKING,H,114,J000288,"Johnson, Henry C. ""Hank""",GA,D,,"Johnson, Henry C. ""Hank""","Henry C. ""Hank"" Johnson",Mr. JOHNSON of Georgia,"Henry C. ""Hank"" Johnson, Jr."
CREC-2016-02-10-pt1-PgH696-2,CREC-2016-02-10,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,,"Fitzpatrick, Michael G.",Michael Fitzpatrick,Mr. FITZPATRICK,Michael G. Fitzpatrick
CREC-2016-02-10-pt1-PgH696-3,CREC-2016-02-10,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2016-02-10-pt1-PgH707,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",,Mr. SWALWELL of California,Eric Swalwell
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,SPEAKING,H,114,S001168,"Sarbanes, John P.",MD,D,,"Sarbanes, John P.",John Sarbanes,Mr. SARBANES,John P. Sarbanes
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,SPEAKING,H,114,S001193,"Swalwell, Eric",CA,D,,"Swalwell, Eric",,Mr. SWALWELL,Eric Swalwell
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",,Mr. KILMER,Derek Kilmer
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,SPEAKING,H,114,P000610,"Plaskett, Stacey E.",VI,D,,"Plaskett, Stacey E.",Stacey Plaskett,Ms. PLASKETT,Stacey E. Plaskett
CREC-2016-02-10-pt1-PgH696-4,CREC-2016-02-10,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,,"Israel, Steve",,Mr. ISRAEL,Steve Israel
CREC-2016-02-10-pt1-PgH707-2,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH700,CREC-2016-02-10,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,,"Schweikert, David",,Mr. SCHWEIKERT,David Schweikert
CREC-2016-02-10-pt1-PgH700,CREC-2016-02-10,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,,"Perry, Scott",,Mr. PERRY,Scott Perry
CREC-2016-02-10-pt1-PgH700,CREC-2016-02-10,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,,"Mulvaney, Mick",,Mr. MULVANEY,Mick Mulvaney
CREC-2016-02-10-pt1-PgH707-3,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH707-4,CREC-2016-02-10,SPEAKING,H,114,S001183,"Schweikert, David",AZ,R,,"Schweikert, David",,Mr. SCHWEIKERT,David Schweikert
CREC-2016-02-10-pt1-PgH708,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH707-5,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH708-2,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-3,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-2,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-4,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-5,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-7,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-6,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-8,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-9,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-10,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-11,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-12,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-13,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-15,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-14,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-16,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-17,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-18,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-19,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH710-20,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgH711,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS-FrontMatter-2,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-2,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-3,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-4,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS759-5,CREC-2016-02-10,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-02-10-pt1-PgS759-6,CREC-2016-02-10,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-02-10-pt1-PgS760,CREC-2016-02-10,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Harry M. Reid,Mr. REID,Harry Reid
CREC-2016-02-10-pt1-PgS760-2,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS760-3,CREC-2016-02-10,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-02-10-pt1-PgS760-4,CREC-2016-02-10,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-02-10-pt1-PgS760-5,CREC-2016-02-10,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-02-10-pt1-PgS761,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS761-2,CREC-2016-02-10,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2016-02-10-pt1-PgS761-2,CREC-2016-02-10,SPEAKING,S,114,C001071,"Corker, Bob",TN,R,,"Corker, Bob",,Mr. CORKER,Bob Corker
CREC-2016-02-10-pt1-PgS761-3,CREC-2016-02-10,,,,,,,,,,,,
CREC-2016-02-10-pt1-PgS806,CREC-2016-02-10,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Thomas Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-02-10-pt1-PgS806,CREC-2016-02-10,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Thomas Roland Tillis,Mr. TILLIS,Thom Tillis
CREC-2016-02-10-pt1-PgS806,CREC-2016-02-10,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,,"Casey, Robert P., Jr.",Bob Casey,Mr. CASEY,Robert P. Casey Jr.
CREC-2016-02-10-pt1-PgS806-2,CREC-2016-02-10,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,,"Casey, Robert P., Jr.",Bob Casey,Mr. CASEY,Robert P. Casey Jr.
CREC-2016-02-10-pt1-PgS761-4,CREC-2016-02-10,SPEAKING,S,114,C001071,"Corker, Bob",TN,R,,"Corker, Bob",,Mr. CORKER,Bob Corker
