granuleId,packageId,date,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-03-11-pt1-PgS1423-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",Mr. ISAKSON,Johnny Isakson,
CREC-2015-03-11-pt1-PgS1423-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-03-11-pt1-PgS1423-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2015-03-11-pt1-PgS1423-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-03-11-pt1-PgS1430,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,B000944,"Brown, Sherrod",OH,D,"Brown, Sherrod",Mr. BROWN,Sherrod Brown,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",Mrs. MURRAY,Patty Murray,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Patrick Toomey
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,G000555,"Gillibrand, Kirsten E.",NY,D,"Gillibrand, Kirsten E.",Mrs. GILLIBRAND,Kirsten E. Gillibrand,Kirsten Gillibrand
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",Mr. BLUNT,Roy Blunt,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",Mr. LEE,Mike Lee,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M000934,"Moran, Jerry",KS,R,"Moran, Jerry",Mr. MORAN,Jerry Moran,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,P000449,"Portman, Rob",OH,R,"Portman, Rob",Mr. PORTMAN,Rob Portman,
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,S000033,"Sanders, Bernard",VT,I,"Sanders, Bernard",Mr. SANDERS,Bernard Sanders,Bernie Sanders
CREC-2015-03-11-pt1-PgS1403-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",Mrs. SHAHEEN,Jeanne Shaheen,
CREC-2015-03-11-pt1-PgS1430-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,C001070,"Casey, Robert P., Jr.",PA,D,"Casey, Robert P., Jr.",Mr. CASEY,Robert P. Casey Jr.,Bob Casey
CREC-2015-03-11-pt1-PgS1430-3,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2015-03-11-pt1-PgS1430-3,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-03-11-pt1-PgS1430-3,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-11-pt1-PgS1432,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-03-11-pt1-PgS1434,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-03-11-pt1-PgS1435,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,B001135,"Burr, Richard",NC,R,"Burr, Richard",Mr. BURR,Richard Burr,Richard Mauze Burr
CREC-2015-03-11-pt1-PgS1435-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-03-11-pt1-PgS1436,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,B000575,"Blunt, Roy",MO,R,"Blunt, Roy",Mr. BLUNT,Roy Blunt,
CREC-2015-03-11-pt1-PgS1437,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,B001236,"Boozman, John",AR,R,"Boozman, John",Mr. BOOZMAN,John Boozman,
CREC-2015-03-11-pt1-PgS1437-2,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1437-3,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1437-4,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1438,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1439,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1440,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",Mr. REED,Jack Reed,John Reed
CREC-2015-03-11-pt1-PgS1440,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",Mr. REED,Jack Reed,John F. Reed
CREC-2015-03-11-pt1-PgS1440-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",Mr. REED,Jack Reed,John Reed
CREC-2015-03-11-pt1-PgS1440-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",Mr. REED,Jack Reed,John F. Reed
CREC-2015-03-11-pt1-PgS1441,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1441-3,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Patrick Toomey
CREC-2015-03-11-pt1-PgS1441-2,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1441-4,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,"Wicker, Roger F.",Mr. WICKER,Roger F. Wicker,Roger Wicker
CREC-2015-03-11-pt1-PgS1442,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,"Wicker, Roger F.",Mr. WICKER,Roger F. Wicker,Roger Wicker
CREC-2015-03-11-pt1-PgS1442-3,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,"Roberts, Pat",Mr. ROBERTS,Pat Roberts,
CREC-2015-03-11-pt1-PgS1442-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,W000437,"Wicker, Roger F.",MS,R,"Wicker, Roger F.",Mr. WICKER,Roger F. Wicker,Roger Wicker
CREC-2015-03-11-pt1-PgS1445,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-03-11-pt1-PgS1444,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,T000461,"Toomey, Patrick",PA,R,"Toomey, Patrick",Mr. TOOMEY,Patrick J. Toomey,Patrick Toomey
CREC-2015-03-11-pt1-PgS1442-4,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-03-11-pt1-PgS1446,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,F000444,"Flake, Jeff",AZ,R,"Flake, Jeff",Mr. FLAKE,Jeff Flake,
CREC-2015-03-11-pt1-PgS1445-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,"Hirono, Mazie K.",Ms. HIRONO,Mazie K. Hirono,Mazie Hirono
CREC-2015-03-11-pt1-PgS1446-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,F000444,"Flake, Jeff",AZ,R,"Flake, Jeff",Mr. FLAKE,Jeff Flake,
CREC-2015-03-11-pt1-PgS1447,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,K000367,"Klobuchar, Amy",MN,D,"Klobuchar, Amy",Ms. KLOBUCHAR,Amy Klobuchar,
CREC-2015-03-11-pt1-PgS1449,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,G000386,"Grassley, Chuck",IA,R,"Grassley, Chuck",Mr. GRASSLEY,Chuck Grassley,
CREC-2015-03-11-pt1-PgS1447-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",Mr. ALEXANDER,Lamar Alexander,
CREC-2015-03-11-pt1-PgS1449-2,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-11-pt1-PgS1449-4,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-11-pt1-PgS1449-3,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-11-pt1-PgE321-2,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgD262,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgS1449-5,CREC-2015-03-11,2015-03-11,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-03-11-pt1-PgS1449-6,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgD263,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgD264-2,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgD264,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgD264-3,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
CREC-2015-03-11-pt1-PgD265,CREC-2015-03-11,2015-03-11,,,,,,,,,,,,
