granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",,Mr. SESSIONS,Pete Sessions
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,,2121,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",,Mr. COLLINS of Georgia,Doug Collins
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Ms. Katherine Clark,Ms. CLARK of Massachusetts,Katherine M. Clark
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",,Mr. CROWLEY,Joseph Crowley
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,8067,1506,SPEAKING,H,114,M001137,"Meeks, Gregory W.",NY,D,"Meeks, Gregory W.",Gregory Meeks,Mr. MEEKS,Gregory W. Meeks
CREC-2016-07-05-pt1-PgH4208,CREC-2016-07-05,2016-07-05,,,2190,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Ms. Robin Kelly,Ms. KELLY of Illinois,Robin L. Kelly
CREC-2016-07-05-pt1-PgH4207-3,CREC-2016-07-05,2016-07-05,,8373,2097,SPEAKING,H,114,P000604,"Payne, Donald M., Jr.",NJ,D,"Payne, Donald M., Jr.",Mr. Donald Payne Jr.,Mr. PAYNE,"Donald M. Payne, Jr."
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,8182,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,,2110,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",,Mr. TAKANO,Mark Takano
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",,Mr. HUFFMAN,Jared Huffman
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2016-07-05-pt1-PgH4215,CREC-2016-07-05,2016-07-05,,8072,1864,SPEAKING,H,114,C001067,"Clarke, Yvette D.",NY,D,"Clarke, Yvette D.",Ms. Yvette Clarke,Ms. CLARKE of New York,Yvette D. Clarke
CREC-2016-07-05-pt1-PgH4230,CREC-2016-07-05,2016-07-05,,,,,,,,,,,,,,
CREC-2016-07-05-pt1-PgH4230-2,CREC-2016-07-05,2016-07-05,,,,,,,,,,,,,,
CREC-2016-07-05-pt1-PgH4207-5,CREC-2016-07-05,2016-07-05,,,2119,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2016-07-05-pt1-PgH4230-3,CREC-2016-07-05,2016-07-05,,8134,1514,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,"Pitts, Joseph R.",Joseph Pitts,Mr. PITTS,Joseph R. Pitts
CREC-2016-07-05-pt1-PgH4230-3,CREC-2016-07-05,2016-07-05,,8204,1879,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",,Mr. WELCH,Peter Welch
CREC-2016-07-05-pt1-PgH4230-3,CREC-2016-07-05,2016-07-05,,7903,1778,SPEAKING,H,114,P000591,"Price, Tom",GA,R,"Price, Tom",,Mr. TOM PRICE of Georgia,Tom Price
CREC-2016-07-05-pt1-PgH4230-3,CREC-2016-07-05,2016-07-05,,8048,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,"Pallone, Frank, Jr.",Frank Pallone,Mr. PALLONE,"Frank Pallone, Jr."
CREC-2016-07-05-pt1-PgH4230-3,CREC-2016-07-05,2016-07-05,,8211,766,SPEAKING,H,114,M000404,"McDermott, Jim",WA,D,"McDermott, Jim",,Mr. McDERMOTT,Jim McDermott
CREC-2016-07-05-pt1-PgH4235,CREC-2016-07-05,2016-07-05,,8047,1737,SPEAKING,H,114,G000548,"Garrett, Scott",NJ,R,"Garrett, Scott",,Mr. GARRETT,Scott Garrett
CREC-2016-07-05-pt1-PgH4235,CREC-2016-07-05,2016-07-05,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2016-07-05-pt1-PgH4235,CREC-2016-07-05,2016-07-05,,8033,1792,SPEAKING,H,114,M001156,"McHenry, Patrick T.",NC,R,"McHenry, Patrick T.",Mr. Patrick Mchenry,Mr. McHENRY,Patrick T. McHenry
CREC-2016-07-05-pt1-PgH4236,CREC-2016-07-05,2016-07-05,,8047,1737,SPEAKING,H,114,G000548,"Garrett, Scott",NJ,R,"Garrett, Scott",,Mr. GARRETT,Scott Garrett
CREC-2016-07-05-pt1-PgH4236,CREC-2016-07-05,2016-07-05,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2016-07-05-pt1-PgH4236,CREC-2016-07-05,2016-07-05,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-07-05-pt1-PgH4236,CREC-2016-07-05,2016-07-05,,8033,1792,SPEAKING,H,114,M001156,"McHenry, Patrick T.",NC,R,"McHenry, Patrick T.",Mr. Patrick Mchenry,Mr. McHENRY,Patrick T. McHenry
CREC-2016-07-05-pt1-PgH4240-2,CREC-2016-07-05,2016-07-05,,,,,,,,,,,,,,
CREC-2016-07-05-pt1-PgH4240-3,CREC-2016-07-05,2016-07-05,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-05-pt1-PgH4240,CREC-2016-07-05,2016-07-05,,,,,,,,,,,,,,
CREC-2016-07-05-pt1-PgH4241,CREC-2016-07-05,2016-07-05,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,8182,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,,2114,SPEAKING,H,114,E000293,"Esty, Elizabeth H.",CT,D,"Esty, Elizabeth H.",Ms. Elizabeth Esty,Ms. ESTY,Elizabeth H. Esty
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,7837,1970,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",,Ms. JUDY CHU of California,Judy Chu
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Rosa Delauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Ms. Katherine Clark,Ms. CLARK of Massachusetts,Katherine M. Clark
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,8204,1879,SPEAKING,H,114,W000800,"Welch, Peter",VT,D,"Welch, Peter",,Mr. WELCH,Peter Welch
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,8139,2055,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,"Cicilline, David N.",Mr. David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,7810,1814,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. Doris Matsui,Ms. MATSUI,Doris O. Matsui
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,,2145,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,"Kuster, Ann M.",Ms. Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2016-07-05-pt1-PgH4222,CREC-2016-07-05,2016-07-05,,7871,868,SPEAKING,H,114,N000147,"Norton, Eleanor Holmes",DC,D,"Norton, Eleanor Holmes",Eleanor Norton,Ms. NORTON,Eleanor Holmes Norton
CREC-2016-07-05-pt1-PgH4244-2,CREC-2016-07-05,2016-07-05,,,,,,,,,,,,,,
CREC-2016-07-05-pt1-PgH4245,CREC-2016-07-05,2016-07-05,,,2127,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",,Mrs. BUSTOS,Cheri Bustos
CREC-2016-07-05-pt1-PgH4244,CREC-2016-07-05,2016-07-05,,,,,,,,,,,,,,
CREC-2016-07-05-pt1-PgH4242,CREC-2016-07-05,2016-07-05,,7968,1504,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James Mcgovern,Mr. McGOVERN,James P. McGovern
CREC-2016-07-05-pt1-PgH4245-2,CREC-2016-07-05,2016-07-05,,,,,,,,,,,,,,
CREC-2016-07-05-pt1-PgH4248,CREC-2016-07-05,2016-07-05,,8047,1737,SPEAKING,H,114,G000548,"Garrett, Scott",NJ,R,"Garrett, Scott",,Mr. GARRETT,Scott Garrett
CREC-2016-07-05-pt1-PgH4248,CREC-2016-07-05,2016-07-05,,7840,1205,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",,Ms. MAXINE WATERS of California,Maxine Waters
CREC-2016-07-05-pt1-PgH4248,CREC-2016-07-05,2016-07-05,,,2247,SPEAKING,H,114,P000611,"Poliquin, Bruce",ME,R,"Poliquin, Bruce",,Mr. POLIQUIN,Bruce Poliquin
CREC-2016-07-05-pt1-PgH4248,CREC-2016-07-05,2016-07-05,,,2099,SPEAKING,H,114,S001191,"Sinema, Kyrsten",AZ,D,"Sinema, Kyrsten",,Ms. SINEMA,Kyrsten Sinema
CREC-2016-07-05-pt1-PgH4245-3,CREC-2016-07-05,2016-07-05,,,2237,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,"Hice, Jody B.",Mr. Jody Hice,Mr. JODY B. HICE of Georgia,Jody B. Hice
CREC-2016-07-05-pt1-PgH4245-3,CREC-2016-07-05,2016-07-05,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-07-05-pt1-PgH4245-3,CREC-2016-07-05,2016-07-05,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-07-05-pt1-PgH4246,CREC-2016-07-05,2016-07-05,,,2237,SPEAKING,H,114,H001071,"Hice, Jody B.",GA,R,"Hice, Jody B.",Mr. Jody Hice,Mr. JODY B. HICE of Georgia,Jody B. Hice
CREC-2016-07-05-pt1-PgH4246,CREC-2016-07-05,2016-07-05,,,2111,SPEAKING,H,114,L000579,"Lowenthal, Alan S.",CA,D,"Lowenthal, Alan S.",Mr. Alan Lowenthal,Mr. LOWENTHAL,Alan S. Lowenthal
CREC-2016-07-05-pt1-PgH4252,CREC-2016-07-05,2016-07-05,,8225,1960,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,"Lummis, Cynthia M.",Ms. Cynthia Lummis,Mrs. LUMMIS,Cynthia M. Lummis
CREC-2016-07-05-pt1-PgH4252,CREC-2016-07-05,2016-07-05,,7824,1995,SPEAKING,H,114,D000612,"Denham, Jeff",CA,R,"Denham, Jeff",,Mr. DENHAM,Jeff Denham
CREC-2016-07-05-pt1-PgH4252,CREC-2016-07-05,2016-07-05,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",,Mr. COSTA,Jim Costa
