granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-02-26-pt1-PgH992-7,CREC-2016-02-26,2016-02-26,,7493,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2016-02-26-pt1-PgH993,CREC-2016-02-26,2016-02-26,,7851,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2016-02-26-pt1-PgH993-2,CREC-2016-02-26,2016-02-26,,7892,1777,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,"Wasserman Schultz, Debbie",Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz,
CREC-2016-02-26-pt1-PgH993-3,CREC-2016-02-26,2016-02-26,,,2166,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Mr. Marc Veasey
CREC-2016-02-26-pt1-PgH998,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH998-2,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH993-4,CREC-2016-02-26,2016-02-26,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2016-02-26-pt1-PgH993-4,CREC-2016-02-26,2016-02-26,,8173,2065,SPEAKING,H,114,F000461,"Flores, Bill",TX,R,"Flores, Bill",Mr. FLORES,Bill Flores,
CREC-2016-02-26-pt1-PgH998-3,CREC-2016-02-26,2016-02-26,,8157,1801,SPEAKING,H,114,G000552,"Gohmert, Louie",TX,R,"Gohmert, Louie",Mr. GOHMERT,Louie Gohmert,
CREC-2016-02-26-pt1-PgH998-4,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH999,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-2,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-3,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-4,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-5,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-8,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-9,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-7,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-6,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-10,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-13,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-14,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-11,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-12,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-15,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-16,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgH1000-17,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgE231-2,CREC-2016-02-26,2016-02-25,,7788,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,"Rogers, Mike D.",Mr. ROGERS of Alabama,Mike Rogers,
CREC-2016-02-26-pt1-PgE231-3,CREC-2016-02-26,2016-02-26,,7822,368,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,"Farr, Sam",Mr. FARR,Sam Farr,
CREC-2016-02-26-pt1-PgE231-5,CREC-2016-02-26,2016-02-26,,8048,887,SPEAKING,H,114,P000034,"Pallone, Frank, Jr.",NJ,D,"Pallone, Frank, Jr.",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2016-02-26-pt1-PgE231-4,CREC-2016-02-26,2016-02-26,,8188,1525,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-02-26-pt1-PgE232,CREC-2016-02-26,2016-02-26,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE232-2,CREC-2016-02-26,2016-02-26,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-26-pt1-PgE232-3,CREC-2016-02-26,2016-02-26,,8182,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Mr. Michael Burgess
CREC-2016-02-26-pt1-PgE233,CREC-2016-02-26,2016-02-26,,7975,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2016-02-26-pt1-PgE233-3,CREC-2016-02-26,2016-02-26,,7828,1471,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2016-02-26-pt1-PgE233-4,CREC-2016-02-26,2016-02-26,,8063,1663,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2016-02-26-pt1-PgE233-2,CREC-2016-02-26,2016-02-26,,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-02-26-pt1-PgE234,CREC-2016-02-26,2016-02-26,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE234-2,CREC-2016-02-26,2016-02-26,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-26-pt1-PgE235,CREC-2016-02-26,2016-02-26,,8127,1681,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",Mr. SHUSTER,Bill Shuster,
CREC-2016-02-26-pt1-PgE235-2,CREC-2016-02-26,2016-02-26,,,2241,SPEAKING,H,114,B001294,"Blum, Rod",IA,R,"Blum, Rod",Mr. BLUM,Rod Blum,
CREC-2016-02-26-pt1-PgE235-3,CREC-2016-02-26,2016-02-26,,,2263,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,"Stefanik, Elise M.",Ms. STEFANIK,Elise M. Stefanik,Ms. Elise Stefanik
CREC-2016-02-26-pt1-PgE235-4,CREC-2016-02-26,2016-02-26,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE236-2,CREC-2016-02-26,2016-02-26,,,2196,SPEAKING,H,114,C001101,"Clark, Katherine M.",MA,D,"Clark, Katherine M.",Ms. CLARK of Massachusetts,Katherine M. Clark,Ms. Katherine Clark
CREC-2016-02-26-pt1-PgE236,CREC-2016-02-26,2016-02-26,,,2159,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",Mr. CARTWRIGHT,Matt Cartwright,
CREC-2016-02-26-pt1-PgE236-3,CREC-2016-02-26,2016-02-26,,7873,1685,SPEAKING,H,114,M001144,"Miller, Jeff",FL,R,"Miller, Jeff",Mr. MILLER of Florida,Jeff Miller,
CREC-2016-02-26-pt1-PgE236-4,CREC-2016-02-26,2016-02-26,,7992,1855,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",Mr. WALBERG,Tim Walberg,
CREC-2016-02-26-pt1-PgE237,CREC-2016-02-26,2016-02-26,,,2266,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Mr. Ryan Costello
CREC-2016-02-26-pt1-PgE237-2,CREC-2016-02-26,2016-02-26,,8041,2038,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,"Guinta, Frank C.",Mr. GUINTA,Frank C. Guinta,Mr. Frank Guinta
CREC-2016-02-26-pt1-PgE237-3,CREC-2016-02-26,2016-02-26,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE237-4,CREC-2016-02-26,2016-02-26,,7940,1188,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,"Visclosky, Peter J.",Mr. VISCLOSKY,Peter J. Visclosky,Peter Visclosky
CREC-2016-02-26-pt1-PgE238-3,CREC-2016-02-26,2016-02-26,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE238,CREC-2016-02-26,2016-02-26,,8073,1184,SPEAKING,H,114,V000081,"Velazquez, Nydia M.",NY,D,"Velazquez, Nydia M.",Ms. VELAZQUEZ,Nydia M. Velazquez,Nydia Velazquez
CREC-2016-02-26-pt1-PgE238-2,CREC-2016-02-26,2016-02-26,,7788,1704,SPEAKING,H,114,R000575,"Rogers, Mike D.",AL,R,"Rogers, Mike D.",Mr. ROGERS of Alabama,Mike Rogers,
CREC-2016-02-26-pt1-PgE238-4,CREC-2016-02-26,2016-02-26,,8182,1751,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Mr. Michael Burgess
CREC-2016-02-26-pt1-PgE238-5,CREC-2016-02-26,2016-02-26,,7975,2025,SPEAKING,H,114,K000375,"Keating, William R.",MA,D,"Keating, William R.",Mr. KEATING,William R. Keating,Mr. William Keating
CREC-2016-02-26-pt1-PgE239,CREC-2016-02-26,2016-02-26,,7868,281,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,"DeLauro, Rosa L.",Ms. DeLAURO,Rosa L. DeLauro,Rosa Delauro
CREC-2016-02-26-pt1-PgE239-2,CREC-2016-02-26,2016-02-26,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE239-3,CREC-2016-02-26,2016-02-26,,8129,2054,SPEAKING,H,114,B001269,"Barletta, Lou",PA,R,"Barletta, Lou",Mr. BARLETTA,Lou Barletta,
CREC-2016-02-26-pt1-PgE240,CREC-2016-02-26,2016-02-26,,7902,688,SPEAKING,H,114,L000287,"Lewis, John",GA,D,"Lewis, John",Mr. LEWIS,John Lewis,
CREC-2016-02-26-pt1-PgE240-2,CREC-2016-02-26,2016-02-26,,,2222,SPEAKING,H,114,R000600,"Radewagen, Aumua Amata Coleman",AS,R,"Radewagen, Aumua Amata Coleman",Mrs. RADEWAGEN,Aumua Amata Coleman Radewagen,Mrs. Aumua Amata Radewagen
CREC-2016-02-26-pt1-PgE240-3,CREC-2016-02-26,2016-02-26,,8015,2033,SPEAKING,H,114,L000576,"Long, Billy",MO,R,"Long, Billy",Mr. LONG,Billy Long,
CREC-2016-02-26-pt1-PgE240-4,CREC-2016-02-26,2016-02-26,,8200,2070,SPEAKING,H,114,G000568,"Griffith, H. Morgan",VA,R,"Griffith, H. Morgan",Mr. GRIFFITH,H. Morgan Griffith,
CREC-2016-02-26-pt1-PgE241,CREC-2016-02-26,2016-02-26,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE241-2,CREC-2016-02-26,2016-02-26,,,2149,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,"Jeffries, Hakeem S.",Mr. JEFFRIES,Hakeem S. Jeffries,Mr. Hakeem Jeffries
CREC-2016-02-26-pt1-PgE241-3,CREC-2016-02-26,2016-02-26,,,2295,SPEAKING,H,114,L000585,"LaHood, Darin",IL,R,"LaHood, Darin",Mr. LaHOOD,Darin LaHood,
CREC-2016-02-26-pt1-PgE241-4,CREC-2016-02-26,2016-02-26,,8164,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2016-02-26-pt1-PgE242,CREC-2016-02-26,2016-02-26,,7851,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",Mr. ROHRABACHER,Dana Rohrabacher,
CREC-2016-02-26-pt1-PgE241-5,CREC-2016-02-26,2016-02-26,,7834,1635,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2016-02-26-pt1-PgE242-2,CREC-2016-02-26,2016-02-26,,8164,1468,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",Mr. BRADY of Texas,Kevin Brady,
CREC-2016-02-26-pt1-PgE243,CREC-2016-02-26,2016-02-26,,,2153,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2016-02-26-pt1-PgE242-3,CREC-2016-02-26,2016-02-26,,8158,1802,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-02-26-pt1-PgE243-2,CREC-2016-02-26,2016-02-26,,,2112,SPEAKING,H,114,V000130,"Vargas, Juan",CA,D,"Vargas, Juan",Mr. VARGAS,Juan Vargas,
CREC-2016-02-26-pt1-PgE243-3,CREC-2016-02-26,2016-02-26,,8766,1806,SPEAKING,H,114,M001158,"Marchant, Kenny",TX,R,"Marchant, Kenny",Mr. MARCHANT,Kenny Marchant,
CREC-2016-02-26-pt1-PgE243-4,CREC-2016-02-26,2016-02-26,,,2167,SPEAKING,H,114,V000132,"Vela, Filemon",TX,D,"Vela, Filemon",Mr. VELA,Filemon Vela,
CREC-2016-02-26-pt1-PgD179,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD179-3,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD179-2,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD180,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD181,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
CREC-2016-02-26-pt1-PgD181-2,CREC-2016-02-26,2016-02-26,,,,,,,,,,,,,,
