granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,865,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,879,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,918,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,957,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,969,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,985,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1076,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1101,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1120,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1130,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1139,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1142,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1174,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1188,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1192,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1221,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1258,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1286,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1288,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1301,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1312,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1321,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1343,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1384,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1398,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1439,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1442,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1475,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1478,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1503,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1516,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1522,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1559,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1568,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1602,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1608,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1610,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1624,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1635,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1706,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1737,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1752,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1856,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1887,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,1942,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2023,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2050,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2090,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2096,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2114,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2121,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2123,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2156,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2205,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2254,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2278,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2280,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2295,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2328,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2408,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2430,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2510,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2515,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2555,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2566,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2568,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2646,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2726,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2759,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2764,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2769,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2844,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2848,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2858,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2876,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2877,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2894,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2903,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2918,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2923,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2940,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,2991,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3029,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3052,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3061,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3065,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3099,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3119,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3126,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3135,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3150,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3183,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3187,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3193,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3229,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3268,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3294,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3295,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3297,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3302,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3309,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3326,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3338,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3340,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3343,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3361,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3364,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3381,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3389,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3396,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3421,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3423,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3429,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3457,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3472,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3487,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3493,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3495,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3512,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3516,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3532,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3537,114,HR
CREC-2015-09-24-pt1-PgH6228-13,CREC-2015-09-24,BILLS,Congressional Bills,,3549,114,HR
