granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-05-27-pt1-PgH3454-3,CREC-2016-05-27,,7934,2015,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",,Mr. HULTGREN,Randy Hultgren
CREC-2016-05-27-pt1-PgH3454-3,CREC-2016-05-27,,,2156,SPEAKING,H,114,M001190,"Mullin, Markwayne",OK,R,"Mullin, Markwayne",,Mr. MULLIN,Markwayne Mullin
CREC-2016-05-27-pt1-PgH3454-3,CREC-2016-05-27,,7921,1003,SPEAKING,H,114,R000515,"Rush, Bobby L.",IL,D,"Rush, Bobby L.",Bobby Rush,Mr. RUSH,Bobby L. Rush
CREC-2016-05-27-pt1-PgH3454-3,CREC-2016-05-27,,,1009,SPEAKING,H,114,S000018,"Salmon, Matt",AZ,R,"Salmon, Matt",,Mr. SALMON,Matt Salmon
CREC-2016-05-27-pt1-PgS-FrontMatter,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgS3385-2,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgH3454-4,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgE813-4,CREC-2016-05-27,,8225,1960,SPEAKING,H,114,L000571,"Lummis, Cynthia M.",WY,R,"Lummis, Cynthia M.",Ms. Cynthia Lummis,Mrs. LUMMIS,Cynthia M. Lummis
CREC-2016-05-27-pt1-PgS3385-3,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgS3385,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgE813-2,CREC-2016-05-27,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",,Mr. VAN HOLLEN,Chris Van Hollen
CREC-2016-05-27-pt1-PgE813-3,CREC-2016-05-27,,7792,1988,SPEAKING,H,114,S001185,"Sewell, Terri A.",AL,D,"Sewell, Terri A.",Ms. Terri Sewell,Ms. SEWELL of Alabama,Terri A. Sewell
CREC-2016-05-27-pt1-PgE813-5,CREC-2016-05-27,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2016-05-27-pt1-PgE814,CREC-2016-05-27,,7844,1757,SPEAKING,H,114,S001156,"Sanchez, Linda T.",CA,D,"Sanchez, Linda T.",Linda Sanchez,Ms. LINDA T. SANCHEZ of California,Linda T. Sanchez
CREC-2016-05-27-pt1-PgE814-2,CREC-2016-05-27,,8184,1807,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,"Cuellar, Henry",,Mr. CUELLAR,Henry Cuellar
CREC-2016-05-27-pt1-PgE814-3,CREC-2016-05-27,,,2163,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,"Castro, Joaquin",,Mr. CASTRO of Texas,Joaquin Castro
CREC-2016-05-27-pt1-PgE814-4,CREC-2016-05-27,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-05-27-pt1-PgE813-6,CREC-2016-05-27,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-05-27-pt1-PgE815,CREC-2016-05-27,,8099,616,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-05-27-pt1-PgE815-2,CREC-2016-05-27,,7851,979,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",,Mr. ROHRABACHER,Dana Rohrabacher
CREC-2016-05-27-pt1-PgE815-3,CREC-2016-05-27,,7949,2020,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,"Huelskamp, Tim",,Mr. HUELSKAMP,Tim Huelskamp
CREC-2016-05-27-pt1-PgE816,CREC-2016-05-27,,8184,1807,SPEAKING,H,114,C001063,"Cuellar, Henry",TX,D,"Cuellar, Henry",,Mr. CUELLAR,Henry Cuellar
CREC-2016-05-27-pt1-PgE816-2,CREC-2016-05-27,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-05-27-pt1-PgE816-3,CREC-2016-05-27,,,2273,SPEAKING,H,114,C001105,"Comstock, Barbara",VA,R,"Comstock, Barbara",,Mrs. COMSTOCK,Barbara Comstock
CREC-2016-05-27-pt1-PgD601,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgD601-2,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgD601-4,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgD601-3,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgD601-5,CREC-2016-05-27,,,,,,,,,,,,,,
CREC-2016-05-27-pt1-PgD601-6,CREC-2016-05-27,,,,,,,,,,,,,,
